original,translated,reference,context_languages,strategy,bleu
warning: %s: ignoring bogus filename,"atenção: %s : nome de arquivo inválido, ignorado",aviso: %s: ignorando nome de arquivo inválido,"ZH_CN,DE",LLAMA,46.92470064105599
can't determine current directory,impossível determinar qual é o diretório atual,não foi possível determinar o diretório atual,"ZH_CN,DE",LLAMA,26.269098944241588
can't set effective uid,impossível posicionar o proprietário efetivo (UID),não foi possível definir o uid efetivo,"ZH_CN,DE",LLAMA,6.567274736060395
"the setuid man user ""%s"" does not exist","o utilizador com privilégio setuid ""%s"" não existe","o usuário man setuid ""%s"" não existe","ZH_CN,DE",LLAMA,59.00468726392806
fatal: regex `%s': %s,"erro fatal : expressão matemática ""%s"" : %s","fatal: regex ""%s"": %s","ZH_CN,DE",LLAMA,57.067457770559976
multi key %s does not exist,A chave múltipla %s não existe,a multichave %s não existe,"ZH_CN,DE",LLAMA,41.11336169005198
can't lock index cache %s,não foi possível verificar o cache de index %s,não foi possível travar o cache de índice %s,"ZH_CN,DE",LLAMA,29.84745896009822
index cache %s corrupt,o cache de índice %s está danificado,o cache de índice %s está corrompido,"ZH_CN,DE",LLAMA,84.08964152537145
cannot replace key %s,impossível de substituir a chave %s,não foi possível substituir a chave %s,"ZH_CN,DE",LLAMA,53.29462628216855
bad fetch on multi key %s,acesso inválido para a chave múltipla %s,busca ruim na multichave %s,"ZH_CN,DE",LLAMA,11.044795567078939
Database %s corrupted; rebuild with mandb --create,A base de dados %s está corrompida; reconstrua-lá com mandb --create.,Banco de dados %s corrompido; reconstrua-o com mandb --create,"ZH_CN,DE",LLAMA,26.58483576665878
"warning: %s has no version identifier
",Atenção: %s não possui identificador de versão,"aviso: %s não possui identificador de versão
","ZH_CN,DE",LLAMA,86.33400213704509
"warning: %s is version %s, expecting %s
",atenção: a versão %s do pacote %s ao invés de %s,"aviso: %s é versão %s, esperava-se %s
","ZH_CN,DE",LLAMA,14.865996369027277
fatal: unable to insert version identifier into %s,erro fatal : impossível inserir o identificador de versão no campo %s,fatal: não foi possível de inserir o identificador de versão em %s,"ZH_CN,DE",LLAMA,34.32413993263389
[MAN DATABASE],[BASE DE DONNÉES DO MAN],[BANDO-DE-DADOS MAN],"ZH_CN,DE",LLAMA,14.535768424205482
The man database defaults to %s%s.,A base de dados padrão é %s%s.,O banco de dados man tem como padrão %s%s.,"ZH_CN,DE",LLAMA,34.78635157752423
emit debugging messages,exibição de mensagens de depuração,emite mensagens de depuração,"ZH_CN,DE",LLAMA,39.76353643835252
