original,translated,reference,context_languages,strategy,bleu
warning: %s: ignoring bogus filename,"atenção : %s: nome de arquivo inválido, ignorado",aviso: %s: ignorando nome de arquivo inválido,"FR,ES",LLAMA,46.92470064105599
can't determine current directory,não foi possível determinar o diretório atual,não foi possível determinar o diretório atual,"FR,ES",LLAMA,100.00000000000004
can't set effective uid,impossível posicionar o proprietário (UID) efetivo,não foi possível definir o uid efetivo,"FR,ES",LLAMA,6.567274736060395
"the setuid man user ""%s"" does not exist","o usuário com privilégio setuid (seteúde) ""%s"" não existe","o usuário man setuid ""%s"" não existe","FR,ES",LLAMA,40.52587697205425
fatal: regex `%s': %s,erro fatal : expressão racional '`%s`' : `%s`,"fatal: regex ""%s"": %s","FR,ES",LLAMA,8.804641339558092
multi key %s does not exist,a chave múltiple %s não existe,a multichave %s não existe,"FR,ES",LLAMA,43.47208719449914
can't lock index cache %s,impossível de bloquear o cache d'index %s,não foi possível travar o cache de índice %s,"FR,ES",LLAMA,12.862534787413374
index cache %s corrupt,o cache de índices %s está danificado,o cache de índice %s está corrompido,"FR,ES",LLAMA,34.57207846419412
cannot replace key %s,impossível de substituir a chave %s,não foi possível substituir a chave %s,"FR,ES",LLAMA,53.29462628216855
bad fetch on multi key %s,acesso inválido na chave múltipla %s,busca ruim na multichave %s,"FR,ES",LLAMA,14.535768424205482
Database %s corrupted; rebuild with mandb --create,"A base de dados %s está corrompida, reconstrua-lá com mandb --create",Banco de dados %s corrompido; reconstrua-o com mandb --create,"FR,ES",LLAMA,27.968424579665367
"warning: %s has no version identifier
",atenção : %s não possui identificador de versão,"aviso: %s não possui identificador de versão
","FR,ES",LLAMA,86.33400213704509
"warning: %s is version %s, expecting %s
","atenção : %s a versão %s, ao invés de %s","aviso: %s é versão %s, esperava-se %s
","FR,ES",LLAMA,28.65612242047131
fatal: unable to insert version identifier into %s,erro fatal : impossível inserir o identificador de versão no campo %s,fatal: não foi possível de inserir o identificador de versão em %s,"FR,ES",LLAMA,34.32413993263389
[MAN DATABASE],[BASE DE DONNÉES DO BRASIL],[BANDO-DE-DADOS MAN],"FR,ES",LLAMA,7.809849842300637
The man database defaults to %s%s.,A base de dados padrão é %s%s.,O banco de dados man tem como padrão %s%s.,"FR,ES",LLAMA,34.78635157752423
emit debugging messages,exibição de mensagens de depuração,emite mensagens de depuração,"FR,ES",LLAMA,39.76353643835252
can't open %s for reading,impossível abrir %s em leitura,não foi possível abrir %s para leitura,"FR,ES",LLAMA,23.263472697663296
[SECTION...],[SECCIÓN...],[SEÇÃO...],"FR,ES",LLAMA,53.7284965911771
PATH,CHEMIN,CAMINHO,"FR,ES",LLAMA,0.0
set search path for manual pages to PATH,configuração do caminho de pesquisa para as páginas do manual a CHEMIN,define o caminho de pesquisa por páginas de manual com CAMINHO,"FR,ES",LLAMA,14.323145079400492
FILE,FICHERO,ARQUIVO,"FR,ES",LLAMA,0.0
use this user configuration file,utilize este arquivo de configuração do usuário,usa esse arquivo de configuração de usuário,"FR,ES",LLAMA,26.269098944241588
man command failed with exit status %d,a commande man a échoué avec %d como código de retorno,o comando man falhou com estado de saída %d,"FR,ES",LLAMA,8.054496384843702
NULL content for key: %s,conteúdo vazio (NULL) para chave : %s,conteúdo NULL para a chave: %s,"FR,ES",LLAMA,30.213753973567687
"
Updating cat files for section %s of man hierarchy %s
",Atualização dos arquivos préformados para a seção %s da secção %s,"
Atualizando arquivos cat para seção %s da hierarquia man %s
","FR,ES",LLAMA,24.71244254525359
cannot write within %s,impossível escrever no %s,não foi possível escrever dentro de %s,"FR,ES",LLAMA,12.975849993980741
cannot read database %s,não é possível ler a base de dados %s,não foi possível ler o banco de dados %s,"FR,ES",LLAMA,32.46679154750989
unable to update %s,impossível de atualizar %s,não foi possível de atualizar %s,"FR,ES",LLAMA,44.82700320176826
warning: %s/man%s/%s.%s*: competing extensions,atenção : %s/man%s/%s.%s* : extensões em conflito,aviso: %s/man%s/%s.%s*: extensões conflitantes,"FR,ES",LLAMA,82.77932960330115
can't update index cache %s,impossível de atualizar o cache d'index %s,não foi possível atualizar cache de índice %s,"FR,ES",LLAMA,12.256200970377108
warning: %s: bad symlink or ROFF `.so' request,atenção : %s: símbolo de ligação ou diretiva ROFF «.so» incorreto,"aviso: %s: link simbólico ruim ou requisição "".so"" ROFF","FR,ES",LLAMA,18.92240568795936
warning: %s: ignoring empty file,atenção : %s : arquivo vazio ignorado,aviso: %s: ignorando arquivo vazio,"FR,ES",LLAMA,41.11336169005198
warning: %s: whatis parse for %s(%s) failed,atenção : %s : a pesquisa de whatis no diretório %s(%s) falhou.,aviso: %s: análise por whatis para %s(%s) falhou,"FR,ES",LLAMA,44.89771072202119
can't search directory %s,impossível de procurar no diretório %s,não foi possível pesquisar no diretório %s,"FR,ES",LLAMA,35.64026463354184
can't chown %s,impossível alterar o proprietário de %s,não foi possível fazer chown em %s,"FR,ES",LLAMA,11.386050660556927
warning: cannot create catdir %s,atenção : impossível criar o diretório de páginas préformatas %s,aviso: não foi possível criar o catdir %s,"FR,ES",LLAMA,11.208466750961147
can't chmod %s,impossível alterar os direitos de %s,não foi possível fazer chmod em %s,"FR,ES",LLAMA,11.386050660556927
can't change to directory %s,impossível ir ao diretório %s,não foi possível mudar para o diretório %s,"FR,ES",LLAMA,18.325568129983203
can't create index cache %s,impossível criar o cache de índice %s,não foi possível criar cache de índice %s,"FR,ES",LLAMA,47.750342648354646
Updating index cache for path `%s/%s'. Wait...,Atualização do cache de índices para o caminho `%s/%s'. Aguarde…,"Atualizando o cache de índice para o caminho ""%s/%s"". Aguarde...","FR,ES",LLAMA,19.732124563269437
"done.
",terminado.,"feito.
","FR,ES",LLAMA,49.99999999999999
"Purging old database entries in %s...
",Efetivamento das entradas desnecessárias do %s em curso…,"Descartando entradas antigas de banco de dados em %s...
","FR,ES",LLAMA,7.270717733704594
warning: failed to store entry for %s(%s),atenção : impossível armazenar a entrada para %s(%s),aviso: falha ao armazenar entradas para %s(%s),"FR,ES",LLAMA,50.08718428920986
PATH SECTION NAME,Nome da Seção de Caminho,CAMINHO SEÇÃO NOME,"FR,ES",LLAMA,0.0
EXTENSION,EXTENSION,EXTENSÃO,"FR,ES",LLAMA,0.0
limit search to extension type EXTENSION,limite a pesquisa apenas para extensões EXTENSION,limita a pesquisa ao tipo de extensão EXTENSÃO,"FR,ES",LLAMA,11.386050660556927
look for pages case-insensitively (default),pesquisa as páginas sem distinguir maiúsculas e minúsculas (padrão),procura por páginas sem diferenciar maiúsculo de minúsculo (padrão),"FR,ES",LLAMA,17.542198478193427
look for pages case-sensitively,pesquisar as páginas distinguindo maiúsculas e minúsculas.,procura por páginas diferenciando maiúsculo de minúsculo,"FR,ES",LLAMA,5.522397783539471
interpret page name as a regex,considere o nome da página como uma expressão lógica,interpreta o nome da páginas como uma expressão regular,"FR,ES",LLAMA,29.84745896009822
the page name contains wildcards,o nome da página contém caracteres com jogo de palavras,o nome da página contém caracteres curingas,"FR,ES",LLAMA,51.697315395717055
can't open %s,impossível abrir %s,não foi possível abrir %s,"FR,ES",LLAMA,36.06452879987789
FILE...,FICHERO...,ARQUIVO...,"FR,ES",LLAMA,59.460355750136046
The defaults are --man and --whatis.,As opções padrão são --man e --whatis.,Os padrões são --man e --whatis.,"FR,ES",LLAMA,51.697315395717055
parse as man page,lê os arquivos como páginas de manuales,analisa como uma página man,"FR,ES",LLAMA,6.567274736060395
parse as cat page,lê os arquivos como páginas préformatadas,analisa como uma página cat,"FR,ES",LLAMA,8.116697886877475
show whatis information,exibe informações como whatis,mostra informação whatis,"FR,ES",LLAMA,15.97357760615681
