original,translated,reference,context_languages,strategy,bleu
warning: %s: ignoring bogus filename,"atenção: %s: nome de arquivo inválido, ignorado",aviso: %s: ignorando nome de arquivo inválido,RU,LLAMA,46.92470064105599
can't determine current directory,não foi possível determinar qual é o diretório atual,não foi possível determinar o diretório atual,RU,LLAMA,43.167001068522545
can't set effective uid,não foi possível posicionar o proprietário efetivo (UID),não foi possível definir o uid efetivo,RU,LLAMA,17.747405280050266
"the setuid man user ""%s"" does not exist","o utilizador privilagjado (setuid) ""%s"" não existe","o usuário man setuid ""%s"" não existe",RU,LLAMA,44.833867003844595
fatal: regex `%s': %s,"erro fatal: expressão matemática ""%s"": %s","fatal: regex ""%s"": %s",RU,LLAMA,57.067457770559976
multi key %s does not exist,a chave múltipla %s não existe,a multichave %s não existe,RU,LLAMA,43.47208719449914
can't lock index cache %s,não foi possível verificar o cache de índice %s,não foi possível travar o cache de índice %s,RU,LLAMA,65.80370064762461
index cache %s corrupt,o cache de índice %s está danificado,o cache de índice %s está corrompido,RU,LLAMA,84.08964152537145
cannot replace key %s,não foi possível substituir o chaveiro %s,não foi possível substituir a chave %s,RU,LLAMA,41.11336169005198
bad fetch on multi key %s,acesso inválido para chave múltipla %s,busca ruim na multichave %s,RU,LLAMA,13.134549472120788
Database %s corrupted; rebuild with mandb --create,"A base de dados %s está corrompida, reconstrua-lá com mandb --create.",Banco de dados %s corrompido; reconstrua-o com mandb --create,RU,LLAMA,25.712008025141323
"warning: %s has no version identifier
",Atenção: %s não possui identificador de versão,"aviso: %s não possui identificador de versão
",RU,LLAMA,86.33400213704509
"warning: %s is version %s, expecting %s
",préstige: %s tem versão %s ao invés de %s,"aviso: %s é versão %s, esperava-se %s
",RU,LLAMA,21.97281387499715
fatal: unable to insert version identifier into %s,erro fatal: impossível inserir o identificador de versão no campo %s,fatal: não foi possível de inserir o identificador de versão em %s,RU,LLAMA,34.32413993263389
[MAN DATABASE],[BASE DE DONNÉES DE MAN],[BANDO-DE-DADOS MAN],RU,LLAMA,14.535768424205482
The man database defaults to %s%s.,A base de dados padrão é %s%s.,O banco de dados man tem como padrão %s%s.,RU,LLAMA,34.78635157752423
emit debugging messages,exibição de mensagens de depuração,emite mensagens de depuração,RU,LLAMA,39.76353643835252
can't open %s for reading,não foi possível abrir %s em leitura,não foi possível abrir %s para leitura,RU,LLAMA,70.71067811865478
[SECTION...],[SEÇÃO...],[SEÇÃO...],RU,LLAMA,100.00000000000004
PATH,CHEMIN,CAMINHO,RU,LLAMA,0.0
set search path for manual pages to PATH,configurar o caminho de pesquisa das páginas do manual para CHEMIN,define o caminho de pesquisa por páginas de manual com CAMINHO,RU,LLAMA,25.965358893403383
FILE,FICHERIO,ARQUIVO,RU,LLAMA,0.0
use this user configuration file,utilize este arquivo de configuração do usuário.,usa esse arquivo de configuração de usuário,RU,LLAMA,22.089591134157878
man command failed with exit status %d,a commande man falhou com %d como código de retorno,o comando man falhou com estado de saída %d,RU,LLAMA,18.36028134946796
NULL content for key: %s,conteúdo vazio (NULL) para a chave : %s,conteúdo NULL para a chave: %s,RU,LLAMA,49.616830003403614
"
Updating cat files for section %s of man hierarchy %s
","Atualização dos arquivos préformatados para a seção %s do manual e hierarquia %s
","
Atualizando arquivos cat para seção %s da hierarquia man %s
",RU,LLAMA,13.834368456410946
cannot write within %s,não foi possível escrever no %s,não foi possível escrever dentro de %s,RU,LLAMA,42.38365628278778
cannot read database %s,não foi possível ler a base de dados %s,não foi possível ler o banco de dados %s,RU,LLAMA,52.53819788848316
unable to update %s,não foi possível atualizar %s,não foi possível de atualizar %s,RU,LLAMA,43.01250851313264
warning: %s/man%s/%s.%s*: competing extensions,pré-aviso: %s/man%s/%s.%s*: extensões conflitantes,aviso: %s/man%s/%s.%s*: extensões conflitantes,RU,LLAMA,93.91044157537529
can't update index cache %s,não foi possível atualizar o cache de índice %s,não foi possível atualizar cache de índice %s,RU,LLAMA,65.80370064762461
warning: %s: bad symlink or ROFF `.so' request,atenção: '%s': símbolo de ligação ou diretiva ROFF '.'so' incorreto,"aviso: %s: link simbólico ruim ou requisição "".so"" ROFF",RU,LLAMA,3.8275613602956104
warning: %s: ignoring empty file,atenção: '%s': arquivo vazio ignorado,aviso: %s: ignorando arquivo vazio,RU,LLAMA,11.99014838091355
warning: %s: whatis parse for %s(%s) failed,atenção: %s: análise do whatis no diretório %s(%s) falhou,aviso: %s: análise por whatis para %s(%s) falhou,RU,LLAMA,57.49089871602278
can't search directory %s,não foi possível encontrar o diretório %s,não foi possível pesquisar no diretório %s,RU,LLAMA,34.57207846419412
can't chown %s,não foi possível alterar o proprietário do arquivo %s,não foi possível fazer chown em %s,RU,LLAMA,19.64073254502565
warning: cannot create catdir %s,préstige: não foi possível criar o diretório de páginas préformatas %s,aviso: não foi possível criar o catdir %s,RU,LLAMA,42.803206067505954
can't chmod %s,não foi possível alterar os direitos de %s,não foi possível fazer chmod em %s,RU,LLAMA,22.31618068926665
can't change to directory %s,não foi possível ir para o diretório %s,não foi possível mudar para o diretório %s,RU,LLAMA,59.694917920196445
can't create index cache %s,não foi possível criar o cache de índice %s,não foi possível criar cache de índice %s,RU,LLAMA,65.80370064762461
Updating index cache for path `%s/%s'. Wait...,Atualização do cache de indexamento para o caminho `%s/%s'. Esperando...,"Atualizando o cache de índice para o caminho ""%s/%s"". Aguarde...",RU,LLAMA,24.53392175275486
"done.
",terminado.,"feito.
",RU,LLAMA,49.99999999999999
"Purging old database entries in %s...
","Efetuação da remoção de entradas desnecessárias na base de dados %s...
","Descartando entradas antigas de banco de dados em %s...
",RU,LLAMA,30.130404892785695
warning: failed to store entry for %s(%s),préstige: não foi possível armazenar a entrada para %s(%s),aviso: falha ao armazenar entradas para %s(%s),RU,LLAMA,42.61082723917019
PATH SECTION NAME,CHEMIN SECTION NOM,CAMINHO SEÇÃO NOME,RU,LLAMA,0.0
EXTENSION,EXTENSION,EXTENSÃO,RU,LLAMA,0.0
limit search to extension type EXTENSION,limitar a pesquisa apenas para extensões EXTENSION,limita a pesquisa ao tipo de extensão EXTENSÃO,RU,LLAMA,11.386050660556927
look for pages case-insensitively (default),requerer pesquisa das páginas sem diferenciar maiúsculas e minúsculas (padrão),procura por páginas sem diferenciar maiúsculo de minúsculo (padrão),RU,LLAMA,21.200626759025184
look for pages case-sensitively,realizar busca das páginas distinguindo maiúsculas de minúsculas,procura por páginas diferenciando maiúsculo de minúsculo,RU,LLAMA,6.567274736060395
interpret page name as a regex,considere o nome da página como uma expressão regular,interpreta o nome da páginas como uma expressão regular,RU,LLAMA,43.167001068522545
the page name contains wildcards,o nome da página contém caracteres de jogo,o nome da página contém caracteres curingas,RU,LLAMA,68.037493331712
can't open %s,não foi possível abrir %s,não foi possível abrir %s,RU,LLAMA,100.00000000000004
FILE...,FICHERO...,ARQUIVO...,RU,LLAMA,59.460355750136046
The defaults are --man and --whatis.,"Por padrão, são utilizadas as opções --man e --whatis.",Os padrões são --man e --whatis.,RU,LLAMA,24.808415001701817
parse as man page,analise os arquivos como páginas de manual (man),analisa como uma página man,RU,LLAMA,4.990049701936832
parse as cat page,lida com os arquivos como páginas préformatadas,analisa como uma página cat,RU,LLAMA,6.567274736060395
show whatis information,exibir os detalhes como whatis,mostra informação whatis,RU,LLAMA,10.682175159905848
show guessed series of preprocessing filters,exibir a lista suposta de filtros de pré-processamento,mostra séries adivinhadas de filtros de pré-processamento,RU,LLAMA,34.57207846419409
ENCODING,Codificação de Dados,CODIFICAÇÃO,RU,LLAMA,0.0
