original,translated,reference,context_languages,strategy,bleu
warning: %s: ignoring bogus filename,"atenção : '%s': nome de arquivo inválido, ignorado.",aviso: %s: ignorando nome de arquivo inválido,,LLAMA,22.242469397936766
can't determine current directory,não foi possível determinar qual é o diretório atual.,não foi possível determinar o diretório atual,,LLAMA,37.99178428257963
can't set effective uid,impossível posicionar o proprietário efetivo (UID),não foi possível definir o uid efetivo,,LLAMA,6.567274736060395
"the setuid man user ""%s"" does not exist",o usuário com privilégio setuid (sete desempenho) do grupo '%s' não existe,"o usuário man setuid ""%s"" não existe",,LLAMA,7.655122720591221
fatal: regex `%s': %s,erreur fatale : expression rationnelle « %s » : %s,"fatal: regex ""%s"": %s",,LLAMA,16.59038701421971
multi key %s does not exist,A chave múltipla %s não existe,a multichave %s não existe,,LLAMA,41.11336169005198
can't lock index cache %s,impossível de bloquear o cache do índice %s,não foi possível travar o cache de índice %s,,LLAMA,20.90067144241745
index cache %s corrupt,o cache de índice %s está danificado,o cache de índice %s está corrompido,,LLAMA,84.08964152537145
cannot replace key %s,impossível de substituir a chave %s,não foi possível substituir a chave %s,,LLAMA,53.29462628216855
bad fetch on multi key %s,acesso inválido para chave múltipla %s,busca ruim na multichave %s,,LLAMA,13.134549472120788
Database %s corrupted; rebuild with mandb --create,"A base de dados %s está corrompida, reconstrua-lá com mandb --create.",Banco de dados %s corrompido; reconstrua-o com mandb --create,,LLAMA,25.712008025141323
"warning: %s has no version identifier
",atenção : o %s não possui identificador de versão,"aviso: %s não possui identificador de versão
",,LLAMA,66.06328636027612
"warning: %s is version %s, expecting %s
",atenção : a versão %s ao invés da versão %s,"aviso: %s é versão %s, esperava-se %s
",,LLAMA,16.59038701421971
fatal: unable to insert version identifier into %s,erro fatal : impossível inserir o identificador de versão no campo %s,fatal: não foi possível de inserir o identificador de versão em %s,,LLAMA,34.32413993263389
[MAN DATABASE],Base de dados do Mandeiro,[BANDO-DE-DADOS MAN],,LLAMA,0.0
The man database defaults to %s%s.,A base de dados padrão é %s%s.,O banco de dados man tem como padrão %s%s.,,LLAMA,34.78635157752423
emit debugging messages,exibição de mensagens de depuração,emite mensagens de depuração,,LLAMA,39.76353643835252
can't open %s for reading,não é possível abrir %s em leitura.,não foi possível abrir %s para leitura,,LLAMA,33.03164318013809
[SECTION...],[SECTION...],[SEÇÃO...],,LLAMA,53.7284965911771
PATH,Caminho,CAMINHO,,LLAMA,0.0
set search path for manual pages to PATH,configurar o caminho de pesquisa das páginas do manual para CHEMIN,define o caminho de pesquisa por páginas de manual com CAMINHO,,LLAMA,25.965358893403383
FILE,Ficheiro,ARQUIVO,,LLAMA,0.0
use this user configuration file,utilize este arquivo de configuração do usuário.,usa esse arquivo de configuração de usuário,,LLAMA,22.089591134157878
man command failed with exit status %d,a comando 'man' falhou com o código de retorno %d.,o comando man falhou com estado de saída %d,,LLAMA,11.016798394984653
NULL content for key: %s,conteúdo vazio (NULL) para a chave : %s,conteúdo NULL para a chave: %s,,LLAMA,49.616830003403614
"
Updating cat files for section %s of man hierarchy %s
","Atualização dos arquivos préformatados para a seção %s do documento %s
","
Atualizando arquivos cat para seção %s da hierarquia man %s
",,LLAMA,15.727800941615351
cannot write within %s,não é possível escrever no %s,não foi possível escrever dentro de %s,,LLAMA,17.026116978186884
cannot read database %s,não foi possível ler a base de dados %s,não foi possível ler o banco de dados %s,,LLAMA,52.53819788848316
unable to update %s,impossível de atualizar %s,não foi possível de atualizar %s,,LLAMA,44.82700320176826
warning: %s/man%s/%s.%s*: competing extensions,atenção : %s/man%s/%s.%s* : extensões em conflito,aviso: %s/man%s/%s.%s*: extensões conflitantes,,LLAMA,82.77932960330115
can't update index cache %s,impossível de atualizar o cache do índice %s,não foi possível atualizar cache de índice %s,,LLAMA,21.10534063187263
warning: %s: bad symlink or ROFF `.so' request,atenção : '%s': símbolo de ligação ou diretiva ROFF '.'so' incorreto,"aviso: %s: link simbólico ruim ou requisição "".so"" ROFF",,LLAMA,3.8275613602956104
warning: %s: ignoring empty file,atenção: ficheiro vazio ignorado,aviso: %s: ignorando arquivo vazio,,LLAMA,6.9717291216921975
warning: %s: whatis parse for %s(%s) failed,atenção: %s: a pesquisa de 'whatis' no diretório '%s(%s)' falhou.,aviso: %s: análise por whatis para %s(%s) falhou,,LLAMA,34.82207361953904
can't search directory %s,não foi possível procurar no diretório %s,não foi possível pesquisar no diretório %s,,LLAMA,50.000000000000014
can't chown %s,impossível alterar o proprietário do arquivo %s,não foi possível fazer chown em %s,,LLAMA,11.044795567078939
warning: cannot create catdir %s,atenção: impossível criar o diretório de páginas préformatas %s,aviso: não foi possível criar o catdir %s,,LLAMA,11.208466750961147
can't chmod %s,não é possível alterar os direitos de %s,não foi possível fazer chmod em %s,,LLAMA,11.339582221952005
can't change to directory %s,não é possível ir para o diretório %s,não foi possível mudar para o diretório %s,,LLAMA,48.54917717073236
can't create index cache %s,impossível criar o cache de índice %s,não foi possível criar cache de índice %s,,LLAMA,47.750342648354646
Updating index cache for path `%s/%s'. Wait...,Atualização do cache de indexamento para o caminho '\u002f%s/%s'. Esperando…,"Atualizando o cache de índice para o caminho ""%s/%s"". Aguarde...",,LLAMA,19.910401453355988
