original,translated,reference,context_languages,strategy,bleu
warning: %s: ignoring bogus filename,"atenção: %s : nome de arquivo inválido, ignorado",aviso: %s: ignorando nome de arquivo inválido,"ZH_CN,ID",LLAMA,46.92470064105599
can't determine current directory,não foi possível determinar qual é o diretório atual,não foi possível determinar o diretório atual,"ZH_CN,ID",LLAMA,43.167001068522545
can't set effective uid,impossível posicionar o proprietário efetivo (UID),não foi possível definir o uid efetivo,"ZH_CN,ID",LLAMA,6.567274736060395
"the setuid man user ""%s"" does not exist",o utilizador com privilégio setuid '%s' não existe,"o usuário man setuid ""%s"" não existe","ZH_CN,ID",LLAMA,10.552670315936318
fatal: regex `%s': %s,falha fatal : expressão matemática '\%s' : %s,"fatal: regex ""%s"": %s","ZH_CN,ID",LLAMA,16.59038701421971
multi key %s does not exist,a chave múltipla %s não existe,a multichave %s não existe,"ZH_CN,ID",LLAMA,43.47208719449914
can't lock index cache %s,impossível de verrouilller le cache d'index %s,não foi possível travar o cache de índice %s,"ZH_CN,ID",LLAMA,10.229197414177778
index cache %s corrupt,o cache de índice %s está danificado,o cache de índice %s está corrompido,"ZH_CN,ID",LLAMA,84.08964152537145
cannot replace key %s,impossível de substituir a chave %s,não foi possível substituir a chave %s,"ZH_CN,ID",LLAMA,53.29462628216855
bad fetch on multi key %s,acesso inválido para a chave múltipla %s,busca ruim na multichave %s,"ZH_CN,ID",LLAMA,11.044795567078939
Database %s corrupted; rebuild with mandb --create,A base de dados %s está corrompida; reconstrua-a com mandb --create.,Banco de dados %s corrompido; reconstrua-o com mandb --create,"ZH_CN,ID",LLAMA,26.58483576665878
"warning: %s has no version identifier
",atenção: %s não possui identificador de versão,"aviso: %s não possui identificador de versão
","ZH_CN,ID",LLAMA,86.33400213704509
"warning: %s is version %s, expecting %s
","atenção: a versão %s do programa é diferente da esperada, que era %s.","aviso: %s é versão %s, esperava-se %s
","ZH_CN,ID",LLAMA,11.306082351602983
fatal: unable to insert version identifier into %s,erro fatal : impossível inserir o identificador de versão no campo %s,fatal: não foi possível de inserir o identificador de versão em %s,"ZH_CN,ID",LLAMA,34.32413993263389
[MAN DATABASE],[BASE DE DONNÉES DE MAN],[BANDO-DE-DADOS MAN],"ZH_CN,ID",LLAMA,14.535768424205482
The man database defaults to %s%s.,A base de dados padrão é %s%s.,O banco de dados man tem como padrão %s%s.,"ZH_CN,ID",LLAMA,34.78635157752423
emit debugging messages,exibição de mensagens de depuração,emite mensagens de depuração,"ZH_CN,ID",LLAMA,39.76353643835252
can't open %s for reading,não foi possível abrir %s em leitura,não foi possível abrir %s para leitura,"ZH_CN,ID",LLAMA,70.71067811865478
[SECTION...],[SECTION...],[SEÇÃO...],"ZH_CN,ID",LLAMA,53.7284965911771
PATH,CHEMIN,CAMINHO,"ZH_CN,ID",LLAMA,0.0
set search path for manual pages to PATH,configura o caminho de pesquisa para as páginas do manual como PATH,define o caminho de pesquisa por páginas de manual com CAMINHO,"ZH_CN,ID",LLAMA,23.462350320527996
FILE,Arquivo,ARQUIVO,"ZH_CN,ID",LLAMA,0.0
use this user configuration file,utilize este arquivo de configuração do usuário,usa esse arquivo de configuração de usuário,"ZH_CN,ID",LLAMA,26.269098944241588
man command failed with exit status %d,a commande man falhou com %d como código de retorno,o comando man falhou com estado de saída %d,"ZH_CN,ID",LLAMA,18.36028134946796
NULL content for key: %s,conteúdo vazio (NULL) para a chave : %s,conteúdo NULL para a chave: %s,"ZH_CN,ID",LLAMA,49.616830003403614
"
Updating cat files for section %s of man hierarchy %s
",Atualizando arquivos préformatados para a seção %s da parte %s.,"
Atualizando arquivos cat para seção %s da hierarquia man %s
","ZH_CN,ID",LLAMA,26.911091103444726
cannot write within %s,não é possível escrever no %s,não foi possível escrever dentro de %s,"ZH_CN,ID",LLAMA,17.026116978186884
cannot read database %s,não foi possível obter estado (stat) do arquivo %s,não foi possível ler o banco de dados %s,"ZH_CN,ID",LLAMA,15.851165692617148
unable to update %s,não é possível atualizar %s,não foi possível de atualizar %s,"ZH_CN,ID",LLAMA,29.05925408079185
warning: %s/man%s/%s.%s*: competing extensions,atenção: %s/man%s/%s.%s* : extensões em conflito,aviso: %s/man%s/%s.%s*: extensões conflitantes,"ZH_CN,ID",LLAMA,82.77932960330115
can't update index cache %s,impossível de atualizar o cache do índice %s,não foi possível atualizar cache de índice %s,"ZH_CN,ID",LLAMA,21.10534063187263
warning: %s: bad symlink or ROFF `.so' request,atenção: %s - símbolo de ligação simbólica ou diretiva ROFF ‘.so’ incorreto,"aviso: %s: link simbólico ruim ou requisição "".so"" ROFF","ZH_CN,ID",LLAMA,10.82597837309053
warning: %s: ignoring empty file,atenção: %s : ficheiro vazio ignorado,aviso: %s: ignorando arquivo vazio,"ZH_CN,ID",LLAMA,36.55552228545123
warning: %s: whatis parse for %s(%s) failed,atenção: %s : a pesquisa de whatis sobre %s(%s) falhou,aviso: %s: análise por whatis para %s(%s) falhou,"ZH_CN,ID",LLAMA,50.7196093945688
can't search directory %s,não foi possível buscar no diretório %s,não foi possível pesquisar no diretório %s,"ZH_CN,ID",LLAMA,50.000000000000014
can't chown %s,não é possível alterar o proprietário do arquivo %s,não foi possível fazer chown em %s,"ZH_CN,ID",LLAMA,9.980099403873663
