original,translated,reference,context_languages,strategy,bleu
warning: %s: ignoring bogus filename,"atenção: %s: nome de arquivo inválido, ignorado",aviso: %s: ignorando nome de arquivo inválido,"DE,ES",LLAMA,46.92470064105599
can't determine current directory,não foi possível determinar o diretório atual,não foi possível determinar o diretório atual,"DE,ES",LLAMA,100.00000000000004
can't set effective uid,não é possível posicionar o proprietário (UID) efetivo.,não foi possível definir o uid efetivo,"DE,ES",LLAMA,5.300156689756295
"the setuid man user ""%s"" does not exist","o utilizador de privilégio setuid ""%s"" não existe","o usuário man setuid ""%s"" não existe","DE,ES",LLAMA,59.00468726392806
fatal: regex `%s': %s,"erro fatal: expressão racional '`%s`' não é válida
","fatal: regex ""%s"": %s","DE,ES",LLAMA,8.032276872815304
multi key %s does not exist,a chave múltiple %s não existe,a multichave %s não existe,"DE,ES",LLAMA,43.47208719449914
can't lock index cache %s,não é possível bloquear o cache de índices %s,não foi possível travar o cache de índice %s,"DE,ES",LLAMA,21.36435031981171
index cache %s corrupt,cache de índices %s danificada,o cache de índice %s está corrompido,"DE,ES",LLAMA,16.44975929846582
cannot replace key %s,É impossível substituir a chave %s,não foi possível substituir a chave %s,"DE,ES",LLAMA,53.29462628216855
bad fetch on multi key %s,acesso inválido para chave múltipla %s,busca ruim na multichave %s,"DE,ES",LLAMA,13.134549472120788
Database %s corrupted; rebuild with mandb --create,"A base de dados %s está corrompida, reconstrua-lá com mandb --create.",Banco de dados %s corrompido; reconstrua-o com mandb --create,"DE,ES",LLAMA,25.712008025141323
"warning: %s has no version identifier
",Atenção: %s não possui identificador de versão,"aviso: %s não possui identificador de versão
","DE,ES",LLAMA,86.33400213704509
"warning: %s is version %s, expecting %s
",Atenção: %s tem versão %d ao invés de %<PRIuMAX>.,"aviso: %s é versão %s, esperava-se %s
","DE,ES",LLAMA,11.980914528565991
fatal: unable to insert version identifier into %s,erro fatal: impossível inserir o identificador de versão no campo %s,fatal: não foi possível de inserir o identificador de versão em %s,"DE,ES",LLAMA,34.32413993263389
[MAN DATABASE],[HANDBUCHDATENBANK] [BASE DE DONNÉES DE MAN],[BANDO-DE-DADOS MAN],"DE,ES",LLAMA,9.287528999566801
The man database defaults to %s%s.,A base de dados padrão é %s%s.,O banco de dados man tem como padrão %s%s.,"DE,ES",LLAMA,34.78635157752423
emit debugging messages,exibição de mensagens para depuração do programa,emite mensagens de depuração,"DE,ES",LLAMA,8.643019616048525
can't open %s for reading,impossível de abrir %s em leitura,não foi possível abrir %s para leitura,"DE,ES",LLAMA,22.772101321113862
[SECTION...],[ABSCHNITT ...],[SEÇÃO...],"DE,ES",LLAMA,53.7284965911771
PATH,CHEMIN,CAMINHO,"DE,ES",LLAMA,0.0
set search path for manual pages to PATH,configurar o caminho de pesquisa para as páginas do manual em CHEMIN,define o caminho de pesquisa por páginas de manual com CAMINHO,"DE,ES",LLAMA,23.462350320527996
FILE,FICHERO,ARQUIVO,"DE,ES",LLAMA,0.0
use this user configuration file,utilize este arquivo de configuração do usuário.,usa esse arquivo de configuração de usuário,"DE,ES",LLAMA,22.089591134157878
man command failed with exit status %d,a commande man falhou com %d como código de retorno,o comando man falhou com estado de saída %d,"DE,ES",LLAMA,18.36028134946796
NULL content for key: %s,Contenuto vazio para chave : %s,conteúdo NULL para a chave: %s,"DE,ES",LLAMA,37.68499164492418
"
Updating cat files for section %s of man hierarchy %s
","Atualização dos arquivos préformados para a seção %s da parte %s
","
Atualizando arquivos cat para seção %s da hierarquia man %s
","DE,ES",LLAMA,24.71244254525359
cannot write within %s,não é possível escrever em %s,não foi possível escrever dentro de %s,"DE,ES",LLAMA,17.026116978186884
cannot read database %s,não é possível ler a base de dados %s,não foi possível ler o banco de dados %s,"DE,ES",LLAMA,32.46679154750989
unable to update %s,impossível de atualizar %s,não foi possível de atualizar %s,"DE,ES",LLAMA,44.82700320176826
warning: %s/man%s/%s.%s*: competing extensions,Atenção: %s/man%s/%s.%s*: extensões em conflito,aviso: %s/man%s/%s.%s*: extensões conflitantes,"DE,ES",LLAMA,82.77932960330115
can't update index cache %s,impossível de atualizar o cache do índice %s,não foi possível atualizar cache de índice %s,"DE,ES",LLAMA,21.10534063187263
warning: %s: bad symlink or ROFF `.so' request,atenção: %s: símbolo de ligação ou diretiva ROFF '*.so' inválido,"aviso: %s: link simbólico ruim ou requisição "".so"" ROFF","DE,ES",LLAMA,17.609282679116177
warning: %s: ignoring empty file,atenção: %s: arquivo vazio ignorado,aviso: %s: ignorando arquivo vazio,"DE,ES",LLAMA,41.11336169005198
warning: %s: whatis parse for %s(%s) failed,atenção: %s: a procura do whatis em %s(%s) falhou,aviso: %s: análise por whatis para %s(%s) falhou,"DE,ES",LLAMA,50.7196093945688
can't search directory %s,não é possível procurar no diretório %s,não foi possível pesquisar no diretório %s,"DE,ES",LLAMA,38.260294162784454
can't chown %s,impossível de alterar o proprietário do arquivo %s,não foi possível fazer chown em %s,"DE,ES",LLAMA,9.535414040914192
warning: cannot create catdir %s,atenção: impossível criar o diretório de páginas préformatas %s,aviso: não foi possível criar o catdir %s,"DE,ES",LLAMA,11.208466750961147
can't chmod %s,não é possível alterar os direitos de %s,não foi possível fazer chmod em %s,"DE,ES",LLAMA,11.339582221952005
can't change to directory %s,não foi possível ir para o diretório %s,não foi possível mudar para o diretório %s,"DE,ES",LLAMA,59.694917920196445
can't create index cache %s,não é possível criar o cache de índices %s,não foi possível criar cache de índice %s,"DE,ES",LLAMA,15.106876986783844
Updating index cache for path `%s/%s'. Wait...,"Atualização do cache de índices para o caminho `%s/%s`. Por favor, espere ...","Atualizando o cache de índice para o caminho ""%s/%s"". Aguarde...","DE,ES",LLAMA,27.748702735605818
"done.
",fim de tarefa.,"feito.
","DE,ES",LLAMA,15.97357760615681
"Purging old database entries in %s...
","Efetuação de remoções dos dados desnecessários da %s em curso...
","Descartando entradas antigas de banco de dados em %s...
","DE,ES",LLAMA,14.949751774990691
warning: failed to store entry for %s(%s),Atenção: impossível armazenar a entrada para %s(%s),aviso: falha ao armazenar entradas para %s(%s),"DE,ES",LLAMA,50.08718428920986
PATH SECTION NAME,Nome da Secção de Caminho CHEMIN SECTION NOM,CAMINHO SEÇÃO NOME,"DE,ES",LLAMA,0.0
