original,translated,reference,context_languages,strategy,bleu
OpenCV failed to load template image,falha ao carregar o modelo de imagem com OpenCV,O OpenCV falhou ao carregar a imagem modelo,"RU,DE",LLAMA,11.99014838091355
Could not read title information for DVD.,não foi possível obter a informação do título da DVD.,Não foi possível ler as informações de título do DVD.,"RU,DE",LLAMA,11.731175160263996
Failed to open DVD device '%s'.,"Não foi possível abrir o dispositivo de DVD ""%s"".","Falha ao abrir o dispositivo de DVD ""%s"".","RU,DE",LLAMA,73.61703354503862
Failed to set PGC based seeking.,não foi possível configurar o localizador baseado em PGC.,Falha ao definir busca baseada em PGC.,"RU,DE",LLAMA,15.619699684601283
Could not read DVD. This may be because the DVD is encrypted and a DVD decryption library is not installed.,Não foi possível ler o DVD. Isso pode ser devido ao fato de que o DVD está criptografado e não há uma biblioteca instalada para decodificá-lo.,Não foi possível ler o DVD. O motivo pode ser que o DVD está criptografado ou uma biblioteca de descriptografia não está instalada.,"RU,DE",LLAMA,39.12950299584578
Could not read DVD.,não foi possível ler o DVD.,Não foi possível ler o DVD.,"RU,DE",LLAMA,80.91067115702207
This file contains no playable streams.,Este arquivo contém um fluxo que não pode ser reproduzido.,Este arquivo não contém fluxos reproduzíveis.,"RU,DE",LLAMA,9.425159511373677
Could not open sndfile stream for reading.,não foi possível abrir e ler o fluxo sndfile.,Não foi possível abrir o fluxo sndfile para leitura.,"RU,DE",LLAMA,27.301208627090666
Generated file has a larger preroll time than its streams duration,O preâmbulo do vídeo gerado ultrapassa a duração de seu próprio fluxo.,O arquivo gerado tem um tempo de preparação maior que a sua duração de fluxo,"RU,DE",LLAMA,6.971423391413084
Missing element '%s' - check your GStreamer installation.,"Falta o componente ""%s"" - por favor, verifique a instalação do GStreamer.","O elemento ""%s"" está faltando, verifique a sua instalação do GStreamer.","RU,DE",LLAMA,35.23089031737454
"File location is set to NULL, please set it to a valid filename","O local do arquivo é NULL, por favor defina um nome de arquivo válido.","A localização do arquivo está NULA, favor definir um nome de arquivo válido","RU,DE",LLAMA,28.039501199940027
Digitalzoom element couldn't be created,não é possível criar o componente Digitalzoom,O elemento Digitalzoom não pôde ser criado,"RU,DE",LLAMA,7.809849842300637
Subpicture format was not configured before data flow,Fôrma de subvisualização não configurada antes do fluxo de dados.,O formato de sub-imagem não foi configurado antes do fluxo de dados,"RU,DE",LLAMA,34.84694488743309
Failed to get fragment URL.,não foi possível obter estado (stat) do arquivo %s,Falha ao obter um fragmento de URL.,"RU,DE",LLAMA,3.3864985683445354
Couldn't download fragments,falha na conexão com o servidor,Não foi possível baixar os fragmentos,"RU,DE",LLAMA,0.0
Internal data stream error.,Erro interno de fluxo de dados.,Erro interno de fluxo de dados.,"RU,DE",LLAMA,100.00000000000004
"Device ""%s"" does not exist.","Instrumento ""%s"" não existe.","O dispositivo ""%s"" não existe.","RU,DE",LLAMA,74.20884818558928
"Could not open frontend device ""%s"".","Não foi possível abrir o dispositivo de interface frontal ""%s"".","Não foi possível abrir o dispositivo de interface ""%s"".","RU,DE",LLAMA,78.25422900366432
"Could not get settings from frontend device ""%s"".","Não foi possível obter configuração do dispositivo frontal ""%s"".","Não foi possível obter as configurações do dispositivo de interface ""%s"".","RU,DE",LLAMA,45.154353252898716
"Cannot enumerate delivery systems from frontend device ""%s"".","Não foi possível enumerar o sistema de entrega do dispositivo terminal ""%s"".","Não foi possível listar os sistemas de entrega do dispositivo de interface ""%s"".","RU,DE",LLAMA,43.14793368698176
"Could not open file ""%s"" for reading.",Não foi possível abrir o arquivo %s para leitura.,"Não foi possível abrir o arquivo ""%s"" para leitura.","RU,DE",LLAMA,53.27206776493443
Couldn't find channel configuration file,não foi possível encontrar o arquivo de configuração do canal,Não foi possível encontrar o arquivo de configuração de canal,"RU,DE",LLAMA,66.06328636027612
Couldn't load channel configuration file: '%s',Não foi possível carregar o arquivo de configuração do canal: «%s»,"Não foi possível carregar o arquivo de configuração de canal: ""%s""","RU,DE",LLAMA,53.606643761986305
Couldn't find details for channel '%s',"não foi possível obter informações detalhadas sobre o canal ""%s""","Não foi possível encontrar detalhes para o canal ""%s""","RU,DE",LLAMA,42.803206067505954
No properties for channel '%s',"não foi possível encontrar as propriedades do canal ""%s""","Não há propriedades para o canal ""%s""","RU,DE",LLAMA,33.18077402843942
Failed to set properties for channel '%s',"não foi possível definir as propriedades do canal ""%s""","Falha ao definir propriedades para o canal ""%s""","RU,DE",LLAMA,34.48444257953326
Couldn't find channel configuration file: '%s',Não foi possível encontrar o arquivo de configuração do canal: «%s»,"Não foi possível encontrar o arquivo de configuração de canal: ""%s""","RU,DE",LLAMA,53.606643761986305
Channel configuration file doesn't contain any channels,No canal é especificado no arquivo de configuração do canal.,Nenhum canal foi encontrado no arquivo de configuração de canal,"RU,DE",LLAMA,25.965358893403383
