original,translated,reference,context_languages,strategy,bleu
OpenCV failed to load template image,falha ao carregar o modelo de mapeamento da imagem com OpenCV,O OpenCV falhou ao carregar a imagem modelo,,LLAMA,9.425159511373677
Could not read title information for DVD.,Não foi possível obter informações do título do DVD.,Não foi possível ler as informações de título do DVD.,,LLAMA,35.54333944875169
Failed to open DVD device '%s'.,Não foi possível abrir o dispositivo de DVD '%s'.,"Falha ao abrir o dispositivo de DVD ""%s"".",,LLAMA,34.48444257953326
Failed to set PGC based seeking.,Não foi possível configurar o localizador baseado em PGC.,Falha ao definir busca baseada em PGC.,,LLAMA,15.619699684601283
Could not read DVD. This may be because the DVD is encrypted and a DVD decryption library is not installed.,Não foi possível ler o DVD. Isso pode ser causado por causa do DVD estar criptografado e não ter a biblioteca necessária para descriptografá-lo instalada.,Não foi possível ler o DVD. O motivo pode ser que o DVD está criptografado ou uma biblioteca de descriptografia não está instalada.,,LLAMA,27.474558342153514
Could not read DVD.,Não foi possível ler o DVD.,Não foi possível ler o DVD.,,LLAMA,100.00000000000004
This file contains no playable streams.,Este arquivo contém um fluxo que não pode ser reproduzido.,Este arquivo não contém fluxos reproduzíveis.,,LLAMA,9.425159511373677
Could not open sndfile stream for reading.,Não foi possível abrir e ler o fluxo sndfile.,Não foi possível abrir o fluxo sndfile para leitura.,,LLAMA,39.281465090051285
Generated file has a larger preroll time than its streams duration,A fragmento de aviso gerado pelo arquivo excede o seu próprio comprimento.,O arquivo gerado tem um tempo de preparação maior que a sua duração de fluxo,,LLAMA,3.4857116957065437
Missing element '%s' - check your GStreamer installation.,"falta do componente '%s' - por favor, verifique sua instalação de GStreamer.","O elemento ""%s"" está faltando, verifique a sua instalação do GStreamer.",,LLAMA,9.103526405546068
"File location is set to NULL, please set it to a valid filename","O local do arquivo é NULL, por favor defina um nome de arquivo válido.","A localização do arquivo está NULA, favor definir um nome de arquivo válido",,LLAMA,28.039501199940027
Digitalzoom element couldn't be created,não foi possível criar o componente Digitalzoom,O elemento Digitalzoom não pôde ser criado,,LLAMA,7.809849842300637
Subpicture format was not configured before data flow,O formato do submenu não foi configurado antes no fluxo de dados.,O formato de sub-imagem não foi configurado antes do fluxo de dados,,LLAMA,32.00286101270288
Failed to get fragment URL.,não foi possível obter o segmento da URL.,Falha ao obter um fragmento de URL.,,LLAMA,10.552670315936318
Couldn't download fragments,falha na descarga do fragmento.,Não foi possível baixar os fragmentos,,LLAMA,0.0
Internal data stream error.,Erro interno de fluxo de dados.,Erro interno de fluxo de dados.,,LLAMA,100.00000000000004
"Device ""%s"" does not exist.",Nenhum dispositivo encontrado com o nome %s.,"O dispositivo ""%s"" não existe.",,LLAMA,11.339582221952005
"Could not open frontend device ""%s"".","Não foi possível abrir o dispositivo de interface frontal ""%s"".","Não foi possível abrir o dispositivo de interface ""%s"".",,LLAMA,78.25422900366432
"Could not get settings from frontend device ""%s"".",Não foi possível obter configuração do dispositivo de entrada.,"Não foi possível obter as configurações do dispositivo de interface ""%s"".",,LLAMA,23.825412935547586
"Cannot enumerate delivery systems from frontend device ""%s"".","Não foi possível enumerar os sistemas de transmissão a partir do dispositivo terminal ""%s"".","Não foi possível listar os sistemas de entrega do dispositivo de interface ""%s"".",,LLAMA,35.527389585269326
"Could not open file ""%s"" for reading.","Não foi possível abrir o arquivo ""%s"" para leitura.","Não foi possível abrir o arquivo ""%s"" para leitura.",,LLAMA,100.00000000000004
Couldn't find channel configuration file,não foi possível encontrar o arquivo de configuração do canal,Não foi possível encontrar o arquivo de configuração de canal,,LLAMA,66.06328636027612
Couldn't load channel configuration file: '%s',Não foi possível carregar o arquivo de configuração do canal: “%s”,"Não foi possível carregar o arquivo de configuração de canal: ""%s""",,LLAMA,53.606643761986305
Couldn't find details for channel '%s',"não foi possível obter informações detalhadas do canal ""%s""","Não foi possível encontrar detalhes para o canal ""%s""",,LLAMA,36.462858619364674
No properties for channel '%s',o canal `%s' não possui atributos,"Não há propriedades para o canal ""%s""",,LLAMA,9.51934081834847
Failed to set properties for channel '%s',"não foi possível configurar o atributo do canal ""%s""","Falha ao definir propriedades para o canal ""%s""",,LLAMA,33.18077402843942
Couldn't find channel configuration file: '%s',"não foi possível encontrar o arquivo de configuração do canal : ""%s""","Não foi possível encontrar o arquivo de configuração de canal: ""%s""",,LLAMA,72.41577342575832
Channel configuration file doesn't contain any channels,No channel configuration is present in the channel configuration file.,Nenhum canal foi encontrado no arquivo de configuração de canal,,LLAMA,0.0
