file,num_segments,context_languages,strategy,comet,chrf,bleu,ter,bertscore
gstreamer-1.27.90.pt_BR.llama.ctx-0.po.meta.csv,377,nan,LLAMA,76.55528783007705,41.7584262225623,20.046165419348068,70.81603602308333,82.52518711418941
gstreamer-1.27.90.pt_BR.llama.ctx-1.de.po.meta.csv,377,DE,LLAMA,76.54924026692893,40.86018067159034,19.15819917797307,70.71017407254136,82.68412403782104
gstreamer-1.27.90.pt_BR.llama.ctx-1.es.po.meta.csv,377,ES,LLAMA,79.83541970069592,50.3116497835703,29.31832326769935,63.84576237050269,85.69574646987712
gstreamer-1.27.90.pt_BR.llama.ctx-1.fr.po.meta.csv,377,FR,LLAMA,80.06448366281525,48.85337471161341,28.621496277736743,66.39570241443371,85.45865056053081
gstreamer-1.27.90.pt_BR.llama.ctx-1.id.po.meta.csv,377,ID,LLAMA,77.89147442468598,42.72829221689876,21.81291456847543,70.87425439903555,83.37663053201427
gstreamer-1.27.90.pt_BR.llama.ctx-1.ru.po.meta.csv,377,RU,LLAMA,78.93042335143456,45.49042957801333,23.486080646987435,69.11796325846949,84.02574421240101
gstreamer-1.27.90.pt_BR.llama.ctx-1.vi.po.meta.csv,377,VI,LLAMA,76.43420090725947,42.2496000299218,23.145658104421063,73.21288206141664,82.79951200561119
gstreamer-1.27.90.pt_BR.llama.ctx-1.zh_CN.po.meta.csv,377,ZH_CN,LLAMA,77.78319487995431,43.89423944465169,22.6469621800437,68.63659973210828,83.45273929186146
gstreamer-1.27.90.pt_BR.llama.ctx-2.de-es.po.meta.csv,377,"DE,ES",LLAMA,78.5690752043332,45.329615925880844,23.688007517550297,66.68978877261888,84.17980623498204
gstreamer-1.27.90.pt_BR.llama.ctx-2.de-fr.po.meta.csv,377,"DE,FR",LLAMA,78.6341458479985,44.66893277918337,23.399561333454635,67.58047266591862,83.93417253734579
gstreamer-1.27.90.pt_BR.llama.ctx-2.de-id.po.meta.csv,377,"DE,ID",LLAMA,77.39340258213822,42.398825343447,21.108194136694063,70.27943048294875,83.34736118898468
gstreamer-1.27.90.pt_BR.llama.ctx-2.de-ru.po.meta.csv,377,"DE,RU",LLAMA,77.72702154177253,42.66845813970984,20.408085325034513,69.79530269357113,83.36705525926949
gstreamer-1.27.90.pt_BR.llama.ctx-2.de-vi.po.meta.csv,377,"DE,VI",LLAMA,77.16061600165278,42.41890040897326,21.647101719132973,70.04788401755802,83.38930576802565
gstreamer-1.27.90.pt_BR.llama.ctx-2.de-zh_CN.po.meta.csv,377,"DE,ZH_CN",LLAMA,76.94133385739212,41.79482995168024,20.156399816950298,70.03843570454909,82.9631233405055
gstreamer-1.27.90.pt_BR.llama.ctx-2.es-fr.po.meta.csv,377,"FR,ES",LLAMA,80.49366516839288,50.39767387933961,29.6992283123442,65.60732738622698,85.65850828623581
gstreamer-1.27.90.pt_BR.llama.ctx-2.es-id.po.meta.csv,377,"ES,ID",LLAMA,80.05002305425447,51.14087602864572,30.28409390954252,63.02405397582745,85.87503630855672
gstreamer-1.27.90.pt_BR.llama.ctx-2.es-ru.po.meta.csv,377,"RU,ES",LLAMA,79.11779924792383,47.03573289804273,25.934224452698373,67.15606104137488,84.3194072221255
gstreamer-1.27.90.pt_BR.llama.ctx-2.es-vi.po.meta.csv,377,"VI,ES",LLAMA,78.52434550735616,45.54079802121934,25.27615442638441,69.65011011622457,84.1485255593014
gstreamer-1.27.90.pt_BR.llama.ctx-2.es-zh_CN.po.meta.csv,377,"ZH_CN,ES",LLAMA,78.72173107903579,45.72815779007312,24.716157757090215,68.10168852787729,84.11678701876329
gstreamer-1.27.90.pt_BR.llama.ctx-2.fr-id.po.meta.csv,377,"FR,ID",LLAMA,79.55082758510144,48.324601224367434,28.157010773947807,67.2730835565895,85.14260246519702
gstreamer-1.27.90.pt_BR.llama.ctx-2.fr-ru.po.meta.csv,377,"FR,RU",LLAMA,79.9619372469677,48.968745621266464,28.702940934345058,65.9012031155462,85.46595181331078
gstreamer-1.27.90.pt_BR.llama.ctx-2.fr-vi.po.meta.csv,377,"FR,VI",LLAMA,79.48175143816111,47.925830056539475,27.06011052185683,68.02815170305966,84.94785515003558
gstreamer-1.27.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta.csv,377,"ZH_CN,FR",LLAMA,78.50611768761743,45.79989698922274,25.527420654284548,67.9454793420283,84.29590969566325
gstreamer-1.27.90.pt_BR.llama.ctx-2.id-ru.po.meta.csv,377,"RU,ID",LLAMA,79.07531187926426,45.454377098153216,24.53988824463239,69.41232827276372,84.29385529588957
gstreamer-1.27.90.pt_BR.llama.ctx-2.id-vi.po.meta.csv,377,"VI,ID",LLAMA,76.31446043281403,41.532322567885714,23.2654321476638,72.7386263280745,82.99013015762249
gstreamer-1.27.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta.csv,377,"ZH_CN,ID",LLAMA,77.99180879675109,43.262635302555964,22.34906197245,69.53970608658868,83.47977901010994
gstreamer-1.27.90.pt_BR.llama.ctx-2.ru-vi.po.meta.csv,377,"RU,VI",LLAMA,78.709952244708,45.84937000325538,24.5419490473097,68.2683636365092,84.21338972109382
gstreamer-1.27.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta.csv,377,"ZH_CN,RU",LLAMA,78.16658587607527,44.29871910632074,23.322666243869737,68.3615985841321,83.68300899902769
gstreamer-1.27.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta.csv,377,"ZH_CN,VI",LLAMA,77.31425839646742,42.98450553013619,21.83445752328764,70.90477083596032,83.02431389570869
