original,translated,reference,context_languages,strategy,bleu
"Usage: fuser [-fIMuvw] [-a|-s] [-4|-6] [-c|-m|-n SPACE]
             [-k [-i] [-SIGNAL]] NAME...
       fuser -l
       fuser -V
Show which processes use the named files, sockets, or filesystems.

  -a,--all              display unused files too
  -i,--interactive      ask before killing (ignored without -k)
  -I,--inode            use always inodes to compare files
  -k,--kill             kill processes accessing the named file
  -l,--list-signals     list available signal names
  -m,--mount            show all processes using the named filesystems or
                        block device
  -M,--ismountpoint     fulfill request only if NAME is a mount point
  -n,--namespace SPACE  search in this name space (file, udp, or tcp)
  -s,--silent           silent operation
  -SIGNAL               send this signal instead of SIGKILL
  -u,--user             display user IDs
  -v,--verbose          verbose output
  -w,--writeonly        kill only processes with write access
  -V,--version          display version information
","Modo de utilização do fuser [-fIMuvw] [-a|-s] [-4|-6] [-c|-m|-n ESPACIO] 
                        [-k [-i] [-SEÑAL]] NOMBRE...
       fuser -l
       fuser -V
Mostra os processos que utilizam arquivos, soquetes ou sistemas de arquivos com nome. 

  -a,--all              mostra também os arquivos não utilizados
  -i,--interactive      pergunta antes de matar (ignorada sem -k)
  -I,--inode            utiliza sempre nodos-i para comparar arquivos
  -k,--kill             mata os processos que acessam o arquivo com nome especificado
  -l,--list-signals     lista os nomes das sinais disponíveis
  -m,--mount            mostra todos os processos utilizando sistemas de arquivos com nome ou dispositivos blocados
                        (soquetes)
  -M,--ismountpoint     satisfez a solicitação apenas se NOMÉRISMO é um ponto de montagem
  -n,--namespace ESPACIO busca no espaço de nomes especificado (arquivo, udp ou tcp)
  -s,--silent           operação silenciosa
  -SEÑAL                envia esta sinalização em vez do SIGKILL
  -u,--user             mostra os IDs dos usuários
  -v,--verbose          saída detalhada
  -w,--writeonly        mata apenas processos com acesso de escrita
  -V,--version          exibe informações sobre a versão","Uso:   fuser [-fMuv] [-a|-s] [-4|-6] [-c|-m|-n ESPAÇO]
             [-k [-i] [-SINAL]] NOME...
       fuser -l
       fuser -V
Mostra quais processos usam os arquivos, sockets ou sistema de arquivos especificados.

  -a,--all              exibe também arquivos sem uso
  -i,--interactive      pergunta antes de matar (ignorado sem -k)
  -k,--kill             mata processos acessando o arquivo especificado
  -l,--list-signals     lista os nomes de sinal disponíveis
  -m,--mount            mostra todos processos usando o sistema de arquivos
                        ou dispositivo de bloco especificado
  -M,--ismountpoint     realiza solicitação apenas se NOME for um ponto
                        de montagem
  -n,--namespace ESPAÇO pesquisa neste espaço de nome (file, udp ou tcp)
  -s,--silent           operação silenciosa
  -SINAL                envia este sinal em vez de SIGKILL
  -u,--user             exibe IDs de usuário
  -v,--verbose          saída detalhada
  -w,--writeonly        mata apenas processos com acesso de gravação
  -V,--version          exibe informações de versão
","FR,ES",LLAMA,45.20820351148526
"  -4,--ipv4             search IPv4 sockets only
  -6,--ipv6             search IPv6 sockets only
","[{'key': '-4,--ipv4', 'value': '  -4,--ipv4             procura soquetes IPv4 apenas'}, {'key': '-6,--ipv6', 'value': '  -6,--ipv6             procura soquetes IPv6 apenas'}]","  -4,--ipv4             pesquisa apenas sockets IPv4
  -6,--ipv6             pesquisa apenas sockets IPv6
","FR,ES",LLAMA,6.345259492219072
"  udp/tcp names: [local_port][,[rmt_host][,[rmt_port]]]

","Nomes udp/tcp: [port_local][,[hote_distante][,[puerto_distante]]]","  -                     redefine opções

  nomes udp/tcp: [porta_local][,[maq_rmt][,[porta_rmt]]]

","FR,ES",LLAMA,41.44797430834629
"fuser (PSmisc) %s
",fuser (PSmisc) %s,"fuser (PSmisc) %s
","FR,ES",LLAMA,100.00000000000004
"Copyright (C) 1993-2024 Werner Almesberger and Craig Small

","Técnica de localização eficiente para o GNU/Linux, por Werner Almesberger et Craig Small (2019)","Copyright (C) 1993-2020 Werner Almesberger and Craig Small

","FR,ES",LLAMA,6.336859268415405
"PSmisc comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under
the terms of the GNU General Public License.
For more information about these matters, see the files named COPYING.
","PSmisc NÃO ESTÁ COVERTIDO POR ANY GARANTÍA. Este é software livre, e você pode redistribuí-lo em conformidade com os termos da Licença GNU General Public License (GPL). Para mais informações sobre este assunto, consulte o arquivo COPYING.","PSmisc vem com ABSOLUTAMENTE NENHUMA GARANTIA.
Este é um software livre, e você é bem-vindo em redistribuí-lo dentro
dos termos da Licença Pública Geral GNU (GPL).
Para mais informações a respeito, veja os arquivos com o nome COPYING.
","FR,ES",LLAMA,28.98953413595819
"Cannot open /proc directory: %s
",Não é possível abrir o diretório /proc: %s,"Não foi possível abrir o diretório /proc: %s
","FR,ES",LLAMA,80.70557274927978
"Cannot allocate memory for matched proc: %s
",Não é possível alocar memória para o processo correspondente: %s,"Não foi possível alocar memória ao proc equiparado: %s
","FR,ES",LLAMA,22.03359678996931
"Specified filename %s does not exist.
",O nome do arquivo %s não existe.,"O nome de arquivo especificado %s não existe.
","FR,ES",LLAMA,47.49549533009781
"Cannot stat %s: %s
",Não é possível obter as estatísticas do campo %s: %s,"Não foi possível analisar %s: %s
","FR,ES",LLAMA,31.455601883230702
