original,translated,reference,context_languages,strategy,bleu
write error,erro de escrita,erro de escrita,"ES,ZH_CN",LLAMA,100.00000000000004
preserving permissions for %s,preservar as permissões de %s,preservando permissões de %s,"ES,ZH_CN",LLAMA,50.81327481546149
unbalanced [,[ descompensado,[ sem correspondente,"ES,ZH_CN",LLAMA,30.326532985631665
invalid character class,classe de carácteres inválida,classe de caracteres inválida,"ES,ZH_CN",LLAMA,35.35533905932737
"character class syntax is [[:space:]], not [:space:]","A sintaxe de uma classe de caracteres é [[:space:]], e não [[:space:]].","a sintaxe de classe de caracteres é [[:space:]], e não [:space:]","ES,ZH_CN",LLAMA,70.64673899504662
unfinished \ escape,"sequência de escape 
 não finalizada",escape \ não terminado,"ES,ZH_CN",LLAMA,12.703318703865365
? at start of expression,? ao início da expressão,? no início da expressão,"ES,ZH_CN",LLAMA,42.72870063962342
* at start of expression,no começo da expressão,* no início da expressão,"ES,ZH_CN",LLAMA,27.534765745159184
+ at start of expression,+ ao início da expressão,+ no início da expressão,"ES,ZH_CN",LLAMA,42.72870063962342
invalid content of \{\},conteúdo inválido de {},conteúdo inválido de \{\},"ES,ZH_CN",LLAMA,30.28512683288236
regular expression too big,expressão regular excessivamente grande,expressão regular grande demais,"ES,ZH_CN",LLAMA,35.35533905932737
unbalanced (,( descompensado),( sem correspondente,"ES,ZH_CN",LLAMA,27.516060407455225
no syntax specified,não há sintaxe especificada,nenhuma sintaxe especificada,"ES,ZH_CN",LLAMA,31.947155212313625
unbalanced ),não é compatível,) sem correspondente,"ES,ZH_CN",LLAMA,0.0
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"ES,ZH_CN",LLAMA,21.02241038134286
memory exhausted,memória esgotada,memória esgotada,"ES,ZH_CN",LLAMA,100.00000000000004
`,«,“,"ES,ZH_CN",LLAMA,0.0
',»,”,"ES,ZH_CN",LLAMA,0.0
Success,Éxito,Sucesso,"ES,ZH_CN",LLAMA,0.0
No match,Não há concordância.,Nenhuma ocorrência do padrão,"ES,ZH_CN",LLAMA,0.0
Invalid regular expression,Expresão regular inválida,Expressão regular inválida,"ES,ZH_CN",LLAMA,55.03212081491043
Invalid collation character,Caráctere de agrupamento inválido,Caractere de combinação inválido,"ES,ZH_CN",LLAMA,18.99589214128981
Invalid character class name,Nome de classe de caractere inválido,Nome inválido de classe de caracteres,"ES,ZH_CN",LLAMA,34.32945239845197
Trailing backslash,diagonal invertida apenas no final,Barra invertida no final,"ES,ZH_CN",LLAMA,23.643540225079384
Invalid back reference,Referência arriscada ou inválida,Retrorreferência inválida,"ES,ZH_CN",LLAMA,15.97357760615681
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [. o [= sin pareja","[, [^, [:, [. ou [= sem correspondente","ES,ZH_CN",LLAMA,67.29864884660302
Unmatched ( or \(,( ou \( non apparié,( ou \( sem correspondente,"ES,ZH_CN",LLAMA,50.81327481546149
Unmatched \{,{ não há parâmetro correspondente,\{ sem correspondente,"ES,ZH_CN",LLAMA,12.703318703865365
Invalid content of \{\},Contenuto inválido de \{\},Conteúdo inválido no \{\},"ES,ZH_CN",LLAMA,43.47208719449914
Invalid range end,Fim de intervalo inválido,Fim de intervalo inválido,"ES,ZH_CN",LLAMA,100.00000000000004
Memory exhausted,Memória esgotada,Memória esgotada,"ES,ZH_CN",LLAMA,100.00000000000004
Invalid preceding regular expression,A expressão regular anterior é inválida,A expressão regular precedente é inválida,"ES,ZH_CN",LLAMA,37.99178428257963
Premature end of regular expression,final prématuramente detectado de uma expressão regular,Fim prematuro da expressão regular,"ES,ZH_CN",LLAMA,13.134549472120788
Regular expression too big,Ex Expressão regular muito grande,Expressão regular grande demais,"ES,ZH_CN",LLAMA,23.643540225079384
Unmatched ) or \),não há parâmetro correspondente,) ou \) sem correspondente,"ES,ZH_CN",LLAMA,9.688464563433238
No previous regular expression,Não há uma expressão regular anterior.,Nenhuma expressão regular anterior,"ES,ZH_CN",LLAMA,24.446151121745054
setting permissions for %s,estabelecendo permissões para %s,definindo permissões de %s,"ES,ZH_CN",LLAMA,23.643540225079384
"Packaged by %s (%s)
","Empacotado por %s (%s) 
","Empacotado por %s (%s)
","ES,ZH_CN",LLAMA,100.00000000000004
"Packaged by %s
",Empacotado por %s,"Empacotado por %s
","ES,ZH_CN",LLAMA,100.00000000000004
(C),©,(C),"ES,ZH_CN",LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é um software livre: você está livres para modificá-lo e redistribuí-lo. Não há nenhuma garantia, dentro dos limites legais.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","ES,ZH_CN",LLAMA,51.4354854050074
"Written by %s.
",Escrito por %s.,"Escrito por %s.
","ES,ZH_CN",LLAMA,100.00000000000004
"Written by %s and %s.
","Escrito por %s e %s. 
","Escrito por %s e %s.
","ES,ZH_CN",LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s e %s.
","ES,ZH_CN",LLAMA,100.00000000000004
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e y %s.","Escrito por %s, %s, %s
e %s.
","ES,ZH_CN",LLAMA,80.03203203845001
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s e %s.
","ES,ZH_CN",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 

","Escrito por %s, %s, %s,
%s, %s e %s.
","ES,ZH_CN",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s e %s.
","ES,ZH_CN",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s
e %s.
","ES,ZH_CN",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, 
%d, %d, %d, %d, 
%d e %d. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s e %s.
","ES,ZH_CN",LLAMA,49.09636021765334
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, %s, %s, %s, %s, %s, %s e outros.","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s e outros.
","ES,ZH_CN",LLAMA,100.00000000000004
"Report bugs to: %s
","Rapportez as anomalies para: %s
Informar de erros de tradução para <traduc@traduc.org>","Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
","ES,ZH_CN",LLAMA,22.361275611228884
"Report %s bugs to: %s
",Relate os bugs %s para: %s,"Relate erros do %s para: %s
","ES,ZH_CN",LLAMA,61.04735835807847
"%s home page: <%s>
",%s página inicial de <%s>,"Página do %s: <%s>
","ES,ZH_CN",LLAMA,35.49481056010054
"General help using GNU software: <%s>
",Ajuda geral para o uso de software GNU: <%s>,"Ajuda geral no uso de software GNU: <%s>
","ES,ZH_CN",LLAMA,70.16035864257111
multiple `!'s,múltiplos '!',exclamações `!' múltiplas,"ES,ZH_CN",LLAMA,24.880469496253564
"unexpected `,'",coma não esperada,"vírgula `,' inesperada","ES,ZH_CN",LLAMA,0.0
invalid usage of +N or ~N as first address,uso inválido de +N ou ~N como primeira direção,não use +N ou ~N como o primeiro endereço,"ES,ZH_CN",LLAMA,46.17366309441026
unmatched `{',{ não está associada a nenhum par,`{' sem correspondente,"ES,ZH_CN",LLAMA,6.567274736060395
unexpected `}',fecha de exibição inesperada,`}' inesperada,"ES,ZH_CN",LLAMA,15.97357760615681
extra characters after command,caracteres desnecessários após a comando,há caracteres sobrando após o comando,"ES,ZH_CN",LLAMA,11.51015341649912
"expected \ after `a', `c' or `i'","esperado após `a', `c' ou `i'","deve haver um escape \ depois dos comandos `a', `c' e `i'","ES,ZH_CN",LLAMA,24.795364698947967
`}' doesn't want any addresses,{ } não precisa de nenhuma endereço.,`}' não recebe endereços,"ES,ZH_CN",LLAMA,6.567274736060395
: doesn't want any addresses,: nenhuma direção necessária.,`:' não recebe endereços,"ES,ZH_CN",LLAMA,8.745825313180626
comments don't accept any addresses,os comentários não aceitam nenhuma direção (endereço),comentários não aceitam endereços,"ES,ZH_CN",LLAMA,17.747405280050266
missing command,comando ausente,falta especificar um comando,"ES,ZH_CN",LLAMA,18.393972058572114
command only uses one address,a comando utiliza apenas uma endereço,este comando usa apenas um endereço,"ES,ZH_CN",LLAMA,10.682175159905853
unterminated address regex,expressão regular de endereço não concluída,a expressão regular do endereço está inacabada (falta a /),"ES,ZH_CN",LLAMA,6.60902979597904
unterminated `s' command,comando `s` não concluído,comando `s' inacabado (s/// - faltou delimitador),"ES,ZH_CN",LLAMA,5.594422941553801
unterminated `y' command,comando `y` não concluído,comando `y' inacabado (y/// - faltou delimitador),"ES,ZH_CN",LLAMA,5.594422941553801
unknown option to `s',opção desconhecida para `s',opção desconhecida para o comando `s' (s///?),"ES,ZH_CN",LLAMA,8.264944411079327
multiple `p' options to `s' command,múltiplas opções `p' para a comando `s',opções `p' múltiplas para o comando `s',"ES,ZH_CN",LLAMA,32.07318193985873
multiple `g' options to `s' command,múltiplas opções `g' para a comando `s',opções `g' múltiplas para o comando `s',"ES,ZH_CN",LLAMA,32.07318193985873
multiple number options to `s' command,múltiplas opções numéricas para a comando `s`,opções numéricas múltiplas para o comando `s' (s///n),"ES,ZH_CN",LLAMA,7.963141095298855
