original,translated,reference,context_languages,strategy,bleu
write error,erro de escrita,erro de escrita,"ID,RU",LLAMA,100.00000000000004
preserving permissions for %s,preservar as permissões de %s,preservando permissões de %s,"ID,RU",LLAMA,50.81327481546149
unbalanced [,identificação não balanceada [tid=non appariée],[ sem correspondente,"ID,RU",LLAMA,4.767707020457095
invalid character class,categoria de caracteres inválida,classe de caracteres inválida,"ID,RU",LLAMA,59.460355750136046
"character class syntax is [[:space:]], not [:space:]","A sintaxe de uma classe de caracteres é [[:space:]], e não [:space:].","a sintaxe de classe de caracteres é [[:space:]], e não [:space:]","ID,RU",LLAMA,80.7681595142239
unfinished \ escape,"sequência de escape 
 não concluída",escape \ não terminado,"ID,RU",LLAMA,12.703318703865365
? at start of expression,? no começo da expressão,? no início da expressão,"ID,RU",LLAMA,30.213753973567677
* at start of expression,no começo da expressão,* no início da expressão,"ID,RU",LLAMA,27.534765745159184
+ at start of expression,+ di a primeira linha ekspresi,+ no início da expressão,"ID,RU",LLAMA,8.116697886877475
invalid content of \{\},conteúdo inválido de \{\},conteúdo inválido de \{\},"ID,RU",LLAMA,100.00000000000004
regular expression too big,ex expressão regular muito grande,expressão regular grande demais,"ID,RU",LLAMA,23.643540225079384
unbalanced (,( desbalanceada),( sem correspondente,"ID,RU",LLAMA,27.516060407455225
no syntax specified,não há sintaxe especificada,nenhuma sintaxe especificada,"ID,RU",LLAMA,31.947155212313625
unbalanced ),não é equilibrada,) sem correspondente,"ID,RU",LLAMA,0.0
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"ID,RU",LLAMA,21.02241038134286
memory exhausted,memória esgotada,memória esgotada,"ID,RU",LLAMA,100.00000000000004
`,ID,“,"ID,RU",LLAMA,0.0
',ID,”,"ID,RU",LLAMA,0.0
Success,Sucesso,Sucesso,"ID,RU",LLAMA,100.00000000000004
No match,não há concordância,Nenhuma ocorrência do padrão,"ID,RU",LLAMA,0.0
Invalid regular expression,Ex Expressão regular inválida,Expressão regular inválida,"ID,RU",LLAMA,59.460355750136046
Invalid collation character,Caractere de agrupamento inválido,Caractere de combinação inválido,"ID,RU",LLAMA,35.35533905932737
Invalid character class name,Nome de classe de caracteres inválido,Nome inválido de classe de caracteres,"ID,RU",LLAMA,56.234132519034915
Trailing backslash,Barre oblique invertida sozinha no final,Barra invertida no final,"ID,RU",LLAMA,17.965205598154213
Invalid back reference,Referência aritmética inválida,Retrorreferência inválida,"ID,RU",LLAMA,27.516060407455225
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [., ou [= sem parângulo]","[, [^, [:, [. ou [= sem correspondente","ID,RU",LLAMA,69.64705665515706
Unmatched ( or \(,( ou ¡ ( atau ⁻© pariado),( ou \( sem correspondente,"ID,RU",LLAMA,12.22307556087252
Unmatched \{,{ não combinado,\{ sem correspondente,"ID,RU",LLAMA,19.716118825581447
Invalid content of \{\},Contênu de \\{\} inválido,Conteúdo inválido no \{\},"ID,RU",LLAMA,36.55552228545123
Invalid range end,Fim de intervalo inválido,Fim de intervalo inválido,"ID,RU",LLAMA,100.00000000000004
Memory exhausted,Memória esgotada,Memória esgotada,"ID,RU",LLAMA,100.00000000000004
Invalid preceding regular expression,A expressão regular anterior é inválida,A expressão regular precedente é inválida,"ID,RU",LLAMA,37.99178428257963
Premature end of regular expression,Fim prematuro de uma expressão regular,Fim prematuro da expressão regular,"ID,RU",LLAMA,22.957488466614336
