original,translated,reference,context_languages,strategy,bleu
write error,erro de escrita,erro de escrita,"VI,ID",LLAMA,100.00000000000004
preserving permissions for %s,preservar as permissões de %s,preservando permissões de %s,"VI,ID",LLAMA,50.81327481546149
unbalanced [,[ non appariée,[ sem correspondente,"VI,ID",LLAMA,27.516060407455225
invalid character class,Classe de caracteres inválida,classe de caracteres inválida,"VI,ID",LLAMA,59.460355750136046
"character class syntax is [[:space:]], not [:space:]","A sintaxe de uma classe de caracteres é [[:space:]], e não [:space:].","a sintaxe de classe de caracteres é [[:space:]], e não [:space:]","VI,ID",LLAMA,80.7681595142239
unfinished \ escape,sequência de escape não concluída,escape \ não terminado,"VI,ID",LLAMA,12.703318703865365
? at start of expression,? no começo da expressão,? no início da expressão,"VI,ID",LLAMA,30.213753973567677
* at start of expression,no primeiro plano da expressão,* no início da expressão,"VI,ID",LLAMA,23.643540225079384
+ at start of expression,+ di awal ekspresi biểu thức chính quy không hợp lệ.,+ no início da expressão,"VI,ID",LLAMA,3.3864985683445354
invalid content of \{\},"conteúdo inválido de \""\{\""""}.",conteúdo inválido de \{\},"VI,ID",LLAMA,30.66148710292676
regular expression too big,expresão regular muito grande,expressão regular grande demais,"VI,ID",LLAMA,18.99589214128981
unbalanced (,thiếu dấu ngoặc đơn mở (,( sem correspondente,"VI,ID",LLAMA,8.116697886877475
no syntax specified,nenhuma sintaxe especificada,nenhuma sintaxe especificada,"VI,ID",LLAMA,100.00000000000004
unbalanced ),nível de assinatura não correspondente,) sem correspondente,"VI,ID",LLAMA,10.682175159905848
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"VI,ID",LLAMA,21.02241038134286
memory exhausted,memória esgotada,memória esgotada,"VI,ID",LLAMA,100.00000000000004
`,“,“,"VI,ID",LLAMA,100.00000000000004
',»,”,"VI,ID",LLAMA,0.0
Success,Thành công,Sucesso,"VI,ID",LLAMA,0.0
No match,não há concordância,Nenhuma ocorrência do padrão,"VI,ID",LLAMA,0.0
Invalid regular expression,biúc chính quy không hợp lệ,Expressão regular inválida,"VI,ID",LLAMA,0.0
Invalid collation character,Caractère de regroupement invalide,Caractere de combinação inválido,"VI,ID",LLAMA,15.97357760615681
Invalid character class name,Nome da classe de caracteres inválido,Nome inválido de classe de caracteres,"VI,ID",LLAMA,34.32945239845197
Trailing backslash,Barre oblique inverse à soletração final,Barra invertida no final,"VI,ID",LLAMA,8.116697886877475
Invalid back reference,Referência arriscada inválida,Retrorreferência inválida,"VI,ID",LLAMA,27.516060407455225
"Unmatched [, [^, [:, [., or [=",não foi possível obter estado (stat) do arquivo %s,"[, [^, [:, [. ou [= sem correspondente","VI,ID",LLAMA,0.0
Unmatched ( or \(,( ou \( não associado),( ou \( sem correspondente,"VI,ID",LLAMA,41.11336169005198
Unmatched \{,{ non apparié},\{ sem correspondente,"VI,ID",LLAMA,15.97357760615681
Invalid content of \{\},"Contenu de \""\{\\}\"" inválido",Conteúdo inválido no \{\},"VI,ID",LLAMA,15.851165692617148
Invalid range end,Fim de intervalo inválido,Fim de intervalo inválido,"VI,ID",LLAMA,100.00000000000004
Memory exhausted,Memória esgotada,Memória esgotada,"VI,ID",LLAMA,100.00000000000004
Invalid preceding regular expression,A expressão regular anterior é inválida,A expressão regular precedente é inválida,"VI,ID",LLAMA,37.99178428257963
Premature end of regular expression,Fim prematuro de uma expressão regular,Fim prematuro da expressão regular,"VI,ID",LLAMA,22.957488466614336
Regular expression too big,Ex Expressão regular muito grande,Expressão regular grande demais,"VI,ID",LLAMA,23.643540225079384
Unmatched ) or \),Có dấu ngoặc đơn đóng “)” hay “\)” lẻ đôi.,) ou \) sem correspondente,"VI,ID",LLAMA,5.412989186545263
No previous regular expression,Não há expressões regulares anteriores.,Nenhuma expressão regular anterior,"VI,ID",LLAMA,0.0
setting permissions for %s,definir as permissões para %s,definindo permissões de %s,"VI,ID",LLAMA,17.965205598154213
"Packaged by %s (%s)
","Empacotado por %s (%s) 
","Empacotado por %s (%s)
","VI,ID",LLAMA,100.00000000000004
"Packaged by %s
",Empacotado por %s,"Empacotado por %s
","VI,ID",LLAMA,100.00000000000004
(C),©,(C),"VI,ID",LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é um software livre: você tem permissão de modificá-lo e redistribuí-lo. Não há garantias, exceto as expressas por esta licença.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","VI,ID",LLAMA,50.916861022918035
"Written by %s.
",Escrito por %s.,"Escrito por %s.
","VI,ID",LLAMA,100.00000000000004
"Written by %s and %s.
","Escrito por %s e %s. 
","Escrito por %s e %s.
","VI,ID",LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s e %s.
","VI,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e %s. 
","Escrito por %s, %s, %s
e %s.
","VI,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s e %s.
","VI,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s e %s.
","VI,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s e %s.
","VI,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s
e %s.
","VI,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %d, %d, %d, %d, %d e %d. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s e %s.
","VI,ID",LLAMA,49.09636021765334
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, %s, %s, %s, %s, %s, %s e outros. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s e outros.
","VI,ID",LLAMA,100.00000000000004
"Report bugs to: %s
","Rapportez les anomalies à: %s
Rapportez les erreurs de traduction à <traduc@traduc.org>
","Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
","VI,ID",LLAMA,6.756180798528082
"Report %s bugs to: %s
","Rapportez os bugs %s ao destinatário específico ou ferramenta de suporte. Para obter mais informações, tente '`%s --help`'.","Relate erros do %s para: %s
","VI,ID",LLAMA,3.925345689749393
"%s home page: <%s>
",Trang principal de %s: <%s>,"Página do %s: <%s>
","VI,ID",LLAMA,63.894310424627285
"General help using GNU software: <%s>
",Ajuda geral sobre o uso dos softwares GNU: <%s>,"Ajuda geral no uso de software GNU: <%s>
","VI,ID",LLAMA,44.08231875586728
multiple `!'s,có nhiều dấu cảm '!',exclamações `!' múltiplas,"VI,ID",LLAMA,13.134549472120788
"unexpected `,'","evento não previsto ',' e '']","vírgula `,' inesperada","VI,ID",LLAMA,9.535414040914192
