original,translated,reference,context_languages,strategy,bleu
write error,erro de escrita,erro de escrita,"FR,ID",LLAMA,100.00000000000004
preserving permissions for %s,préserve as permissões de %s,preservando permissões de %s,"FR,ID",LLAMA,50.81327481546149
unbalanced [,[ não correspondente,[ sem correspondente,"FR,ID",LLAMA,34.66806371753173
invalid character class,classe de caracteres inválida,classe de caracteres inválida,"FR,ID",LLAMA,100.00000000000004
"character class syntax is [[:space:]], not [:space:]",A sintaxe de uma classe de caracteres é [[:space:]] e não [:space:].,"a sintaxe de classe de caracteres é [[:space:]], e não [:space:]","FR,ID",LLAMA,72.00242075875518
unfinished \ escape,"sequência de escape 
 não concluída",escape \ não terminado,"FR,ID",LLAMA,12.703318703865365
? at start of expression,? no começo da expressão?,? no início da expressão,"FR,ID",LLAMA,22.957488466614336
* at start of expression,no começo da expressão,* no início da expressão,"FR,ID",LLAMA,27.534765745159184
+ at start of expression,+ no começo da expressão,+ no início da expressão,"FR,ID",LLAMA,30.213753973567677
invalid content of \{\},conteúdo inválido de {},conteúdo inválido de \{\},"FR,ID",LLAMA,30.28512683288236
regular expression too big,expressão regular excessivamente grande,expressão regular grande demais,"FR,ID",LLAMA,35.35533905932737
unbalanced (,( desequilibrada),( sem correspondente,"FR,ID",LLAMA,27.516060407455225
no syntax specified,não há nenhuma sintaxe especificada,nenhuma sintaxe especificada,"FR,ID",LLAMA,39.76353643835252
unbalanced ),opção não balanceada,) sem correspondente,"FR,ID",LLAMA,0.0
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"FR,ID",LLAMA,21.02241038134286
memory exhausted,memória esgotada,memória esgotada,"FR,ID",LLAMA,100.00000000000004
`,« ,“,"FR,ID",LLAMA,0.0
', »,”,"FR,ID",LLAMA,0.0
Success,Sucesso,Sucesso,"FR,ID",LLAMA,100.00000000000004
No match,não há concordância,Nenhuma ocorrência do padrão,"FR,ID",LLAMA,0.0
Invalid regular expression,Ex Expressão regular inválida,Expressão regular inválida,"FR,ID",LLAMA,59.460355750136046
Invalid collation character,Caractere de agrupamento inválido,Caractere de combinação inválido,"FR,ID",LLAMA,35.35533905932737
Invalid character class name,Nome da classe de caracteres inválido,Nome inválido de classe de caracteres,"FR,ID",LLAMA,34.32945239845197
Trailing backslash,Barre oblique invertida sozinha no final,Barra invertida no final,"FR,ID",LLAMA,17.965205598154213
Invalid back reference,Referência aritmética inválida,Retrorreferência inválida,"FR,ID",LLAMA,27.516060407455225
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [. ou [= non apparié","[, [^, [:, [. ou [= sem correspondente","FR,ID",LLAMA,85.07331335123531
Unmatched ( or \(,( ou ( atau sem parceiro),( ou \( sem correspondente,"FR,ID",LLAMA,15.619699684601283
Unmatched \{,{ não há parâmetro correspondente},\{ sem correspondente,"FR,ID",LLAMA,9.652434877402245
Invalid content of \{\},Contênu de {} inválido.,Conteúdo inválido no \{\},"FR,ID",LLAMA,9.042266054940777
Invalid range end,Fim de intervalo inválido,Fim de intervalo inválido,"FR,ID",LLAMA,100.00000000000004
Memory exhausted,Memória esgotada,Memória esgotada,"FR,ID",LLAMA,100.00000000000004
Invalid preceding regular expression,A expressão regular anterior é inválida,A expressão regular precedente é inválida,"FR,ID",LLAMA,37.99178428257963
Premature end of regular expression,Fim prematuro de uma expressão regular,Fim prematuro da expressão regular,"FR,ID",LLAMA,22.957488466614336
Regular expression too big,Ex Expressão regular muito grande,Expressão regular grande demais,"FR,ID",LLAMA,23.643540225079384
Unmatched ) or \),ou) não combinado,) ou \) sem correspondente,"FR,ID",LLAMA,11.521590992286539
No previous regular expression,não há expressões regulares anteriores,Nenhuma expressão regular anterior,"FR,ID",LLAMA,0.0
setting permissions for %s,definir as permissões para %s,definindo permissões de %s,"FR,ID",LLAMA,17.965205598154213
"Packaged by %s (%s)
",Empaquetado por %s (%s),"Empacotado por %s (%s)
","FR,ID",LLAMA,84.08964152537145
"Packaged by %s
",Empacotado por %s,"Empacotado por %s
","FR,ID",LLAMA,100.00000000000004
(C),©,(C),"FR,ID",LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
",Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é um software livre: você está livres para modificá-lo e redistribuí-lo. Não há garantia alguma dentro das limitações permitidas pela lei.,"Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","FR,ID",LLAMA,52.000805686096825
"Written by %s.
",Escrito por %s.,"Escrito por %s.
","FR,ID",LLAMA,100.00000000000004
"Written by %s and %s.
","Escrito por %s e %s. 
","Escrito por %s e %s.
","FR,ID",LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s e %s.
","FR,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e %s. 
","Escrito por %s, %s, %s
e %s.
","FR,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s e %s.
","FR,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 
	","Escrito por %s, %s, %s,
%s, %s e %s.
","FR,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s e %s.
","FR,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s
e %s.
","FR,ID",LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %d, %<PRIuMAX>, %s, %s, %s e %s. 
%s et %s.","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s e %s.
","FR,ID",LLAMA,66.0044571888837
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s, %s e outros. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s e outros.
","FR,ID",LLAMA,100.00000000000004
"Report bugs to: %s
","Rapportez as anomalias para: %s
Rapportez os erros de tradução para <traduc@traduc.org>","Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
","FR,ID",LLAMA,22.361275611228884
"Report %s bugs to: %s
","Rapportez os bugs %s ao destinatário específico ou fórum de suporte. Por favor, forneça detalhes como o número da linha e a descrição do bug para facilitar sua resolução.","Relate erros do %s para: %s
","FR,ID",LLAMA,2.6711961764401657
"%s home page: <%s>
",Página inicial de %s: <%s>,"Página do %s: <%s>
","FR,ID",LLAMA,66.06328636027612
"General help using GNU software: <%s>
",Ajuda geral para o uso dos softwares GNU: <%s>,"Ajuda geral no uso de software GNU: <%s>
","FR,ID",LLAMA,44.08231875586728
multiple `!'s,múltiplos '!' multiplos,exclamações `!' múltiplas,"FR,ID",LLAMA,21.3643503198117
"unexpected `,'",comma unexpectedly found,"vírgula `,' inesperada","FR,ID",LLAMA,0.0
invalid usage of +N or ~N as first address,utilização inválida de +N ou ~N como primeira endereço,não use +N ou ~N como o primeiro endereço,"FR,ID",LLAMA,47.987820666906615
unmatched `{',não está associada a nenhum parâmetro ou opção.,`{' sem correspondente,"FR,ID",LLAMA,0.0
unexpected `}',o '}'' que não foi previsto.,`}' inesperada,"FR,ID",LLAMA,5.669791110976001
extra characters after command,caracteres desnecessários após a comando,há caracteres sobrando após o comando,"FR,ID",LLAMA,11.51015341649912
"expected \ after `a', `c' or `i'","
	attendido após 'a', 'c' ou 'i'
","deve haver um escape \ depois dos comandos `a', `c' e `i'","FR,ID",LLAMA,1.8155431088372649
`}' doesn't want any addresses,‘}’ não precisa de nenhuma endereço.,`}' não recebe endereços,"FR,ID",LLAMA,5.669791110976001
: doesn't want any addresses,: nenhuma adresa é necessária.,`:' não recebe endereços,"FR,ID",LLAMA,8.116697886877475
comments don't accept any addresses,os comentários não aceitam nenhuma direção (endereço),comentários não aceitam endereços,"FR,ID",LLAMA,17.747405280050266
missing command,comando ausente,falta especificar um comando,"FR,ID",LLAMA,18.393972058572114
command only uses one address,a comando utiliza apenas uma endereço,este comando usa apenas um endereço,"FR,ID",LLAMA,10.682175159905853
unterminated address regex,expressão regular de endereço não concluída,a expressão regular do endereço está inacabada (falta a /),"FR,ID",LLAMA,6.60902979597904
unterminated `s' command,comando 's' não concluído,comando `s' inacabado (s/// - faltou delimitador),"FR,ID",LLAMA,1.683602693167689
unterminated `y' command,comando 'y' não concluído,comando `y' inacabado (y/// - faltou delimitador),"FR,ID",LLAMA,1.683602693167689
unknown option to `s',opção desconhecida para 's',opção desconhecida para o comando `s' (s///?),"FR,ID",LLAMA,4.880803219926451
multiple `p' options to `s' command,plusieurs options 'p' à la commande 's',opções `p' múltiplas para o comando `s',"FR,ID",LLAMA,0.0
multiple `g' options to `s' command,plusieurs options 'g' à la commande 's',opções `g' múltiplas para o comando `s',"FR,ID",LLAMA,0.0
multiple number options to `s' command,plusieurs options numériques à la commande 's',opções numéricas múltiplas para o comando `s' (s///n),"FR,ID",LLAMA,0.0
number option to `s' command may not be zero,A opção numérica da comando 's' não pode ser nula,a opção numérica para o comando `s' não pode ser zero (s///0),"FR,ID",LLAMA,8.357722736558308
strings for `y' command are different lengths,As strings destinadas à comando 'y' possuem comprimentos diferentes,os textos para o comando `y' têm tamanhos diferentes (y/abc/z/),"FR,ID",LLAMA,2.0857995854646623
delimiter character is not a single-byte character,O caractere delimitador não é um único byte de caracteres.,"o delimitador deve ser um caractere normal, ASCII","FR,ID",LLAMA,4.9323515694897075
expected newer version of sed,esperamos uma versão mais recente do sed ser lançada.,esperada uma versão mais recente do sed,"FR,ID",LLAMA,51.697315395717055
invalid usage of line address 0,utilização inválida da linha de endereço 0,uso incorreto do endereço de linha 0,"FR,ID",LLAMA,9.287528999566801
