original,translated,reference,context_languages,strategy,bleu
write error,erro de escrita,erro de escrita,RU,LLAMA,100.00000000000004
preserving permissions for %s,preservar as permissões de %s,preservando permissões de %s,RU,LLAMA,50.81327481546149
unbalanced [,não é equilibrada [ não correspondente ],[ sem correspondente,RU,LLAMA,7.809849842300637
invalid character class,classe de caracteres inválida,classe de caracteres inválida,RU,LLAMA,100.00000000000004
"character class syntax is [[:space:]], not [:space:]",O sinal de sintaxe para uma classe de caracteres é [[:space:]] e não [:space:].,"a sintaxe de classe de caracteres é [[:space:]], e não [:space:]",RU,LLAMA,64.86932415130525
unfinished \ escape,"sequência de escape 
 não concluída",escape \ não terminado,RU,LLAMA,12.703318703865365
? at start of expression,? no começo da expressão,? no início da expressão,RU,LLAMA,30.213753973567677
* at start of expression,* no começo da expressão,* no início da expressão,RU,LLAMA,30.213753973567677
+ at start of expression,+ no começo da expressão,+ no início da expressão,RU,LLAMA,30.213753973567677
invalid content of \{\},conteúdo inválido em {},conteúdo inválido de \{\},RU,LLAMA,17.030578356760866
regular expression too big,expressão regular muito grande,expressão regular grande demais,RU,LLAMA,35.35533905932737
unbalanced (,não é equilibrada (,( sem correspondente,RU,LLAMA,15.97357760615681
no syntax specified,nenhuma sintaxe especificada,nenhuma sintaxe especificada,RU,LLAMA,100.00000000000004
unbalanced ),opção não balanceada,) sem correspondente,RU,LLAMA,0.0
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,RU,LLAMA,21.02241038134286
memory exhausted,memória esgotada,memória esgotada,RU,LLAMA,100.00000000000004
`,«,“,RU,LLAMA,0.0
',»,”,RU,LLAMA,0.0
Success,Sucesso,Sucesso,RU,LLAMA,100.00000000000004
No match,não há correspondência,Nenhuma ocorrência do padrão,RU,LLAMA,0.0
Invalid regular expression,Ex Expressão regular inválida,Expressão regular inválida,RU,LLAMA,59.460355750136046
Invalid collation character,caractere de agrupamento inválido,Caractere de combinação inválido,RU,LLAMA,18.99589214128981
Invalid character class name,Nome de classe inválido para caracteres,Nome inválido de classe de caracteres,RU,LLAMA,20.412414523193146
Trailing backslash,Barre oblique invertida concluída sozinha às vezes,Barra invertida no final,RU,LLAMA,6.567274736060395
Invalid back reference,referência de volta inválida,Retrorreferência inválida,RU,LLAMA,15.97357760615681
"Unmatched [, [^, [:, [., or [=","não é possível encontrar um par para [, [^, [:, [.","[, [^, [:, [. ou [= sem correspondente",RU,LLAMA,54.50176720923848
Unmatched ( or \(,ou §( não associado),( ou \( sem correspondente,RU,LLAMA,9.652434877402245
Unmatched \{,"{""non appari"")",\{ sem correspondente,RU,LLAMA,8.116697886877475
Invalid content of \{\},Contêndio inválido de \\{\\},Conteúdo inválido no \{\},RU,LLAMA,22.31618068926665
Invalid range end,Fim de intervalo inválido,Fim de intervalo inválido,RU,LLAMA,100.00000000000004
Memory exhausted,Memória esgotada,Memória esgotada,RU,LLAMA,100.00000000000004
Invalid preceding regular expression,A expressão regular anterior é inválida,A expressão regular precedente é inválida,RU,LLAMA,37.99178428257963
Premature end of regular expression,fim prematuro de uma expressão regular,Fim prematuro da expressão regular,RU,LLAMA,17.965205598154213
Regular expression too big,Ex Expressão regular muito grande,Expressão regular grande demais,RU,LLAMA,23.643540225079384
Unmatched ) or \),ou o par não correspondente,) ou \) sem correspondente,RU,LLAMA,10.400597689005304
No previous regular expression,não há nenhuma expressão regular anterior,Nenhuma expressão regular anterior,RU,LLAMA,30.213753973567677
setting permissions for %s,definir as permissões para %s,definindo permissões de %s,RU,LLAMA,17.965205598154213
"Packaged by %s (%s)
","Empacotado por %s (%s) 
","Empacotado por %s (%s)
",RU,LLAMA,100.00000000000004
"Packaged by %s
",Empacotado por %s,"Empacotado por %s
",RU,LLAMA,100.00000000000004
(C),©,(C),RU,LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é um software livre: você está livres de modificá-lo e redistribuí-lo. Não há garantias alguma, exceto as expressas por esta licença.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
",RU,LLAMA,49.62677903841334
"Written by %s.
","Escrito por %s. 
","Escrito por %s.
",RU,LLAMA,100.00000000000004
"Written by %s and %s.
",Escrito por %s e %s.,"Escrito por %s e %s.
",RU,LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 

","Escrito por %s, %s e %s.
",RU,LLAMA,100.00000000000004
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e %s. 
","Escrito por %s, %s, %s
e %s.
",RU,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, and %s.
","Autores da programação — %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s e %s.
",RU,LLAMA,77.03484636204634
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s e %s.
",RU,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s e %s.
",RU,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s
e %s.
",RU,LLAMA,100.00000000000004
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Autores do programa — %s, %s, %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s e %s.
",RU,LLAMA,86.41961877781142
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Autores da programação — %s, %s, %s, %s, %s, %s, %s, %s, %s e outros.","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s e outros.
",RU,LLAMA,87.28438749317709
