project,arquivo,ctx_level,n,sw_stat,sw_p,sw_normal,ks_stat,ks_p,ks_normal,normal
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-0.po.meta,ctx-0,140,0.870628,0.0,False,0.161235,0.0012,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-1.de.po.meta,ctx-1,140,0.858406,0.0,False,0.141314,0.006676,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-1.es.po.meta,ctx-1,140,0.881383,0.0,False,0.146713,0.004289,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,140,0.873281,0.0,False,0.138341,0.008458,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-1.id.po.meta,ctx-1,140,0.864016,0.0,False,0.137421,0.00909,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,140,0.865422,0.0,False,0.157077,0.00175,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,140,0.840833,0.0,False,0.163679,0.000957,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,140,0.845382,0.0,False,0.159326,0.001429,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,140,0.886095,0.0,False,0.134683,0.011235,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,140,0.869567,0.0,False,0.140087,0.007365,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,140,0.861802,0.0,False,0.145735,0.004653,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,140,0.871932,0.0,False,0.1397,0.007596,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,140,0.843803,0.0,False,0.152604,0.002596,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,140,0.864468,0.0,False,0.139132,0.007946,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,140,0.884322,0.0,False,0.125951,0.021458,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,140,0.890588,0.0,False,0.123855,0.024901,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,140,0.878646,0.0,False,0.149756,0.003318,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,140,0.880102,0.0,False,0.148964,0.003549,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,140,0.877887,0.0,False,0.131524,0.014271,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,140,0.865817,0.0,False,0.139204,0.0079,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,140,0.859264,0.0,False,0.156859,0.001785,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,140,0.83626,0.0,False,0.171333,0.000461,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,140,0.856128,0.0,False,0.147838,0.003903,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,140,0.861611,0.0,False,0.145868,0.004602,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,140,0.835978,0.0,False,0.155471,0.002019,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,140,0.842987,0.0,False,0.156794,0.001795,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,140,0.841428,0.0,False,0.162979,0.001022,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,140,0.849819,0.0,False,0.160125,0.001329,False,False
sed_v4.8.44,sed-4.8.44.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,140,0.842481,0.0,False,0.165567,0.000802,False,False
