original,translated,reference,context_languages,strategy,bleu
Print the GStreamer version,Imprimir a versão do GStreamer,Exibe a versão do GStreamer,ZH_CN,LLAMA,66.87403049764218
Make all warnings fatal,Tratar todas as advertências como problemas graves,Trata todos avisos como fatais,ZH_CN,LLAMA,6.567274736060395
Print available debug categories and exit,Imprimir categorias de diagnóstico disponíveis e encerrar o programa.,Exibe as categorias de depuração disponíveis e sair,ZH_CN,LLAMA,11.868405219520975
Default debug level from 1 (only error) to 9 (anything) or 0 for no output,Vorgegebene Fehlerdiagnosestufe von 1 (nur Fehler) bis 9 (Alles) oder 0 für keine Ausgabe.,Níveis de depuração predefinidos de 1 (apenas erros) até 9 (tudo) ou 0 para nenhuma saída,ZH_CN,LLAMA,6.248174575604716
LEVEL,estágio,NÍVEL,ZH_CN,LLAMA,0.0
"Comma-separated list of category_name:level pairs to set specific levels for the individual categories. Example: GST_AUTOPLUG:5,GST_ELEMENT_*:3","Lista separada por vírgulas de pares 'Categoria_Nome:Nível' para atribuir níveis específicos a cada categoria. Exemplo: GST_AUTOPLUG:5,GST_ELEMENT_*:3","Lista de ""categoria_nome:nível"" separados por vírgulas, para definir níveis específicos para as categorias individuais. Exemplo: GST_AUTOPLUG:5,GST_ELEMENT_*:3",ZH_CN,LLAMA,47.47086886341709
LIST,LISTE,LISTA,ZH_CN,LLAMA,0.0
Disable colored debugging output,Desabilitar a exibição de mensagens de erro em cores,Desabilita saída de depuração colorida,ZH_CN,LLAMA,4.767707020457095
"Changes coloring mode of the debug log. Possible modes: off, on, disable, auto, unix","Alterar o modo de cores do protocolo de diagnóstico de erro. Possíveis modos são: off (desligado), on (ligado), disable (deactivado), auto e unix","Altera o modo de cor do log de depuração. Modos possíveis: off (desligado), on (ligado), disable (desabilitado), auto (automático) e unix",ZH_CN,LLAMA,46.72235733300931
Disable debugging,Desabilitação da diagnose de erros,Desabilita depuração,ZH_CN,LLAMA,0.0
Colon-separated paths containing plugins,"Por meio de dois pontos, separados, encontramos os caminhos para as extensões do plugin.","Caminhos, separados por dois-pontos, de plug-ins",ZH_CN,LLAMA,5.439330544349821
PATHS,PFADE,CAMINHOS,ZH_CN,LLAMA,0.0
Comma-separated list of plugins to preload in addition to the list stored in environment variable GST_PLUGIN_PATH,"Lista separada por vírgulas de plugins pré-carregados, além dos plugins armazenados na variável GST_PLUGIN_PATH","Lista, separada por vírgulas, de plug-ins para pré-carregar além da lista armazenada na variável de ambiente GST_PLUGIN_PATH",ZH_CN,LLAMA,24.547080447172622
PLUGINS,Plugins,PLUG-INS,ZH_CN,LLAMA,0.0
Disable trapping of segmentation faults during plugin loading,Desligamento do rastreio de acessos ao armazenamento durante o carregamento de plugins desativado.,Desabilita intercepção das falhas de segmentação durante o carregamento do plug-in,ZH_CN,LLAMA,12.011055432195764
Disable updating the registry,Desabilitar a actualização da Registry,Desabilita atualização do registro,ZH_CN,LLAMA,0.0
Disable spawning a helper process while scanning the registry,Desligue o processo auxiliar ao ler a Registry desativada.,Desabilita a criação de um processo auxiliar durante a análise do registro,ZH_CN,LLAMA,7.603985612048923
GStreamer Options,Opções do GStreamer,Opções do GStreamer,ZH_CN,LLAMA,100.00000000000004
Show GStreamer Options,Exibir as opções de GStreamer,Exibe opções do GStreamer,ZH_CN,LLAMA,12.703318703865365
Unknown option,opção desconhecida,Opção desconhecida,ZH_CN,LLAMA,49.99999999999999
GStreamer encountered a general core library error.,GStreamer detectou um erro genérico na biblioteca de kernel.,O GStreamer encontrou um erro geral na biblioteca principal.,ZH_CN,LLAMA,13.134549472120794
GStreamer developers were too lazy to assign an error code to this error.,"Os desenvolvedores de GStreamer foram negligentes, não atribuindo um número a este erro.",Os desenvolvedores do GStreamer são muito preguiçosos para definir um código de erro para esse erro.,ZH_CN,LLAMA,7.4819983481310155
Internal GStreamer error: code not implemented.,Erro interno do GStreamer: Código não implementado.,Erro interno no GStreamer: código não implementado.,ZH_CN,LLAMA,26.084743001221455
GStreamer error: state change failed and some element failed to post a proper error message with the reason for the failure.,Erro do GStreamer: Ocorreu um erro ao mudar o estado e alguns elementos não forneceram uma mensagem de falha correta com justificativa.,Erro no GStreamer: falha ao alterar estado e algum elemento falhou ao enviar uma mensagem de erro apropriada com a razão da falha.,ZH_CN,LLAMA,9.638345058806832
Internal GStreamer error: pad problem.,Erro interno do GStreamer: Problema de preenchimento.,Erro interno no GStreamer: problema no Pad.,ZH_CN,LLAMA,14.25876976452075
Internal GStreamer error: thread problem.,Erro interno do GStreamer: problema de thread.,Erro interno no GStreamer: problema na thread.,ZH_CN,LLAMA,26.084743001221455
GStreamer error: negotiation problem.,Erro GStreamer: Problema de negociação.,Erro no GStreamer: problema de negociação.,ZH_CN,LLAMA,27.890014303843827
Internal GStreamer error: event problem.,Erro interno do GStreamer: problema de eventos.,Erro interno no GStreamer: problema no evento.,ZH_CN,LLAMA,23.356898886410015
Internal GStreamer error: seek problem.,Erro interno do GStreamer: Problema de pesquisa.,Erro interno no GStreamer: problema na busca.,ZH_CN,LLAMA,14.25876976452075
Internal GStreamer error: caps problem.,Erro interno do GStreamer: problema de análise.,Erro interno no GStreamer: problema no Caps.,ZH_CN,LLAMA,23.356898886410015
Internal GStreamer error: tag problem.,Erro interno do GStreamer: problema de marcação.,Erro interno no GStreamer: problema na etiqueta.,ZH_CN,LLAMA,23.356898886410015
Your GStreamer installation is missing a plug-in.,Sua instalação de GStreamer fica com um plugin ausente.,Sua instalação do GStreamer está com um plug-in faltando.,ZH_CN,LLAMA,13.134549472120794
GStreamer error: clock problem.,Erro GStreamer de tempo.,Erro no GStreamer: problema no temporizador.,ZH_CN,LLAMA,7.715486568024961
This application is trying to use GStreamer functionality that has been disabled.,Esta aplicação tenta utilizar a funcionalidade do GStreamer que foi desabilitada.,Este aplicativo está tentando usar uma funcionalidade do GStreamer que foi desabilitada.,ZH_CN,LLAMA,47.44325794453767
GStreamer encountered a general supporting library error.,"Erro do GStreamer da Internet: Problema com a biblioteca de suporte. Por favor, envie um relatório de erro.",O GStreamer encontrou um erro geral na biblioteca de suporte.,ZH_CN,LLAMA,12.436722085116983
Could not initialize supporting library.,A biblioteca de suporte não pôde ser inicializada.,Não foi possível iniciar a biblioteca de suporte.,ZH_CN,LLAMA,19.070828081828378
Could not close supporting library.,A biblioteca de suporte não pode ser fechada.,Não foi possível fechar a biblioteca de suporte.,ZH_CN,LLAMA,19.070828081828378
Could not configure supporting library.,A biblioteca de suporte não pôde ser configurada.,Não foi possível configurar a biblioteca de suporte.,ZH_CN,LLAMA,19.070828081828378
Encoding error.,Erro de codificação.,Erro de codificação.,ZH_CN,LLAMA,100.00000000000004
GStreamer encountered a general resource error.,GStreamer detectou um erro de recursos comuns.,O GStreamer encontrou um erro geral nos recursos.,ZH_CN,LLAMA,12.256200970377108
Resource not found.,Recurso não encontrado.,Recurso não encontrado.,ZH_CN,LLAMA,100.00000000000004
Resource busy or not available.,Recurso em uso ou não disponível.,O recurso está ocupado ou não disponível.,ZH_CN,LLAMA,35.64026463354184
Could not open resource for reading.,A fonte não pôde ser aberta para leitura.,Não foi possível abrir o recurso para leitura.,ZH_CN,LLAMA,17.747405280050266
Could not open resource for writing.,A fonte de dados não pôde ser aberta para escrita.,Não foi possível abrir o recurso para escrita.,ZH_CN,LLAMA,13.950796967929138
Could not open resource for reading and writing.,A fonte de dados não pôde ser aberta para leitura e escrita.,Não foi possível abrir o recurso para leitura e escrita.,ZH_CN,LLAMA,28.917849332325716
Could not close resource.,A fonte não pôde ser fechada.,Não foi possível fechar o recurso.,ZH_CN,LLAMA,6.567274736060395
Could not read from resource.,Não foi possível ler do recurso.,Não foi possível ler do recurso.,ZH_CN,LLAMA,100.00000000000004
Could not write to resource.,Não foi possível escrever na recurso.,Não foi possível escrever no recurso.,ZH_CN,LLAMA,48.892302243490086
Could not perform seek on resource.,Não foi possível executar o laço de pesquisa na recurso.,Não foi possível realizar uma busca no recurso.,ZH_CN,LLAMA,17.542198478193427
Could not synchronize on resource.,A fonte de dados não pôde ser sincronizada.,Não foi possível sincronizar no recurso.,ZH_CN,LLAMA,4.767707020457095
Could not get/set settings from/on resource.,As configurações não podem ser lidas ou gravadas na recurso.,Não foi possível obter/definir configurações para/do recurso.,ZH_CN,LLAMA,7.574347133041985
