original,translated,reference,context_languages,strategy,bleu
Print the GStreamer version,Imprimir a versão do GStreamer,Exibe a versão do GStreamer,"FR,ES",LLAMA,66.87403049764218
Make all warnings fatal,Todos os avisos devem ser tratados como erros.,Trata todos avisos como fatais,"FR,ES",LLAMA,5.669791110976001
Print available debug categories and exit,Apresentar categorias de diagnóstico disponíveis e encerrar o programa.,Exibe as categorias de depuração disponíveis e sair,"FR,ES",LLAMA,11.868405219520975
Default debug level from 1 (only error) to 9 (anything) or 0 for no output,"Nível de diagnóstico por defeito, de 1 (erros apenas) a 9 (tudo incluindo erros ocultos), ou 0 para nenhuma saída registrada.",Níveis de depuração predefinidos de 1 (apenas erros) até 9 (tudo) ou 0 para nenhuma saída,"FR,ES",LLAMA,22.591429087907848
LEVEL,Estágio de Fase,NÍVEL,"FR,ES",LLAMA,0.0
"Comma-separated list of category_name:level pairs to set specific levels for the individual categories. Example: GST_AUTOPLUG:5,GST_ELEMENT_*:3","Lista separada por vírgulas de pares 'Categoria_Nome':nível, para atribuir níveis específicos a cada categoria. Exemplo: GST_AUTOPLUG:5,GST_ELEMENT_*:3","Lista de ""categoria_nome:nível"" separados por vírgulas, para definir níveis específicos para as categorias individuais. Exemplo: GST_AUTOPLUG:5,GST_ELEMENT_*:3","FR,ES",LLAMA,49.75952289972371
LIST,LISTE,LISTA,"FR,ES",LLAMA,0.0
Disable colored debugging output,Desabilitar a exibição de erros em cores na saída do depurador.,Desabilita saída de depuração colorida,"FR,ES",LLAMA,4.02724819242185
"Changes coloring mode of the debug log. Possible modes: off, on, disable, auto, unix","Modifique o modo de cor do protocolo de diagnóstico de erro. Modos disponíveis: off, on, disable, auto e unix.","Altera o modo de cor do log de depuração. Modos possíveis: off (desligado), on (ligado), disable (desabilitado), auto (automático) e unix","FR,ES",LLAMA,17.038622601552365
Disable debugging,Desabilitação do diagnóstico de erros,Desabilita depuração,"FR,ES",LLAMA,0.0
Colon-separated paths containing plugins,"Por meio de dois pontos, separados por espaços em branco, são indicadas as rotas para os plugins.","Caminhos, separados por dois-pontos, de plug-ins","FR,ES",LLAMA,8.097785064266205
PATHS,CHEMINS,CAMINHOS,"FR,ES",LLAMA,0.0
Comma-separated list of plugins to preload in addition to the list stored in environment variable GST_PLUGIN_PATH,"Lista de plugins separados por vírgula, além dos presentes na variável GST_PLUGIN_PATH da ambiente","Lista, separada por vírgulas, de plug-ins para pré-carregar além da lista armazenada na variável de ambiente GST_PLUGIN_PATH","FR,ES",LLAMA,21.000670109244204
PLUGINS,PLUGINS,PLUG-INS,"FR,ES",LLAMA,0.0
Disable trapping of segmentation faults during plugin loading,Desativar a vigilância de falhas de acesso ao armazenamento durante o carregamento dos plugins,Desabilita intercepção das falhas de segmentação durante o carregamento do plug-in,"FR,ES",LLAMA,13.292417883329383
Disable updating the registry,Desabilitar a atualização da Registry,Desabilita atualização do registro,"FR,ES",LLAMA,10.682175159905848
Disable spawning a helper process while scanning the registry,Desativa o processo auxiliar ao ler a BIOS de registro,Desabilita a criação de um processo auxiliar durante a análise do registro,"FR,ES",LLAMA,8.639795714750207
GStreamer Options,Opções de GStreamer,Opções do GStreamer,"FR,ES",LLAMA,34.66806371753173
Show GStreamer Options,Mostrar as opções de GStreamer,Exibe opções do GStreamer,"FR,ES",LLAMA,12.703318703865365
Unknown option,opção desconhecida,Opção desconhecida,"FR,ES",LLAMA,49.99999999999999
GStreamer encountered a general core library error.,GStreamer detectou um erro geral na biblioteca central.,O GStreamer encontrou um erro geral na biblioteca principal.,"FR,ES",LLAMA,43.44371253135793
GStreamer developers were too lazy to assign an error code to this error.,Os desenvolvedores de GStreamer foram muito preguiçosos em atribuir um número a este erro.,Os desenvolvedores do GStreamer são muito preguiçosos para definir um código de erro para esse erro.,"FR,ES",LLAMA,8.817115707477903
Internal GStreamer error: code not implemented.,Erro interno de GStreamer : código não implementado.,Erro interno no GStreamer: código não implementado.,"FR,ES",LLAMA,66.06328636027612
GStreamer error: state change failed and some element failed to post a proper error message with the reason for the failure.,Erro de GStreamer : falha no estado e alguns elementos não conseguiram enviar uma mensagem de erro correta com a justificativa do fracasso.,Erro no GStreamer: falha ao alterar estado e algum elemento falhou ao enviar uma mensagem de erro apropriada com a razão da falha.,"FR,ES",LLAMA,23.758933475618623
