original,translated,reference,context_languages,strategy,bleu
Print the GStreamer version,A versão do GStreamer é exibida,Exibe a versão do GStreamer,,LLAMA,30.213753973567677
Make all warnings fatal,Tratamento de todas as advertências como erros,Trata todos avisos como fatais,,LLAMA,6.567274736060395
Print available debug categories and exit,Exibição de categorias de diagnóstico de erros disponíveis e encerramento do programa.,Exibe as categorias de depuração disponíveis e sair,,LLAMA,8.73716785171588
Default debug level from 1 (only error) to 9 (anything) or 0 for no output,Vorgegeben Fehlerdiagnóstico de nível %d (somente erros) até %d (todo o sistema) ou 0 para não produzir saída.,Níveis de depuração predefinidos de 1 (apenas erros) até 9 (tudo) ou 0 para nenhuma saída,,LLAMA,15.268470848781108
LEVEL,Estragado (Falha),NÍVEL,,LLAMA,0.0
"Comma-separated list of category_name:level pairs to set specific levels for the individual categories. Example: GST_AUTOPLUG:5,GST_ELEMENT_*:3","Lista separada por vírgulas de pares 'Categoria_Name:Nível' para atribuir níveis específicos a cada categoria. Exemplo: GST_AUTOPLUG:5,GST_ELEMENT_*:3","Lista de ""categoria_nome:nível"" separados por vírgulas, para definir níveis específicos para as categorias individuais. Exemplo: GST_AUTOPLUG:5,GST_ELEMENT_*:3",,LLAMA,47.47086886341709
LIST,LISTA,LISTA,,LLAMA,100.00000000000004
Disable colored debugging output,Desabilitar a exibição de erros coloridos da diagnose de cores do sistema operacional,Desabilita saída de depuração colorida,,LLAMA,3.0890553181566975
"Changes coloring mode of the debug log. Possible modes: off, on, disable, auto, unix","Alterar o modo de cores do protocolo de diagnóstico de erro. Modos possíveis: off (desligado), on (ligado), disable (deactivado), auto e Unix.","Altera o modo de cor do log de depuração. Modos possíveis: off (desligado), on (ligado), disable (desabilitado), auto (automático) e unix",,LLAMA,54.5837166588529
Disable debugging,Desabilitar diagnóstico de erros,Desabilita depuração,,LLAMA,0.0
Colon-separated paths containing plugins,"Por meio de dois pontos, separados por espaços, acessam os plugins.","Caminhos, separados por dois-pontos, de plug-ins",,LLAMA,12.011055432195764
PATHS,PFADE,CAMINHOS,,LLAMA,0.0
Comma-separated list of plugins to preload in addition to the list stored in environment variable GST_PLUGIN_PATH,"Lista separada por vírgulas de plugins, que além dos presentes na variável GST_PLUGIN_PATH serão carregados","Lista, separada por vírgulas, de plug-ins para pré-carregar além da lista armazenada na variável de ambiente GST_PLUGIN_PATH",,LLAMA,24.66372035680361
PLUGINS,PLUGINS,PLUG-INS,,LLAMA,0.0
Disable trapping of segmentation faults during plugin loading,Monitoramento de falhas de acesso ao armazenamento durante o carregamento de plugins desabilitado.,Desabilita intercepção das falhas de segmentação durante o carregamento do plug-in,,LLAMA,13.292417883329383
Disable updating the registry,Actualização da Registry desabilitada,Desabilita atualização do registro,,LLAMA,0.0
Disable spawning a helper process while scanning the registry,Desligue o processo auxiliar ao ler a Registry desativada.,Desabilita a criação de um processo auxiliar durante a análise do registro,,LLAMA,7.603985612048923
GStreamer Options,Opções do GStreamer,Opções do GStreamer,,LLAMA,100.00000000000004
Show GStreamer Options,"Para visualizar as opções de GStreamer, digite 'gst-option --list'",Exibe opções do GStreamer,,LLAMA,4.990049701936832
Unknown option,opção desconhecida,Opção desconhecida,,LLAMA,49.99999999999999
GStreamer encountered a general core library error.,GStreamer detectou um erro genérico na biblioteca padrão.,O GStreamer encontrou um erro geral na biblioteca principal.,,LLAMA,13.354339892249618
GStreamer developers were too lazy to assign an error code to this error.,"Os desenvolvedores de GStreamer foram considerados preguiçosos, não atribuindo um número a este erro.",Os desenvolvedores do GStreamer são muito preguiçosos para definir um código de erro para esse erro.,,LLAMA,7.727578693391118
Internal GStreamer error: code not implemented.,Erro interno do GStreamer: Código não implementado.,Erro interno no GStreamer: código não implementado.,,LLAMA,26.084743001221455
GStreamer error: state change failed and some element failed to post a proper error message with the reason for the failure.,Erro GStreamer: Falha no estado de transição e alguns elementos não enviaram a mensagem correta com uma justificativa para o erro.,Erro no GStreamer: falha ao alterar estado e algum elemento falhou ao enviar uma mensagem de erro apropriada com a razão da falha.,,LLAMA,4.820572866895475
Internal GStreamer error: pad problem.,Erro interno do GStreamer: Problema de preenchimento.,Erro interno no GStreamer: problema no Pad.,,LLAMA,14.25876976452075
Internal GStreamer error: thread problem.,Erro interno do GStreamer: Problema de thread.,Erro interno no GStreamer: problema na thread.,,LLAMA,16.51582159006904
GStreamer error: negotiation problem.,Erro GStreamer: Problemas de negociação.,Erro no GStreamer: problema de negociação.,,LLAMA,27.890014303843827
Internal GStreamer error: event problem.,Erro interno do GStreamer: problema de eventos.,Erro interno no GStreamer: problema no evento.,,LLAMA,23.356898886410015
Internal GStreamer error: seek problem.,Erro interno do GStreamer: problema de busca.,Erro interno no GStreamer: problema na busca.,,LLAMA,26.084743001221455
Internal GStreamer error: caps problem.,Erro interno do GStreamer: Problema de permissão.,Erro interno no GStreamer: problema no Caps.,,LLAMA,14.25876976452075
Internal GStreamer error: tag problem.,Erro interno do GStreamer: problema de marcação.,Erro interno no GStreamer: problema na etiqueta.,,LLAMA,23.356898886410015
Your GStreamer installation is missing a plug-in.,Sua instalação de GStreamer fica com um plugin ausente.,Sua instalação do GStreamer está com um plug-in faltando.,,LLAMA,13.134549472120794
GStreamer error: clock problem.,Erro GStreamer: problema de tempo.,Erro no GStreamer: problema no temporizador.,,LLAMA,24.0785655451027
This application is trying to use GStreamer functionality that has been disabled.,Esta aplicação tenta utilizar a funcionalidade de GStreamer que foi desabilitada.,Este aplicativo está tentando usar uma funcionalidade do GStreamer que foi desabilitada.,,LLAMA,30.527785817943403
GStreamer encountered a general supporting library error.,"Erro do GStreamer da Internet: Problema com a biblioteca de suporte. Por favor, envie um relatório de erro.",O GStreamer encontrou um erro geral na biblioteca de suporte.,,LLAMA,12.436722085116983
