original,translated,reference,context_languages,strategy,bleu
Print the GStreamer version,Apresente a versão do GStreamer,Exibe a versão do GStreamer,"FR,VI",LLAMA,66.87403049764218
Make all warnings fatal,"Todos os avisos, como erros, devem ser tratados com a mesma gravidade.",Trata todos avisos como fatais,"FR,VI",LLAMA,3.1251907639724417
Print available debug categories and exit,Apresente as categorias de diagnóstico disponíveis e termine o programa.,Exibe as categorias de depuração disponíveis e sair,"FR,VI",LLAMA,17.542198478193427
Default debug level from 1 (only error) to 9 (anything) or 0 for no output,Vorgegebene Fehlerdiagnosestufe von 1 (nur Fehler) bis 9 (Todo o que puder identificar como um erro) ou 0 para nenhum resultado,Níveis de depuração predefinidos de 1 (apenas erros) até 9 (tudo) ou 0 para nenhuma saída,"FR,VI",LLAMA,13.121551386461338
LEVEL,Estágio de Fase,NÍVEL,"FR,VI",LLAMA,0.0
"Comma-separated list of category_name:level pairs to set specific levels for the individual categories. Example: GST_AUTOPLUG:5,GST_ELEMENT_*:3","Lista separada por vírgulas de pares nome_categoria:nível, para definir níveis específicos para cada categoria. Exemplo : GST_AUTOPLUG:5,GST_ELEMENT_*:3","Lista de ""categoria_nome:nível"" separados por vírgulas, para definir níveis específicos para as categorias individuais. Exemplo: GST_AUTOPLUG:5,GST_ELEMENT_*:3","FR,VI",LLAMA,59.38471385531021
LIST,LISTE,LISTA,"FR,VI",LLAMA,0.0
Disable colored debugging output,Desabilitar a exibição de erros em cores na saída do depurador,Desabilita saída de depuração colorida,"FR,VI",LLAMA,4.456882760699063
"Changes coloring mode of the debug log. Possible modes: off, on, disable, auto, unix","Modificação do modo de cor da ficha de diagnóstico de erro. Modos disponíveis: off, on, disable, auto e unix","Altera o modo de cor do log de depuração. Modos possíveis: off (desligado), on (ligado), disable (desabilitado), auto (automático) e unix","FR,VI",LLAMA,8.424146885885412
Disable debugging,Desabilita a diagnose de erros,Desabilita depuração,"FR,VI",LLAMA,10.682175159905848
Colon-separated paths containing plugins,Caminhos com pontos duplos separando os plugins.,"Caminhos, separados por dois-pontos, de plug-ins","FR,VI",LLAMA,5.522397783539471
PATHS,PFADE,CAMINHOS,"FR,VI",LLAMA,0.0
Comma-separated list of plugins to preload in addition to the list stored in environment variable GST_PLUGIN_PATH,"Lista de plugins separados por vírgula, que além dos presentes na variável GST_PLUGIN_PATH","Lista, separada por vírgulas, de plug-ins para pré-carregar além da lista armazenada na variável de ambiente GST_PLUGIN_PATH","FR,VI",LLAMA,20.042648130942805
PLUGINS,PLUGINS,PLUG-INS,"FR,VI",LLAMA,0.0
Disable trapping of segmentation faults during plugin loading,Desabilitar a rastreagem de falhas de acesso ao armazenamento durante o carregamento dos plugins,Desabilita intercepção das falhas de segmentação durante o carregamento do plug-in,"FR,VI",LLAMA,13.292417883329383
Disable updating the registry,Desabilitar a atualização da Registry,Desabilita atualização do registro,"FR,VI",LLAMA,10.682175159905848
Disable spawning a helper process while scanning the registry,Desabilitar o processamento de auxiliar ao ler a registro,Desabilita a criação de um processo auxiliar durante a análise do registro,"FR,VI",LLAMA,4.8312524369621626
GStreamer Options,Opções de GStreamer,Opções do GStreamer,"FR,VI",LLAMA,34.66806371753173
Show GStreamer Options,Exibir as opções de GStreamer,Exibe opções do GStreamer,"FR,VI",LLAMA,12.703318703865365
Unknown option,opção desconhecida,Opção desconhecida,"FR,VI",LLAMA,49.99999999999999
GStreamer encountered a general core library error.,GStreamer detectou um erro geral na biblioteca central.,O GStreamer encontrou um erro geral na biblioteca principal.,"FR,VI",LLAMA,43.44371253135793
GStreamer developers were too lazy to assign an error code to this error.,"Os desenvolvedores de GStreamer foram considerados preguiçosos, não atribuindo um número a este erro.",Os desenvolvedores do GStreamer são muito preguiçosos para definir um código de erro para esse erro.,"FR,VI",LLAMA,7.727578693391118
Internal GStreamer error: code not implemented.,Erro interno do GStreamer : código não implementado.,Erro interno no GStreamer: código não implementado.,"FR,VI",LLAMA,66.06328636027612
GStreamer error: state change failed and some element failed to post a proper error message with the reason for the failure.,Erro GStreamer : falha no estado de mudança e alguns elementos não conseguiram enviar uma mensagem de erro correta com a justificativa do erro.,Erro no GStreamer: falha ao alterar estado e algum elemento falhou ao enviar uma mensagem de erro apropriada com a razão da falha.,"FR,VI",LLAMA,22.93476949918813
Internal GStreamer error: pad problem.,Erro interno do GStreamer : problema de padding.,Erro interno no GStreamer: problema no Pad.,"FR,VI",LLAMA,23.356898886410015
Internal GStreamer error: thread problem.,Erro interno do GStreamer : problema de thread.,Erro interno no GStreamer: problema na thread.,"FR,VI",LLAMA,26.084743001221455
GStreamer error: negotiation problem.,Erro GStreamer : problema de negociação.,Erro no GStreamer: problema de negociação.,"FR,VI",LLAMA,72.89545183625967
Internal GStreamer error: event problem.,Erro interno do GStreamer : problema de evento.,Erro interno no GStreamer: problema no evento.,"FR,VI",LLAMA,26.084743001221455
Internal GStreamer error: seek problem.,Erro interno do GStreamer : problema de busca.,Erro interno no GStreamer: problema na busca.,"FR,VI",LLAMA,26.084743001221455
Internal GStreamer error: caps problem.,Erro interno do GStreamer : problema de capacidades.,Erro interno no GStreamer: problema no Caps.,"FR,VI",LLAMA,23.356898886410015
Internal GStreamer error: tag problem.,Erro interno do GStreamer : problema de marcação.,Erro interno no GStreamer: problema na etiqueta.,"FR,VI",LLAMA,23.356898886410015
Your GStreamer installation is missing a plug-in.,Selecione o plugin para completar a instalação do GStreamer.,Sua instalação do GStreamer está com um plug-in faltando.,"FR,VI",LLAMA,16.784459625186194
GStreamer error: clock problem.,Erro GStreamer : problema de relógio.,Erro no GStreamer: problema no temporizador.,"FR,VI",LLAMA,24.0785655451027
This application is trying to use GStreamer functionality that has been disabled.,Esta aplicação tenta utilizar uma funcionalidade do GStreamer que foi desabilitada.,Este aplicativo está tentando usar uma funcionalidade do GStreamer que foi desabilitada.,"FR,VI",LLAMA,56.41985990655355
GStreamer encountered a general supporting library error.,"Erro do GStreamer da Internet: Problema com a biblioteca de suporte. Por favor, envie um relatório de erro.",O GStreamer encontrou um erro geral na biblioteca de suporte.,"FR,VI",LLAMA,12.436722085116983
Could not initialize supporting library.,A biblioteca de suporte não pôde ser inicializada.,Não foi possível iniciar a biblioteca de suporte.,"FR,VI",LLAMA,19.070828081828378
Could not close supporting library.,A biblioteca de suporte não pôde ser fechada.,Não foi possível fechar a biblioteca de suporte.,"FR,VI",LLAMA,19.070828081828378
Could not configure supporting library.,A biblioteca de suporte não pode ser configurada.,Não foi possível configurar a biblioteca de suporte.,"FR,VI",LLAMA,19.070828081828378
Encoding error.,Erro de codificação.,Erro de codificação.,"FR,VI",LLAMA,100.00000000000004
GStreamer encountered a general resource error.,GStreamer detectou um erro geral de recurso.,O GStreamer encontrou um erro geral nos recursos.,"FR,VI",LLAMA,20.612390921238426
Resource not found.,Ressource não encontrada.,Recurso não encontrado.,"FR,VI",LLAMA,18.99589214128981
Resource busy or not available.,Ressource em uso ou não disponível.,O recurso está ocupado ou não disponível.,"FR,VI",LLAMA,35.64026463354184
Could not open resource for reading.,Não foi possível abrir a recurso para leitura.,Não foi possível abrir o recurso para leitura.,"FR,VI",LLAMA,59.694917920196445
Could not open resource for writing.,Não foi possível abrir a recurso para escrita.,Não foi possível abrir o recurso para escrita.,"FR,VI",LLAMA,59.694917920196445
Could not open resource for reading and writing.,Não foi possível abrir a recurso para leitura e escrita.,Não foi possível abrir o recurso para leitura e escrita.,"FR,VI",LLAMA,70.16879391277372
Could not close resource.,Não foi possível fechar a recurso.,Não foi possível fechar o recurso.,"FR,VI",LLAMA,48.892302243490086
Could not read from resource.,Não foi possível ler da fonte.,Não foi possível ler do recurso.,"FR,VI",LLAMA,43.47208719449914
Could not write to resource.,não foi possível escrever na recurso.,Não foi possível escrever no recurso.,"FR,VI",LLAMA,30.739407647563215
Could not perform seek on resource.,Não foi possível executar o buscador na recurso.,Não foi possível realizar uma busca no recurso.,"FR,VI",LLAMA,22.31618068926665
Could not synchronize on resource.,A fonte não pôde ser sincronizada.,Não foi possível sincronizar no recurso.,"FR,VI",LLAMA,6.567274736060395
Could not get/set settings from/on resource.,Os ajustes não podem ser lidos ou gravados na fonte de dados.,Não foi possível obter/definir configurações para/do recurso.,"FR,VI",LLAMA,3.0890553181566975
No space left on the resource.,Não há espaço livre suficiente na recurso.,Não foi deixado espaço no recurso.,"FR,VI",LLAMA,13.134549472120788
Not authorized to access resource.,Não tem permissão para acessar a recurso.,O acesso ao recurso não foi autorizado.,"FR,VI",LLAMA,6.567274736060395
GStreamer encountered a general stream error.,GStreamer detectou um erro geral no fluxo de dados.,O GStreamer encontrou um erro geral no fluxo.,"FR,VI",LLAMA,42.7287006396234
Element doesn't implement handling of this stream. Please file a bug.,"O elemento não consegue processar este fluxo de dados. Por favor, envie um relatório de erro.","O elemento não implementa a manipulação desse fluxo. Por favor, relate o erro.","FR,VI",LLAMA,20.973425791310696
Could not determine type of stream.,Não foi possível determinar o tipo do fluxo de dados.,Não foi possível determinar o tipo do fluxo.,"FR,VI",LLAMA,69.89307622784945
The stream is of a different type than handled by this element.,O tipo de fluxo é diferente do que este elemento processa.,O fluxo é de um tipo diferente do que o manipulado por esse elemento.,"FR,VI",LLAMA,14.68064321606144
There is no codec present that can handle the stream's type.,Não há nenhum codec disponível que possa processar esse tipo de fluxo.,Não há um CODEC presente que possa manipular esse tipo de fluxo.,"FR,VI",LLAMA,37.06866381788036
Could not decode stream.,não foi possível decodificar o fluxo de dados.,Não foi possível decodificar o fluxo.,"FR,VI",LLAMA,46.713797772819994
Could not encode stream.,não foi possível codificar o fluxo de dados.,Não foi possível codificar o fluxo.,"FR,VI",LLAMA,46.713797772819994
Could not demultiplex stream.,não foi possível multiplexar o fluxo de dados.,Não foi possível demultiplexar o fluxo.,"FR,VI",LLAMA,14.25876976452075
Could not multiplex stream.,não foi possível multiplexar o fluxo de dados.,Não foi possível multiplexar o fluxo.,"FR,VI",LLAMA,46.713797772819994
The stream is in the wrong format.,O fluxo de dados possui o formato errado.,Esse fluxo está com um formato errado.,"FR,VI",LLAMA,19.070828081828378
The stream is encrypted and decryption is not supported.,"O fluxo de dados está criptografado, mas a descriptografia não é suportada.",O fluxo está criptografado e não há suporte a descriptografia.,"FR,VI",LLAMA,10.571070857151541
The stream is encrypted and can't be decrypted because no suitable key has been supplied.,O fluxo de dados está criptografado e não pode ser descriptografado porque nenhum chave adequada foi fornecida.,O fluxo está criptografado e não pôde ser descriptografado porque nenhuma chave apropriada foi fornecida.,"FR,VI",LLAMA,27.43406514687287
No error message for domain %s.,Não há mensagem de erro para o domínio %s.,Nenhuma mensagem de erro para o domínio %s.,"FR,VI",LLAMA,78.60753021519781
No standard error message for domain %s and code %d.,Não há mensagem de erro padrão para o domínio %s e código de erro %d.,Nenhuma mensagem de erro predefinida para o domínio %s e código %d.,"FR,VI",LLAMA,47.18372009351201
Selected clock cannot be used in pipeline.,O referencial de tempo selecionado não pode ser utilizado na linha.,O temporizador selecionado não pôde ser usado na fila de processamento.,"FR,VI",LLAMA,9.263986277915475
Error writing registry cache to %s: %s,Erro ao escrever o cache de registro após %s: %s,Erro ao escrever o cache de registro em %s: %s,"FR,VI",LLAMA,76.11606003349888
title,Título,título,"FR,VI",LLAMA,0.0
commonly used title,Título usual,título normalmente utilizado,"FR,VI",LLAMA,0.0
title sortname,Nome para classificação do título,título para ordenação,"FR,VI",LLAMA,12.703318703865365
commonly used title for sorting purposes,Título utilizado habitualmente para fins de ordenação,"título normalmente utilizado, para ordenação","FR,VI",LLAMA,8.643019616048525
artist,artista,artista,"FR,VI",LLAMA,100.00000000000004
person(s) responsible for the recording,pessoa(s) responsável(a) pela gravação,pessoa(s) responsável(is) pela gravação,"FR,VI",LLAMA,65.80370064762461
artist sortname,Nome do artista para o sortimento,artista para ordenação,"FR,VI",LLAMA,16.233395773754953
person(s) responsible for the recording for sorting purposes,"Para a gravação, responsável(s) pessoal(is), para fins de ordenação","pessoa(s) responsável(is) pela gravação, para ordenação","FR,VI",LLAMA,19.16132916869952
album,Álbum,álbum,"FR,VI",LLAMA,0.0
album containing this data,Album que contém esses dados.,álbum contendo esses dados,"FR,VI",LLAMA,16.233395773754953
album sortname,Nome do álbum para o ordenamento,álbum para ordenação,"FR,VI",LLAMA,16.233395773754953
album containing this data for sorting purposes,"Album que contém esses dados, para fins de ordenação","álbum contendo esses dados, para ordenação","FR,VI",LLAMA,27.77619034011791
album artist,artista do álbum,artista do álbum,"FR,VI",LLAMA,100.00000000000004
"The artist of the entire album, as it should be displayed","O artista do álbum inteiro, como ele deve ser exibido","O artista de todo álbum, como ele deveria ser exibido","FR,VI",LLAMA,21.200626759025184
album artist sortname,Nome do artista da obra,artista do álbum para ordenação,"FR,VI",LLAMA,12.703318703865365
"The artist of the entire album, as it should be sorted","O artista do álbum inteiro, como ele deve ser classificado para o ordenamento","O artista de todo álbum, como ele deveria ser ordenado","FR,VI",LLAMA,14.458924666162856
date,data,data,"FR,VI",LLAMA,100.00000000000004
date the data was created (as a GDate structure),Dado de criação dos dados (como estrutura GDate),data que os dados foram criados (estrutura GDate),"FR,VI",LLAMA,17.747405280050266
datetime,Data e hora,data hora,"FR,VI",LLAMA,27.516060407455225
date and time the data was created (as a GstDateTime structure),Data e hora em que foram geradas as informações (como uma estrutura GstDateTime),data e hora que os dados foram criados (estrutura GstDateTime),"FR,VI",LLAMA,13.834368456410946
genre,gênero,gênero,"FR,VI",LLAMA,100.00000000000004
genre this data belongs to,Genre ao qual estas dados pertencem,gênero que este dado pertence,"FR,VI",LLAMA,0.0
comment,Comentário,comentário,"FR,VI",LLAMA,0.0
free text commenting the data,um texto livre que descreve os dados,texto livre comentando os dados,"FR,VI",LLAMA,18.575057999133602
extended comment,comentário ampliado,comentário prolongado,"FR,VI",LLAMA,49.99999999999999
free text commenting the data in key=value or key[en]=comment form,um texto livre que descreve os dados na forma chave=valor ou chave[de]=comentário (chave_en=[em]),"texto livre comentando os dados, usando o formato chave=valor ou chave[pt_BR]=comentário","FR,VI",LLAMA,24.903286388467727
track number,número de título,número da faixa,"FR,VI",LLAMA,27.516060407455225
track number inside a collection,número de título dentro da coleção,número da faixa dentro da coleção,"FR,VI",LLAMA,32.46679154750991
track count,número de títulos,número de faixas,"FR,VI",LLAMA,55.03212081491043
count of tracks inside collection this track belongs to,Número de títulos na coleção à qual pertence este item,número de faixas dentro da coleção que esta faixa pertence,"FR,VI",LLAMA,5.522397783539471
disc number,número da placa,número do disco,"FR,VI",LLAMA,27.516060407455225
disc number inside a collection,número da placa dentro do catálogo de coleções,número do disco dentro da coleção,"FR,VI",LLAMA,7.809849842300637
disc count,número de discos,número de discos,"FR,VI",LLAMA,100.00000000000004
count of discs inside collection this disc belongs to,Número de discos na coleção à qual pertence esta placa,número de discos dentro da coleção que este disco pertence,"FR,VI",LLAMA,9.980099403873663
location,empacotamento,local,"FR,VI",LLAMA,0.0
"Origin of media as a URI (location, where the original of the file or stream is hosted)",Origem do meio como URI (local onde o original da fonte de dados está disponível),A origem da mídia como um URI (localização onde o arquivo ou fluxo original está hospedado),"FR,VI",LLAMA,7.469677394341763
homepage,página da internet,página inicial,"FR,VI",LLAMA,27.516060407455225
Homepage for this media (i.e. artist or movie homepage),"Página da Internet desse meio (por exemplo, página do artista ou de filme)",Página inicial desta mídia (página inicial do artista ou filme),"FR,VI",LLAMA,12.874330508144842
description,Descrição,descrição,"FR,VI",LLAMA,0.0
short text describing the content of the data,Uma breve descrição do conteúdo das informações fornecidas.,texto pequeno descrevendo o conteúdo dos dados,"FR,VI",LLAMA,4.767707020457095
version,versão,versão,"FR,VI",LLAMA,100.00000000000004
version of this data,versão destas informações,versão destes dados,"FR,VI",LLAMA,27.516060407455225
ISRC,ISRC,ISRC,"FR,VI",LLAMA,100.00000000000004
International Standard Recording Code - see http://www.ifpi.org/isrc/,Código Internacional de Gravação - consulte http://www.ifpi.org/isrc/,Código de Gravação Padrão Internacional (ISRC) - consulte http://www.ifpi.org/isrc/,"FR,VI",LLAMA,65.69019727146149
organization,organização,organização,"FR,VI",LLAMA,100.00000000000004
copyright,copyright,direitos autorais,"FR,VI",LLAMA,0.0
copyright notice of the data,"Agradecimento pela utilização dos dados. Por favor, note que esses dados estão protegidos por direitos autorais.",informação de direitos autorais dos dados,"FR,VI",LLAMA,5.7259987315337755
copyright uri,URI do direito autoral,URI dos direitos autorais,"FR,VI",LLAMA,15.97357760615681
URI to the copyright notice of the data,URI para a citação de copyright dos dados,URI para a informação de direitos autorais dos dados,"FR,VI",LLAMA,23.87517132417733
encoded by,codificado por,codificado por,"FR,VI",LLAMA,100.00000000000004
name of the encoding person or organization,Nome da pessoa ou organização que realizou o codificamento,nome da pessoa ou organização que codificou o arquivo,"FR,VI",LLAMA,46.713797772819994
