original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento %s invÃ¡lido para %s,argumento inválido %s para %s,DE,LLAMA,32.17294420803808
ambiguous argument %s for %s,argumento %s ambíguo para %s,argumento ambíguo %s para %s,DE,LLAMA,33.437015248821105
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,DE,LLAMA,39.76353643835252
write error,erro de escritura,erro de escrita,DE,LLAMA,55.03212081491043
Unknown system error,Erro de sistema desconhecido,Erro desconhecido de sistema,DE,LLAMA,37.99178428257963
"%s: option '%s%s' is ambiguous
","%s: a opÃªncia '%s%s' é ambígua
","%s: a opção ""%s%s"" é ambígua
",DE,LLAMA,31.440065102016753
%s: option '%s%s' is ambiguous; possibilities:,"%s: a opÃªncia '%s%s' é ambígua; possibilidades:
","%s: a opção ""%s%s"" é ambígua; possibilidades:",DE,LLAMA,46.17268461265338
"%s: unrecognized option '%s%s'
",%s: opção '%s%s' não reconhecida.,"%s: opção desconhecida ""%s%s""
",DE,LLAMA,30.66148710292676
"%s: option '%s%s' doesn't allow an argument
","%s: a opciÃ³n '%s%s' não permite argumento
","%s: a opção ""%s%s"" não permite um argumento
",DE,LLAMA,27.43937845663834
"%s: option '%s%s' requires an argument
","%s: a opciÃ³n '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
",DE,LLAMA,28.863046226018728
"%s: invalid option -- '%c'
",%s: opção inválida -- »%c«,"%s: opção inválida -- ""%c""
",DE,LLAMA,18.04438612975343
"%s: option requires an argument -- '%c'
",%s: a opciÃ³n requer um argumento -- '%c',"%s: a opção exige um argumento -- ""%c""
",DE,LLAMA,29.167552921712726
`,`,“,DE,LLAMA,0.0
',',”,DE,LLAMA,0.0
Success,Conseguido,Sucesso,DE,LLAMA,0.0
No match,Sem coincidência,Nenhuma ocorrência do padrão,DE,LLAMA,0.0
Invalid regular expression,ExpresiÃ£o regular invÃ¡lida,Expressão regular inválida,DE,LLAMA,27.516060407455225
Invalid collation character,Caracter de colação inválido,Caractere de combinação inválido,DE,LLAMA,18.99589214128981
Invalid character class name,Nome de classe do caractere invÃ¡lido,Nome inválido de categoria de caracteres,DE,LLAMA,9.652434877402245
Trailing backslash,barra invertida no final,Barra invertida no final,DE,LLAMA,59.460355750136046
Invalid back reference,ReferÃªncia inválida para atrás,Retrorreferência inválida,DE,LLAMA,15.97357760615681
"Unmatched [, [^, [:, [., or [=","Não encontrado: [, [^, [:, .] ou [=","[, [^, [:, [. ou [= sem correspondente",DE,LLAMA,54.237828377183035
Unmatched ( or \(,Não encontrado: ( ou \(,( ou \( sem correspondente,DE,LLAMA,41.11336169005198
Unmatched \{,Desemparelhado,\{ sem correspondente,DE,LLAMA,0.0
Invalid content of \{\},Contenido invÃ¡lido de \\{\\,Conteúdo inválido de \{\},DE,LLAMA,24.446151121745064
Invalid range end,Fim de rango inválido,Fim de intervalo inválido,DE,LLAMA,35.35533905932737
Memory exhausted,Memória agotada,Memória esgotada,DE,LLAMA,49.99999999999999
Invalid preceding regular expression,A expressÃ£o regular anterior é invÃ¡lida,A expressão regular precedente é inválida,DE,LLAMA,10.682175159905853
Premature end of regular expression,Fim prematuro da expressão regular,Fim prematuro da expressão regular,DE,LLAMA,100.00000000000004
Regular expression too big,A expressÃ£o regular é muito grande.,Expressão regular grande demais,DE,LLAMA,7.809849842300637
Unmatched ) or \),Desemparelhado,) ou \) sem correspondente,DE,LLAMA,0.0
No previous regular expression,Não há nenhuma expressÃ£o regular anterior.,Nenhuma expressão regular anterior,DE,LLAMA,13.134549472120788
^[yY],^[sS] -> DE,^[+1SsyY],DE,LLAMA,14.535768424205482
^[nN],^[nN] (Opção para cancelar),^[-0nN],DE,LLAMA,10.552670315936318
"Packaged by %s (%s)
","Empacotado por %s (%s) 
","Empacotado por %s (%s)
",DE,LLAMA,100.00000000000004
"Packaged by %s
","Empacotado por %s
","Empacotado por %s
",DE,LLAMA,100.00000000000004
(C),©,(C),DE,LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licenciamento GPLv3+: GNU GPL Versão 3 ou posterior <%s>. Este é software livre: ele lhe é permitido modificá-lo e redistribuí-lo. Não há nenhuma garantia, até onde a lei permite.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
",DE,LLAMA,31.523873400962056
"Written by %s.
","Escrito por %s. 
","Escrito por %s.
",DE,LLAMA,100.00000000000004
"Written by %s and %s.
","Escrito por %s e %s. 
","Escrito por %s e %s.
",DE,LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s, e %s.
",DE,LLAMA,74.26141117870938
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
e %s.
",DE,LLAMA,80.52253761904356
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, e %s.
",DE,LLAMA,84.28014430784187
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, e %s.
",DE,LLAMA,86.80538146126796
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, e %s.
",DE,LLAMA,88.62476419965998
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s
 e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
e %s.
",DE,LLAMA,90.0000133852534
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, e %s.
",DE,LLAMA,91.07694288935768
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s, %s e outros.","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s, e outros.
",DE,LLAMA,91.67409308877167
"Report bugs to: %s
",Comunicar erros no programa para: %s,"Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
",DE,LLAMA,3.0006599964971663
"Report %s bugs to: %s
","Comunicar erros sobre %s para a: %s
","Relate erros do %s para: %s
",DE,LLAMA,27.301208627090666
"%s home page: <%s>
",Página inicial de %s: <%s>,"Página do %s: <%s>
",DE,LLAMA,66.06328636027612
"General help using GNU software: <%s>
",Ajuda geral sobre o uso de software GNU: <%s>,"Ajuda geral no uso de softwares GNU: <%s>
",DE,LLAMA,47.037095938668976
memory exhausted,memória agotada,memória esgotada,DE,LLAMA,49.99999999999999
Disk Image,Imagem de Disco,Imagem de disco,DE,LLAMA,55.03212081491043
Error opening %s: %s,Erro ao abrir %s: %s,Erro ao abrir %s: %s,DE,LLAMA,100.00000000000004
Unable to open %s read-write (%s).  %s has been opened read-only.,Não é possível abrir %s no modo de leitura e escrita (%d). O arquivo foi aberto em modo somente de leitura.,Não foi possível abrir %s para leitura e escrita (%s). %s foi aberto somente-leitura.,DE,LLAMA,26.33201939239633
%s during seek for read on %s,%s durante a preparaÃ§Ã£o para leitura em %s,%s durante busca para leitura em %s,DE,LLAMA,52.53819788848316
%s during read on %s,%s durante a leitura em %s,%s durante leitura em %s,DE,LLAMA,50.000000000000014
"Can't write to %s, because it is opened read-only.","Não é possível escrever em %s, porque está aberto para leitura apenas.","Não é possível escrever em %s, pois foi aberto como somente-leitura.",DE,LLAMA,50.31747626530137
%s during seek for write on %s,%s durante a preparaÃ§Ã£o para a escrita em %s,%s durante busca para escrita em %s,DE,LLAMA,35.08439695638686
%s during write on %s,%s durante a escrita em %s,%s durante escrita em %s,DE,LLAMA,50.000000000000014
"Try `%s --help' for more information.
",Tente »%s --help« para mais informações.,"Tente ""%s --help"" para mais informações.
",DE,LLAMA,33.010083098515025
"Usage: %s [OPTION] [DEVICE]...
",Modo de emprego: %s [OPÇÃO] [DISPOSITIVOS]…,"Uso: %s [OPÇÃO] [DISPOSITIVO]...
",DE,LLAMA,48.63383168079942
"Inform the operating system about partition table changes.

  -d, --dry-run    do not actually inform the operating system
  -s, --summary    print a summary of contents
  -h, --help       display this help and exit
  -v, --version    output version information and exit
","Informe ao sistema operacional sobre alterações na tabela de particionamento. 

 -d, --dry-run    não informar ao sistema operacional 
 -s, --summary    exibir um resumo do conteúdo 
 -h, --help       mostrar esta ajuda e encerrar a execução 
 -v, --version    apresentar informações de versão e encerrar a execução","Informa ao sistema operacional sobre alterações na tabela de partição.

  -d, --dry-run    não chega a informar ao sistema operacional
  -s, --summary    exibe um resumo do conteúdo
  -h, --help       exibe esta ajuda e sai
  -v, --version    mostra informações da versão e sai
",DE,LLAMA,51.41504462818084
"
When no DEVICE is given, probe all partitions.
","Sem dispositivo, teste todas as partições.","
Quando nenhum DISPOSITIVO é informado, investiga todas as partições.
",DE,LLAMA,25.124218547395092
"
Report bugs to <%s>.
","Comunicar erros a <%s>. 
","
Relate erros para <%s>.
",DE,LLAMA,54.10822690539397
Unable to open %s.,Não é possível abrir %s.,Não foi possível abrir %s.,DE,LLAMA,64.34588841607616
Unable to probe store.,Não é possível sondear o armazenamento.,Não foi possível investigar armazenamento.,DE,LLAMA,15.619699684601283
%s trying to sync %s to disk,%s tentando sincronizar %s no disco (sync),%s tentando sincronizar %s ao disco,DE,LLAMA,47.987820666906615
Could not stat device %s - %s.,Não é possível executar o comando `stat` no dispositivo %s - %s.,Não foi possível obter estado do dispositivo %s - %s.,DE,LLAMA,37.08163623065085
Unable to determine the dm type of %s.,Não é possível determinar o tipo de dm do %s.,Não foi possível determinar o tipo dm de %s.,DE,LLAMA,33.521134190816646
"Could not determine sector size for %s: %s.
Using the default sector size (%lld).",Não foi possível determinar o tamanho do setor para %s: %s. É utilizado o tamanho padrão de sector (%lld).,"Não foi possível determinar o tamanho do setor para %s: %s.
Utilizando tamanho padrão do setor (%lld).",DE,LLAMA,68.66477232717125
"Could not determine physical sector size for %s.
Using the logical sector size (%lld).","NÃ£o foi possível determinar o tamanho do sector físico para %s. 
Foi utilizado o tamanho do sector lógico (%lld).","Não foi possível determinar o tamanho do setor físico para %s.
Utilizando tamanho do setor lógico (%lld).",DE,LLAMA,53.611312694955046
Unable to determine the size of %s (%s).,Não é possível determinar o tamanho de %s (%s).,Não foi possível determinar tamanho de %s (%s).,DE,LLAMA,65.91844162499147
Generic IDE,IDE GenÃ©rico,IDE genérico,DE,LLAMA,49.99999999999999
Could not get identity of device %s - %s,Não é possível obter a identidade do dispositivo %s - %s,Não foi possível obter a identificação do dispositivo %s - %s,DE,LLAMA,59.230330720232516
"Device %s has multiple (%d) logical sectors per physical sector.
GNU Parted supports this EXPERIMENTALLY for some special disk label/file system combinations, e.g. GPT and ext2/3.
Please consult the web site for up-to-date information.","O dispositivo %s possui vários (%d) setores lógicos por cada setor físico. GNU Parted implementa isso de forma EXPERIMENTAL para algumas combinações especiais de etiquetas de disco/sistema de arquivos, como GPT e ext2/3. Por favor, consulte o site web para informações atualizadas.","O dispositivo %s possui múltiplos setores lógicos (%d) por setores físicos.
GNU Parted suporta isto de forma EXPERIMENTAL para alguns rótulos de disco/combinações de sistema de arquivos especiais, ex.: GPT e ext2/3.
Por gentileza, consulte o site para informações atualizadas.",DE,LLAMA,41.48510113663604
Error initialising SCSI device %s - %s,Erro na inicialização do dispositivo SCSI %s - %s,Erro ao inicializar dispositivo SCSI %s - %s,DE,LLAMA,59.00468726392806
The device %s is so small that it cannot possibly store a file system or partition table.  Perhaps you selected the wrong device?,O dispositivo %s é tão pequeno que não pode conter um sistema de arquivos ou uma tabela de particionamento. Talvez tenha selecionado o dispositivo errado?,O dispositivo %s é tão pequeno que possivelmente não pode armazenar um sistema de arquivos ou tabela de partições. Talvez você selecionou o dispositivo errado?,DE,LLAMA,51.440605190392375
Unable to determine geometry of file/device %s.  You should not use Parted unless you REALLY know what you're doing!,"NÃO é possível determinar a geometria do arquivo/dispositivo %s. Não deve utilizar Parted, a menos que realmente saiba o que está fazendo!",Não foi possível determinar a geometria do arquivo/dispositivo %s. Você não deveria utilizar o Parted a menos que você REALMENTE saiba o que está fazendo!,DE,LLAMA,55.08641975704852
Generic SD/MMC Storage Card,Tarjeta SD/MMC genérica,Cartão de armazenamento genérico SD/MMC,DE,LLAMA,26.65429557589628
NVMe Device,Dispositivo NVMe,Dispositivo NVMe,DE,LLAMA,100.00000000000004
DAC960 RAID controller,Controladora RAID DAC960,Controlador RAID DAC960,DE,LLAMA,55.03212081491043
Promise SX8 SATA Device,Dispositivo SATA Promise SX8,Dispositivo Promise SX8 SATA,DE,LLAMA,37.99178428257963
ATA over Ethernet Device,Dispositivo ATA por Ethernet,ATA através de dispositivo Ethernet,DE,LLAMA,14.794015674776452
IBM S390 DASD drive,Unidade DASD IBM S390,Unidade DASD IBM S390,DE,LLAMA,100.00000000000004
IBM iSeries Virtual DASD,DASD virtual IBM iSeries Virtual DASD,DASD Virtual IBM iSeries,DE,LLAMA,19.304869754804482
Compaq Smart Array,Estrutura Smart de Compaq,Compaq Smart Array,DE,LLAMA,18.99589214128981
ATARAID Controller,Controladora ATARAID,Controlador ATARAID,DE,LLAMA,49.99999999999999
I2O Controller,Controle I20,Controlador I2O,DE,LLAMA,0.0
User-Mode Linux UBD,UBD de User-Mode Linux,Linux UBD modo usuário,DE,LLAMA,18.99589214128981
Loopback device,Dispositivo de origem,Dispositivo loopback,DE,LLAMA,27.516060407455225
Linux device-mapper (%s),Mapeador de dispositivos do Linux (%s),Mapeador de dispositivo Linux (%s),DE,LLAMA,51.33450480401705
Xen Virtual Block Device,Dispositivo orientado a bloques virtual Xen,Dispositivo de bloco virtual Xen,DE,LLAMA,17.965205598154213
Unknown,Desconhecida,Desconhecido,DE,LLAMA,0.0
Virtio Block Device,Dispositivo orientado a bloques Virtio,Dispositivo de bloco Virtio,DE,LLAMA,12.703318703865365
Linux Software RAID Array,Conjunto Software RAID de Linux,Conjunto RAID por software Linux,DE,LLAMA,14.058533129758727
ped_device_new()  Unsupported device type,ped_device_new() Não suportado no tipo de dispositivo atual,ped_device_new()  Tipo de dispositivo não suportado,DE,LLAMA,49.132705481444226
Error fsyncing/closing %s: %s,Erro ao usar fsync ou fechar %s: %s,Erro ao chamar fsync/fechar %s: %s,DE,LLAMA,53.48259312838876
%0.0send of file while reading %s,%0.0sFechando o arquivo durante a leitura de %s,%0.0s fim de arquivo enquanto lê %s,DE,LLAMA,10.552670315936318
Error informing the kernel about modifications to partition %s -- %s.  This means Linux won't know about any changes you made to %s until you reboot -- so you shouldn't mount it or use it in any way before rebooting.,"Erro ao informar o núcleo sobre as alteraÃ§ÕES na participaÃ§Ã£o %s -- %s. Isso significa que Linux não reconhecerá nenhuma alteração feita em %s até que seja reiniciado. Portanto, você deve evitar montar ou utilizar a partição antes de reiniciar o computador.",Erro ao informar ao kernel sobre alterações na partição %s -- %s. Isto significa que o Linux não saberá de qualquer alteração que você tenha feito em %s até que o computador seja reiniciado -- logo você não deve montá-lo ou usá-lo de maneira alguma antes de reiniciar.,DE,LLAMA,24.646725347806427
Unable to determine the start and length of %s.,Não é possível determinar o início e tamanho de %s.,Não foi possível determinar o início e comprimento de %s.,DE,LLAMA,54.52469119630866
"Partition(s) %s on %s have been written, but we have been unable to inform the kernel of the change, probably because it/they are in use.  As a result, the old partition(s) will remain in use.  You should reboot now before making further changes.","As(as) participaÃ§Ãµes %s em %s foram escritas, porém não foi possível informar ao núcleo do sistema operacional sobre os alterações realizadas, provavelmente porque estão sendo utilizadas. Consequentemente, as participações antigas continuarÃ£o a serem usadas. DeverÃ¡ haver uma reinicialização agora antes de fazer mais mudanças.","As partição(ões) %s em %s foram escritas, mas não foi possível informar ao kernel sobre as alterações, provavelmente está(ão) em uso. Como resultado, a(s) partição(ões) antiga(s) permanecerá(ão) em uso.  Você deve reinicializar agora antes de realizar alterações posteriores.",DE,LLAMA,20.610130088248273
Can't have the end before the start! (start sector=%jd length=%jd),NÃO se pode ter o fim da participação antes do início! (sector de inicio=%jd tamanho=%jd),Não é possível ter o fim antes do início! (setor inicial=%jd comprimento=%jd),DE,LLAMA,34.14133873034847
Attempt to write sectors %ld-%ld outside of partition on %s.,Tentaram escrever os sectores %ld-%ld fora da participação na partição em área de trabalho.,Tentativa de escrever setores %ld-%ld fora da partição em %s.,DE,LLAMA,32.22538601891171
checking for bad blocks,comprobando bloques erroneos,verificando por blocos defeituosos,DE,LLAMA,0.0
"Backtrace has %d calls on stack:
","A análise de pilha revela %d chamadas na pila:
","Backtrace possui %d chamadas na pilha:
",DE,LLAMA,25.965358893403383
Assertion (%s) at %s:%d in function %s() failed.,A assinatura (%s) na função %s() falhou em %s:%d.,A declaração (%s) em %s:%d na função %s() falhou.,DE,LLAMA,66.98303498405284
%s: unrecognised disk label,%s: etiqueta de disco desconhecida,%s: rótulo de disco irreconhecível,DE,LLAMA,30.739407647563215
This libparted doesn't have write support for %s.  Perhaps it was compiled read-only.,Esta biblioteca libparted não possui suporte para escrita em %s. Quem sabe foi compilada apenas para leitura.,O libparted não possui suporte para escrita em %s.  Talvez isto tenha sido compilado como somente-leitura.,DE,LLAMA,46.728253537438206
"Partition %d is %s, but the file system is %s.","A participação da partição %d é de %s, mas o sistema de arquivos é do tipo %s.","A partição %d é %s, mas o sistema de arquivos é %s.",DE,LLAMA,54.483648870506556
cylinder_alignment,alinhamento cilíndrico,cylinder_alignment,DE,LLAMA,0.0
pmbr_boot,arranque_pmbr,pmbr_boot,DE,LLAMA,34.66806371753173
"Unknown disk flag, %d.","Bandeira de disco desconhecida, %d.","Opção desconhecida de partição, %d.",DE,LLAMA,38.260294162784454
%s disk labels do not support extended partitions.,As etiquetas de disco do %s não suportam partições estendidas.,Rótulos de disco %s não suportam partições estendidas.,DE,LLAMA,57.067457770559976
%s disk labels don't support logical or extended partitions.,As etiquetas de disco %s não suportam parti%<PRIuMAX>ções extendidas ou l%<PRIuMAX>.,Rótulos de disco %s não suportam partições lógicas ou estendidas.,DE,LLAMA,22.866722231574908
Too many primary partitions.,Existe uma quantidade excessiva de partições primárias.,Há partições primárias demais.,DE,LLAMA,12.22307556087252
"Can't add a logical partition to %s, because there is no extended partition.","NÃO se pode adicionar uma partição lógica em %s, porque não há nenhuma partição estendida.","Não posso adicionar uma partição lógica em %s, pois não há uma partição estendida.",DE,LLAMA,49.89070972910272
Can't have more than one extended partition on %s.,NÃ£o se pode ter mais de uma participação estendida em %s.,Não pode existir mais de uma partição estendida em %s.,DE,LLAMA,39.832871551569504
Can't have logical partitions outside of the extended partition.,NÃO É POSSÃO HAVER PARTICIPAÇÃO LÓGICA FUDA DENTRO DA PARTICIPAÇÃO EXTENSA.,Partições lógicas não podem existir fora da partição estendida.,DE,LLAMA,3.3864985683445354
Can't have a logical partition outside of the extended partition on %s.,Não é possível ter uma participação lógica fora da partição estendida em %s.,Uma partição lógica não pode existir fora da partição estendida em %s.,DE,LLAMA,49.00941039306948
