original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento %s invÃ¡lido para %s,argumento inválido %s para %s,"ES,VI",LLAMA,32.17294420803808
ambiguous argument %s for %s,argumento %s ambíguo para %s,argumento ambíguo %s para %s,"ES,VI",LLAMA,33.437015248821105
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,"ES,VI",LLAMA,39.76353643835252
write error,erro de escritura,erro de escrita,"ES,VI",LLAMA,55.03212081491043
Unknown system error,Erro de sistema desconhecido,Erro desconhecido de sistema,"ES,VI",LLAMA,37.99178428257963
"%s: option '%s%s' is ambiguous
","%s: a opciÃ³n '%s%s' é ambígua
","%s: a opção ""%s%s"" é ambígua
","ES,VI",LLAMA,31.440065102016753
%s: option '%s%s' is ambiguous; possibilities:,%s: a opciÃ³n '%s%s' é ambígua; possibilidades:,"%s: a opção ""%s%s"" é ambígua; possibilidades:","ES,VI",LLAMA,46.17268461265338
"%s: unrecognized option '%s%s'
","%s: opção '%s%s' não reconhecida
","%s: opção desconhecida ""%s%s""
","ES,VI",LLAMA,33.932513407933634
"%s: option '%s%s' doesn't allow an argument
","%s: a opciÃ³n '%s%s' não permite argumento
","%s: a opção ""%s%s"" não permite um argumento
","ES,VI",LLAMA,27.43937845663834
"%s: option '%s%s' requires an argument
","%s: a opciÃ³n '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
","ES,VI",LLAMA,28.863046226018728
"%s: invalid option -- '%c'
",%s: opção inválida -- '%c',"%s: opção inválida -- ""%c""
","ES,VI",LLAMA,18.04438612975343
"%s: option requires an argument -- '%c'
",%s: a opciÃ³n requer um argumento -- '%c',"%s: a opção exige um argumento -- ""%c""
","ES,VI",LLAMA,29.167552921712726
`,`,“,"ES,VI",LLAMA,0.0
',',”,"ES,VI",LLAMA,0.0
Success,Conseguido,Sucesso,"ES,VI",LLAMA,0.0
No match,Sem coincidência,Nenhuma ocorrência do padrão,"ES,VI",LLAMA,0.0
Invalid regular expression,ExpresiÃ£o regular inválida,Expressão regular inválida,"ES,VI",LLAMA,55.03212081491043
Invalid collation character,Caracter de colação inválido,Caractere de combinação inválido,"ES,VI",LLAMA,18.99589214128981
Invalid character class name,Nome da classe de caracteres inválido,Nome inválido de categoria de caracteres,"ES,VI",LLAMA,19.304869754804482
Trailing backslash,Barra invertida ao final,Barra invertida no final,"ES,VI",LLAMA,35.35533905932737
Invalid back reference,Referência para atrás inválida,Retrorreferência inválida,"ES,VI",LLAMA,15.97357760615681
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [., o [= desemparejado","[, [^, [:, [. ou [= sem correspondente","ES,VI",LLAMA,67.29864884660302
Unmatched ( or \(,( o //( desemparelhado),( ou \( sem correspondente,"ES,VI",LLAMA,7.809849842300637
Unmatched \{,\{ desemparelhado,\{ sem correspondente,"ES,VI",LLAMA,39.43223765116288
Invalid content of \{\},Contenido invÃ¡lido de \{\},Conteúdo inválido de \{\},"ES,VI",LLAMA,61.47881529512643
Invalid range end,Final de rango invÃ¡lido,Fim de intervalo inválido,"ES,VI",LLAMA,15.97357760615681
Memory exhausted,Memória esgotada,Memória esgotada,"ES,VI",LLAMA,100.00000000000004
Invalid preceding regular expression,A expressÃ£o regular anterior é inválida,A expressão regular precedente é inválida,"ES,VI",LLAMA,19.304869754804482
Premature end of regular expression,Fim prematuro da expressão regular,Fim prematuro da expressão regular,"ES,VI",LLAMA,100.00000000000004
Regular expression too big,A expressÃ£o regular é muito grande.,Expressão regular grande demais,"ES,VI",LLAMA,7.809849842300637
Unmatched ) or \),o ) desemparelhado,) ou \) sem correspondente,"ES,VI",LLAMA,10.122592925934278
No previous regular expression,Não há nenhuma expressÃ£o regular anterior.,Nenhuma expressão regular anterior,"ES,VI",LLAMA,13.134549472120788
^[yY],^[sS],^[+1SsyY],"ES,VI",LLAMA,27.534765745159184
^[nN],^[nN],^[-0nN],"ES,VI",LLAMA,35.35533905932737
"Packaged by %s (%s)
",Empacotado por %s (%s),"Empacotado por %s (%s)
","ES,VI",LLAMA,100.00000000000004
"Packaged by %s
",Empacotado por %s,"Empacotado por %s
","ES,VI",LLAMA,100.00000000000004
(C),©,(C),"ES,VI",LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: Licença Pública Geral GNU versão 3 ou posterior <%s>. Este é software livre: você tem permissÃ£o de modificar e redistribuir. NÃO HA UMA ANTIGUIDADE, até onde a lei o permite.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","ES,VI",LLAMA,31.44074951099907
"Written by %s.
",Escrito por %s.,"Escrito por %s.
","ES,VI",LLAMA,100.00000000000004
"Written by %s and %s.
",Escrito por %s e %s.,"Escrito por %s e %s.
","ES,VI",LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s, e %s.
","ES,VI",LLAMA,74.26141117870938
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
e %s.
","ES,VI",LLAMA,80.52253761904356
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s.%s y %s.","Escrito por %s, %s, %s,
%s, e %s.
","ES,VI",LLAMA,62.93749881454796
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s
%s, %s e %s.
","Escrito por %s, %s, %s,
%s, %s, e %s.
","ES,VI",LLAMA,72.66750895801559
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s
%s, %s, %s e %s.
","Escrito por %s, %s, %s,
%s, %s, %s, e %s.
","ES,VI",LLAMA,76.59884031836235
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s
%s, %s, %s, %s
y %s.
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
e %s.
","ES,VI",LLAMA,75.53175483185653
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s
%s, %s, %s, %s
%s y %s.
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, e %s.
","ES,VI",LLAMA,69.63264868551505
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s
%s, %s, %s, %s
%s, %s y otros.
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s, e outros.
","ES,VI",LLAMA,70.34647311962888
"Report bugs to: %s
","Comunicar erros no programa a: %s
","Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
","ES,VI",LLAMA,1.8132240578498366
"Report %s bugs to: %s
","Comunicar erros sobre %s para a: %s
","Relate erros do %s para: %s
","ES,VI",LLAMA,27.301208627090666
"%s home page: <%s>
",Página inicial de %s: <%s>,"Página do %s: <%s>
","ES,VI",LLAMA,66.06328636027612
"General help using GNU software: <%s>
",Ajuda geral sobre o uso de software GNU: <%s>,"Ajuda geral no uso de softwares GNU: <%s>
","ES,VI",LLAMA,47.037095938668976
memory exhausted,memória esgotada,memória esgotada,"ES,VI",LLAMA,100.00000000000004
Disk Image,Imagem de Disco,Imagem de disco,"ES,VI",LLAMA,55.03212081491043
Error opening %s: %s,Erro ao abrir %s: %s,Erro ao abrir %s: %s,"ES,VI",LLAMA,100.00000000000004
Unable to open %s read-write (%s).  %s has been opened read-only.,Não é possível abrir %s em modo de leitura e escrita (%d). O arquivo foi aberto no modo somente de leitura.,Não foi possível abrir %s para leitura e escrita (%s). %s foi aberto somente-leitura.,"ES,VI",LLAMA,26.33201939239633
%s during seek for read on %s,%s durante a preparaÃ§Ã£o para leitura em %s,%s durante busca para leitura em %s,"ES,VI",LLAMA,52.53819788848316
%s during read on %s,%s durante a leitura em %s,%s durante leitura em %s,"ES,VI",LLAMA,50.000000000000014
"Can't write to %s, because it is opened read-only.","Não se pode escrever em %s, porque está aberto para leitura somente.","Não é possível escrever em %s, pois foi aberto como somente-leitura.","ES,VI",LLAMA,27.668736912821906
%s during seek for write on %s,%s durante a preparaÃ§Ã£o para a escrita em %s,%s durante busca para escrita em %s,"ES,VI",LLAMA,35.08439695638686
%s during write on %s,%s durante a escrita em %s,%s durante escrita em %s,"ES,VI",LLAMA,50.000000000000014
"Try `%s --help' for more information.
",Tente '%s --help' para mais informações.,"Tente ""%s --help"" para mais informações.
","ES,VI",LLAMA,33.010083098515025
"Usage: %s [OPTION] [DEVICE]...
","Modo de uso: %s [OPÇÃO] [DISPOSITIVOS]...
","Uso: %s [OPÇÃO] [DISPOSITIVO]...
","ES,VI",LLAMA,57.02822264405544
"Inform the operating system about partition table changes.

  -d, --dry-run    do not actually inform the operating system
  -s, --summary    print a summary of contents
  -h, --help       display this help and exit
  -v, --version    output version information and exit
","Informa ao sistema operativo sobre alterações na tabela de particionamento. 

 -d, --dry-run    executa sem informar o sistema (sem efeito real) 
 -s, --summary    exibe um resumo do conteúdo 
 -h, --help       mostra esta ajuda e encerra a interação 
 -v, --version    exibe informações sobre versão e encerra a interação
","Informa ao sistema operacional sobre alterações na tabela de partição.

  -d, --dry-run    não chega a informar ao sistema operacional
  -s, --summary    exibe um resumo do conteúdo
  -h, --help       exibe esta ajuda e sai
  -v, --version    mostra informações da versão e sai
","ES,VI",LLAMA,39.20656504368982
"
When no DEVICE is given, probe all partitions.
","Quando não se fornecer um dispositivo, examina todas as partições.","
Quando nenhum DISPOSITIVO é informado, investiga todas as partições.
","ES,VI",LLAMA,23.462350320527996
"
Report bugs to <%s>.
",Comunicar erros a <%s>.,"
Relate erros para <%s>.
","ES,VI",LLAMA,54.10822690539397
Unable to open %s.,Não é possível abrir %s.,Não foi possível abrir %s.,"ES,VI",LLAMA,64.34588841607616
Unable to probe store.,Não é possível sondear o armazenamento.,Não foi possível investigar armazenamento.,"ES,VI",LLAMA,15.619699684601283
%s trying to sync %s to disk,%s tentando sincronizar %s no disco,%s tentando sincronizar %s ao disco,"ES,VI",LLAMA,70.71067811865478
Could not stat device %s - %s.,Não é possível executar o comando `stat` no dispositivo %s - %s.,Não foi possível obter estado do dispositivo %s - %s.,"ES,VI",LLAMA,37.08163623065085
Unable to determine the dm type of %s.,Não é possível determinar o tipo de DM de %s.,Não foi possível determinar o tipo dm de %s.,"ES,VI",LLAMA,43.66835442847811
"Could not determine sector size for %s: %s.
Using the default sector size (%lld).","NÃO foi possível determinar o tamanho do setor para %s: %s. Por omissão, utiliza-se o tamanho de sector por padrão (%lld).","Não foi possível determinar o tamanho do setor para %s: %s.
Utilizando tamanho padrão do setor (%lld).","ES,VI",LLAMA,57.038151820481815
"Could not determine physical sector size for %s.
Using the logical sector size (%lld).","NÃ£o foi possível determinar o tamanho do sector físico para %s. Utiliza-se, em vez disso, o tamanho do sector lógico (%lld).","Não foi possível determinar o tamanho do setor físico para %s.
Utilizando tamanho do setor lógico (%lld).","ES,VI",LLAMA,45.79927441960449
Unable to determine the size of %s (%s).,Não é possível determinar o tamanho de %s (%s).,Não foi possível determinar tamanho de %s (%s).,"ES,VI",LLAMA,65.91844162499147
Generic IDE,IDE genérico,IDE genérico,"ES,VI",LLAMA,100.00000000000004
Could not get identity of device %s - %s,Não é possível obter a identidade do dispositivo %s - %s,Não foi possível obter a identificação do dispositivo %s - %s,"ES,VI",LLAMA,59.230330720232516
