original,translated,reference,context_languages,strategy,comet,chrf,bleu,ter,bertscore
invalid argument %s for %s,argumento %s invÃ¡lido para %s,argumento inválido %s para %s,"FR,ID",LLAMA,88.65124583244324,60.137180190168,32.17294420803808,40.0,82.20903277397156
ambiguous argument %s for %s,argumento %s ambíguo para %s,argumento ambíguo %s para %s,"FR,ID",LLAMA,92.28426218032837,70.91549278334176,33.437015248821105,20.0,92.2233521938324
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,"FR,ID",LLAMA,98.43652844429016,86.19589689046727,39.76353643835252,33.33333333333333,88.09451460838318
write error,erro de escritura,erro de escrita,"FR,ID",LLAMA,96.11270427703857,80.71001833901845,55.03212081491043,33.33333333333333,96.32450342178345
Unknown system error,Erro de sistema desconhecido,Erro desconhecido de sistema,"FR,ID",LLAMA,96.8166708946228,82.22337897609637,37.99178428257963,25.0,93.34007501602173
"%s: option '%s%s' is ambiguous
","%s: a opciÃ³n '%s%s' é ambígua
","%s: a opção ""%s%s"" é ambígua
","FR,ID",LLAMA,91.95941686630249,50.27659046018373,31.440065102016753,33.33333333333333,77.04129219055176
%s: option '%s%s' is ambiguous; possibilities:,%s: a opÃªn&#230;a '%s%s' tem ambiguidade; possibilidades:,"%s: a opção ""%s%s"" é ambígua; possibilidades:","FR,ID",LLAMA,83.57799649238586,50.47616540925751,22.15201577762451,57.14285714285714,78.8883626461029
"%s: unrecognized option '%s%s'
","%s : opção « %s%s » desconhecida
","%s: opção desconhecida ""%s%s""
","FR,ID",LLAMA,95.06134986877441,60.45714522333512,48.326978309062206,100.0,91.861093044281
"%s: option '%s%s' doesn't allow an argument
","%s: a opciÃ³n '%s%s' não permite argumento
","%s: a opção ""%s%s"" não permite um argumento
","FR,ID",LLAMA,89.45885300636292,54.20054829849769,27.43937845663834,37.5,81.45446181297302
"%s: option '%s%s' requires an argument
","%s: a opciÃ³n '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
","FR,ID",LLAMA,92.8254783153534,47.437734668961546,28.863046226018728,42.857142857142854,81.44263029098511
"%s: invalid option -- '%c'
",%s: opção inválida -- '%c',"%s: opção inválida -- ""%c""
","FR,ID",LLAMA,97.77616262435913,36.50495156132716,18.04438612975343,60.0,96.55412435531616
"%s: option requires an argument -- '%c'
",%s: esta opÃ§Ã£o requer um argumento -- '%c',"%s: a opção exige um argumento -- ""%c""
","FR,ID",LLAMA,91.8850839138031,43.61010803036966,20.27188766080585,50.0,85.00694036483765
`,`,“,"FR,ID",LLAMA,92.23871231079102,0.0,0.0,100.0,100.00003576278687
',',”,"FR,ID",LLAMA,92.9804265499115,0.0,0.0,100.0,68.19586753845215
Success,Conseguido,Sucesso,"FR,ID",LLAMA,81.35891556739807,7.518796992481204,0.0,100.0,78.32618355751038
No match,Sin coincidencia,Nenhuma ocorrência do padrão,"FR,ID",LLAMA,50.77828764915466,9.548529741151238,0.0,100.0,67.76909828186035
Invalid regular expression,ExpresiÃ£o regular inválida,Expressão regular inválida,"FR,ID",LLAMA,83.77607464790344,72.77182339515338,55.03212081491043,33.33333333333333,83.10328722000122
Invalid collation character,Caracter de colaciÃ³n invÃ¡lido,Caractere de combinação inválido,"FR,ID",LLAMA,56.70483708381653,31.532676076061282,15.97357760615681,75.0,73.1711208820343
Invalid character class name,Nome de classe de caracteres invÃ¡lido,Nome inválido de categoria de caracteres,"FR,ID",LLAMA,84.82185006141663,45.476752925018644,19.304869754804482,50.0,80.12023568153381
Trailing backslash,barra invertida final,Barra invertida no final,"FR,ID",LLAMA,84.03070569038391,59.60420435600121,24.840753130578644,25.0,89.87624049186707
Invalid back reference,ReferÃªncia aritmÃ©ticamente inválida,Retrorreferência inválida,"FR,ID",LLAMA,73.94672632217407,35.12946642926465,27.516060407455225,100.0,76.6211450099945
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [., ou [= desemparejados","[, [^, [:, [. ou [= sem correspondente","FR,ID",LLAMA,72.95258641242981,46.87948950252993,72.41577342575832,37.5,91.10451340675354
Unmatched ( or \(,"( ou "") non balancées",( ou \( sem correspondente,"FR,ID",LLAMA,59.58775877952576,15.2199015792544,16.233395773754953,60.0,75.10272264480591
Unmatched \{,\{ desemparelhado,\{ sem correspondente,"FR,ID",LLAMA,66.85313582420349,23.61382447785555,39.43223765116288,66.66666666666666,78.81067991256714
Invalid content of \{\},Contenido invÃ¡lido de \{\},Conteúdo inválido de \{\},"FR,ID",LLAMA,85.32081842422485,59.54997178528565,61.47881529512643,50.0,82.29679465293884
Invalid range end,Final de rango invÃ¡lido,Fim de intervalo inválido,"FR,ID",LLAMA,62.71929144859314,22.76592946031227,15.97357760615681,75.0,72.38472700119019
Memory exhausted,Memória esgotada,Memória esgotada,"FR,ID",LLAMA,98.39258193969727,100.0,100.00000000000004,0.0,99.99997615814209
Invalid preceding regular expression,A expressÃ£o regular anterior é inválida,A expressão regular precedente é inválida,"FR,ID",LLAMA,88.92329335212708,52.24346352957178,19.304869754804482,33.33333333333333,87.06943988800049
Premature end of regular expression,Fim prematuro da expressão regular,Fim prematuro da expressão regular,"FR,ID",LLAMA,98.51087927818298,100.0,100.00000000000004,0.0,99.99997615814209
Regular expression too big,A expressÃ£o regular é demasiado grande,Expressão regular grande demais,"FR,ID",LLAMA,82.02980160713196,45.34309010292481,9.652434877402245,100.0,75.43134093284607
Unmatched ) or \),") ou "") não balanceadas",) ou \) sem correspondente,"FR,ID",LLAMA,64.32697772979736,17.059542685755847,17.965205598154213,60.0,79.71141338348389
No previous regular expression,Não há nenhuma expressÃ£o regular anterior.,Nenhuma expressão regular anterior,"FR,ID",LLAMA,86.94517016410828,70.21617073754318,13.134549472120788,100.0,75.40857195854187
^[yY],^[sS],^[+1SsyY],"FR,ID",LLAMA,88.24184536933899,18.03904923599321,27.534765745159184,100.0,86.43255233764648
^[nN],^[nN],^[-0nN],"FR,ID",LLAMA,96.98173999786377,28.840813152632748,35.35533905932737,100.0,91.30476713180542
"Packaged by %s (%s)
","Embalado por %s (%s) 
","Empacotado por %s (%s)
","FR,ID",LLAMA,78.45812439918518,67.08198361085593,84.08964152537145,25.0,95.61264514923096
"Packaged by %s
","Empacotado por %s
","Empacotado por %s
","FR,ID",LLAMA,98.29273223876953,100.0,100.00000000000004,0.0,99.99997019767761
(C),©,(C),"FR,ID",LLAMA,75.47768950462341,0.0,0.0,100.0,65.65549373626709
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GPL da GNU versão 3 ou posterior <%s>.
Este é software livre:
ele está à vontade para modificá-lo e redistribuí-lo. Não há garantias, até onde a lei permite.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","FR,ID",LLAMA,84.08151865005493,50.08999724237935,32.13856523369839,54.83870967741935,83.7597668170929
"Written by %s.
",Escrito por %s.,"Escrito por %s.
","FR,ID",LLAMA,98.86450171470642,100.0,100.00000000000004,0.0,100.00001192092896
"Written by %s and %s.
","Escrito por %s e %s. 
","Escrito por %s e %s.
","FR,ID",LLAMA,98.28445315361023,100.0,100.00000000000004,0.0,100.00001192092896
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s, e %s.
","FR,ID",LLAMA,97.2710907459259,78.19529357205283,74.26141117870938,16.666666666666664,98.24777245521545
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
e %s.
","FR,ID",LLAMA,97.32571244239807,81.86847439568686,80.52253761904356,14.285714285714285,98.56858849525452
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, e %s.
","FR,ID",LLAMA,96.83471322059631,84.47085696906822,84.28014430784187,12.5,98.67703914642334
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, e %s.
","FR,ID",LLAMA,97.04663157463074,86.41448823793152,86.80538146126796,11.11111111111111,98.77239465713501
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, e %s.
","FR,ID",LLAMA,96.88344597816467,87.92284978728655,88.62476419965998,10.0,98.73353242874146
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
et %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
e %s.
","FR,ID",LLAMA,94.08131241798401,92.7690984457078,89.85396083419644,9.090909090909092,98.4532356262207
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s, e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, e %s.
","FR,ID",LLAMA,97.45293855667114,100.0,100.00000000000004,0.0,99.99998211860657
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s, %s, e outros. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s, e outros.
","FR,ID",LLAMA,97.54154682159424,100.0,100.00000000000004,0.0,100.0
"Report bugs to: %s
",Comunicar erros no programa para: <%s>,"Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
","FR,ID",LLAMA,57.33184814453125,14.934939333753514,2.256429716581837,90.0,73.11156988143921
"Report %s bugs to: %s
","Comunicar erros sobre %s para a: %s
","Relate erros do %s para: %s
","FR,ID",LLAMA,86.95409893989563,42.99464927721086,27.301208627090666,66.66666666666666,88.02783489227295
"%s home page: <%s>
",Página inicial de %s : <%s>,"Página do %s: <%s>
","FR,ID",LLAMA,93.60072612762451,54.763065707816395,66.06328636027612,100.0,95.61855792999268
"General help using GNU software: <%s>
",Ajuda geral para o uso de software GNU: <%s>,"Ajuda geral no uso de softwares GNU: <%s>
","FR,ID",LLAMA,96.36536240577698,73.72038509833722,47.037095938668976,37.5,96.52480483055115
memory exhausted,memória esgotada,memória esgotada,"FR,ID",LLAMA,99.05361533164978,100.0,100.00000000000004,0.0,100.00002384185791
Disk Image,Imagem de Disco,Imagem de disco,"FR,ID",LLAMA,92.00010895729065,63.37242618492619,55.03212081491043,0.0,94.43600177764893
Error opening %s: %s,Erro ao abrir %s : %s,Erro ao abrir %s: %s,"FR,ID",LLAMA,96.51622176170349,93.53053964147107,100.00000000000004,40.0,100.00002384185791
Unable to open %s read-write (%s).  %s has been opened read-only.,Não é possível abrir %s no modo de leitura e escrita (%s). O arquivo foi aberto apenas para leitura.,Não foi possível abrir %s para leitura e escrita (%s). %s foi aberto somente-leitura.,"FR,ID",LLAMA,86.26152873039246,67.86564079416424,42.3781905486716,64.28571428571429,90.79657196998596
%s during seek for read on %s,%s durante a preparação para leitura em %s,%s durante busca para leitura em %s,"FR,ID",LLAMA,83.21978449821472,71.9479469177631,52.53819788848316,28.57142857142857,93.35309267044067
%s during read on %s,%s durante a leitura em %s,%s durante leitura em %s,"FR,ID",LLAMA,93.78259778022766,84.99653978144678,50.000000000000014,20.0,97.51999974250793
"Can't write to %s, because it is opened read-only.","Não é possível escrever em %s, pois está aberto para leitura somente.","Não é possível escrever em %s, pois foi aberto como somente-leitura.","FR,ID",LLAMA,89.64576125144958,69.33754906077239,57.95581498899424,36.36363636363637,93.96702647209167
%s during seek for write on %s,%s durante a preparação para escrever em %s,%s durante busca para escrita em %s,"FR,ID",LLAMA,86.1732006072998,52.95644721247225,27.301208627090666,42.857142857142854,90.75809717178345
%s during write on %s,%s durante a escrita em %s,%s durante escrita em %s,"FR,ID",LLAMA,93.34407448768616,84.99653978144678,50.000000000000014,20.0,96.95652723312378
"Try `%s --help' for more information.
",Tente «%s --help» para mais informações.,"Tente ""%s --help"" para mais informações.
","FR,ID",LLAMA,96.70535922050476,70.3193148435252,33.010083098515025,33.33333333333333,98.86850118637085
"Usage: %s [OPTION] [DEVICE]...
","Modo de uso: %s [OPCIÃ“N] [DISPOSITIVO]...
","Uso: %s [OPÇÃO] [DISPOSITIVO]...
","FR,ID",LLAMA,90.96980690956116,69.11986439397172,57.02822264405544,75.0,91.96198582649231
"Inform the operating system about partition table changes.

  -d, --dry-run    do not actually inform the operating system
  -s, --summary    print a summary of contents
  -h, --help       display this help and exit
  -v, --version    output version information and exit
","Informe ao sistema operacional sobre as alterações na tabela de particionamento. 

 -d, --dry-run    não informar o sistema operacional para o momento (teste sem efeito real) 
 -s, --summary    exiba um resumo do conteúdo da tabulação 
 -h, --help       mostre esta ajuda e saia 
 -v, --version    mostre informações de versão e saia","Informa ao sistema operacional sobre alterações na tabela de partição.

  -d, --dry-run    não chega a informar ao sistema operacional
  -s, --summary    exibe um resumo do conteúdo
  -h, --help       exibe esta ajuda e sai
  -v, --version    mostra informações da versão e sai
","FR,ID",LLAMA,77.74083614349365,73.87001233646095,27.953155270127404,51.21951219512195,89.5557701587677
"
When no DEVICE is given, probe all partitions.
","Quando nenhum dispositivo for especificado, examine todas as partições.","
Quando nenhum DISPOSITIVO é informado, investiga todas as partições.
","FR,ID",LLAMA,75.84884762763977,49.87803308131343,28.997844147152072,33.33333333333333,85.46207547187805
"
Report bugs to <%s>.
",Comunicar erros a <%s>.,"
Relate erros para <%s>.
","FR,ID",LLAMA,91.73077940940857,37.043612401100795,54.10822690539397,50.0,90.25684595108032
Unable to open %s.,Não é possível abrir %s.,Não foi possível abrir %s.,"FR,ID",LLAMA,96.77112698554993,74.36139983610926,64.34588841607616,20.0,97.958242893219
Unable to probe store.,não é possível sondear o estoque.,Não foi possível investigar armazenamento.,"FR,ID",LLAMA,75.96412301063538,23.301256064785523,7.809849842300637,80.0,83.05646181106567
%s trying to sync %s to disk,%s tentando sincronizar %s no disco,%s tentando sincronizar %s ao disco,"FR,ID",LLAMA,92.9053544998169,84.9923520764038,70.71067811865478,16.666666666666664,94.97753381729126
Could not stat device %s - %s.,Não é possível executar o comando `stat` no dispositivo %s - %s.,Não foi possível obter estado do dispositivo %s - %s.,"FR,ID",LLAMA,79.89475131034851,55.31108640029869,37.08163623065085,60.0,86.4832878112793
Unable to determine the dm type of %s.,impossível determinar o tipo de DM dado %s.,Não foi possível determinar o tipo dm de %s.,"FR,ID",LLAMA,77.98978686332703,64.21403179277515,24.70315512339778,55.55555555555556,82.85953402519226
"Could not determine sector size for %s: %s.
Using the default sector size (%lld).","NÃO foi possível determinar o tamanho do setor para %s : %.2f. Utiliza-se, por omissão, um tamanho de sector padrão (%lld).","Não foi possível determinar o tamanho do setor para %s: %s.
Utilizando tamanho padrão do setor (%lld).","FR,ID",LLAMA,84.37740206718445,66.97315822298714,48.82076480424696,58.82352941176471,87.37567067146301
"Could not determine physical sector size for %s.
Using the logical sector size (%lld).","NÃ£o foi possível determinar o tamanho do setor físico para %s. Utiliza-se, em vez disso, o tamanho do sector lógico (%lld).","Não foi possível determinar o tamanho do setor físico para %s.
Utilizando tamanho do setor lógico (%lld).","FR,ID",LLAMA,88.17933201789856,83.5594947612281,56.26311385960481,41.17647058823529,89.00105953216553
Unable to determine the size of %s (%s).,impossÃ£o de determinar o tamanho do arquivo %s (%s).,Não foi possível determinar tamanho de %s (%s).,"FR,ID",LLAMA,70.90871930122375,51.654112018182296,47.27526606311562,75.0,80.49406409263611
Generic IDE,IDE geral,IDE genérico,"FR,ID",LLAMA,84.49655175209045,28.689990431463986,49.99999999999999,50.0,86.81928515434265
Could not get identity of device %s - %s,impossível obter a identidade do dispositivo %s - %s,Não foi possível obter a identificação do dispositivo %s - %s,"FR,ID",LLAMA,91.7609691619873,69.39608648478689,52.656102192399075,36.36363636363637,89.91349339485168
"Device %s has multiple (%d) logical sectors per physical sector.
GNU Parted supports this EXPERIMENTALLY for some special disk label/file system combinations, e.g. GPT and ext2/3.
Please consult the web site for up-to-date information.","O dispositivo %s possui vários (%d) setores lógicos por cada sector físico. GNU Parted implementa isso de forma EXPERIMENTAL para algumas combinações especiais de etiquetas de disco/sistemas de arquivos, como GPT e ext2/3. Por favor consulte o site web para informações atualizadas.","O dispositivo %s possui múltiplos setores lógicos (%d) por setores físicos.
GNU Parted suporta isto de forma EXPERIMENTAL para alguns rótulos de disco/combinações de sistema de arquivos especiais, ex.: GPT e ext2/3.
Por gentileza, consulte o site para informações atualizadas.","FR,ID",LLAMA,84.50419306755066,65.88413290130427,38.17006009019773,42.5,91.79551005363464
Error initialising SCSI device %s - %s,Erro ao iniciar o dispositivo SCSI %s - %s,Erro ao inicializar dispositivo SCSI %s - %s,"FR,ID",LLAMA,94.86510157585144,80.82846676138989,63.15552371794039,25.0,96.23098373413086
The device %s is so small that it cannot possibly store a file system or partition table.  Perhaps you selected the wrong device?,O dispositivo %s é tão pequeno que não pode conter um sistema de arquivos ou uma tabela de particionamento. Talvez ele tenha selecionado o dispositivo errado?,O dispositivo %s é tão pequeno que possivelmente não pode armazenar um sistema de arquivos ou tabela de partições. Talvez você selecionou o dispositivo errado?,"FR,ID",LLAMA,91.79540276527405,70.69049314807137,49.566878750947076,28.000000000000004,92.72032976150513
