original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento %s invÃ¡lido para a opÃ§Ã£o %s,argumento inválido %s para %s,,LLAMA,14.923729480049115
ambiguous argument %s for %s,argumento %s ambíguo para %s,argumento ambíguo %s para %s,,LLAMA,33.437015248821105
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,,LLAMA,39.76353643835252
write error,erro de escritura,erro de escrita,,LLAMA,55.03212081491043
Unknown system error,Erro de sistema desconhecido,Erro desconhecido de sistema,,LLAMA,37.99178428257963
"%s: option '%s%s' is ambiguous
","%s: a opção '%s%s' é ambígua
","%s: a opção ""%s%s"" é ambígua
",,LLAMA,42.86982293646294
%s: option '%s%s' is ambiguous; possibilities:,%s: a opção '%s%s' é ambígua; possibilidades:,"%s: a opção ""%s%s"" é ambígua; possibilidades:",,LLAMA,54.01152096367801
"%s: unrecognized option '%s%s'
",%s: opção '%s%s' não reconhecida.,"%s: opção desconhecida ""%s%s""
",,LLAMA,30.66148710292676
"%s: option '%s%s' doesn't allow an argument
","%s: a opção '%s%s' não permite argumento
","%s: a opção ""%s%s"" não permite um argumento
",,LLAMA,37.32083238656446
"%s: option '%s%s' requires an argument
","%s: a opciÃ³n '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
",,LLAMA,28.863046226018728
"%s: invalid option -- '%c'
",%s: opção invÃ¡lida -- '%c',"%s: opção inválida -- ""%c""
",,LLAMA,18.04438612975343
"%s: option requires an argument -- '%c'
",%s: a opção requer um argumento -- '%c',"%s: a opção exige um argumento -- ""%c""
",,LLAMA,29.167552921712726
`,`,“,,LLAMA,0.0
',',”,,LLAMA,0.0
Success,Conseguido,Sucesso,,LLAMA,0.0
No match,Sem coincidência,Nenhuma ocorrência do padrão,,LLAMA,0.0
Invalid regular expression,Ex ExpressÃ£o regular inválida,Expressão regular inválida,,LLAMA,31.947155212313625
Invalid collation character,Caracter de colação inválido,Caractere de combinação inválido,,LLAMA,18.99589214128981
Invalid character class name,Nome de classe invÃ¡lido,Nome inválido de categoria de caracteres,,LLAMA,11.521590992286539
Trailing backslash,barra invertida no final,Barra invertida no final,,LLAMA,59.460355750136046
Invalid back reference,Referência para atrás inválida,Retrorreferência inválida,,LLAMA,15.97357760615681
"Unmatched [, [^, [:, [., or [=","Desemparelhado, [^, [:, o., = desemparejado","[, [^, [:, [. ou [= sem correspondente",,LLAMA,42.944948109279814
Unmatched ( or \(,falha na desconexão do processo (desemparelhado),( ou \( sem correspondente,,LLAMA,5.522397783539471
Unmatched \{,desemparelhado,\{ sem correspondente,,LLAMA,0.0
Invalid content of \{\},Contenuto invÃ¡lido de \{\},Conteúdo inválido de \{\},,LLAMA,61.47881529512643
Invalid range end,Ranking final inválido,Fim de intervalo inválido,,LLAMA,19.716118825581447
Memory exhausted,Memória insuficiente,Memória esgotada,,LLAMA,49.99999999999999
Invalid preceding regular expression,A expressÃ£o regular anterior é inválida,A expressão regular precedente é inválida,,LLAMA,19.304869754804482
Premature end of regular expression,final prematuro da expressÃ£o regular,Fim prematuro da expressão regular,,LLAMA,23.643540225079384
Regular expression too big,A expressão regular é muito grande.,Expressão regular grande demais,,LLAMA,7.809849842300637
Unmatched ) or \),arquivo desempacotado,) ou \) sem correspondente,,LLAMA,0.0
No previous regular expression,Não há nenhuma expressÃ£o regular anterior.,Nenhuma expressão regular anterior,,LLAMA,13.134549472120788
^[yY],^[sS],^[+1SsyY],,LLAMA,27.534765745159184
^[nN],^[nN],^[-0nN],,LLAMA,35.35533905932737
"Packaged by %s (%s)
",Embalado por %s (%s),"Empacotado por %s (%s)
",,LLAMA,84.08964152537145
"Packaged by %s
",Embalado por %s,"Empacotado por %s
",,LLAMA,59.460355750136046
(C),Â©,(C),,LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licenciamento GPLv3+: Licença Pública Geral do GNU versão 3 ou posterior <%s>. Este é software livre. Você está livres de modificar e redistribuir o código fonte. Nenhuma garantia existe, até onde a lei permite.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
",,LLAMA,22.580433890796044
"Written by %s.
",Escrito por %s.,"Escrito por %s.
",,LLAMA,100.00000000000004
"Written by %s and %s.
",Escrito por %s e %s.,"Escrito por %s e %s.
",,LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s, e %s.
",,LLAMA,74.26141117870938
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e %d. 
Yo, %s.","Escrito por %s, %s, %s,
e %s.
",,LLAMA,59.08871032231054
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s. 
%s e %s.","Escrito por %s, %s, %s,
%s, e %s.
",,LLAMA,69.26989774939868
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s. 
%s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, e %s.
",,LLAMA,72.62953340221206
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s
%s, %s, %s e %s.
","Escrito por %s, %s, %s,
%s, %s, %s, e %s.
",,LLAMA,76.59884031836235
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s
%s, %s, %s, %s
y %s.
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
e %s.
",,LLAMA,75.53175483185653
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s
%s, %s, %s, %s
%s e %s.
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, e %s.
",,LLAMA,73.217393283289
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s
%s, %s, %s, %s
%s, %s e outros.
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s, e outros.
",,LLAMA,74.0203705657524
"Report bugs to: %s
",Comunicar erros do programa para: %s,"Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
",,LLAMA,3.0006599964971663
"Report %s bugs to: %s
",Comunicar erros sobre %s ao destinatário específico ou grupo de usuários definido por %s.,"Relate erros do %s para: %s
",,LLAMA,6.839596061560946
"%s home page: <%s>
",Página inicial do %s: <%s>,"Página do %s: <%s>
",,LLAMA,78.25422900366438
"General help using GNU software: <%s>
",Ajuda geral sobre o uso de software GNU: <%s>,"Ajuda geral no uso de softwares GNU: <%s>
",,LLAMA,47.037095938668976
memory exhausted,memória insuficiente,memória esgotada,,LLAMA,49.99999999999999
Disk Image,Imagem de Disco,Imagem de disco,,LLAMA,55.03212081491043
Error opening %s: %s,Erro ao abrir %s: %s,Erro ao abrir %s: %s,,LLAMA,100.00000000000004
Unable to open %s read-write (%s).  %s has been opened read-only.,Não é possível abrir %s no modo de leitura e escrita (%d). O arquivo foi aberto em modo somente leitura.,Não foi possível abrir %s para leitura e escrita (%s). %s foi aberto somente-leitura.,,LLAMA,27.40899731303482
%s during seek for read on %s,%s durante a preparaÃ§Ã£o para leitura em %s,%s durante busca para leitura em %s,,LLAMA,52.53819788848316
%s during read on %s,%s durante a leitura em %s,%s durante leitura em %s,,LLAMA,50.000000000000014
"Can't write to %s, because it is opened read-only.","Não é possível escrever no %s, pois está aberto para leitura somente.","Não é possível escrever em %s, pois foi aberto como somente-leitura.",,LLAMA,34.79159475128446
%s during seek for write on %s,%s durante a preparaÃ§Ã£o para a escrita em %s.,%s durante busca para escrita em %s,,LLAMA,31.702331385234313
%s during write on %s,%s durante a escrita em %s,%s durante escrita em %s,,LLAMA,50.000000000000014
"Try `%s --help' for more information.
",Tente '%s --help' para mais informações.,"Tente ""%s --help"" para mais informações.
",,LLAMA,33.010083098515025
"Usage: %s [OPTION] [DEVICE]...
","Modo de uso: %s [OPÇÃO] [DISPOSITIVOS]
","Uso: %s [OPÇÃO] [DISPOSITIVO]...
",,LLAMA,49.05378138718246
"Inform the operating system about partition table changes.

  -d, --dry-run    do not actually inform the operating system
  -s, --summary    print a summary of contents
  -h, --help       display this help and exit
  -v, --version    output version information and exit
","Informa ao sistema operacional sobre alterações na tabela de particionamento.

 -d, --dry-run    não informa ao sistema operacional;
 -s, --summary     mostra um resumo do conteúdo;
 -h, --help       mostra esta ajuda e finaliza;
 -v, --version    mostra informações de versão e finaliza.","Informa ao sistema operacional sobre alterações na tabela de partição.

  -d, --dry-run    não chega a informar ao sistema operacional
  -s, --summary    exibe um resumo do conteúdo
  -h, --help       exibe esta ajuda e sai
  -v, --version    mostra informações da versão e sai
",,LLAMA,46.4033302814996
"
When no DEVICE is given, probe all partitions.
","Quando nenhum dispositivo fornecido, analise todas as partições.","
Quando nenhum DISPOSITIVO é informado, investiga todas as partições.
",,LLAMA,29.377167835760567
"
Report bugs to <%s>.
","Comunicar erros ao <%s>. 
","
Relate erros para <%s>.
",,LLAMA,54.10822690539397
Unable to open %s.,Não é possível abrir %s.,Não foi possível abrir %s.,,LLAMA,64.34588841607616
Unable to probe store.,Não é possível sondear a loja.,Não foi possível investigar armazenamento.,,LLAMA,8.643019616048525
%s trying to sync %s to disk,%s tentando sincronizar %s no disco rígido,%s tentando sincronizar %s ao disco,,LLAMA,61.04735835807847
Could not stat device %s - %s.,Não é possível executar `stat` no dispositivo %s - %s.,Não foi possível obter estado do dispositivo %s - %s.,,LLAMA,42.61082723917019
Unable to determine the dm type of %s.,Não é possível determinar o tipo de dm do %s.,Não foi possível determinar o tipo dm de %s.,,LLAMA,33.521134190816646
"Could not determine sector size for %s: %s.
Using the default sector size (%lld).",Não foi possível determinar o tamanho do setor para %s: %s. O tamanho do sector é utilizado por omissÃ£o (%lld).,"Não foi possível determinar o tamanho do setor para %s: %s.
Utilizando tamanho padrão do setor (%lld).",,LLAMA,65.18189960679543
"Could not determine physical sector size for %s.
Using the logical sector size (%lld).","NÃ£o foi possível determinar o tamanho do setor físico para %s. Utiliza-se, em vez disso, o tamanho do sector lógico (%lld).","Não foi possível determinar o tamanho do setor físico para %s.
Utilizando tamanho do setor lógico (%lld).",,LLAMA,56.26311385960481
Unable to determine the size of %s (%s).,Não é possível determinar o tamanho do arquivo %s (%d).,Não foi possível determinar tamanho de %s (%s).,,LLAMA,23.505204106959603
Generic IDE,IDE Genérico,IDE genérico,,LLAMA,49.99999999999999
Could not get identity of device %s - %s,Não é possível obter a identidade do dispositivo %s - %s.,Não foi possível obter a identificação do dispositivo %s - %s,,LLAMA,54.45178846139407
"Device %s has multiple (%d) logical sectors per physical sector.
GNU Parted supports this EXPERIMENTALLY for some special disk label/file system combinations, e.g. GPT and ext2/3.
Please consult the web site for up-to-date information.","O dispositivo %s possui vários (%d) setores lógicos por cada setor físico. GNU Parted implementa isso de forma EXPERIMENTAL para algumas combinações especiais de etiqueta de disco/sistema de arquivos, como GPT e ext2/3. Por favor consulte o site web para informações atualizadas.","O dispositivo %s possui múltiplos setores lógicos (%d) por setores físicos.
GNU Parted suporta isto de forma EXPERIMENTAL para alguns rótulos de disco/combinações de sistema de arquivos especiais, ex.: GPT e ext2/3.
Por gentileza, consulte o site para informações atualizadas.",,LLAMA,39.303578860799306
Error initialising SCSI device %s - %s,Erro ao iniciar o dispositivo SCSI %s - %s,Erro ao inicializar dispositivo SCSI %s - %s,,LLAMA,63.15552371794039
The device %s is so small that it cannot possibly store a file system or partition table.  Perhaps you selected the wrong device?,O dispositivo %s é tão pequeno que não pode conter um sistema de arquivos ou tabulação de partições. Talvez ele tenha selecionado o dispositivo erroneamente?,O dispositivo %s é tão pequeno que possivelmente não pode armazenar um sistema de arquivos ou tabela de partições. Talvez você selecionou o dispositivo errado?,,LLAMA,50.10690128179971
Unable to determine geometry of file/device %s.  You should not use Parted unless you REALLY know what you're doing!,"NÃ£o pode ser determinada a geometria do arquivo/dispositivo %s.  Â¡Não deveria utilizar Parted, salvo que REALMENTE se saiba o que está fazendo!",Não foi possível determinar a geometria do arquivo/dispositivo %s. Você não deveria utilizar o Parted a menos que você REALMENTE saiba o que está fazendo!,,LLAMA,45.37519286835208
Generic SD/MMC Storage Card,Tarjeta de memoria (SD/MMC) genérica,Cartão de armazenamento genérico SD/MMC,,LLAMA,19.070828081828378
NVMe Device,Dispositivo NVMe,Dispositivo NVMe,,LLAMA,100.00000000000004
DAC960 RAID controller,Controladora RAID DAC960,Controlador RAID DAC960,,LLAMA,55.03212081491043
Promise SX8 SATA Device,Dispositivo SATA Promise SX8,Dispositivo Promise SX8 SATA,,LLAMA,37.99178428257963
ATA over Ethernet Device,Dispositivo ATA por Ethernet,ATA através de dispositivo Ethernet,,LLAMA,14.794015674776452
IBM S390 DASD drive,Unidade DASD IBM S390,Unidade DASD IBM S390,,LLAMA,100.00000000000004
IBM iSeries Virtual DASD,Disco virtual IBM iSeries DASD,DASD Virtual IBM iSeries,,LLAMA,23.643540225079384
Compaq Smart Array,Estrutura Inteligente de Computador Compaq,Compaq Smart Array,,LLAMA,10.682175159905848
ATARAID Controller,Controladora ATARAID,Controlador ATARAID,,LLAMA,49.99999999999999
I2O Controller,Controladora I20,Controlador I2O,,LLAMA,0.0
User-Mode Linux UBD,UBD de User-Mode Linux,Linux UBD modo usuário,,LLAMA,18.99589214128981
Loopback device,Dispositivo de origem,Dispositivo loopback,,LLAMA,27.516060407455225
Linux device-mapper (%s),Mapeador de dispositivos do Linux (%s),Mapeador de dispositivo Linux (%s),,LLAMA,51.33450480401705
Xen Virtual Block Device,Dispositivo orientado a bloques virtual Xen,Dispositivo de bloco virtual Xen,,LLAMA,17.965205598154213
Unknown,Desconhecida,Desconhecido,,LLAMA,0.0
Virtio Block Device,Dispositivo orientado a bloques Virtio,Dispositivo de bloco Virtio,,LLAMA,12.703318703865365
Linux Software RAID Array,Conjunto de Software RAID do Linux,Conjunto RAID por software Linux,,LLAMA,10.682175159905853
ped_device_new()  Unsupported device type,ped_device_new() Tipo de dispositivo suportado,ped_device_new()  Tipo de dispositivo não suportado,,LLAMA,83.52052074548166
Error fsyncing/closing %s: %s,Erro ao usar fsync ou fechar %s: %s,Erro ao chamar fsync/fechar %s: %s,,LLAMA,53.48259312838876
%0.0send of file while reading %s,falha na leitura do arquivo durante a execução de %s. Erro ao finalizar o ficheiro.,%0.0s fim de arquivo enquanto lê %s,,LLAMA,5.10809933294318
Error informing the kernel about modifications to partition %s -- %s.  This means Linux won't know about any changes you made to %s until you reboot -- so you shouldn't mount it or use it in any way before rebooting.,"Erro ao informar o núcleo sobre as modificaÃ§ÕES na participaÃ§Ã£o %s -- %s. Isso significa que Linux não reconhecerá nenhum alteramento feito em %s até que seja reiniciado - portanto, ele não pode montar ou utilizar a partição antes de ser reiniciada.",Erro ao informar ao kernel sobre alterações na partição %s -- %s. Isto significa que o Linux não saberá de qualquer alteração que você tenha feito em %s até que o computador seja reiniciado -- logo você não deve montá-lo ou usá-lo de maneira alguma antes de reiniciar.,,LLAMA,24.594748196973928
Unable to determine the start and length of %s.,Não é possível determinar o início e tamanho do %s.,Não foi possível determinar o início e comprimento de %s.,,LLAMA,43.66835442847811
