original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento inválido para %s,argumento inválido %s para %s,"RU,VI",LLAMA,33.51600230178196
ambiguous argument %s for %s,argumento %s ambíguo para %s,argumento ambíguo %s para %s,"RU,VI",LLAMA,33.437015248821105
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,"RU,VI",LLAMA,39.76353643835252
write error,erro de escritura,erro de escrita,"RU,VI",LLAMA,55.03212081491043
Unknown system error,Erro de sistema desconhecido,Erro desconhecido de sistema,"RU,VI",LLAMA,37.99178428257963
"%s: option '%s%s' is ambiguous
","%s: a opÃªncia '%s%s' é ambígua
","%s: a opção ""%s%s"" é ambígua
","RU,VI",LLAMA,31.440065102016753
%s: option '%s%s' is ambiguous; possibilities:,%s: a opÃªncia '%s%s' é ambígua; possÃ­veis alternativas:,"%s: a opção ""%s%s"" é ambígua; possibilidades:","RU,VI",LLAMA,28.977907494497117
"%s: unrecognized option '%s%s'
","%s: opção '%s%s' não reconhecida
","%s: opção desconhecida ""%s%s""
","RU,VI",LLAMA,33.932513407933634
"%s: option '%s%s' doesn't allow an argument
","%s: a opÃªncia '%s%s' nÃ£o permite argumentos
","%s: a opção ""%s%s"" não permite um argumento
","RU,VI",LLAMA,24.79427735122722
"%s: option '%s%s' requires an argument
","%s: a opciÃ³n '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
","RU,VI",LLAMA,28.863046226018728
"%s: invalid option -- '%c'
",%s: opção inválida -- '%c',"%s: opção inválida -- ""%c""
","RU,VI",LLAMA,18.04438612975343
"%s: option requires an argument -- '%c'
",%s: a opciÃ³n requer um argumento -- '%c',"%s: a opção exige um argumento -- ""%c""
","RU,VI",LLAMA,29.167552921712726
`,`,“,"RU,VI",LLAMA,0.0
',',”,"RU,VI",LLAMA,0.0
Success,Conseguido,Sucesso,"RU,VI",LLAMA,0.0
No match,Sem coincidência,Nenhuma ocorrência do padrão,"RU,VI",LLAMA,0.0
Invalid regular expression,ExpresiÃ£o regular inválida,Expressão regular inválida,"RU,VI",LLAMA,55.03212081491043
Invalid collation character,CaractÃ¡r de colaciÃ³n invÃ¡lido,Caractere de combinação inválido,"RU,VI",LLAMA,15.97357760615681
Invalid character class name,Nome de classe inválido,Nome inválido de categoria de caracteres,"RU,VI",LLAMA,12.750736437345598
Trailing backslash,barra invertida no final,Barra invertida no final,"RU,VI",LLAMA,59.460355750136046
Invalid back reference,Referência inválida para atrás,Retrorreferência inválida,"RU,VI",LLAMA,15.97357760615681
"Unmatched [, [^, [:, [., or [=","Desemparelhado [, [^, [:, [., hoje ou [=","[, [^, [:, [. ou [= sem correspondente","RU,VI",LLAMA,67.39047062564734
Unmatched ( or \(,Нет соответствия (ou \\(,( ou \( sem correspondente,"RU,VI",LLAMA,29.071536848410968
Unmatched \{,Desemparelhado,\{ sem correspondente,"RU,VI",LLAMA,0.0
Invalid content of \{\},Contenido invÃ¡lido de \{\},Conteúdo inválido de \{\},"RU,VI",LLAMA,61.47881529512643
Invalid range end,Final de rango invÃ¡lido,Fim de intervalo inválido,"RU,VI",LLAMA,15.97357760615681
Memory exhausted,Memória esgotada,Memória esgotada,"RU,VI",LLAMA,100.00000000000004
Invalid preceding regular expression,A expressÃ£o regular anterior é inválida,A expressão regular precedente é inválida,"RU,VI",LLAMA,19.304869754804482
Premature end of regular expression,Fim prematuro da expressão regular,Fim prematuro da expressão regular,"RU,VI",LLAMA,100.00000000000004
Regular expression too big,A expressÃ£o regular é demasiado grande,Expressão regular grande demais,"RU,VI",LLAMA,9.652434877402245
Unmatched ) or \),"Desconectado (o) "")",) ou \) sem correspondente,"RU,VI",LLAMA,9.652434877402245
No previous regular expression,Não há nenhuma expressÃ£o regular anterior.,Nenhuma expressão regular anterior,"RU,VI",LLAMA,13.134549472120788
