original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento %s invÃ¡lido para %s,argumento inválido %s para %s,"ZH_CN,VI",LLAMA,32.17294420803808
ambiguous argument %s for %s,argumento %s ambíguo para %s,argumento ambíguo %s para %s,"ZH_CN,VI",LLAMA,33.437015248821105
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,"ZH_CN,VI",LLAMA,39.76353643835252
write error,erro de escritura,erro de escrita,"ZH_CN,VI",LLAMA,55.03212081491043
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"ZH_CN,VI",LLAMA,21.02241038134286
"%s: option '%s%s' is ambiguous
","%s: a opÃªn&#231;a “%s%s” é ambígua
","%s: a opção ""%s%s"" é ambígua
","ZH_CN,VI",LLAMA,23.07712507814924
%s: option '%s%s' is ambiguous; possibilities:,"%s: a opÃªncia ""%s%s"" tem ambiguidade; possÃ­veis alternativas:","%s: a opção ""%s%s"" é ambígua; possibilidades:","ZH_CN,VI",LLAMA,44.81501736040872
"%s: unrecognized option '%s%s'
",%s: opção '%s%s' não reconhecida.,"%s: opção desconhecida ""%s%s""
","ZH_CN,VI",LLAMA,30.66148710292676
"%s: option '%s%s' doesn't allow an argument
","%s: a opÃ§Ã£o '%s%s' nÃ£o permite argumentos
","%s: a opção ""%s%s"" não permite um argumento
","ZH_CN,VI",LLAMA,24.79427735122722
"%s: option '%s%s' requires an argument
","%s: a opÃªncia '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
","ZH_CN,VI",LLAMA,28.863046226018728
"%s: invalid option -- '%c'
",%s: opção inválida -- ‘%c’,"%s: opção inválida -- ""%c""
","ZH_CN,VI",LLAMA,18.04438612975343
"%s: option requires an argument -- '%c'
",%s: a opÃªncia requer um argumento -- ‘%c’,"%s: a opção exige um argumento -- ""%c""
","ZH_CN,VI",LLAMA,29.167552921712726
`,`,“,"ZH_CN,VI",LLAMA,0.0
',',”,"ZH_CN,VI",LLAMA,0.0
Success,Conseguido,Sucesso,"ZH_CN,VI",LLAMA,0.0
No match,Sem coincidência,Nenhuma ocorrência do padrão,"ZH_CN,VI",LLAMA,0.0
Invalid regular expression,Ex ExpressÃ£o regular inválida,Expressão regular inválida,"ZH_CN,VI",LLAMA,31.947155212313625
Invalid collation character,Caracter de colação inválido,Caractere de combinação inválido,"ZH_CN,VI",LLAMA,18.99589214128981
Invalid character class name,Nome de classe de caracteres inválido,Nome inválido de categoria de caracteres,"ZH_CN,VI",LLAMA,20.412414523193146
Trailing backslash,barra invertida no final,Barra invertida no final,"ZH_CN,VI",LLAMA,59.460355750136046
Invalid back reference,Referência inválida para atrás,Retrorreferência inválida,"ZH_CN,VI",LLAMA,15.97357760615681
"Unmatched [, [^, [:, [., or [=","desemparelhado [, [^, [:, [., ou [=","[, [^, [:, [. ou [= sem correspondente","ZH_CN,VI",LLAMA,72.41577342575832
Unmatched ( or \(,não foi possível obter estado (stat) do arquivo %s,( ou \( sem correspondente,"ZH_CN,VI",LLAMA,3.3864985683445354
Unmatched \{,"desemparelhado \""\{\""""}",\{ sem correspondente,"ZH_CN,VI",LLAMA,9.535414040914192
Invalid content of \{\},Contenido invÃ¡lido de \{\},Conteúdo inválido de \{\},"ZH_CN,VI",LLAMA,61.47881529512643
Invalid range end,Fim de rango inválido,Fim de intervalo inválido,"ZH_CN,VI",LLAMA,35.35533905932737
Memory exhausted,Memória esgotada,Memória esgotada,"ZH_CN,VI",LLAMA,100.00000000000004
Invalid preceding regular expression,A expressÃ£o regular anterior é inválida,A expressão regular precedente é inválida,"ZH_CN,VI",LLAMA,19.304869754804482
Premature end of regular expression,Fim prematuro da expressão regular,Fim prematuro da expressão regular,"ZH_CN,VI",LLAMA,100.00000000000004
Regular expression too big,A expressÃ£o regular é muito grande.,Expressão regular grande demais,"ZH_CN,VI",LLAMA,7.809849842300637
Unmatched ) or \),o ) desemparelhado,) ou \) sem correspondente,"ZH_CN,VI",LLAMA,10.122592925934278
No previous regular expression,Não há nenhuma expressÃ£o regular anterior,Nenhuma expressão regular anterior,"ZH_CN,VI",LLAMA,16.233395773754953
^[yY],^[sS],^[+1SsyY],"ZH_CN,VI",LLAMA,27.534765745159184
^[nN],^[nN não confirma],^[-0nN],"ZH_CN,VI",LLAMA,17.965205598154213
"Packaged by %s (%s)
",Empacotado por %s (%s),"Empacotado por %s (%s)
","ZH_CN,VI",LLAMA,100.00000000000004
"Packaged by %s
",Empacotado por %s,"Empacotado por %s
","ZH_CN,VI",LLAMA,100.00000000000004
(C),©,(C),"ZH_CN,VI",LLAMA,0.0
