original,translated,reference,context_languages,strategy,comet,chrf,bleu,ter,bertscore
Could not read from CD.,Tá aí para ler do CD.,Não foi possível ler as informações do CD.,"ES,FR",LLAMA,54.65503931045532,20.437494369403034,19.740631366145518,62.5,79.86117005348206
Could not open CD device for reading.,"Tá aí, abra o drive de CD para leitura.",Não foi possível abrir o dispositivo de CD para leitura.,"ES,FR",LLAMA,73.95719885826111,41.368694739627635,36.72056269893591,50.0,82.83827900886536
Disc is not an Audio CD.,"O CD não é som, apenas áudio.",O disco não é um CD de áudio.,"ES,FR",LLAMA,77.88863778114319,34.757267640732216,14.923729480049115,50.0,88.2606029510498
Could not open DVD,Tá aí para abrir o DVD.,Não foi possível abrir o DVD,"ES,FR",LLAMA,63.17126154899597,36.82595470558387,24.446151121745054,66.66666666666666,79.35941219329834
Could not open DVD title %d,Tá aí para abrir o título %d do DVD.,Não foi possível abrir o título %d do DVD,"ES,FR",LLAMA,60.22648215293884,59.49143909348471,57.067457770559976,44.44444444444444,84.74809527397156
Failed to go to chapter %d of DVD title %d,Falhou ao ir para o capítulo %d do DVD intitulado %d,Falha ao avançar para o capítulo %d do título %d do DVD,"ES,FR",LLAMA,79.37435507774353,58.60754092440601,49.487489225241916,41.66666666666667,81.23117089271545
Could not open DVD title %d. Interactive titles are not supported by this element,Tá aí para abrir o título %d do DVD. Os títulos interativos não são suportados por este elemento.,Não foi possível abrir o título %d do DVD. Não há suporte a títulos interativos por este elemento,"ES,FR",LLAMA,74.05051589012146,65.51524458593197,42.18752038739221,50.0,87.67633438110352
Could not read DVD. This may be because the DVD is encrypted and a DVD decryption library is not installed.,Tenha que ler o DVD. Isso pode ser porque o DVD está criptografado e a biblioteca de descriptografia do DVD não foi instalada.,Não foi possível ler o DVD. O motivo pode ser que o DVD está criptografado e uma biblioteca de descriptografia de DVD não está instalada.,"ES,FR",LLAMA,83.03537368774414,67.33286799149215,31.882468284988473,36.0,92.5645649433136
Could not read DVD.,Tá aí para ler o DVD.,Não foi possível ler o DVD.,"ES,FR",LLAMA,64.25430178642273,36.82960398030477,41.11336169005198,50.0,82.5227439403534
This stream contains no data.,Arquivo não contém dados.,Este fluxo não contém dados.,"ES,FR",LLAMA,87.99735903739929,64.79074494139822,54.75182535069452,40.0,86.27123832702637
