file,num_segments,context_languages,strategy,comet,chrf,bleu,ter,bertscore
xdg-user-dirs-0.17.pt_BR.nllb.csv,28,nan,nllb,nan,64.89969587390298,13.787813555848835,65.625
xdg-user-dirs-0.17.pt_BR.llama.ctx-0.po.meta.csv,28,nan,LLAMA,65.45560764414924,18.80343618433898,0.9519911702165235,100.0,75.08906977517265
xdg-user-dirs-0.17.pt_BR.llama.ctx-1.de.po.meta.csv,28,DE,LLAMA,77.5241277047566,40.30177371340638,11.994988812660395,91.66666666666666,81.43773142780576
xdg-user-dirs-0.17.pt_BR.llama.ctx-1.es.po.meta.csv,28,ES,LLAMA,72.36501649022102,39.10413378649226,16.979885472354493,84.52380952380952,81.81340375116893
xdg-user-dirs-0.17.pt_BR.llama.ctx-1.fr.po.meta.csv,28,FR,LLAMA,79.39126044511795,48.6582911455272,21.064968383921148,79.76190476190474,84.5453856246812
xdg-user-dirs-0.17.pt_BR.llama.ctx-1.id.po.meta.csv,28,ID,LLAMA,69.51678012098584,21.89322531249685,1.1409698290112007,100.0,77.63376214674541
xdg-user-dirs-0.17.pt_BR.llama.ctx-1.ru.po.meta.csv,28,RU,LLAMA,79.74771559238434,47.696631577217865,26.320688429543726,75.0,83.49512623889106
xdg-user-dirs-0.17.pt_BR.llama.ctx-1.vi.po.meta.csv,28,VI,LLAMA,71.4101720069136,19.567416388704775,0.5704849145056003,100.0,77.45889382702964
xdg-user-dirs-0.17.pt_BR.llama.ctx-1.zh_CN.po.meta.csv,28,ZH_CN,LLAMA,76.7219714820385,38.354131193215956,1.1409698290112007,100.0,80.82491095576968
xdg-user-dirs-0.17.pt_BR.llama.ctx-2.de-es.po.meta.csv,28,"ES,DE",LLAMA,75.66112758857864,40.2085461792202,14.400452564320684,88.09523809523809,81.1991001878466
xdg-user-dirs-0.17.pt_BR.llama.ctx-2.de-fr.po.meta.csv,28,"FR,DE",LLAMA,79.38404658011028,50.15183235069693,20.499733492277027,78.57142857142857,83.25970236744199
