original,translated,reference,context_languages,strategy,bleu
"Usage: fuser [-fIMuvw] [-a|-s] [-4|-6] [-c|-m|-n SPACE]
             [-k [-i] [-SIGNAL]] NAME...
       fuser -l
       fuser -V
Show which processes use the named files, sockets, or filesystems.

  -a,--all              display unused files too
  -i,--interactive      ask before killing (ignored without -k)
  -I,--inode            use always inodes to compare files
  -k,--kill             kill processes accessing the named file
  -l,--list-signals     list available signal names
  -m,--mount            show all processes using the named filesystems or
                        block device
  -M,--ismountpoint     fulfill request only if NAME is a mount point
  -n,--namespace SPACE  search in this name space (file, udp, or tcp)
  -s,--silent           silent operation
  -SIGNAL               send this signal instead of SIGKILL
  -u,--user             display user IDs
  -v,--verbose          verbose output
  -w,--writeonly        kill only processes with write access
  -V,--version          display version information
","Utilização: fuser [f-fIMuvw] [a-i-i-s] [-4-i-i-6] [-c-i-i-m-i-i-n SPACE]
[-k [-i] [-SIGNAL] Nome...
fusor -l
fusor -V
Mostre quais processos utilizam os arquivos, sockets ou sistemas de arquivos nomeados.
-A, -todos exibem arquivos não usados também
-I,--interativo perguntar antes de matar (ignorado sem -k)
- Eu, - inode usar sempre inodes para comparar arquivos
- K, - matar processos de matança acessando o arquivo nomeado
- Eu, - lista de sinais lista de sinais disponíveis nomes
-m,-- montar mostrar todos os processos usando os sistemas de arquivos nomeados ou
dispositivo de bloqueio
-M,--ismountpoint satisfazer a solicitação somente se NAME é um ponto de montagem
-n,-- namespace SPACE busca neste espaço de nomes (arquivo, udp, ou tcp)
-s, - operação silenciosa silenciosa
-SIGNAL Envia este sinal em vez de SIGKILL.
-U,--o usuário exibe IDs de usuário
- v, - verbose verbose saída
-w,--excluir apenas processos com acesso de escrita
- V, - versão de exibição de informações de versão","Uso:   fuser [-fMuv] [-a|-s] [-4|-6] [-c|-m|-n ESPAÇO]
             [-k [-i] [-SINAL]] NOME...
       fuser -l
       fuser -V
Mostra quais processos usam os arquivos, sockets ou sistema de arquivos especificados.

  -a,--all              exibe também arquivos sem uso
  -i,--interactive      pergunta antes de matar (ignorado sem -k)
  -k,--kill             mata processos acessando o arquivo especificado
  -l,--list-signals     lista os nomes de sinal disponíveis
  -m,--mount            mostra todos processos usando o sistema de arquivos
                        ou dispositivo de bloco especificado
  -M,--ismountpoint     realiza solicitação apenas se NOME for um ponto
                        de montagem
  -n,--namespace ESPAÇO pesquisa neste espaço de nome (file, udp ou tcp)
  -s,--silent           operação silenciosa
  -SINAL                envia este sinal em vez de SIGKILL
  -u,--user             exibe IDs de usuário
  -v,--verbose          saída detalhada
  -w,--writeonly        mata apenas processos com acesso de gravação
  -V,--version          exibe informações de versão
",,NLLB,24.66348314296743
"  -4,--ipv4             search IPv4 sockets only
  -6,--ipv6             search IPv6 sockets only
","-4, -ipv4 busca sockets IPv4 apenas
-6,--ipv6 busca sockets IPv6 apenas","  -4,--ipv4             pesquisa apenas sockets IPv4
  -6,--ipv6             pesquisa apenas sockets IPv6
",,NLLB,18.393816249638878
"  udp/tcp names: [local_port][,[rmt_host][,[rmt_port]]]

","nomes udp/tcp: [local_port][,[rmt_host][,[rmt_port]]]","  -                     redefine opções

  nomes udp/tcp: [porta_local][,[maq_rmt][,[porta_rmt]]]

",,NLLB,39.210006579352005
"fuser (PSmisc) %s
",fusor (PSmisc) %s,"fuser (PSmisc) %s
",,NLLB,75.98356856515926
"Copyright (C) 1993-2024 Werner Almesberger and Craig Small

",Direitos autorais (C) 1993-2024 Werner Almesberger e Craig Small,"Copyright (C) 1993-2020 Werner Almesberger and Craig Small

",,NLLB,37.06866381788036
"PSmisc comes with ABSOLUTELY NO WARRANTY.
This is free software, and you are welcome to redistribute it under
the terms of the GNU General Public License.
For more information about these matters, see the files named COPYING.
","O PSmisc vem com absolutamente nenhuma garantia.
Este é um software livre, e pode redistribuí-lo
os termos da Licença Pública Geral GNU.
Para obter mais informações sobre estes assuntos, consulte os arquivos denominados COPYING.","PSmisc vem com ABSOLUTAMENTE NENHUMA GARANTIA.
Este é um software livre, e você é bem-vindo em redistribuí-lo dentro
dos termos da Licença Pública Geral GNU (GPL).
Para mais informações a respeito, veja os arquivos com o nome COPYING.
",,NLLB,32.8947880568675
"Cannot open /proc directory: %s
",Não pode abrir o diretório /proc: %s,"Não foi possível abrir o diretório /proc: %s
",,NLLB,70.80735452207037
"Cannot allocate memory for matched proc: %s
",Não pode atribuir memória para proc correspondente: %s,"Não foi possível alocar memória ao proc equiparado: %s
",,NLLB,16.807407519804237
"Specified filename %s does not exist.
",Nome de arquivo especificado %s não existe.,"O nome de arquivo especificado %s não existe.
",,NLLB,77.25505949016376
"Cannot stat %s: %s
",Não pode indicar %s: %s,"Não foi possível analisar %s: %s
",,NLLB,47.750342648354646
"Cannot resolve local port %s: %s
",Não pode resolver o porto local %s: %s,"Não foi possível resolver a porta local %s: %s
",,NLLB,45.30516301576311
"Unknown local port AF %d
",Porto local desconhecido AF %d,"Família de endereços da porta local %d desconhecida
",,NLLB,10.89644800332157
"Cannot open protocol file ""%s"": %s
","Não pode abrir o arquivo de protocolo ""%s"": %s","Não foi possível abrir o arquivo de protocolo ""%s"": %s
",,NLLB,79.65485887268619
"Specified filename %s is not a mountpoint.
",Nome de arquivo especificado %s não é um ponto de montagem.,"O nome de arquivo especificado %s não é um ponto de montagem.
",,NLLB,84.46319809857219
"%s: Invalid option %s
",%s: Opção inválida %s,"%s: Opção inválida %s
",,NLLB,100.00000000000004
Namespace option requires an argument.,A opção namespace requer um argumento.,"A opção de ""--namespace"" requer um argumento.",,NLLB,31.850355294022695
Invalid namespace name,Nome inválido do espaço de nomes,Nome de espaço de nomes inválido,,NLLB,34.32945239845197
You can only use files with mountpoint options,Você só pode usar arquivos com opções de ponto de montagem,Você pode apenas usar arquivos com opções de pontos de montagem,,NLLB,42.96943523820147
No process specification given,Nenhuma especificação de processo dada,Nenhuma especificação de processo fornecida,,NLLB,66.87403049764218
all option cannot be used with silent option.,Todas as opções não podem ser utilizadas com a opção silenciosa.,"a opção ""--all"" não pode ser usada com a opção ""--silent"".",,NLLB,10.74159750747916
You cannot search for only IPv4 and only IPv6 sockets at the same time,Você não pode pesquisar apenas IPv4 e só sockets IPv6 ao mesmo tempo,Você não pode pesquisar apenas por sockets IPv4 e IPv6 ao mesmo tempo,,NLLB,53.82218220688943
"%*s USER        PID ACCESS COMMAND
",%*s USER PID ACESSO COMANDÃO,"%*s USUÁRIO     PID ACESSO COMANDO
",,NLLB,30.739407647563215
(unknown),(desconhecido),(desconhecido),,NLLB,100.00000000000004
"Cannot stat file %s: %s
",Não pode indicar o arquivo %s: %s,"Não foi possível analisar o arquivo %s: %s
",,NLLB,59.77653345720247
