original,translated,reference,context_languages,strategy,bleu
a number between 0 and 1,um número entre 0 e 1,um número entre 0 e 1,"ES,ZH_CN",LLAMA,100.00000000000004
"in the form ""<name> <value>""",em forma de <nome> <valor>,"na forma ""<nome> <valor>""","ES,ZH_CN",LLAMA,54.627576446464936
string,cadeia de caracteres,texto,"ES,ZH_CN",LLAMA,0.0
integer,entero,inteiro,"ES,ZH_CN",LLAMA,0.0
boolean,Valor de verdade,booleano,"ES,ZH_CN",LLAMA,0.0
list,lista,lista,"ES,ZH_CN",LLAMA,100.00000000000004
"either ""true"" or ""false""",Entweder 'true' ou 'false',"tanto ""true"" ou ""false""","ES,ZH_CN",LLAMA,5.876350803261633
a positive integer,uma quantidade inteira positiva,um inteiro positivo,"ES,ZH_CN",LLAMA,0.0
# default: ,# predeterminado: ,# padrão: ,"ES,ZH_CN",LLAMA,34.66806371753173
"
#######################################################################
#
# Filter: %s
#   %s
#
# configured as follows:

","Filtro: %s
%s

configurado como segue:
","
#######################################################################
#
# Filtro: %s
#   %s
#
# foi configurado deste modo:

","ES,ZH_CN",LLAMA,0.01520091913670051
ASPELL_CONF env var,ASPELL_CONF Umgebungsvariable,ASPELL_CONF env var,"ES,ZH_CN",LLAMA,46.30777161991026
main configuration file,arquivo de configuração principal,arquivo de configuração principal,"ES,ZH_CN",LLAMA,100.00000000000004
location of main configuration file,Nome da principal configuração de arquivo,local do arquivo de configuração principal,"ES,ZH_CN",LLAMA,11.478744233307168
location of language data files,localização dos arquivos de dados linguísticos,local dos arquivos de idiomas,"ES,ZH_CN",LLAMA,30.213753973567677
create dictionary aliases,criar alias de diccionarios para o Wörterbuchaliase,cria apelidos de dicionário,"ES,ZH_CN",LLAMA,6.567274736060395
location of the main word list,Localização da lista principal de palavras,local do vocabulário principal,"ES,ZH_CN",LLAMA,8.116697886877475
encoding to expect data to be in,"Codificação, na qual os dados são esperados para estar em",codificação de entrada,"ES,ZH_CN",LLAMA,0.0
add or removes a filter,adiciona ou remove um filtro,adiciona ou remove um filtro,"ES,ZH_CN",LLAMA,100.00000000000004
path(s) aspell looks for filters,Rota(s) onde aspell procura filtros,caminho(s) para aspell buscar filtros,"ES,ZH_CN",LLAMA,23.356898886410015
filter mode,modo de filtragem,modo filtro,"ES,ZH_CN",LLAMA,27.516060407455225
extra dictionaries to use,diccionarios adicionais a utilizar,dicionários adicionais,"ES,ZH_CN",LLAMA,15.97357760615681
location for personal files,Nome para arquivos pessoais,local dos arquivos pessoais,"ES,ZH_CN",LLAMA,31.947155212313625
ignore words <= n chars,ignorar palavras com <= n caracteres,ignora palavras com menos de n caracteres,"ES,ZH_CN",LLAMA,18.575057999133602
ignore accents when checking words -- CURRENTLY IGNORED,ignorar os acentos ao comprovar as palavras -- ACTUALMENTE IGNORADOS,ignora acentuação ao verificar palavras -- ATUALMENTE IGNORADO,"ES,ZH_CN",LLAMA,9.287528999566801
ignore case when checking words,ignorar maiÃºsculas e minusculas ao verificar as palavras.,ignora case ao verificar palavras,"ES,ZH_CN",LLAMA,10.552670315936318
ignore commands to store replacement pairs,ignorar comandos para salvar pares de substituição,ignora comandos de substituição,"ES,ZH_CN",LLAMA,14.535768424205482
extra information for the word list,informaÃ§Ã£o adicional para a lista de palavras,informação extra para o vocabulário,"ES,ZH_CN",LLAMA,6.567274736060395
keyboard definition to use for typo analysis,DefiniÃ£o do teclado para anÃ¡lise de erros tipogrÃ¡ficos,definição de teclado para uso em analise tipográfica,"ES,ZH_CN",LLAMA,12.22307556087252
