original,translated,reference,context_languages,strategy,bleu
a number between 0 and 1,Uma número entre 0 e 1,um número entre 0 e 1,"ZH_CN,VI",LLAMA,75.98356856515926
"in the form ""<name> <value>""",na forma 'nome valor',"na forma ""<nome> <valor>""","ZH_CN,VI",LLAMA,7.128373858810283
string,cadeia de caracteres,texto,"ZH_CN,VI",LLAMA,0.0
integer,número inteiro,inteiro,"ZH_CN,VI",LLAMA,49.99999999999999
boolean,Valor de verdade,booleano,"ZH_CN,VI",LLAMA,0.0
list,lista,lista,"ZH_CN,VI",LLAMA,100.00000000000004
"either ""true"" or ""false""",Entweder »true« (verdadeiro) ou »false« (falso),"tanto ""true"" ou ""false""","ZH_CN,VI",LLAMA,4.196114906296549
a positive integer,uma número inteiro positivo,um inteiro positivo,"ZH_CN,VI",LLAMA,31.947155212313625
# default: ,# Padrão: ,# padrão: ,"ZH_CN,VI",LLAMA,34.66806371753173
"
#######################################################################
#
# Filter: %s
#   %s
#
# configured as follows:

","Bloco de filtragem: %s
%s

Configurado da seguinte forma:","
#######################################################################
#
# Filtro: %s
#   %s
#
# foi configurado deste modo:

","ZH_CN,VI",LLAMA,0.05102623048476243
ASPELL_CONF env var,ASPELL_CONF Umgebungsvariable,ASPELL_CONF env var,"ZH_CN,VI",LLAMA,46.30777161991026
main configuration file,arquivo de configuração principal,arquivo de configuração principal,"ZH_CN,VI",LLAMA,100.00000000000004
location of main configuration file,Nome da principal arquivo de configuração,local do arquivo de configuração principal,"ZH_CN,VI",LLAMA,32.46679154750991
location of language data files,Nome dos arquivos de dados linguísticos,local dos arquivos de idiomas,"ZH_CN,VI",LLAMA,30.213753973567677
create dictionary aliases,criar alias de dicionário para palavras,cria apelidos de dicionário,"ZH_CN,VI",LLAMA,16.233395773754953
location of the main word list,Lista das palavras principais do texto,local do vocabulário principal,"ZH_CN,VI",LLAMA,8.116697886877475
encoding to expect data to be in,"Codificação, na qual os dados são esperados para serem codificados.",codificação de entrada,"ZH_CN,VI",LLAMA,0.0
add or removes a filter,adiciona ou remove um filtro,adiciona ou remove um filtro,"ZH_CN,VI",LLAMA,100.00000000000004
path(s) aspell looks for filters,Pfad(e) nos quais aspell procura filtros.,caminho(s) para aspell buscar filtros,"ZH_CN,VI",LLAMA,5.934202609760488
filter mode,Modo de filtragem,modo filtro,"ZH_CN,VI",LLAMA,0.0
extra dictionaries to use,zusätzliche termos lexicais externos,dicionários adicionais,"ZH_CN,VI",LLAMA,0.0
location for personal files,Nome para arquivos pessoais,local dos arquivos pessoais,"ZH_CN,VI",LLAMA,31.947155212313625
ignore words <= n chars,ignorar palavras com <= n caracteres,ignora palavras com menos de n caracteres,"ZH_CN,VI",LLAMA,18.575057999133602
ignore accents when checking words -- CURRENTLY IGNORED,"Ao verificar, ignore os acentos - Atualmente em estado de inatividade",ignora acentuação ao verificar palavras -- ATUALMENTE IGNORADO,"ZH_CN,VI",LLAMA,3.3864985683445354
ignore case when checking words,ignorando maiúsculas e minúsculas ao verificar,ignora case ao verificar palavras,"ZH_CN,VI",LLAMA,16.233395773754953
ignore commands to store replacement pairs,"ignoriere comandos, substituição de pares para armazenar",ignora comandos de substituição,"ZH_CN,VI",LLAMA,7.267884212102741
extra information for the word list,informações adicionais para a lista de palavras,informação extra para o vocabulário,"ZH_CN,VI",LLAMA,6.567274736060395
keyboard definition to use for typo analysis,Definição de Teclado para análise de erros de digitação,definição de teclado para uso em analise tipográfica,"ZH_CN,VI",LLAMA,5.669791110976001
language code,Código de linguagem,código do idioma,"ZH_CN,VI",LLAMA,0.0
