original,translated,reference,context_languages,strategy,bleu
a number between 0 and 1,um número entre 0 e 1,um número entre 0 e 1,"ES,FR",LLAMA,100.00000000000004
"in the form ""<name> <value>""",em forma de <nome> <valor>,"na forma ""<nome> <valor>""","ES,FR",LLAMA,54.627576446464936
string,cadeia de caracteres,texto,"ES,FR",LLAMA,0.0
integer,número inteiro,inteiro,"ES,FR",LLAMA,49.99999999999999
boolean,Valor de verdade,booleano,"ES,FR",LLAMA,0.0
list,lista,lista,"ES,FR",LLAMA,100.00000000000004
"either ""true"" or ""false""",Entweder 'true' ou 'false',"tanto ""true"" ou ""false""","ES,FR",LLAMA,5.876350803261633
a positive integer,uma número inteiro positivo,um inteiro positivo,"ES,FR",LLAMA,31.947155212313625
# default: ,# predeterminado: ,# padrão: ,"ES,FR",LLAMA,34.66806371753173
"
#######################################################################
#
# Filter: %s
#   %s
#
# configured as follows:

","Filtro: %s
   %s

configurado como segue:
","
#######################################################################
#
# Filtro: %s
#   %s
#
# foi configurado deste modo:

","ES,FR",LLAMA,0.01520091913670051
ASPELL_CONF env var,variável de ambiente ASPELL_CONF,ASPELL_CONF env var,"ES,FR",LLAMA,30.213753973567677
main configuration file,arquivo de configuração principal,arquivo de configuração principal,"ES,FR",LLAMA,100.00000000000004
location of main configuration file,Nome da principal configuração de arquivo,local do arquivo de configuração principal,"ES,FR",LLAMA,11.478744233307168
location of language data files,localização dos arquivos de dados linguísticos,local dos arquivos de idiomas,"ES,FR",LLAMA,30.213753973567677
create dictionary aliases,criar alias de diccionarios para Wörterbuchaliase,cria apelidos de dicionário,"ES,FR",LLAMA,8.116697886877475
location of the main word list,Nome da lista de palavras principais,local do vocabulário principal,"ES,FR",LLAMA,0.0
encoding to expect data to be in,"Codificação, na qual os dados são esperados para estar em formato UTF-8.",codificação de entrada,"ES,FR",LLAMA,0.0
add or removes a filter,adicione ou remova um filtro,adiciona ou remove um filtro,"ES,FR",LLAMA,23.643540225079384
path(s) aspell looks for filters,Rota(s) onde aspell procura filtros baseados em expressões regulares.,caminho(s) para aspell buscar filtros,"ES,FR",LLAMA,13.065113298388567
filter mode,modo de filtragem,modo filtro,"ES,FR",LLAMA,27.516060407455225
extra dictionaries to use,diccionarios adicionais a utilizar,dicionários adicionais,"ES,FR",LLAMA,15.97357760615681
location for personal files,Nome para arquivos pessoais,local dos arquivos pessoais,"ES,FR",LLAMA,31.947155212313625
ignore words <= n chars,ignorar palavras com <= n caracteres,ignora palavras com menos de n caracteres,"ES,FR",LLAMA,18.575057999133602
ignore accents when checking words -- CURRENTLY IGNORED,ignorar os acentos ao verificar as palavras -- ACTUALMENTE IGNORADOS,ignora acentuação ao verificar palavras -- ATUALMENTE IGNORADO,"ES,FR",LLAMA,11.868405219520975
ignore case when checking words,ignorar maiúsculas e minúsculas ao verificar as palavras.,ignora case ao verificar palavras,"ES,FR",LLAMA,10.552670315936318
ignore commands to store replacement pairs,ignorar comandos para salvar pares de substituição,ignora comandos de substituição,"ES,FR",LLAMA,14.535768424205482
extra information for the word list,informaciÃ³n adicional para a lista de palavras,informação extra para o vocabulário,"ES,FR",LLAMA,6.567274736060395
keyboard definition to use for typo analysis,DefiniÃ£o do teclado para anÃ¡lise de erros tipogrÃ¡ficos,definição de teclado para uso em analise tipográfica,"ES,FR",LLAMA,12.22307556087252
language code,código de idioma,código do idioma,"ES,FR",LLAMA,34.66806371753173
"deprecated, use lang instead","obsoleto, use lang em vez disso","obsoleto, use lang","ES,FR",LLAMA,41.11336169005198
location of local language data files,localização dos arquivos de dados linguísticos,localização dos arquivos locais de dados de idioma,"ES,FR",LLAMA,27.22230298303347
base name of the main dictionary to use,Nome do principal dicionário de nomes,nome base do dicionário principal para usar,"ES,FR",LLAMA,9.042266054940777
set module name,nome do módulo definir para Modulname,define o nome do módulo,"ES,FR",LLAMA,30.213753973567677
search order for modules,Estrutura de ordenação para módulos,ordem de busca por módulos,"ES,FR",LLAMA,12.703318703865365
enable Unicode normalization,activar normalização Unicode,habilita normalização Unicode,"ES,FR",LLAMA,55.03212081491043
Unicode normalization required for current lang,"para esta linguagem, é necessÃ¡ria a normalizaciÃ³n Unicode unicodenormalizacÃ³ra.",normalização Unicode necessária para o idioma atual,"ES,FR",LLAMA,4.456882760699063
"Unicode normalization form: none, nfd, nfc, comp","Forma de normalização Unicode: none, nfd, nfc, comp","forma de normalização Unicode: none, nfd, nfc, comp","ES,FR",LLAMA,90.36020036098445
avoid lossy conversions when normalization,Evite conversões com perdas ao normalizar,evita conversões com perdas na normalização,"ES,FR",LLAMA,30.213753973567677
personal configuration file,arquivos de configuraÃ§Ã£o pessoal,arquivo de configuração pessoal,"ES,FR",LLAMA,18.99589214128981
personal dictionary file name,Nome do dicionário pessoal,arquivo de dicionário pessoal,"ES,FR",LLAMA,31.947155212313625
prefix directory,diretório de prefixo,prefixo do diretório,"ES,FR",LLAMA,34.66806371753173
replacements list file name,Nome do arquivo de lista de substituições,nome de arquivo da lista de substituições,"ES,FR",LLAMA,27.77619034011791
consider run-together words legal,aceitar palavras compostas,considera palavras aglutinadas como válidas,"ES,FR",LLAMA,14.127216461522432
maximum number that can be strung together,número máximo de palavras que podem ser compostas,número máximo quem podem ser colocadas juntas,"ES,FR",LLAMA,15.619699684601276
minimal length of interior words,tamanho mÃ­nimo das palavras internas,tamanho mínimo de palavras interior,"ES,FR",LLAMA,12.703318703865365
consider camel case words legal,considerar legais as palavras em CamelCase,considera palavras CamelCase como válidas,"ES,FR",LLAMA,9.652434877402245
save replacement pairs on save all,"ao salvar tudo com a orden 'save all', também é possível salvar as substituições em pares.","salva substituições quando for comando ""save all""","ES,FR",LLAMA,2.1476912089159055
set the prefix based on executable location,fixar o prefixo baseado no nome do programa,define o prefixo baseado na localização do executável,"ES,FR",LLAMA,22.089591134157878
size of the word list,tamanho da lista de palavras,tamanho do vocabulário,"ES,FR",LLAMA,10.682175159905848
no longer used,não é mais utilizado,não mais usado,"ES,FR",LLAMA,18.99589214128981
