original,translated,reference,context_languages,strategy,bleu
a number between 0 and 1,uma número entre 0 e 1,um número entre 0 e 1,"DE,RU",LLAMA,75.98356856515926
"in the form ""<name> <value>""",Em forma de '\<Name> <Wert>'.,"na forma ""<nome> <valor>""","DE,RU",LLAMA,7.768562846380176
string,cadeia de caracteres,texto,"DE,RU",LLAMA,0.0
integer,número inteiro,inteiro,"DE,RU",LLAMA,49.99999999999999
boolean,Valor de verdade,booleano,"DE,RU",LLAMA,0.0
list,Liste,lista,"DE,RU",LLAMA,0.0
"either ""true"" or ""false""",Entweder 'true' (verdadeiro) ou 'false' (falso),"tanto ""true"" ou ""false""","DE,RU",LLAMA,4.196114906296549
a positive integer,uma número inteiro positivo,um inteiro positivo,"DE,RU",LLAMA,31.947155212313625
# default: ,# Valor padrão: ,# padrão: ,"DE,RU",LLAMA,35.35533905932737
"
#######################################################################
#
# Filter: %s
#   %s
#
# configured as follows:

","Filtro: %s
   %s

Configurado da seguinte forma:
","
#######################################################################
#
# Filtro: %s
#   %s
#
# foi configurado deste modo:

","DE,RU",LLAMA,0.028959139606648254
ASPELL_CONF env var,ASPELL_CONF Umgebungsvariable,ASPELL_CONF env var,"DE,RU",LLAMA,46.30777161991026
main configuration file,arquivo de configuração principal,arquivo de configuração principal,"DE,RU",LLAMA,100.00000000000004
location of main configuration file,Nome da principal arquivo de configuração,local do arquivo de configuração principal,"DE,RU",LLAMA,32.46679154750991
location of language data files,Nome dos arquivos de dados linguísticos,local dos arquivos de idiomas,"DE,RU",LLAMA,30.213753973567677
create dictionary aliases,criação de aliases para o dicionário,cria apelidos de dicionário,"DE,RU",LLAMA,9.652434877402245
location of the main word list,Lista Principal de Palavras,local do vocabulário principal,"DE,RU",LLAMA,0.0
encoding to expect data to be in,"Codificação, na qual os dados são esperados para ocorrer",codificação de entrada,"DE,RU",LLAMA,0.0
add or removes a filter,adiciona ou remove um filtro,adiciona ou remove um filtro,"DE,RU",LLAMA,100.00000000000004
path(s) aspell looks for filters,"Caminhos(es), nos quais aspell procura filtros",caminho(s) para aspell buscar filtros,"DE,RU",LLAMA,5.934202609760488
filter mode,Modo de filtragem,modo filtro,"DE,RU",LLAMA,0.0
extra dictionaries to use,zusätzliche palavras deveriam ser utilizadas como dicionários adicionais.,dicionários adicionais,"DE,RU",LLAMA,9.535414040914192
location for personal files,Nome para arquivos pessoais,local dos arquivos pessoais,"DE,RU",LLAMA,31.947155212313625
ignore words <= n chars,ignoriere Wörter mit <= n Zeichen,ignora palavras com menos de n caracteres,"DE,RU",LLAMA,6.567274736060395
ignore accents when checking words -- CURRENTLY IGNORED,ignoriere Akzente beim Überprüfen -- MOMENTAN WIRKUNGSLOS,ignora acentuação ao verificar palavras -- ATUALMENTE IGNORADO,"DE,RU",LLAMA,5.693025330278465
