original,translated,reference,context_languages,strategy,bleu
a number between 0 and 1,uma número entre 0 e 1,um número entre 0 e 1,"ZH_CN,ID",LLAMA,75.98356856515926
"in the form ""<name> <value>""","na forma '\""<Nome> <Valor>\'","na forma ""<nome> <valor>""","ZH_CN,ID",LLAMA,11.121234698968381
string,cadeia de caracteres,texto,"ZH_CN,ID",LLAMA,0.0
integer,número inteiro,inteiro,"ZH_CN,ID",LLAMA,49.99999999999999
boolean,Valor de verdade,booleano,"ZH_CN,ID",LLAMA,0.0
list,Lista,lista,"ZH_CN,ID",LLAMA,0.0
"either ""true"" or ""false""",Entweder 'true' (verdadeiro) ou 'false' (falso),"tanto ""true"" ou ""false""","ZH_CN,ID",LLAMA,4.196114906296549
a positive integer,uma quantidade inteira positiva,um inteiro positivo,"ZH_CN,ID",LLAMA,0.0
# default: ,# Padrão: ,# padrão: ,"ZH_CN,ID",LLAMA,34.66806371753173
"
#######################################################################
#
# Filter: %s
#   %s
#
# configured as follows:

","Saringan: %s
%s","
#######################################################################
#
# Filtro: %s
#   %s
#
# foi configurado deste modo:

","ZH_CN,ID",LLAMA,5.208518187014659e-05
ASPELL_CONF env var,ASPELL_CONF Umgebungsvariable,ASPELL_CONF env var,"ZH_CN,ID",LLAMA,46.30777161991026
main configuration file,arquivo de configuração principal,arquivo de configuração principal,"ZH_CN,ID",LLAMA,100.00000000000004
location of main configuration file,Nome da principal arquivo de configuração,local do arquivo de configuração principal,"ZH_CN,ID",LLAMA,32.46679154750991
location of language data files,Nome dos arquivos de dados linguísticos,local dos arquivos de idiomas,"ZH_CN,ID",LLAMA,30.213753973567677
create dictionary aliases,criar alias de dicionário para palavras,cria apelidos de dicionário,"ZH_CN,ID",LLAMA,16.233395773754953
location of the main word list,Nome da lista de palavras principais,local do vocabulário principal,"ZH_CN,ID",LLAMA,0.0
encoding to expect data to be in,"Codificação, na qual os dados são esperados para estar em",codificação de entrada,"ZH_CN,ID",LLAMA,0.0
add or removes a filter,adiciona ou remove um filtro,adiciona ou remove um filtro,"ZH_CN,ID",LLAMA,100.00000000000004
path(s) aspell looks for filters,Os caminhos(s) nos quais o aspell procura filtros.,caminho(s) para aspell buscar filtros,"ZH_CN,ID",LLAMA,14.323145079400492
filter mode,Modo de filtragem,modo filtro,"ZH_CN,ID",LLAMA,0.0
extra dictionaries to use,zusätzliche dicionárias externos a serem utilizados,dicionários adicionais,"ZH_CN,ID",LLAMA,0.0
location for personal files,Nome para arquivos pessoais,local dos arquivos pessoais,"ZH_CN,ID",LLAMA,31.947155212313625
ignore words <= n chars,ignorar palavras com <= n caracteres,ignora palavras com menos de n caracteres,"ZH_CN,ID",LLAMA,18.575057999133602
ignore accents when checking words -- CURRENTLY IGNORED,ignoriere Akzente beim Überprüfen -- MOMENTAN WIRKUNGSLOS,ignora acentuação ao verificar palavras -- ATUALMENTE IGNORADO,"ZH_CN,ID",LLAMA,5.693025330278465
ignore case when checking words,ignorando diferenças de maiúsculas e minúsculas ao verificar,ignora case ao verificar palavras,"ZH_CN,ID",LLAMA,11.044795567078939
ignore commands to store replacement pairs,"ignoriere comandos, substituições de pares para armazenar",ignora comandos de substituição,"ZH_CN,ID",LLAMA,6.567274736060395
extra information for the word list,informações adicionais para a lista de palavras,informação extra para o vocabulário,"ZH_CN,ID",LLAMA,6.567274736060395
keyboard definition to use for typo analysis,Definição de Teclado para análise de erros de digitação,definição de teclado para uso em analise tipográfica,"ZH_CN,ID",LLAMA,5.669791110976001
language code,Código de linguagem,código do idioma,"ZH_CN,ID",LLAMA,0.0
"deprecated, use lang instead","obsoleto, usem 'lang' em seu lugar.","obsoleto, use lang","ZH_CN,ID",LLAMA,11.044795567078939
