original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento %s inválido para %s,argumento inválido %s para %s,"ID,VI",LLAMA,33.437015248821105
ambiguous argument %s for %s,argumento %s ambíguo para %s,argumento ambíguo %s para %s,"ID,VI",LLAMA,33.437015248821105
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,"ID,VI",LLAMA,39.76353643835252
ARGP_HELP_FMT: %s value is less than or equal to %s,ARGP_HELP_FMT: valor %s é menor ou igual que %s,ARGP_HELP_FMT: O valor %s é menor do que ou igual a %s,"ID,VI",LLAMA,50.8035786269302
%.*s: ARGP_HELP_FMT parameter requires a value,%.*s: o parâmetro ARGP_HELP_FMT precisa de um valor,%.*s: O parâmetro ARGP_HELP_FMT exige um valor,"ID,VI",LLAMA,56.81096832337496
%.*s: Unknown ARGP_HELP_FMT parameter,%.*s: Parâmetro ARGP_HELP_FMT desconhecido,%.*s: Parâmetro ARGP_HELP_FMT desconhecido,"ID,VI",LLAMA,100.00000000000004
Garbage in ARGP_HELP_FMT: %s,Incongruência em ARGP_HELP_FMT: %s,Lixo em ARGP_HELP_FMT: %s,"ID,VI",LLAMA,88.01117367933934
Mandatory or optional arguments to long options are also mandatory or optional for any corresponding short options.,Os argumentos obrigatórios ou opcionais para as opções longas também são obrigatórios ou opcionais para as opções curtas correspondentes.,Argumentos obrigatórios ou opcionais para opções longas também o são para quaisquer opções curtas correspondentes.,"ID,VI",LLAMA,30.752616970214323
Usage:,Modo de uso:,Uso:,"ID,VI",LLAMA,15.97357760615681
  or: ,o bien:, ou: ,"ID,VI",LLAMA,27.516060407455225
 [OPTION...],Opção [PILIHAN...], [OPÇÃO...],"ID,VI",LLAMA,43.47208719449914
"Try '%s --help' or '%s --usage' for more information.
",Tente chamar `%s --help' ou `%s --usage' para obter mais informações.,"Tente ""%s --help"" ou ""%s --usage"" para mais informações.
","ID,VI",LLAMA,14.62806365365753
"Report bugs to %s.
","Laporkan bug ke %s. 
","Relate erros para %s.
","ID,VI",LLAMA,30.213753973567677
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"ID,VI",LLAMA,21.02241038134286
give this help list,da esta lista de ajuda,fornece esta lista de ajuda,"ID,VI",LLAMA,66.87403049764218
give a short usage message,da un mensaje de uso corto,fornece uma mensagem de uso curta,"ID,VI",LLAMA,16.233395773754953
NAME,ID do usuário,NOME,"ID,VI",LLAMA,0.0
set the program name,estabeleça o nome do programa,define o nome do programa,"ID,VI",LLAMA,66.87403049764218
SECS,SEGS,SEGS,"ID,VI",LLAMA,100.00000000000004
hang for SECS seconds (default 3600),"berhenti selama SEGS segundos (por omisión DETIK detik, baku 3600)",segura por SEGS segundos (padrão 3600),"ID,VI",LLAMA,15.133218633429316
print program version,mostra a versão do programa,mostra a versão do programa,"ID,VI",LLAMA,100.00000000000004
(PROGRAM ERROR) No version known!?,(ERRO DEL PROGRAMA) Não se sabe qual é a versão!?,(ERRO NO PROGRAMA) Nenhuma versão conhecida!?,"ID,VI",LLAMA,10.224003680109194
"%s: Too many arguments
",%s: Demasiados argumentos,"%s: Número excessivo de argumentos
","ID,VI",LLAMA,28.641904579795423
(PROGRAM ERROR) Option should have been recognized!?,"(ERRO DEL PROGRAMA) Peculiar, a opção %s não deveria ter sido reconhecida!?",(ERRO NO PROGRAMA) A opção deveria ter sido reconhecida!?,"ID,VI",LLAMA,33.49151749202642
write error,erro de escritura,erro de escrita,"ID,VI",LLAMA,55.03212081491043
"%s: option '%s%s' is ambiguous
","%s: a opção '%s%s' é ambígua
","%s: a opção ""%s%s"" é ambígua
","ID,VI",LLAMA,42.86982293646294
%s: option '%s%s' is ambiguous; possibilities:,%s: a opção '%s%s' é ambígua; possibilidades:,"%s: a opção ""%s%s"" é ambígua; possibilidades:","ID,VI",LLAMA,54.01152096367801
"%s: unrecognized option '%s%s'
",%s: opção não reconhecida '%s%s',"%s: opção desconhecida ""%s%s""
","ID,VI",LLAMA,33.932513407933634
"%s: option '%s%s' doesn't allow an argument
","%s: a opção '%s%s' não permite argumento
","%s: a opção ""%s%s"" não permite um argumento
","ID,VI",LLAMA,37.32083238656446
"%s: option '%s%s' requires an argument
","%s: a opção '%s%s' não permite argumento
","%s: a opção ""%s%s"" exige um argumento
","ID,VI",LLAMA,36.883688707312125
"%s: invalid option -- '%c'
","%s: a opção '%c' não permite argumento
","%s: opção inválida -- ""%c""
","ID,VI",LLAMA,15.851165692617148
"%s: option requires an argument -- '%c'
",%s: a opção '%c' requer um argumento.,"%s: a opção exige um argumento -- ""%c""
","ID,VI",LLAMA,34.68626146171918
memory exhausted,memória agotada,memória esgotada,"ID,VI",LLAMA,49.99999999999999
unable to record current working directory,não é possível obter o diretório de trabalho atual,não foi possível registrar o diretório de trabalho atual,"ID,VI",LLAMA,48.54917717073236
failed to return to initial working directory,falha ao retornar ao diretório de trabalho inicial,falha em retornar ao diretório de trabalho inicial,"ID,VI",LLAMA,70.71067811865478
`,ID,“,"ID,VI",LLAMA,0.0
',ID,”,"ID,VI",LLAMA,0.0
^[yY],^[sSyY],^[+1SsyY],"ID,VI",LLAMA,27.534765745159184
^[nN],^[id],^[-0nN],"ID,VI",LLAMA,35.35533905932737
"Packaged by %s (%s)
",Empacotado por %s (%s),"Empacotado por %s (%s)
","ID,VI",LLAMA,100.00000000000004
"Packaged by %s
","Empacotado por %s
","Empacotado por %s
","ID,VI",LLAMA,100.00000000000004
(C),(C),(C),"ID,VI",LLAMA,100.00000000000004
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: Licença Pública Geral GNU versão 3 ou posterior <%s>. Este é software livre: você está livres para modificar e redistribuir. Não há nenhuma garantia, até onde a lei permite.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","ID,VI",LLAMA,31.68607954779892
"Written by %s.
",Escrito por %s.,"Escrito por %s.
","ID,VI",LLAMA,100.00000000000004
"Written by %s and %s.
","Escrito por %s e %s. 
","Escrito por %s e %s.
","ID,VI",LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s e %s.
","ID,VI",LLAMA,100.00000000000004
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, e %s. 
","Escrito por %s, %s, %s
e %s.
","ID,VI",LLAMA,80.03203203845001
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %s, e %s. 
","Escrito por %s, %s, %s
%s, e %s.
","ID,VI",LLAMA,83.94327083733333
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %d, %s, e %s. 
","Escrito por %s, %s, %s
%s, %s, e %s.
","ID,VI",LLAMA,82.69849674304945
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %d, %<PRIuMAX>, y %s. 
","Escrito por %s, %s, %s
%s, %s, %s, e %s.
","ID,VI",LLAMA,58.53410496728347
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, %d, %<PRIuMAX>, %s, %s, dan %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s,
e %s.
","ID,VI",LLAMA,63.19211739683715
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, %d, %<PRIuMAX>, %s, %s, %s, dan %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, e %s.
","ID,VI",LLAMA,66.99766576469962
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, %d, %d, %<PRIuMAX>, %d, %d, e outros. 
","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, %s, e outros.
","ID,VI",LLAMA,51.186626009261815
"Report bugs to: %s
","Laporkan bug ke: %s
","Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
","ID,VI",LLAMA,0.7723098754885949
"Report %s bugs to: %s
","Laporkan %s bug ke: %s
","Relate erros do %s para: %s
","ID,VI",LLAMA,22.811360354329615
"%s home page: <%s>
",%s página de <%s>,"Página do %s: <%s>
","ID,VI",LLAMA,36.28241434631104
"General help using GNU software: <%s>
","Bem-vindo ao manual do GNU. Para obter ajuda sobre o uso geral da aplicação, consulte a seção '%s'.
Para assistência adicional ou perguntas específicas, por favor, entre em contato com nosso suporte técnico.","Ajuda em geral no uso de software GNU: <%s>
","ID,VI",LLAMA,1.3389812472744242
%s: Cannot %s,%s: Não é possível %s,%s: Função %s falhou,"ID,VI",LLAMA,25.848657697858535
%s: Warning: Cannot %s,%s: Peringatança: Não é possível %s,%s: Atenção: Função %s falhou,"ID,VI",LLAMA,20.556680845025987
%s: Cannot change mode to %s,%s: Não pode ser alterado o modo para %s,%s: Não foi possível mudar modo para %s,"ID,VI",LLAMA,42.40125351805035
"%s: Cannot change ownership to uid %ju, gid %ju","%s: Não pode mudar o proprietário para uid %ju, gid %ju.","%s: Não foi possível alterar o dono para uid %ju, gid %ju","ID,VI",LLAMA,57.49089871602278
%s: Cannot hard link to %s,%s: Não pode criar um enlace duro para %s,%s: Não foi possível criar um link físico para %s,"ID,VI",LLAMA,31.440065102016753
%s: Cannot seek to %jd,%s: Não é possível mover para %jd,%s: Não foi possível saltar para %jd,"ID,VI",LLAMA,39.281465090051285
%s: Warning: Cannot seek to %jd,%s: Peringatança: Não é possível mover para %jd,%s: Aviso: Não foi possível saltar para %jd,"ID,VI",LLAMA,24.808415001701803
%s: Cannot create symlink to %s,%s: Não pode criar o link simbólico para %s,%s: Não foi possível criar um link simbólico para %s,"ID,VI",LLAMA,50.16513759455242
Removing leading `%s' from member names,Menghilangkan awalan '%s' dari nama anggota,"Removendo ""%s"" inicial dos nomes dos membros","ID,VI",LLAMA,4.300847718252331
Removing leading `%s' from hard link targets,Menghilangkan awalan '%s' dari target hard link,"Removendo ""%s"" inicial dos alvos de links físicos","ID,VI",LLAMA,3.817681337429047
Substituting `.' for empty member name,Substitua '.'' por nome anônimo,"Substituindo ""."" para nome de membro vazio","ID,VI",LLAMA,5.868924818816531
Substituting `.' for empty hard link target,Substitua '.'' por um objetivo vacío de enlace duro.,"Substituindo ""."" para alvo de link físico vazio","ID,VI",LLAMA,4.02724819242185
exec/tcp: Service not available,exec/tcp: Serviço não disponível,exec/tcp: Serviço não disponível,"ID,VI",LLAMA,100.00000000000004
stdin,entrada padrão (stdin),entrada padrão (stdin),"ID,VI",LLAMA,100.00000000000004
stdout,saída padrão (stdout),saída padrão (stdout),"ID,VI",LLAMA,100.00000000000004
Cannot redirect files for remote shell,Não é possível redirecionar arquivos para um shell remoto.,Não foi possível redirecionar arquivos para o shell remoto,"ID,VI",LLAMA,32.46679154750989
Cannot reset uid and gid: %s,Não é possível redefinir o uid e gid do usuário %s.,Não foi possível redefinir uid e gid: %s,"ID,VI",LLAMA,17.474335703431752
Cannot execute remote shell,Não é possível executar um shell remoto,Não foi possível executar um shell remoto,"ID,VI",LLAMA,64.34588841607616
Seek direction out of range,Direção de desplazamiento fuera de rango,Direção de salto fora da faixa,"ID,VI",LLAMA,16.233395773754953
Invalid seek direction,Ordem de desplazamiento inválida,Direção de salto inválido,"ID,VI",LLAMA,15.97357760615681
Invalid seek offset,Deslocamento inválido,Deslocamento de salto inválido,"ID,VI",LLAMA,26.013004751144457
Seek offset out of range,Deslocamento fora do alcance,Deslocamento de salto fora da faixa,"ID,VI",LLAMA,11.521590992286539
Invalid byte count,Número de bytes inválido,Contagem de byte inválida,"ID,VI",LLAMA,15.97357760615681
Byte count out of range,Número de bytes fora do intervalo aceito,Contagem de byte fora de faixa,"ID,VI",LLAMA,7.809849842300637
Premature eof,Fim de arquivo prematuro,Fim de arquivo (eof) prematuro,"ID,VI",LLAMA,30.18153515504547
Invalid operation code,Código de operação inválido,Código de operação inválido,"ID,VI",LLAMA,100.00000000000004
Opcode out of range,Código de operação fora do alcance,Opcode fora de faixa,"ID,VI",LLAMA,9.652434877402245
Operation not supported,Operação não suportada,Sem suporte à operação,"ID,VI",LLAMA,0.0
Unexpected arguments,Argumentos inesperados,Argumentos inesperados,"ID,VI",LLAMA,100.00000000000004
"Manipulate a tape drive, accepting commands from a remote process","Manipulando uma unidade de cinta, aceitando ordens de um processo remoto.","Manipula uma unidade de fita, aceitando comandos de um processo remoto","ID,VI",LLAMA,31.170906522700683
NUMBER,NÚMERO,NUMERO,"ID,VI",LLAMA,0.0
set debug level,estabeleça o nível de depuração,define nível de depuração,"ID,VI",LLAMA,39.76353643835252
FILE,FICHERO,ARQUIVO,"ID,VI",LLAMA,0.0
set debug output file name,estabeleça o nome do arquivo para a saída de depuração,define nome do arquivo de saída do depuração,"ID,VI",LLAMA,18.575057999133595
cannot open %s,não é possível abrir %s,não foi possível abrir %s,"ID,VI",LLAMA,53.7284965911771
too many arguments,demasiados argumentos,número excessivo de argumentos,"ID,VI",LLAMA,18.393972058572114
Garbage command,ID insinteligível,Comando sem sentido,"ID,VI",LLAMA,0.0
This does not look like a tar archive,Este não parece um arquivo tar,Este não parece ser um arquivo-tar,"ID,VI",LLAMA,32.46679154750991
Total bytes read,Bytes lidos em total,Total de bytes lidos,"ID,VI",LLAMA,15.97357760615681
Total bytes written,Bytes escritos en total,Total de bytes escritos,"ID,VI",LLAMA,15.97357760615681
Total bytes deleted,Bytes lost in total,Total de bytes apagados,"ID,VI",LLAMA,0.0
(pipe),(tubulação),(pipe),"ID,VI",LLAMA,34.66806371753173
Refusing to read archive contents from terminal (missing -f option?),Declinando ler conteúdo de arquivo a partir da linha de comando (falta opção -f?),Recusando a ler conteúdo do arquivo-tar a partir do terminal (faltando a opção -f ?),"ID,VI",LLAMA,19.923405658137927
Refusing to write archive contents to terminal (missing -f option?),Declinando escrever conteúdo de arquivo para terminal (falta a opção -f?),Recusando a escrever conteúdo do arquivo-tar para o terminal (faltando a opção -f ?),"ID,VI",LLAMA,30.329987166688387
Invalid value for record_size,O valor de `record_size' não é válido,"Valor inválido para ""record_size""","ID,VI",LLAMA,8.392229812593097
No archive name given,Não foi especificado nenhum nome de arquivo.,Nome de arquivo-tar não informado,"ID,VI",LLAMA,5.522397783539471
Cannot verify stdin/stdout archive,não é possível verificar a entrada/saída padrão,Não foi possível verificar arquivos-tar de entrada/saída padrão (stdin/stdout),"ID,VI",LLAMA,18.223643378374444
Archive is compressed. Use %s option,O arquivo está comprimido. Utilize a opção %s.,O arquivo-tar está compactado. Use a opção %s,"ID,VI",LLAMA,26.985534666825092
Cannot update compressed archives,Não é possível atualizar arquivos comprimidos.,Não foi possível atualizar arquivos-tar compactados,"ID,VI",LLAMA,14.535768424205482
"At beginning of tape, quitting now","No princípio da cinta, se termina agora.","No início da fita, encerrando agora","ID,VI",LLAMA,6.742555929751843
"Too many errors, quitting","Excesso de erros, desistir","Muitos erros, encerrando","ID,VI",LLAMA,21.3643503198117
Cannot backspace archive file; it may be unreadable without -i,Não é possível ir para trás no arquivo; pode ser ilegível sem -i.,Não foi possível recuar no arquivo-tar; pode estar ilegível sem -i,"ID,VI",LLAMA,13.834368456410946
rmtlseek not stopped at a record boundary,rmtlseek não pode parar em limites de um registro,rmtlseek não está parado numa fronteira de registro,"ID,VI",LLAMA,11.339582221952005
%s: contains invalid volume number,%s: contém um número de volume inválido,%s: contém um número de volume inválido,"ID,VI",LLAMA,100.00000000000004
Prepare volume #%jd for %s and hit return: ,Siapkan volume #%jd untuk %s e aperte Enter:,Prepare o volume #%jd para %s e tecle Enter: ,"ID,VI",LLAMA,31.440065102016753
EOF where user reply was expected,Encontrou o final do arquivo enquanto esperava por resposta do usuário.,Fim de arquivo onde era esperado resposta do usuário,"ID,VI",LLAMA,13.545994273378144
