original,translated,reference,context_languages,strategy,comet,chrf,bleu,ter,bertscore
invalid argument %s for %s,%s de argumento %s inválido para %s,argumento inválido %s para %s,"ZH_CN,VI",LLAMA,88.1757915019989,68.74760024096997,21.36435031981171,60.0,85.7475757598877
ambiguous argument %s for %s,%s 的参数 %s 具有歧义,argumento ambíguo %s para %s,"ZH_CN,VI",LLAMA,55.98551034927368,15.369610825039151,19.43309443637608,80.0,71.10300660133362
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,"ZH_CN,VI",LLAMA,98.43652844429016,86.19589689046727,39.76353643835252,33.33333333333333,88.09451460838318
ARGP_HELP_FMT: %s value is less than or equal to %s,ARGP_HELP_FMT: o valor de %s é menor ou igual a %s,ARGP_HELP_FMT: O valor %s é menor do que ou igual a %s,"ZH_CN,VI",LLAMA,90.58099389076233,69.17122626735284,57.984659185367214,25.0,95.59732675552368
%.*s: ARGP_HELP_FMT parameter requires a value,%.*s: o parâmetro ARGP_HELP_FMT precisa de um valor,%.*s: O parâmetro ARGP_HELP_FMT exige um valor,"ZH_CN,VI",LLAMA,93.48087310791016,68.47842201638001,56.81096832337496,28.57142857142857,97.3537802696228
%.*s: Unknown ARGP_HELP_FMT parameter,%.*s: Parâmetro ARGP_HELP_FMT desconhecido,%.*s: Parâmetro ARGP_HELP_FMT desconhecido,"ZH_CN,VI",LLAMA,97.46114611625671,100.0,100.00000000000004,0.0,99.99999403953552
Garbage in ARGP_HELP_FMT: %s,Incongruência no ARGP_HELP_FMT: %s,Lixo em ARGP_HELP_FMT: %s,"ZH_CN,VI",LLAMA,78.3963680267334,64.57035046833191,75.98356856515926,50.0,92.2271728515625
Mandatory or optional arguments to long options are also mandatory or optional for any corresponding short options.,Os argumentos obrigatórios e opcionais para as opções longas também são obrigatórios ou opcionais para as opções curtas correspondentes.,Argumentos obrigatórios ou opcionais para opções longas também o são para quaisquer opções curtas correspondentes.,"ZH_CN,VI",LLAMA,89.7656261920929,74.50975735572881,30.752616970214323,53.333333333333336,89.58855271339417
Usage:,Modo de uso:,Uso:,"ZH_CN,VI",LLAMA,84.59203839302063,30.087239181827524,15.97357760615681,100.0,81.51369094848633
  or: ,o bem ou o mal, ou: ,"ZH_CN,VI",LLAMA,60.016441345214844,22.954091816367264,10.682175159905848,100.0,71.26997113227844
 [OPTION...],[Opção...], [OPÇÃO...],"ZH_CN,VI",LLAMA,96.56494855880737,24.21626984126984,53.7284965911771,0.0,87.88197636604309
"Try '%s --help' or '%s --usage' for more information.
",Tente `%s --help` ou `%s --uso` para mais informações.,"Tente ""%s --help"" ou ""%s --usage"" para mais informações.
","ZH_CN,VI",LLAMA,94.40310597419739,60.54255438876378,25.947507140745756,44.44444444444444,82.53719806671143
"Report bugs to %s.
",Comunicar erros a %s.,"Relate erros para %s.
","ZH_CN,VI",LLAMA,90.86431860923767,31.445348972922503,32.46679154750991,50.0,87.31091618537903
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"ZH_CN,VI",LLAMA,94.79896426200867,63.385693111236584,21.02241038134286,50.0,90.22597670555115
give this help list,mostrar esta lista de ajuda,fornece esta lista de ajuda,"ZH_CN,VI",LLAMA,89.67750668525696,69.67229503270693,66.87403049764218,20.0,88.72559666633606
give a short usage message,enviar mensagem de uso curto,fornece uma mensagem de uso curta,"ZH_CN,VI",LLAMA,78.77035140991211,57.85368293213307,32.555630133216134,50.0,85.35045385360718
NAME,Nome,NOME,"ZH_CN,VI",LLAMA,78.7127435207367,5.0,0.0,0.0,81.87203407287598
set the program name,estabeleça o nome do programa,define o nome do programa,"ZH_CN,VI",LLAMA,92.78731942176819,68.98226852741506,66.87403049764218,20.0,91.15661382675171
SECS,SEGs,SEGS,"ZH_CN,VI",LLAMA,86.88936829566956,38.33333333333332,0.0,0.0,89.1158401966095
hang for SECS seconds (default 3600),"aguarda por SEGS segundos (por omissão, em média, 3600)",segura por SEGS segundos (padrão 3600),"ZH_CN,VI",LLAMA,52.70907282829285,59.08879226303297,22.997519112894437,83.33333333333334,85.86124181747437
print program version,exibe a versão do programa,mostra a versão do programa,"ZH_CN,VI",LLAMA,92.64746904373169,72.79864720427304,66.87403049764218,20.0,88.43916654586792
