original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento %s inválido para %s,argumento inválido %s para %s,"RU,ZH_CN",LLAMA,33.437015248821105
ambiguous argument %s for %s,argumento %s ambíguo para %s,argumento ambíguo %s para %s,"RU,ZH_CN",LLAMA,33.437015248821105
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,"RU,ZH_CN",LLAMA,39.76353643835252
ARGP_HELP_FMT: %s value is less than or equal to %s,ARGP_HELP_FMT: o valor de %s é menor ou igual a %s,ARGP_HELP_FMT: O valor %s é menor do que ou igual a %s,"RU,ZH_CN",LLAMA,57.984659185367214
%.*s: ARGP_HELP_FMT parameter requires a value,%.*s: Para o parâmetro ARGP_HELP_FMT é necessário um valor,%.*s: O parâmetro ARGP_HELP_FMT exige um valor,"RU,ZH_CN",LLAMA,53.12583871630397
%.*s: Unknown ARGP_HELP_FMT parameter,%.*s: Parâmetro ARGP_HELP_FMT desconhecido,%.*s: Parâmetro ARGP_HELP_FMT desconhecido,"RU,ZH_CN",LLAMA,100.00000000000004
Garbage in ARGP_HELP_FMT: %s,Incongruência em ARGP_HELP_FMT: %s,Lixo em ARGP_HELP_FMT: %s,"RU,ZH_CN",LLAMA,88.01117367933934
Mandatory or optional arguments to long options are also mandatory or optional for any corresponding short options.,Os argumentos obrigatórios ou opcionais para as opções longas também são obrigatórios ou opcionais para as opções curtas correspondentes.,Argumentos obrigatórios ou opcionais para opções longas também o são para quaisquer opções curtas correspondentes.,"RU,ZH_CN",LLAMA,30.752616970214323
Usage:,Modo de uso:,Uso:,"RU,ZH_CN",LLAMA,15.97357760615681
  or: ,ou:, ou: ,"RU,ZH_CN",LLAMA,100.00000000000004
 [OPTION...],[OPÇÃO...], [OPÇÃO...],"RU,ZH_CN",LLAMA,100.00000000000004
"Try '%s --help' or '%s --usage' for more information.
",Tente `%s --help' ou `%s --uso' para obter mais informações.,"Tente ""%s --help"" ou ""%s --usage"" para mais informações.
","RU,ZH_CN",LLAMA,14.705119569961715
"Report bugs to %s.
","Comunicar erros a %s. 
","Relate erros para %s.
","RU,ZH_CN",LLAMA,32.46679154750991
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"RU,ZH_CN",LLAMA,21.02241038134286
