original,translated,reference,context_languages,strategy,bleu
"%s: unable to resolve bind address %s; disabling bind.
",%s: não é possível resolver o endereço bind %s; desligando a conexão.,"%s: não foi possível resolver endereço de associação %s; desabilitando a associação.
","ID,ES",LLAMA,24.797984721910183
Connecting to %s|%s|:%d... ,Conectando con %s[%s]:%d... ,Conectando-se a %s|%s|:%d... ,"ID,ES",LLAMA,43.24227075463216
Connecting to %s:%d... ,Menghubungi %s:%d... ,Conectando-se a %s:%d... ,"ID,ES",LLAMA,77.25505949016376
Connecting to [%s]:%d... ,Conectando con [%s]:%d... ,Conectando-se a [%s]:%d... ,"ID,ES",LLAMA,80.70557274927978
"setsockopt SO_RCVBUF failed: %s
",falha ao definir o parâmetro SO_RCVBUF do soquete: %s,"setsockopt SO_RCVBUF falhou: %s
","ID,ES",LLAMA,19.338531381761715
"connected.
",conexão estabelecida.,"conectado.
","ID,ES",LLAMA,27.516060407455225
"failed: %s.
",gagal: %s.,"falha: %s.
","ID,ES",LLAMA,66.87403049764218
"%s: unable to resolve host address %s
",%s: não é possível resolver o endereço %s,"%s: não foi possível resolver endereço de máquina %s
","ID,ES",LLAMA,29.81247384881109
"setsockopt SO_REUSEADDR failed: %s
",falha ao configurar o soquete com opção SO_REUSEADDR: %s,"setsockopt SO_REUSEADDR falhou: %s
","ID,ES",LLAMA,19.338531381761715
"Too many fds open.  Cannot use select on a fd >= %d
","Excesso de fds abertos. Não é possível utilizar select para fd >= %d
","Muitos descritores de arquivos em aberto. Não é selecionável um fd >= %d
","ID,ES",LLAMA,31.53554052490134
"Converted links in %d files in %s seconds.
",As URLs foram convertidas em arquivos (%d) ao longo de %s segundos.,"Links convertidos em %d arquivos em %s segundos.
","ID,ES",LLAMA,18.295654224495205
Converting links in %s... ,Mengonversi tautan di %s... ,Convertendo links em %s... ,"ID,ES",LLAMA,51.697315395717055
"nothing to do.
",não há nada que se possa fazer.,"nada a ser feito.
","ID,ES",LLAMA,6.567274736060395
"%d.
",%d.,"%d.
","ID,ES",LLAMA,100.00000000000004
"Cannot convert links in %s: %s
","Не foi possível converter as referências em %s: %s
","Não foi possível converter links em %s: %s
","ID,ES",LLAMA,53.107253497886994
"Unable to delete %s: %s
","Не foi possível excluir %s: %s
","Não foi possível excluir %s: %s
","ID,ES",LLAMA,86.33400213704509
"Cannot back up %s as %s: %s
","Не foi possível realizar backup do arquivo %s com o nome %s: %s
","Não foi possível fazer uma cópia de segurança de %s como %s: %s
","ID,ES",LLAMA,27.443481336742803
"Unable to get cookie for %s
",Не foi possível obter cookie para %s,"Incapaz de obter o cookie para %s
","ID,ES",LLAMA,36.55552228545123
"Syntax error in Set-Cookie: %s at position %d.
",Erro de sintaxe no Set-Cookie: %s na posição %d.,"Erro de sintaxe em Set-Cookie: %s na posição %d.
","ID,ES",LLAMA,76.11606003349888
Cookie coming from %s attempted to set domain to ,"Cookie recebidos do %s tentaram alterar o domínio para ""%s"".",Cookie vindo de %s tentou designar domínio como,"ID,ES",LLAMA,6.250381527944883
"%s
","%s
","%s
","ID,ES",LLAMA,100.00000000000004
"Cannot open cookies file %s: %s
","não é possível abrir o arquivo cookies %s: %s
","Não foi possível abrir o arquivo de cookies %s: %s
","ID,ES",LLAMA,58.33510584342546
"Error writing to %s: %s
","Erro ao escrever no arquivo '%s': %s
","Erro ao gravar em %s: %s.
","ID,ES",LLAMA,18.36028134946796
"Error closing %s: %s
",falha ao fechar %s: %s,"Erro ao fechar %s: %s
","ID,ES",LLAMA,84.08964152537145
"Unsupported listing type, trying Unix listing parser.
","Não suportado o formato de lista, tentar analisador para listas Unix.","Não há suporte para o tipo de listagem. Tentando usar interpretador de listagem UNIX.
","ID,ES",LLAMA,3.6672995332980713
Index of /%s on %s:%d,Indice do /%s na linha %d da tabela de indexação.,Índice de /%s em %s:%d,"ID,ES",LLAMA,13.912311644176565
time unknown       ,tempo desconhecido   ,horário desconhecido ,"ID,ES",LLAMA,49.99999999999999
File        ,Arquivo    ,Arquivo     ,"ID,ES",LLAMA,100.00000000000004
Directory   ,Catalogo     ,Diretório   ,"ID,ES",LLAMA,0.0
Link        ,Linka       ,Link        ,"ID,ES",LLAMA,0.0
Not sure    ,Tidak yakin seja um identificador válido.,Incerto     ,"ID,ES",LLAMA,0.0
 (%s bytes),(%s byte), (%s bytes),"ID,ES",LLAMA,42.72870063962342
Length: %s,Размер (байт): %s,Tamanho: %s,"ID,ES",LLAMA,24.446151121745054
", %s (%s) remaining",", %s (%s) tersisa",", %s (%s) restantes","ID,ES",LLAMA,84.08964152537145
", %s remaining",", %s restante",", %s restantes","ID,ES",LLAMA,59.460355750136046
" (unauthoritative)
",ID (não otoritativo)," (sem autoridade)
","ID,ES",LLAMA,12.703318703865365
"Could not initialize SSL. It will be disabled.
",Не foi possível iniciar o SSL. Ele será desabilitado.,"Não foi possível iniciar o SSL. Ele será desabilitado.
","ID,ES",LLAMA,89.31539818068698
Logging in as %s ... ,Executa entrada sob o nome %s ... ,Acessando como %s ... ,"ID,ES",LLAMA,39.281465090051306
"Error in server response, closing control connection.
","Erro na resposta do servidor, encerrando o controle de conexão.","Erro na resposta do servidor, fechando a conexão de controle.
","ID,ES",LLAMA,47.40604259878137
"Error in server greeting.
",Erro ao apresentar boas-vindas no servidor.,"Erro na saudação do servidor.
","ID,ES",LLAMA,14.535768424205482
"Write failed, closing control connection.
","Erro de escrita, conexão controladora encerrada.","Falha de escrita, fechando a conexão de controle.
","ID,ES",LLAMA,18.190371142855746
