original,translated,reference,context_languages,strategy,bleu
"%s: unable to resolve bind address %s; disabling bind.
",%s: não é possível resolver o endereço bind %s; a ligação será desligada. (bind off),"%s: não foi possível resolver endereço de associação %s; desabilitando a associação.
","RU,ZH_CN",LLAMA,18.72867462785877
Connecting to %s|%s|:%d... ,Conectando ao %s|%s|:%d... ,Conectando-se a %s|%s|:%d... ,"RU,ZH_CN",LLAMA,83.85766789076261
Connecting to %s:%d... ,Conectando ao %s:%d... ,Conectando-se a %s:%d... ,"RU,ZH_CN",LLAMA,75.98356856515926
Connecting to [%s]:%d... ,Conectando ao [%s]:%d... ,Conectando-se a [%s]:%d... ,"RU,ZH_CN",LLAMA,80.70557274927978
"setsockopt SO_RCVBUF failed: %s
",falha ao definir o parâmetro SO_RCVBUF com setsockopt: %s,"setsockopt SO_RCVBUF falhou: %s
","RU,ZH_CN",LLAMA,20.098339913206324
"connected.
",Conexão estabelecida.,"conectado.
","RU,ZH_CN",LLAMA,27.516060407455225
"failed: %s.
",falha em %s.,"falha: %s.
","RU,ZH_CN",LLAMA,42.72870063962342
"%s: unable to resolve host address %s
",%s: não é possível resolver o endereço %s,"%s: não foi possível resolver endereço de máquina %s
","RU,ZH_CN",LLAMA,29.81247384881109
"setsockopt SO_REUSEADDR failed: %s
",falha ao definir o socket SO_REUSEADDR: %s,"setsockopt SO_REUSEADDR falhou: %s
","RU,ZH_CN",LLAMA,23.462350320527996
"Too many fds open.  Cannot use select on a fd >= %d
",Excesso de fds abertos. Não é possível utilizar select para fd >= %d,"Muitos descritores de arquivos em aberto. Não é selecionável um fd >= %d
","RU,ZH_CN",LLAMA,31.53554052490134
"Converted links in %d files in %s seconds.
",As URLs foram convertidas em arquivos (%d) ao longo de %s segundos.,"Links convertidos em %d arquivos em %s segundos.
","RU,ZH_CN",LLAMA,18.295654224495205
Converting links in %s... ,Conversão de links em %s… ,Convertendo links em %s... ,"RU,ZH_CN",LLAMA,21.64910073203448
"nothing to do.
",não há nada para fazer.,"nada a ser feito.
","RU,ZH_CN",LLAMA,9.652434877402245
"%d.
",%d.,"%d.
","RU,ZH_CN",LLAMA,100.00000000000004
"Cannot convert links in %s: %s
",Não é possível converter as referências em %s: %s,"Não foi possível converter links em %s: %s
","RU,ZH_CN",LLAMA,48.326978309062184
"Unable to delete %s: %s
","Não é possível excluir %s: %s
","Não foi possível excluir %s: %s
","RU,ZH_CN",LLAMA,75.06238537503395
"Cannot back up %s as %s: %s
",Não é possível salvar %s sob o nome %s: %s,"Não foi possível fazer uma cópia de segurança de %s como %s: %s
","RU,ZH_CN",LLAMA,26.279464298691586
"Unable to get cookie for %s
",Não é possível obter cookies para %s,"Incapaz de obter o cookie para %s
","RU,ZH_CN",LLAMA,22.089591134157878
"Syntax error in Set-Cookie: %s at position %d.
",Erro de sintaxe no Set-Cookie: %s na posição %d.,"Erro de sintaxe em Set-Cookie: %s na posição %d.
","RU,ZH_CN",LLAMA,76.11606003349888
Cookie coming from %s attempted to set domain to ,"Cookie recebidos do %s, tentaram alterar o domínio para """,Cookie vindo de %s tentou designar domínio como,"RU,ZH_CN",LLAMA,8.054496384843702
"%s
","%s
","%s
","RU,ZH_CN",LLAMA,100.00000000000004
"Cannot open cookies file %s: %s
",não é possível abrir o arquivo cookies %s: %s,"Não foi possível abrir o arquivo de cookies %s: %s
","RU,ZH_CN",LLAMA,58.33510584342546
"Error writing to %s: %s
","Erro de escrita no arquivo ""%s"": %s","Erro ao gravar em %s: %s.
","RU,ZH_CN",LLAMA,16.59038701421971
"Error closing %s: %s
",Erro ao fechar %s: %s,"Erro ao fechar %s: %s
","RU,ZH_CN",LLAMA,100.00000000000004
"Unsupported listing type, trying Unix listing parser.
","Formato de lista não suportado, tentarão analisá-lo usando um anotador para listas do Unix.","Não há suporte para o tipo de listagem. Tentando usar interpretador de listagem UNIX.
","RU,ZH_CN",LLAMA,3.21858262703621
Index of /%s on %s:%d,Índice /%s no %s:%d,Índice de /%s em %s:%d,"RU,ZH_CN",LLAMA,48.959148327580515
time unknown       ,o tempo é desconhecido   ,horário desconhecido ,"RU,ZH_CN",LLAMA,15.97357760615681
File        ,Arquivo        ,Arquivo     ,"RU,ZH_CN",LLAMA,100.00000000000004
Directory   ,Categoria     ,Diretório   ,"RU,ZH_CN",LLAMA,0.0
Link        ,Linka      ,Link        ,"RU,ZH_CN",LLAMA,0.0
Not sure    ,Desconhecido,Incerto     ,"RU,ZH_CN",LLAMA,0.0
 (%s bytes),(%s bytes), (%s bytes),"RU,ZH_CN",LLAMA,100.00000000000004
Length: %s,Размер (байт): %s,Tamanho: %s,"RU,ZH_CN",LLAMA,24.446151121745054
", %s (%s) remaining",", %s (%s) restante.",", %s (%s) restantes","RU,ZH_CN",LLAMA,72.59795291154772
", %s remaining",", %s restante",", %s restantes","RU,ZH_CN",LLAMA,59.460355750136046
" (unauthoritative)
", (não confiável)," (sem autoridade)
","RU,ZH_CN",LLAMA,18.99589214128981
"Could not initialize SSL. It will be disabled.
",Não é possível inicializar o SSL. Será desligado.,"Não foi possível iniciar o SSL. Ele será desabilitado.
","RU,ZH_CN",LLAMA,16.807407519804237
Logging in as %s ... ,Executa o login sob o nome %s ... ,Acessando como %s ... ,"RU,ZH_CN",LLAMA,35.08439695638686
