original,translated,reference,context_languages,strategy,bleu
"%s: unable to resolve bind address %s; disabling bind.
",%s: não é possível resolver o endereço bind %s; a ligação será desligada. (OBS.: Obs.),"%s: não foi possível resolver endereço de associação %s; desabilitando a associação.
","RU,DE",LLAMA,16.331948281960493
Connecting to %s|%s|:%d... ,Conexão com %s|%s|:%d... ,Conectando-se a %s|%s|:%d... ,"RU,DE",LLAMA,83.85766789076261
Connecting to %s:%d... ,Conectando ao %s:%d... ,Conectando-se a %s:%d... ,"RU,DE",LLAMA,75.98356856515926
Connecting to [%s]:%d... ,Conexão ao [%s]:%d… ,Conectando-se a [%s]:%d... ,"RU,DE",LLAMA,42.0886844306855
"setsockopt SO_RCVBUF failed: %s
",falha ao configurar o soquete SO_RCVBUF: %s,"setsockopt SO_RCVBUF falhou: %s
","RU,DE",LLAMA,23.462350320527996
"connected.
",conexão estabelecida.,"conectado.
","RU,DE",LLAMA,27.516060407455225
"failed: %s.
",falha: %s.,"falha: %s.
","RU,DE",LLAMA,100.00000000000004
"%s: unable to resolve host address %s
",%s: não é possível resolver o endereço %s,"%s: não foi possível resolver endereço de máquina %s
","RU,DE",LLAMA,29.81247384881109
"setsockopt SO_REUSEADDR failed: %s
",falha ao configurar o socket SO_REUSEADDR: %s,"setsockopt SO_REUSEADDR falhou: %s
","RU,DE",LLAMA,23.462350320527996
"Too many fds open.  Cannot use select on a fd >= %d
",Excesso de descritores de arquivo abertos. Não é possível utilizar select para fd >= %d,"Muitos descritores de arquivos em aberto. Não é selecionável um fd >= %d
","RU,DE",LLAMA,29.550432371218758
"Converted links in %d files in %s seconds.
",Links convertidos em %d arquivos (%<PRIuMAX>) em %s segundos.,"Links convertidos em %d arquivos em %s segundos.
","RU,DE",LLAMA,49.62822700197381
Converting links in %s... ,Conversão de links em %s… ,Convertendo links em %s... ,"RU,DE",LLAMA,21.64910073203448
"nothing to do.
",não há nada para fazer.,"nada a ser feito.
","RU,DE",LLAMA,9.652434877402245
"%d.
",%d.,"%d.
","RU,DE",LLAMA,100.00000000000004
"Cannot convert links in %s: %s
","Не foi possível converter links para %s: %s
","Não foi possível converter links em %s: %s
","RU,DE",LLAMA,58.77283725105324
"Unable to delete %s: %s
","Не foi possível excluir %s: %s
","Não foi possível excluir %s: %s
","RU,DE",LLAMA,86.33400213704509
"Cannot back up %s as %s: %s
",Não é possível salvar %s sob o nome %s: %s,"Não foi possível fazer uma cópia de segurança de %s como %s: %s
","RU,DE",LLAMA,26.279464298691586
"Unable to get cookie for %s
",Не foi possível obter cookie para %s,"Incapaz de obter o cookie para %s
","RU,DE",LLAMA,36.55552228545123
"Syntax error in Set-Cookie: %s at position %d.
",Erro de sintaxe no Set-Cookie: %s na posição %d.,"Erro de sintaxe em Set-Cookie: %s na posição %d.
","RU,DE",LLAMA,76.11606003349888
