original,translated,reference,context_languages,strategy,bleu
"%s: unable to resolve bind address %s; disabling bind.
",%s: não é possível resolver o endereço bind %s; desativando bind.,"%s: não foi possível resolver endereço de associação %s; desabilitando a associação.
","ZH_CN,ES",LLAMA,24.375427155462503
Connecting to %s|%s|:%d... ,Conectando con %s|%s|:%d... ,Conectando-se a %s|%s|:%d... ,"ZH_CN,ES",LLAMA,83.85766789076261
Connecting to %s:%d... ,Conectando ao %s:%d... ,Conectando-se a %s:%d... ,"ZH_CN,ES",LLAMA,75.98356856515926
Connecting to [%s]:%d... ,Conectando ao [%s]:%d... ,Conectando-se a [%s]:%d... ,"ZH_CN,ES",LLAMA,80.70557274927978
"setsockopt SO_RCVBUF failed: %s
",falha ao definir o parâmetro SO_RCVBUF do soquete: %s,"setsockopt SO_RCVBUF falhou: %s
","ZH_CN,ES",LLAMA,19.338531381761715
"connected.
",conexão estabelecida.,"conectado.
","ZH_CN,ES",LLAMA,27.516060407455225
"failed: %s.
",falha: %s.,"falha: %s.
","ZH_CN,ES",LLAMA,100.00000000000004
"%s: unable to resolve host address %s
",%s: não é possível resolver o endereço %s,"%s: não foi possível resolver endereço de máquina %s
","ZH_CN,ES",LLAMA,29.81247384881109
"setsockopt SO_REUSEADDR failed: %s
",falha ao definir o socket SO_REUSEADDR: %s,"setsockopt SO_REUSEADDR falhou: %s
","ZH_CN,ES",LLAMA,23.462350320527996
"Too many fds open.  Cannot use select on a fd >= %d
","Excesso de descriptores de soquetes abertos. Não é possível utilizar select para fd >= %d
","Muitos descritores de arquivos em aberto. Não é selecionável um fd >= %d
","ZH_CN,ES",LLAMA,27.694132751313415
"Converted links in %d files in %s seconds.
",Links convertidos em %d arquivos em %s segundos.,"Links convertidos em %d arquivos em %s segundos.
","ZH_CN,ES",LLAMA,100.00000000000004
Converting links in %s... ,Conversão de links em %s... ,Convertendo links em %s... ,"ZH_CN,ES",LLAMA,72.59795291154772
"nothing to do.
",não há nada para fazer.,"nada a ser feito.
","ZH_CN,ES",LLAMA,9.652434877402245
"%d.
",%d.,"%d.
","ZH_CN,ES",LLAMA,100.00000000000004
"Cannot convert links in %s: %s
",Не foi possível converter as referências em %s: %s,"Não foi possível converter links em %s: %s
","ZH_CN,ES",LLAMA,53.107253497886994
"Unable to delete %s: %s
","Не foi possível remover %s: %s
","Não foi possível excluir %s: %s
","ZH_CN,ES",LLAMA,51.33450480401705
"Cannot back up %s as %s: %s
",Не foi possível realizar a cópia de segurança do arquivo %s sob o nome %s: %s,"Não foi possível fazer uma cópia de segurança de %s como %s: %s
","ZH_CN,ES",LLAMA,28.50782270836371
"Unable to get cookie for %s
",Не foi possível obter cookie para %s,"Incapaz de obter o cookie para %s
","ZH_CN,ES",LLAMA,36.55552228545123
"Syntax error in Set-Cookie: %s at position %d.
","Erro de sintaxe no Set-Cookie: %s na posição %d. 
","Erro de sintaxe em Set-Cookie: %s na posição %d.
","ZH_CN,ES",LLAMA,76.11606003349888
Cookie coming from %s attempted to set domain to ,"Cookies obtidos do %s tentaram alterar o domínio para ""
",Cookie vindo de %s tentou designar domínio como,"ZH_CN,ES",LLAMA,8.29519350710986
"%s
","%s
","%s
","ZH_CN,ES",LLAMA,100.00000000000004
"Cannot open cookies file %s: %s
",não é possível abrir o arquivo de cookies %s: %s,"Não foi possível abrir o arquivo de cookies %s: %s
","ZH_CN,ES",LLAMA,82.4236750264605
"Error writing to %s: %s
","Erro ao escrever no arquivo '%s': %s
","Erro ao gravar em %s: %s.
","ZH_CN,ES",LLAMA,18.36028134946796
"Error closing %s: %s
",falha ao fechar %s: %s,"Erro ao fechar %s: %s
","ZH_CN,ES",LLAMA,84.08964152537145
"Unsupported listing type, trying Unix listing parser.
","Não suportado o formato de lista, tentaríamos usar um analisador para listas do Unix.","Não há suporte para o tipo de listagem. Tentando usar interpretador de listagem UNIX.
","ZH_CN,ES",LLAMA,3.8275613602956104
