original,translated,reference,context_languages,strategy,bleu
"%s: unable to resolve bind address %s; disabling bind.
",%s: não é possível resolver o endereço bind %s; a ligação é desligada. (bind off),"%s: não foi possível resolver endereço de associação %s; desabilitando a associação.
",RU,LLAMA,18.72867462785877
Connecting to %s|%s|:%d... ,Conectar ao %s|%s|:%d... ,Conectando-se a %s|%s|:%d... ,RU,LLAMA,83.85766789076261
Connecting to %s:%d... ,Conectando ao soquete %s:%d... ,Conectando-se a %s:%d... ,RU,LLAMA,67.86502681586727
Connecting to [%s]:%d... ,Conexão ao [%s]:%d… ,Conectando-se a [%s]:%d... ,RU,LLAMA,42.0886844306855
"setsockopt SO_RCVBUF failed: %s
",falha ao definir o parâmetro SO_RCVBUF do soquete de recebimento: %s,"setsockopt SO_RCVBUF falhou: %s
",RU,LLAMA,16.451929399933114
"connected.
",conexão estabelecida.,"conectado.
",RU,LLAMA,27.516060407455225
"failed: %s.
",falha na verificação: a linha %<PRIuMAX> possui %<PRIuMAX> campos (esperado %<PRIuMAX>),"falha: %s.
",RU,LLAMA,2.1671320168371846
"%s: unable to resolve host address %s
",%s: não é possível resolver o endereço %s,"%s: não foi possível resolver endereço de máquina %s
",RU,LLAMA,29.81247384881109
"setsockopt SO_REUSEADDR failed: %s
",falha ao configurar o socket SO_REUSEADDR: %s,"setsockopt SO_REUSEADDR falhou: %s
",RU,LLAMA,23.462350320527996
"Too many fds open.  Cannot use select on a fd >= %d
",Excesso de fds abertos. Não é possível utilizar select para soquetes com número maior ou igual ao %d.,"Muitos descritores de arquivos em aberto. Não é selecionável um fd >= %d
",RU,LLAMA,8.896962872669691
"Converted links in %d files in %s seconds.
",Links convertidos em arquivos (%d) ao longo de %s segundos.,"Links convertidos em %d arquivos em %s segundos.
",RU,LLAMA,27.22589423069701
Converting links in %s... ,Conversão de links em %s… ,Convertendo links em %s... ,RU,LLAMA,21.64910073203448
"nothing to do.
",não há nada para fazer.,"nada a ser feito.
",RU,LLAMA,9.652434877402245
"%d.
",%d.,"%d.
",RU,LLAMA,100.00000000000004
"Cannot convert links in %s: %s
","Не foi possível converter as referências para %s: %s
","Não foi possível converter links em %s: %s
",RU,LLAMA,42.40125351805035
"Unable to delete %s: %s
","Não é possível excluir %s: %s
","Não foi possível excluir %s: %s
",RU,LLAMA,75.06238537503395
"Cannot back up %s as %s: %s
",Não é possível salvar %s com o nome %s: %s,"Não foi possível fazer uma cópia de segurança de %s como %s: %s
",RU,LLAMA,26.279464298691586
"Unable to get cookie for %s
",Não é possível obter cookies para %s,"Incapaz de obter o cookie para %s
",RU,LLAMA,22.089591134157878
"Syntax error in Set-Cookie: %s at position %d.
","Erro de sintaxe no Set-Cookie: %s na posição %d. 
","Erro de sintaxe em Set-Cookie: %s na posição %d.
",RU,LLAMA,76.11606003349888
Cookie coming from %s attempted to set domain to ,"CookieBiscoitos, obtidos do %s, tentaram alterar o domínio para '",Cookie vindo de %s tentou designar domínio como,RU,LLAMA,6.837203339116283
"%s
","%s
","%s
",RU,LLAMA,100.00000000000004
"Cannot open cookies file %s: %s
","não é possível abrir o arquivo cookies %s: %s
","Não foi possível abrir o arquivo de cookies %s: %s
",RU,LLAMA,58.33510584342546
"Error writing to %s: %s
","Erro de escrita no arquivo ""%s"": %s","Erro ao gravar em %s: %s.
",RU,LLAMA,16.59038701421971
"Error closing %s: %s
",Erro ao fechar %s: %s,"Erro ao fechar %s: %s
",RU,LLAMA,100.00000000000004
"Unsupported listing type, trying Unix listing parser.
","Formato de lista não suportado, tentarão analisá-lo usando um anotador para Unix.","Não há suporte para o tipo de listagem. Tentando usar interpretador de listagem UNIX.
",RU,LLAMA,3.2399023551226187
Index of /%s on %s:%d,Índice /%s no %s:%d,Índice de /%s em %s:%d,RU,LLAMA,48.959148327580515
time unknown       ,o tempo é desconhecido   ,horário desconhecido ,RU,LLAMA,15.97357760615681
File        ,Arquivo        ,Arquivo     ,RU,LLAMA,100.00000000000004
Directory   ,Catalogo     ,Diretório   ,RU,LLAMA,0.0
Link        ,Link,Link        ,RU,LLAMA,100.00000000000004
Not sure    ,Desconhecido,Incerto     ,RU,LLAMA,0.0
 (%s bytes),(%s byte), (%s bytes),RU,LLAMA,42.72870063962342
Length: %s,Размер (байт): %s,Tamanho: %s,RU,LLAMA,24.446151121745054
", %s (%s) remaining",", %s (%s) restante.",", %s (%s) restantes",RU,LLAMA,72.59795291154772
", %s remaining",", %s restante",", %s restantes",RU,LLAMA,59.460355750136046
" (unauthoritative)
",Não confie nisso.," (sem autoridade)
",RU,LLAMA,0.0
"Could not initialize SSL. It will be disabled.
",Não é possível inicializar o SSL. Será desligado.,"Não foi possível iniciar o SSL. Ele será desabilitado.
",RU,LLAMA,16.807407519804237
Logging in as %s ... ,Executa o input sob o nome %s … ,Acessando como %s ... ,RU,LLAMA,9.535414040914192
"Error in server response, closing control connection.
","Erro no retorno do servidor, o mecanismo de gerenciamento do conexão fecha. A causa pode ser um erro interno ou uma falha na rede.","Erro na resposta do servidor, fechando a conexão de controle.
",RU,LLAMA,6.601618238283769
"Error in server greeting.
",Erro na apresentação do servidor.,"Erro na saudação do servidor.
",RU,LLAMA,37.99178428257963
"Write failed, closing control connection.
","Erro de escrita, conexão gerenciada encerrada.","Falha de escrita, fechando a conexão de controle.
",RU,LLAMA,18.190371142855746
"The server refuses login.
",O servidor negou o login.,"O servidor recusou o acesso.
",RU,LLAMA,19.304869754804482
"Login incorrect.
",Usuário ou senha inválido.,"Identificação incorreta.
",RU,LLAMA,10.682175159905848
"Logged in!
",Entrada bem-sucedida na sistema!,"Acesso autorizado!
",RU,LLAMA,10.682175159905848
"Server did not accept the 'PBSZ 0' command.
",O servidor não aceitou a comando PBSZ 0.,"O servidor não aceitou o comando ""PBSZ 0"".
",RU,LLAMA,30.541450699432374
"Server did not accept the 'PROT %c' command.
",O servidor não aceitou a comando de proteção 'PROT %c'.,"O servidor não aceitou o comando ""PROT %c"".
",RU,LLAMA,24.384183193426086
"Server error, can't determine system type.
","Erro do servidor, não é possível identificar o tipo de sistema.","Erro do servidor, não foi possível determinar tipo de sistema.
",RU,LLAMA,49.73567356124543
done.    ,pronto.,feito.   ,RU,LLAMA,49.99999999999999
"done.
",pronto.,"feito.
",RU,LLAMA,49.99999999999999
"Unknown type `%c', closing control connection.
","Tipo de conexão desconhecido ""%c"", o qual gerenciado é encerrado.","Tipo ""%c"" é desconhecido, fechando a conexão de controle.
",RU,LLAMA,21.186050864016675
done.  ,pronto.,feito. ,RU,LLAMA,49.99999999999999
"==> CWD not needed.
",==> Diretório não é necessário.,"==> CWD não é necessário.
",RU,LLAMA,50.000000000000014
Logically impossible section reached in getftp(),Em getftp() alcançou um divisor lógico inexistente,Seção logicamente impossível foi alcançada em getftp(),RU,LLAMA,17.747405280050266
"cwd_count: %d
cwd_start: %d
cwd_end: %d
","cwd_count: %d
cwd_start: %d
cwd_end: %d
","cwd_count: %d
cwd_start: %d
cwd_end: %d
",RU,LLAMA,100.00000000000004
"No such directory %s.

",Não existe tal diretório: %s.,"O diretório %s não foi encontrado.

",RU,LLAMA,13.134549472120788
"==> CWD not required.
",==> Diretório não é necessário.,"==> CWD não exigido.
",RU,LLAMA,23.356898886410015
"File has already been retrieved.
",Arquivo já foi carregado.,"O arquivo já foi obtido.
",RU,LLAMA,19.3576934939088
"Cannot initiate PASV transfer.
","Não é possível iniciar a transferência PASV. Por favor, tente novamente.","Não é possível iniciar transferência PASV.
",RU,LLAMA,25.712008025141323
"Cannot parse PASV response.
",Erro de análise da resposta PASV.,"Não foi possível entender resposta do comando PASV.
",RU,LLAMA,10.923299908191149
"couldn't connect to %s port %d: %s
",não foi possível se conectar ao %s porta %d: %s,"não foi possível se conectar a %s porta %d: %s
",RU,LLAMA,78.25422900366432
"Bind error (%s).
",Erro bind (%s).,"Erro na associação (%s).
",RU,LLAMA,55.780028607687655
"Invalid PORT.
",Porto inválido.,"PORT é inválido.
",RU,LLAMA,39.43223765116288
"
REST failed, starting from scratch.
","Erro REST, inicialização do serviço
","
REST falhou, recomeçando do zero.
",RU,LLAMA,9.042266054940777
"File %s exists.
",Arquivo %s existe.,"O arquivo %s existe.
",RU,LLAMA,54.75182535069452
"No such file %s.
",Não existe tal arquivo: %s.,"O arquivo %s não foi encontrado.

",RU,LLAMA,13.134549472120788
"No such file %s.

",Não existe tal arquivo: %s.,"O arquivo %s não foi encontrado.

",RU,LLAMA,13.134549472120788
"No such file or directory %s.

",Não foi possível encontrar o arquivo ou diretório especificado: %s.,"O arquivo ou diretório %s não foi encontrado.

",RU,LLAMA,15.727800941615351
"%s has sprung into existence.
",%s se tornou realidade.,"%s surgiu do nada.
",RU,LLAMA,17.965205598154213
"%s: %s, closing control connection.
",%s: conexão administrativa encerrada. (assumindo que %s seja substituído por uma ação ou título relevante),"%s: %s, fechando conexão de controle.
",RU,LLAMA,9.246523455174716
%s (%s) - Data connection: %s; ,%s (%s) - Conectar: %s; ,%s (%s) - Conexão de dados: %s; ,RU,LLAMA,62.20700406786387
"Control connection closed.
",O vínculo de controle foi encerrado.,"A conexão de controle está fechada.
",RU,LLAMA,14.535768424205482
"Data transfer aborted.
",A transferência de dados foi interrompida.,"A transferência dos dados foi abortada.
",RU,LLAMA,19.64073254502566
"File %s already there; not retrieving.
",Arquivo %s já existe; não é carregado.,"O arquivo %s já existe, não será baixado.
",RU,LLAMA,26.305014340253436
(try:%2d),(tentativa:%2d),(tentativa:%2d),RU,LLAMA,100.00000000000004
"%s (%s) - written to stdout %s[%s]

",%s (%s) - gravado na saída padrão %s[%s],"%s (%s) - escrito para a saída padrão %s[%s]

",RU,LLAMA,71.89085812023326
"%s (%s) - %s saved [%s]

",%s (%s) - %s salvo [%s],"%s (%s) - %s salvo [%s]

",RU,LLAMA,100.00000000000004
"Removing %s.
",Удаляется %s.,"Removendo %s.
",RU,LLAMA,59.460355750136046
"Using %s as listing tmp file.
",Utilizamos o arquivo %s como ferramenta temporária para a lista.,"Usando %s como arquivo temporário de listagem.
",RU,LLAMA,14.323145079400492
"Removed %s.
","Удалён %s. 
","Removeu %s.
",RU,LLAMA,59.460355750136046
"Recursion depth %d exceeded max. depth %d.
","A profundidade de recorrência %d ultrapassou a máxima profundidade permitida, que é %d.","Nível de recursão %d excedeu o nível máximo %d.
",RU,LLAMA,11.203754340102181
"Remote file no newer than local file %s -- not retrieving.
",Arquivo remoto não é mais recente do que o arquivo local %s — não é carregado.,"O arquivo remoto não é mais novo que o local %s -- ignorando.
",RU,LLAMA,22.786788980326644
"Remote file is newer than local file %s -- retrieving.

",Arquivo remoto do arquivo local %s - carregando.,"O arquivo remoto é mais novo que o local %s -- baixando.

",RU,LLAMA,12.451233733093902
"The sizes do not match (local %s) -- retrieving.

","Os tamanhos não concordam (tamanho local %s) — carrega. 
","Os tamanhos não coincidem (local %s) -- baixando.

",RU,LLAMA,29.782017963590448
"Invalid name of the symlink, skipping.
","Nome inválido de símbolo de ligação, ignorado.","Nome inválido da ligação simbólica, ignorando.
",RU,LLAMA,11.99014838091355
"Already have correct symlink %s -> %s

",A ligação simbólica correta %s -> %s já existe.,"Ligação simbólica já está correta %s -> %s

",RU,LLAMA,50.08718428920986
"Creating symlink %s -> %s
",Cria uma ligação simbólica %s -> %s,"Criando ligação simbólica %s -> %s
",RU,LLAMA,75.98356856515926
"Symlinks not supported, skipping symlink %s.
","As links simbólicas não são suportadas, a referência %s é ignorada.","Não há suporte para ligações simbólicas, ignorando a ligação %s.
",RU,LLAMA,7.474875887495341
"Skipping directory %s.
",O diretório %s é ignorado.,"Ignorando o diretório %s.
",RU,LLAMA,26.269098944241588
"%s: unknown/unsupported file type.
",%s: tipo de arquivo desconhecido/não suportado.,"%s: o tipo de arquivo é desconhecido ou não possui suporte.
",RU,LLAMA,19.767437766271104
"Failed to set permissions for %s.
",Não foi possível definir permissões para %s.,"Falhou em obter permissões para %s.
",RU,LLAMA,44.63236137853326
"%s: corrupt time-stamp.
",%s: a marca de data/hora foi corrompida.,"%s: horário (timestamp) corrompido.
",RU,LLAMA,13.545994273378144
"Will not retrieve dirs since depth is %d (max %d).
","Categorias não serão carregadas, pois a profundidade é de %d (máximo %d).","Não serão baixados os diretórios, pois o nível de recursão é %d (máx. %d).
",RU,LLAMA,19.712779182815254
"Not descending to %s as it is excluded/not-included.
","Acesso ao diretório ""%s"" não é possível, pois ele está excluído/excluída.","Não descendo para %s, pois está excluído/não incluído.
",RU,LLAMA,12.512236921161914
"Rejecting %s.
",Отклоняється %s.,"Rejeitando %s.
",RU,LLAMA,59.460355750136046
"Rejecting %s (Invalid Entry).
",Отклоняється %s (неадекватний елемент).,"Rejeitando %s (entrada inválida).
",RU,LLAMA,25.848657697858535
"%s is excluded/not-included through regex.
",«%s» excluído/não incluído de acordo com o padrão regular.,"%s está excluído/não-incluído pela expressão regular.
",RU,LLAMA,8.493098745313148
"Error matching %s against %s: %s
","Erro de correspondência %s com %s: %s
","Erro ao comparar %s com %s: %s.
",RU,LLAMA,63.8194179668201
"No matches on pattern %s.
",Não há correspondências com o padrão %s.,"Não há ocorrências para o padrão %s.
",RU,LLAMA,51.33450480401705
"Wrote HTML-ized index to %s [%s].
","Índice em formato HTML gravado no arquivo ""%s"" [%s].
","Escrito índice em formato HTML em %s [%s].
",RU,LLAMA,33.64932442330151
"Wrote HTML-ized index to %s.
","Índice em formato HTML gravado no arquivo ""%s"".","Escrito índice em formato HTML em %s.
",RU,LLAMA,16.59038701421971
"ERROR: Cannot open directory %s.
",ERRO: Não foi possível abrir o diretório %s.,"ERRO: Não conseguiu abrir o diretório %s.
",RU,LLAMA,58.77283725105324
"ERROR: Failed to open cert %s: (%d).
",ERRO DE ACESSO À CERTIFICAÇÃO SERVIDOR %s (%d).,"ERRO: Não conseguiu abrir o certificado %s: (%d).
",RU,LLAMA,29.48553103743023
"Loaded CA certificate '%s'
",O certificado do CA ' %s' foi carregado com sucesso.,"Carregou certificado CA ""%s""
",RU,LLAMA,4.456882760699063
"ERROR: Failed to load CRL file '%s': (%d)
",ERRO: Não foi possível carregar o arquivo CRL «%s»: (%d).,"ERRO: Falha em carregar arquivo LCR ""%s"": (%d)
",RU,LLAMA,25.28116869739494
"Loaded CRL file '%s'
",CRL-arquivo carregado para o banco de dados RU,"Carregou arquivo LCR ""%s""
",RU,LLAMA,0.0
"ERROR: GnuTLS requires the key and the cert to be of the same type.
",ERRO: Para GnuTLS é necessário um par de chave e certificado do mesmo tipo.,"ERRO: GnuTLS exige que a chave e o certificado sejam do mesmo tipo.
",RU,LLAMA,21.874057156123218
"Your GnuTLS version is too old to support TLS 1.3
","versão muito antiga do GnuTLS, para suportar TLS 1.3","Sua versão do GnuTLS é muito antiga para suportar TLS 1.3
",RU,LLAMA,33.07680439972367
"GnuTLS: unimplemented 'secure-protocol' option value %u
",GnuTLS: valor %u do parâmetro 'secure-protocol' não está implementado,"GnuTLS: valor %u para opção ""secure-protocol"" não implementado
",RU,LLAMA,34.84694488743309
"Please report this issue to bug-wget@gnu.org
",Comunique-se sobre esta falha por email para bug-wget@gnu.org,"Por favor, relate este problema para bug-wget@gnu.org
",RU,LLAMA,41.72261448611505
"GnuTLS: unimplemented 'secure-protocol' option value %d
",GnuTLS: valor %d parâmetro 'secure-protocol' não implementado,"GnuTLS: valor %d para opção ""secure-protocol"" não implementado
",RU,LLAMA,36.782780004878816
"GnuTLS: Cannot set prio string directly. Falling back to default priority.
",GnuTLS: não é possível definir a prioridade da linha diretamente. Retornamos ao padrão de prioridade.,"GnuTLS: Não é possível definir texto prio diretamente. Retrocedendo para prioridade padrão.
",RU,LLAMA,12.846189726767717
ERROR,ERRO,ERRO,RU,LLAMA,100.00000000000004
WARNING,PREDUEPRAZDENICIE,AVISO,RU,LLAMA,0.0
"%s: No certificate presented by %s.
","%s: Não há certificado, apresentado por %s. Para obter mais informações sobre como criar um novo ou importar um existente, consulte a documentação do sistema.","%s: Nenhum certificado apresentado por %s.
",RU,LLAMA,14.957644445778929
"%s: The certificate of %s is not trusted.
","%s: Não há confiança no certificado para %s. Por favor, verifique se o seu certificado é válido e atualizado.","%s: O certificado de %s não é confiável.
",RU,LLAMA,7.929026506841378
"%s: The certificate of %s doesn't have a known issuer.
","%s: Editor de certificado desconhecido do %s. Por favor, verifique se o nome e a data da emissão estão corretos.","%s: O certificado de %s não tem um emissor conhecido.
",RU,LLAMA,7.6047020452233385
"%s: The certificate of %s has been revoked.
",%s: Certificado para %s expirou.,"%s: O certificado de %s foi revogado.
",RU,LLAMA,18.70274255449444
"%s: The certificate signer of %s was not a CA.
","%s: Certificado emitido por %s não encontrado na Unidade de Controle (УЦ).
","%s: O signatário do certificado de %s não era uma AC.
",RU,LLAMA,14.44788670919441
"%s: The certificate of %s was signed using an insecure algorithm.
",%s: Para assinar o certificado %s foi utilizado um algoritmo não seguro. A utilização de métodos seguros é essencial para a autenticidade do processo.,"%s: O certificado de %s foi assinado usando um algoritmo inseguro.
",RU,LLAMA,9.91099796650846
"%s: The certificate of %s is not yet activated.
",%s: Certificado %s ainda não está ativado.,"%s: O certificado de %s ainda não está ativo.
",RU,LLAMA,40.292759186936564
"%s: The certificate of %s has expired.
",%s: O certificado tem efeito expirado. A data de validade do certificado é %d.,"%s: O certificado de %s expirou.
",RU,LLAMA,21.31456897111116
"Error initializing X509 certificate: %s
",Erro de inicialização do certificado X509: %s,"Erro ao iniciar o certificado X509: %s
",RU,LLAMA,46.713797772819994
"No certificate found
",Certificado não encontrado,"Nenhum certificado foi encontrado
",RU,LLAMA,19.716118825581447
"Error parsing certificate: %s
",Erro de análise do certificado digital: %s,"Erro ao analisar o certificado: %s
",RU,LLAMA,20.164945583740657
"The certificate has not yet been activated
",O certificado ainda não está ativado.,"O certificado não foi ativado ainda
",RU,LLAMA,16.515821590069034
"The certificate has expired
",O certificado expirou seu período de validade.,"O certificado expirou
",RU,LLAMA,20.556680845025987
"The certificate's owner does not match hostname %s
",O proprietário do certificado não corresponde ao nome do nó %s,"O dono do certificado não coincide com o nome de máquina %s.
",RU,LLAMA,14.59522521830733
"The public key does not match pinned public key!
",Chave pública não corresponde à chave privada associada!,"A chave pública não coincide com a chave pública memorizada!
",RU,LLAMA,9.080027618567454
"Certificate must be X.509
",O certificado deve corresponder ao padrão X.509.,"O certificado precisa ser X.509
",RU,LLAMA,19.64073254502565
"Error in handling the address list.
",Erro ao processar a lista de endereços.,"Erro ao manipular a lista de endereços.
",RU,LLAMA,59.4603557501361
Unknown host,não é conhecido o nó,A máquina é desconhecida,RU,LLAMA,10.682175159905848
Temporary failure in name resolution,Erro temporário ao resolver o nome do arquivo,Falha temporária na resolução de nome,RU,LLAMA,5.522397783539471
Unknown error,Erro desconhecido,Erro desconhecido,RU,LLAMA,100.00000000000004
Resolving %s... ,Распознається %s… ,Resolvendo %s... ,RU,LLAMA,10.122592925934278
"failed: No IPv4/IPv6 addresses for host.
",Erro: para o servidor não há endereço IPv4/IPv6.,"falha: Não há endereços IPv4/IPv6 para a máquina.
",RU,LLAMA,15.580105704117443
"failed: timed out.
",Erro de tempo limite excedido.,"falha: o tempo esgostou.
",RU,LLAMA,9.652434877402245
"%s: Cannot resolve incomplete link %s.
","%s: não é possível reconhecer uma URL parcialmente inválida %s. Por favor, verifique se a sintaxe está correta.","%s: Não foi possível resolver o link incompleto %s.
",RU,LLAMA,10.236329204211275
"%s: Invalid URL %s: %s
",%s: URL inválido %s: %s,"%s: O URL %s é inválido: %s.
",RU,LLAMA,23.380108507646643
"Failed writing HTTP request: %s.
","Erro de escrita HTTP-pedido: %s. 
","Falhou em enviar requisição HTTP: %s.
",RU,LLAMA,30.509752160562883
"No headers, assuming HTTP/0.9","Os cabeçalhos não estão presentes, é implícito HTTP/0.9","Não foram recebidos cabeçalhos, assumindo HTTP/0.9",RU,LLAMA,15.851165692617148
"File %s already there; not retrieving.

",Arquivo %s já existe — não é carregado.,"O arquivo %s já existe, não será baixado.

",RU,LLAMA,26.305014340253436
"gmtime failed. This is probably a bug.
",Erro gmtime. Provável falha devido a defeito.,"gmtime falhou. Isso provavelmente é um bug.
",RU,LLAMA,6.27465531099474
"Cannot convert timestamp to http format. Falling back to time 0 as last modification time.
",Não é possível converter a marcação de tempo para o formato HTTP. Retrocedemos ao horário zero como hora do último alteração.,"Não foi possível converter o horário para o formato HTTP. Assumindo a hora 0 como horário da última modificação.
",RU,LLAMA,20.697419395750256
"BODY data file %s missing: %s
","Файл BODY-данных %s: %s não encontrado
","O arquivo %s de dados BODY está faltando: %s
",RU,LLAMA,15.99024219628172
"Reusing existing connection to [%s]:%d.
","uso repetido do soquete com [%s]:%d. 
","Reaproveitando a conexão existente para [%s]:%d.
",RU,LLAMA,55.93684915933074
"Reusing existing connection to %s:%d.
",uso repetido do soquete com %s:%d.,"Reaproveitando a conexão existente para %s:%d.
",RU,LLAMA,46.17366309441026
"Failed reading proxy response: %s
",Erro de leitura do resultado proxy: %s.,"Falhou em ler a resposta do proxy: %s
",RU,LLAMA,27.77619034011791
"%s ERROR %d: %s.
","%s ОШИБКА %d: %s.
","%s ERRO %d: %s.
",RU,LLAMA,66.06328636027612
Malformed status line,Linha de status incompleta,A linha de status é inválida,RU,LLAMA,19.37692912686648
Proxy tunneling failed: %s,Erro de tunneling do proxy: %s,O tunelamento pelo proxy falhou: %s,RU,LLAMA,22.089591134157878
"Unknown authentication scheme.
",Esta é uma cadeia de caracteres inválida.,"O esquema de autenticação é desconhecido.
",RU,LLAMA,7.267884212102741
"Authentication selected: %s
",Autenticação escolhida: %s,"Autenticação selecionada: %s
",RU,LLAMA,42.72870063962342
"Saving to: %s
","Salvar no: %s
","Salvando em: %s
",RU,LLAMA,39.76353643835252
"When downloading signature:
%s: %s.
","Durante a cópia da assinatura: %s: %s. 
","Ao baixar a assinatura:
%s: %s.
",RU,LLAMA,63.15552371794033
"Unable to read signature content from temporary file. Skipping.
",Não é possível ler o conteúdo da assinatura a partir de um arquivo temporário. Esquecido.,"Incapaz de ler o conteúdo da assinatura em arquivo temporário. Ignorando.
",RU,LLAMA,30.277029197532105
"Could not create temporary file. Skipping signature download.
",Não foi possível criar um arquivo temporário. O download da assinatura é permitido.,"Não foi possível criar um arquivo temporário. Ignorando o download da assinatura.
",RU,LLAMA,58.282339541526554
"Invalid pri value. Assuming %d.
",Valor inválido para pri. Supomos %d.,"Valor PRI inválido. Assumindo %d.
",RU,LLAMA,21.10534063187263
"Could not find acceptable digest for Metalink resources.
Ignoring them.
",Não é possível encontrar uma hash (digest) adequada para os recursos Metalink. Ignorado.,"Não foi possível encontrar resenha aceitável para recursos Metalink.
Ignorando-os.
",RU,LLAMA,12.03921753741131
"Disabling SSL due to encountered errors.
",O SSL foi desabilitado devido a erros detectados.,"Desabilitando SSL devido aos erros encontrados.
",RU,LLAMA,6.742555929751843
"%s request sent, awaiting response... ",%s solicitação enviada. Esperando resposta… ,"A requisição %s foi enviada, aguardando resposta... ",RU,LLAMA,7.64649370538093
"No data received.
",Não foi possível obter dados.,"Nenhum dado foi recebido.
",RU,LLAMA,9.652434877402245
"Read error (%s) in headers.
",Erro de leitura (%s) nos cabeçalhos.,"Erro de leitura (%s) nos cabeçalhos.
",RU,LLAMA,100.00000000000004
(no description),(não há descrição),(sem descrição),RU,LLAMA,23.643540225079384
"Location: %s%s
","Адресу: %s%s
","Localização: %s%s
",RU,LLAMA,75.98356856515926
unspecified,não há dados,não especificada,RU,LLAMA,27.516060407455225
 [following],[avançamento], [redirecionando],RU,LLAMA,34.66806371753173
"File %s not modified on server. Omitting download.

",Arquivo %s no servidor não foi alterado. O download é permitido.,"Arquivo %s não foi modificado no servidor. Não será baixado.

",RU,LLAMA,16.544619993389986
"Server ignored If-Modified-Since header for file %s.
You might want to add --no-if-modified-since option.

",O servidor ignorou o cabeçalho If-Modified-Since para o arquivo %s. Tente adicionar parâmetro --no-if-modified-since.,"Servidor ignorou o cabeçalho If-Modified-Since para o arquivo %s.
Você talvez queira adicionar a opção --no-if-modified-since.

",RU,LLAMA,53.11807486200756
"
    The file is already fully retrieved; nothing to do.

",Arquivo já totalmente carregado; não há ação necessária.,"
    O arquivo já foi completamente obtido; não há nada a ser feito.

",RU,LLAMA,11.896441524336442
Length: ,Comprimento: ,Tamanho: ,RU,LLAMA,49.99999999999999
ignored,ignorado,ignorado,RU,LLAMA,100.00000000000004
"Warning: wildcards not supported in HTTP.
",Aviso: as máscaras de URL no HTTP não são suportadas.,"Aviso: Não há suporte para caracteres coringa no HTTP.
",RU,LLAMA,10.127993013562818
"Spider mode enabled. Check if remote file exists.
",Modo de operação ativado. Verificando a existência do arquivo remoto.,"O modo aranha está habilitado. Verifique se o arquivo remoto existe.
",RU,LLAMA,7.410494411527525
"Cannot write to %s (%s).
",Não é possível escrever no %s (%s).,"Não foi possível escrever em %s (%s).
",RU,LLAMA,58.59059370151705
"Required attribute missing from Header received.
",O atributo obrigatório está ausente no cabeçalho aceito.,"Ausência de atributo obrigatório no cabeçalho recebido.
",RU,LLAMA,14.25876976452075
"Username/Password Authentication Failed.
",Erro de autenticação do usuário/senha.,"Autenticação de nome/senha falhou.
",RU,LLAMA,13.134549472120788
"Cannot write to WARC file.
",Não é possível escrever no arquivo WARC.,"Não foi possível escrever em arquivo WARC.
",RU,LLAMA,27.054113452696992
"Cannot write to temporary WARC file.
",Não é possível escrever no arquivo temporário WARC.,"Não foi possível escrever em arquivo WARC temporário.
",RU,LLAMA,13.04237150061073
"Unable to establish SSL connection.
",Não é possível estabelecer o conexão SSL.,"Não foi possível estabelecer conexão segura (SSL).
",RU,LLAMA,11.320467831315831
"Cannot unlink %s (%s).
",Não é possível excluir %s (%s).,"Não foi possível remover %s (%s).
",RU,LLAMA,60.767958081376904
