original,translated,reference,context_languages,strategy,bleu
"%s: unable to resolve bind address %s; disabling bind.
",%s: não é possível resolver o endereço bind %s; a ligação dobind é desligada.,"%s: não foi possível resolver endereço de associação %s; desabilitando a associação.
","RU,VI",LLAMA,21.951524426618455
Connecting to %s|%s|:%d... ,Conectar ao %s|%s|:%d... ,Conectando-se a %s|%s|:%d... ,"RU,VI",LLAMA,83.85766789076261
Connecting to %s:%d... ,Conectando ao %s:%d... ,Conectando-se a %s:%d... ,"RU,VI",LLAMA,75.98356856515926
Connecting to [%s]:%d... ,Conectar ao [%s]:%d… ,Conectando-se a [%s]:%d... ,"RU,VI",LLAMA,42.0886844306855
"setsockopt SO_RCVBUF failed: %s
",falha ao configurar o soquete SO_RCVBUF: %s,"setsockopt SO_RCVBUF falhou: %s
","RU,VI",LLAMA,23.462350320527996
"connected.
",conexão estabelecida.,"conectado.
","RU,VI",LLAMA,27.516060407455225
"failed: %s.
",falha: %s.,"falha: %s.
","RU,VI",LLAMA,100.00000000000004
"%s: unable to resolve host address %s
",%s: não é possível resolver o endereço %s,"%s: não foi possível resolver endereço de máquina %s
","RU,VI",LLAMA,29.81247384881109
"setsockopt SO_REUSEADDR failed: %s
",falha ao utilizar setsockopt SO_REUSEADDR: %s,"setsockopt SO_REUSEADDR falhou: %s
","RU,VI",LLAMA,37.99178428257963
"Too many fds open.  Cannot use select on a fd >= %d
",Excesso de fds abertos. Não é possível utilizar select para fd >= %d,"Muitos descritores de arquivos em aberto. Não é selecionável um fd >= %d
","RU,VI",LLAMA,31.53554052490134
"Converted links in %d files in %s seconds.
",As URLs foram convertidas em arquivos (%d) ao longo de %s segundos.,"Links convertidos em %d arquivos em %s segundos.
","RU,VI",LLAMA,18.295654224495205
Converting links in %s... ,Conversão de links em %s… ,Convertendo links em %s... ,"RU,VI",LLAMA,21.64910073203448
"nothing to do.
",não há nada para fazer.,"nada a ser feito.
","RU,VI",LLAMA,9.652434877402245
"%d.
",%d.,"%d.
","RU,VI",LLAMA,100.00000000000004
"Cannot convert links in %s: %s
","Не може-se converter links em %s: %s
","Não foi possível converter links em %s: %s
","RU,VI",LLAMA,68.752775993657
"Unable to delete %s: %s
","Не foi possível excluir %s: %s
","Não foi possível excluir %s: %s
","RU,VI",LLAMA,86.33400213704509
"Cannot back up %s as %s: %s
",Não é possível salvar %s sob o nome %s: %s,"Não foi possível fazer uma cópia de segurança de %s como %s: %s
","RU,VI",LLAMA,26.279464298691586
"Unable to get cookie for %s
",Не foi possível obter cookie para %s,"Incapaz de obter o cookie para %s
","RU,VI",LLAMA,36.55552228545123
"Syntax error in Set-Cookie: %s at position %d.
","Erro de sintaxe no Set-Cookie: %s na posição %d. 
","Erro de sintaxe em Set-Cookie: %s na posição %d.
","RU,VI",LLAMA,76.11606003349888
Cookie coming from %s attempted to set domain to ,"Cookie recebidos do %s tentaram alterar o domínio para """,Cookie vindo de %s tentou designar domínio como,"RU,VI",LLAMA,8.913765521398126
"%s
","%s
","%s
","RU,VI",LLAMA,100.00000000000004
"Cannot open cookies file %s: %s
","não é possível abrir o arquivo cookies %s: %s
","Não foi possível abrir o arquivo de cookies %s: %s
","RU,VI",LLAMA,58.33510584342546
"Error writing to %s: %s
","Erro de escrita no arquivo ""%s"": %s","Erro ao gravar em %s: %s.
","RU,VI",LLAMA,16.59038701421971
"Error closing %s: %s
",Erro ao fechar %s: %s,"Erro ao fechar %s: %s
","RU,VI",LLAMA,100.00000000000004
"Unsupported listing type, trying Unix listing parser.
","Formato de lista não suportado, tentando analisar o formato da lista Unix.","Não há suporte para o tipo de listagem. Tentando usar interpretador de listagem UNIX.
","RU,VI",LLAMA,3.2399023551226187
