file,num_segments,context_languages,strategy,comet,chrf,bleu,ter,bertscore
sed-4.8.44.pt_BR.nllb.csv,116,nan,nllb,nan,55.6844608500209,36.08121629611903,69.81132075471697
sed-4.8.44.pt_BR.llama.ctx-0.po.meta.csv,140,nan,LLAMA,80.90868321912629,57.750339135030025,37.729437342466454,57.30034897258399,86.02561810186931
sed-4.8.44.pt_BR.llama.ctx-1.de.po.meta.csv,140,DE,LLAMA,82.34868111354965,58.618352608868115,39.99270585904842,55.022890192245036,86.73807280404228
sed-4.8.44.pt_BR.llama.ctx-1.es.po.meta.csv,140,ES,LLAMA,83.57556285602706,60.27716828344731,41.117294185132074,51.423795367835076,88.56231783117566
sed-4.8.44.pt_BR.llama.ctx-1.fr.po.meta.csv,140,FR,LLAMA,82.70411455205509,58.87831522776887,40.487647495059136,53.26305304060115,87.4436783364841
sed-4.8.44.pt_BR.llama.ctx-1.id.po.meta.csv,140,ID,LLAMA,81.44880111728396,56.97346577784213,38.51082363030973,56.68142610078094,86.9290503008025
sed-4.8.44.pt_BR.llama.ctx-1.ru.po.meta.csv,140,RU,LLAMA,83.7240635922977,59.926389120164146,41.97393677919574,52.46472569966403,88.1178921035358
sed-4.8.44.pt_BR.llama.ctx-1.vi.po.meta.csv,140,VI,LLAMA,81.28466916935784,57.867452632484934,38.28847686641109,56.154261537309104,86.8805592400687
sed-4.8.44.pt_BR.llama.ctx-1.zh_CN.po.meta.csv,140,ZH_CN,LLAMA,82.52440840005875,60.076651226685186,40.10626704291613,54.69299576925288,87.5336800302778
sed-4.8.44.pt_BR.llama.ctx-2.de-es.po.meta.csv,140,"ES,DE",LLAMA,83.83376500436238,60.42370812122306,42.33064546229696,51.291369728581714,88.5267676625933
sed-4.8.44.pt_BR.llama.ctx-2.de-fr.po.meta.csv,140,"FR,DE",LLAMA,83.9411022407668,60.400441434555006,41.002759914486056,52.38911246504768,87.79542846339089
sed-4.8.44.pt_BR.llama.ctx-2.de-id.po.meta.csv,140,"ID,DE",LLAMA,82.34984212688038,58.27094673006209,41.30423098233444,54.43960343931542,87.41311166967664
sed-4.8.44.pt_BR.llama.ctx-2.de-ru.po.meta.csv,140,"RU,DE",LLAMA,83.94589645521981,58.82316499568419,40.698523482344655,53.703903623258455,87.75169717414039
sed-4.8.44.pt_BR.llama.ctx-2.de-vi.po.meta.csv,140,"VI,DE",LLAMA,82.42104040724891,58.75819715960476,40.097446786584925,54.527316513491634,87.38567250115531
sed-4.8.44.pt_BR.llama.ctx-2.de-zh_CN.po.meta.csv,140,"ZH_CN,DE",LLAMA,83.64612822021756,60.000623727547435,40.07483464034335,55.198062767102485,87.58877775498799
sed-4.8.44.pt_BR.llama.ctx-2.es-fr.po.meta.csv,140,"FR,ES",LLAMA,84.20515179634094,59.7406798304125,40.3431580729131,53.032221838656504,88.0734954561506
sed-4.8.44.pt_BR.llama.ctx-2.es-id.po.meta.csv,140,"ES,ID",LLAMA,84.3696790082114,60.7432139892215,42.696768810761675,50.63833083237054,88.78090585981097
sed-4.8.44.pt_BR.llama.ctx-2.es-ru.po.meta.csv,140,"ES,RU",LLAMA,83.00428586346763,58.8838507605107,40.75135600567319,53.294340672203916,88.17665325743812
sed-4.8.44.pt_BR.llama.ctx-2.es-vi.po.meta.csv,140,"ES,VI",LLAMA,82.50976217644555,58.98193585771478,39.32998047573525,53.87229644658825,87.69243121147156
sed-4.8.44.pt_BR.llama.ctx-2.es-zh_CN.po.meta.csv,140,"ES,ZH_CN",LLAMA,83.99490688528333,61.13497890515399,41.10273592903432,51.54712438776548,88.39097286973681
sed-4.8.44.pt_BR.llama.ctx-2.fr-id.po.meta.csv,140,"FR,ID",LLAMA,83.93810255186898,58.950636330624924,40.147036291083076,53.68336711329391,87.60078855923244
sed-4.8.44.pt_BR.llama.ctx-2.fr-ru.po.meta.csv,140,"FR,RU",LLAMA,83.39599075061935,58.86813420870178,40.18140498321915,54.42161369397748,87.58564233779907
sed-4.8.44.pt_BR.llama.ctx-2.fr-vi.po.meta.csv,140,"FR,VI",LLAMA,82.70660240735326,57.87313679759527,38.82706726561684,56.597548796569534,87.07519905907768
sed-4.8.44.pt_BR.llama.ctx-2.fr-zh_CN.po.meta.csv,140,"FR,ZH_CN",LLAMA,83.91057518976075,60.63413798396753,40.402930477037394,54.796681378393906,87.77574360370636
sed-4.8.44.pt_BR.llama.ctx-2.id-ru.po.meta.csv,140,"ID,RU",LLAMA,81.95129660623414,57.504581805550174,40.78316826764932,55.2230075671896,87.4936072741236
sed-4.8.44.pt_BR.llama.ctx-2.id-vi.po.meta.csv,140,"VI,ID",LLAMA,81.97351596185139,56.39178948315588,39.1170108950168,55.60867249749738,86.83918965714318
sed-4.8.44.pt_BR.llama.ctx-2.id-zh_CN.po.meta.csv,140,"ZH_CN,ID",LLAMA,82.51256959778922,58.577371180946116,39.522924213374985,55.952232176801836,87.34431815998894
sed-4.8.44.pt_BR.llama.ctx-2.ru-vi.po.meta.csv,140,"VI,RU",LLAMA,82.04088851809502,58.75422963536939,38.671664540361014,55.22125832436892,87.2587338089943
sed-4.8.44.pt_BR.llama.ctx-2.ru-zh_CN.po.meta.csv,140,"ZH_CN,RU",LLAMA,83.48844662308693,60.078402354458326,40.903210596539935,53.09010428932832,88.10128995350429
sed-4.8.44.pt_BR.llama.ctx-2.vi-zh_CN.po.meta.csv,140,"VI,ZH_CN",LLAMA,81.90850449459893,58.89007113363502,39.60523199298841,54.99138128256792,87.28895425796509
