original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento inválido %s para %s,argumento inválido %s para %s,,NLLB,100.00000000000004
ambiguous argument %s for %s,argumento ambíguo %s para %s,argumento ambíguo %s para %s,,NLLB,100.00000000000004
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,,NLLB,39.76353643835254
ARGP_HELP_FMT: %s value is less than or equal to %s,ARGP_HELP_FMT: valor %s é inferior ou igual a %s,ARGP_HELP_FMT: O valor %s é menor do que ou igual a %s,,NLLB,56.93976802105479
%.*s: ARGP_HELP_FMT parameter requires a value,%.*s: Parâmetro ARGP_HELP_FMT requer um valor,%.*s: O parâmetro ARGP_HELP_FMT exige um valor,,NLLB,53.36129799268556
%.*s: Unknown ARGP_HELP_FMT parameter,%.*s: Parâmetro ARGP_HELP_FMT desconhecido,%.*s: Parâmetro ARGP_HELP_FMT desconhecido,,NLLB,100.00000000000004
Garbage in ARGP_HELP_FMT: %s,Resíduos em ARGP_HELP_FMT: %s,Lixo em ARGP_HELP_FMT: %s,,NLLB,88.01117367933934
Mandatory or optional arguments to long options are also mandatory or optional for any corresponding short options.,Os argumentos obrigatórios ou facultativos para as opções longas também são obrigatórios ou facultativos para quaisquer opções curtas correspondentes.,Argumentos obrigatórios ou opcionais para opções longas também o são para quaisquer opções curtas correspondentes.,,NLLB,34.03336518440548
Usage:,Utilização:,Uso:,,NLLB,49.99999999999999
or:,ou:,ou:,,NLLB,100.00000000000004
[OPTION...],[Opção...],[OPÇÃO...],,NLLB,53.7284965911771
"Try '%s --help' or '%s --usage' for more information.
",Tente '%s --help' ou '%s --use' para mais informações.,"Tente ""%s --help"" ou ""%s --usage"" para mais informações.
",,NLLB,22.0189498013509
"Report bugs to %s.
",Relatar bugs para %s.,"Relate erros para %s.
",,NLLB,50.81327481546147
Unknown system error,Erro de sistema desconhecido,Erro desconhecido de sistema,,NLLB,37.99178428257963
give this help list,Dê esta lista de ajuda,fornece esta lista de ajuda,,NLLB,66.87403049764218
give a short usage message,dar uma breve mensagem de uso,fornece uma mensagem de uso curta,,NLLB,32.46679154750989
NAME,Nome,NOME,,NLLB,0.0
set the program name,definir o nome do programa,define o nome do programa,,NLLB,66.87403049764218
SECS,SECS,SEGS,,NLLB,0.0
hang for SECS seconds (default 3600),pendurado por SECS segundos (default 3600),segura por SEGS segundos (padrão 3600),,NLLB,16.515821590069034
print program version,versão de programa impresso,mostra a versão do programa,,NLLB,14.794015674776452
(PROGRAM ERROR) No version known!?,(ERRO DO PROGRAMA) Nenhuma versão conhecida!?,(ERRO NO PROGRAMA) Nenhuma versão conhecida!?,,NLLB,70.71067811865478
"%s: Too many arguments
",%s: Muitos argumentos,"%s: Número excessivo de argumentos
",,NLLB,28.64190457979541
(PROGRAM ERROR) Option should have been recognized!?,(ERRO DO PROGRAMA) A opção deveria ter sido reconhecida!,(ERRO NO PROGRAMA) A opção deveria ter sido reconhecida!?,,NLLB,70.76618839098694
write error,escrever erro,erro de escrita,,NLLB,30.326532985631665
"%s: option '%s%s' is ambiguous
",%s: a opção '%s%s' é ambígua,"%s: a opção ""%s%s"" é ambígua
",,NLLB,42.86982293646294
%s: option '%s%s' is ambiguous; possibilities:,%s: a opção '%s%s' é ambígua; possibilidades:,"%s: a opção ""%s%s"" é ambígua; possibilidades:",,NLLB,54.01152096367797
"%s: unrecognized option '%s%s'
",%s: opção não reconhecida '%s%s',"%s: opção desconhecida ""%s%s""
",,NLLB,33.932513407933634
"%s: option '%s%s' doesn't allow an argument
",%s: opção '%s%s' não permite um argumento,"%s: a opção ""%s%s"" não permite um argumento
",,NLLB,31.382954168146785
"%s: option '%s%s' requires an argument
",%s: a opção '%s%s' requer um argumento,"%s: a opção ""%s%s"" exige um argumento
",,NLLB,39.355951621009716
"%s: invalid option -- '%c'
",%s: opção inválida -- '%c',"%s: opção inválida -- ""%c""
",,NLLB,54.627576446464936
"%s: option requires an argument -- '%c'
",%s: opção requer um argumento -- '%c',"%s: a opção exige um argumento -- ""%c""
",,NLLB,21.0205253640269
memory exhausted,Memória esgotada,memória esgotada,,NLLB,49.99999999999999
unable to record current working directory,Incapaz de registar o diretório de trabalho atual,não foi possível registrar o diretório de trabalho atual,,NLLB,45.62272070865924
failed to return to initial working directory,Não regressou ao diretório de trabalho inicial,falha em retornar ao diretório de trabalho inicial,,NLLB,53.29462628216855
`,`,“,,NLLB,0.0
,"- Não , não , não .",”,,NLLB,0.0
^[yY],"Não, não, não.",^[+1SsyY],,NLLB,0.0
^[nN],↑ [nN],^[-0nN],,NLLB,18.99589214128981
"Packaged by %s (%s)
",Embalado por %s (%s),"Empacotado por %s (%s)
",,NLLB,84.08964152537145
"Packaged by %s
",Embalado por %s,"Empacotado por %s
",,NLLB,59.460355750136046
(C),(C),(C),,NLLB,100.00000000000004
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>.
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
Não há garantia, na medida permitida pela lei.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
",,NLLB,68.72307922450827
"Written by %s.
",Escrito por %s.,"Escrito por %s.
",,NLLB,100.00000000000004
"Written by %s and %s.
",Escrito por %s e %s.,"Escrito por %s e %s.
",,NLLB,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s.","Escrito por %s, %s e %s.
",,NLLB,100.00000000000004
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s,
e %s.","Escrito por %s, %s, %s
e %s.
",,NLLB,80.03203203845001
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s,
%s e %s.","Escrito por %s, %s, %s
%s, e %s.
",,NLLB,77.81581271306615
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s,
%s, %s e %s.","Escrito por %s, %s, %s
%s, %s, e %s.
",,NLLB,81.91692732318536
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s,
%s, %s, %s e %s.","Escrito por %s, %s, %s
%s, %s, %s, e %s.
",,NLLB,84.7195704996947
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s,
%s, %s, %s, %s, %s,
e %s.","Escrito por %s, %s, %s
%s, %s, %s, %s,
e %s.
",,NLLB,80.38019482772604
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s,
%s, %s, %s, %s, %s,
%s e %s.","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, e %s.
",,NLLB,79.62043815447007
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s,
%s, %s, %s, %s, %s,
%s, %s e outros.","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, %s, e outros.
",,NLLB,80.92719196873692
"Report bugs to: %s
",Relatar erros para: %s,"Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
",,NLLB,1.9422565110272496
"Report %s bugs to: %s
",Relatar bugs de %s para: %s,"Relate erros do %s para: %s
",,NLLB,58.73949094699213
"%s home page: <%s>
",Página inicial do %s: <%s>,"Página do %s: <%s>
",,NLLB,78.25422900366438
"General help using GNU software: <%s>
",Ajuda geral usando o software GNU: <%s>,"Ajuda em geral no uso de software GNU: <%s>
",,NLLB,50.66546237581824
%s: Cannot %s,%s: Não pode,%s: Função %s falhou,,NLLB,26.654295575896295
%s: Warning: Cannot %s,%s: Aviso: %s não pode,%s: Atenção: Função %s falhou,,NLLB,23.356898886410004
%s: Cannot change mode to %s,%s: Não pode alterar o modo para %s,%s: Não foi possível mudar modo para %s,,NLLB,46.92470064105599
"%s: Cannot change ownership to uid %ju, gid %ju","%s: Não pode alterar a propriedade para uid %ju, gid %ju","%s: Não foi possível alterar o dono para uid %ju, gid %ju",,NLLB,57.754002174538684
%s: Cannot hard link to %s,%s: Não pode fazer um link rígido para %s,%s: Não foi possível criar um link físico para %s,,NLLB,31.440065102016753
%s: Cannot seek to %jd,%s: Não pode procurar para %jd,%s: Não foi possível saltar para %jd,,NLLB,38.62752974508186
%s: Warning: Cannot seek to %jd,%s: Aviso: Não pode procurar para %jd,%s: Aviso: Não foi possível saltar para %jd,,NLLB,53.6655197918775
%s: Cannot create symlink to %s,%s: Não pode criar um link semelhante a %s,%s: Não foi possível criar um link simbólico para %s,,NLLB,31.440065102016753
Removing leading `%s' from member names,Removendo os `%s principais dos nomes dos membros,"Removendo ""%s"" inicial dos nomes dos membros",,NLLB,32.46679154750989
Removing leading `%s' from hard link targets,Eliminação dos principais `%' dos alvos de ligações duras,"Removendo ""%s"" inicial dos alvos de links físicos",,NLLB,14.991106946711685
Substituting `.' for empty member name,Substituição de `.' pelo nome de membro vazio,"Substituindo ""."" para nome de membro vazio",,NLLB,27.77619034011791
Substituting `.' for empty hard link target,Substituição de `.' pelo alvo de ligação dura vazia,"Substituindo ""."" para alvo de link físico vazio",,NLLB,8.29519350710986
exec/tcp: Service not available,exec/tcp: Serviço não disponível,exec/tcp: Serviço não disponível,,NLLB,100.00000000000004
stdin,O que é isso?,entrada padrão (stdin),,NLLB,0.0
stdout,O que é isso?,saída padrão (stdout),,NLLB,0.0
Cannot redirect files for remote shell,Não pode redirecionar arquivos para shell remoto,Não foi possível redirecionar arquivos para o shell remoto,,NLLB,24.177237023718654
Cannot reset uid and gid: %s,Não pode restabelecer uid e gid: %s,Não foi possível redefinir uid e gid: %s,,NLLB,54.627576446464936
Cannot execute remote shell,Não pode executar shell remoto,Não foi possível executar um shell remoto,,NLLB,17.03057835676086
Seek direction out of range,Procure uma direcção fora de alcance,Direção de salto fora da faixa,,NLLB,9.652434877402245
Invalid seek direction,Invalidos em busca de orientação,Direção de salto inválido,,NLLB,10.682175159905853
Invalid seek offset,Invalida compensação de procura,Deslocamento de salto inválido,,NLLB,15.97357760615681
Seek offset out of range,Buscar compensação fora de alcance,Deslocamento de salto fora da faixa,,NLLB,10.40059768900531
Invalid byte count,Contagem de bytes inválida,Contagem de byte inválida,,NLLB,35.35533905932737
Byte count out of range,Contagem de bytes fora de alcance,Contagem de byte fora de faixa,,NLLB,22.957488466614326
Premature eof,Precoce,Fim de arquivo (eof) prematuro,,NLLB,0.0
Invalid operation code,Código de operação inválido,Código de operação inválido,,NLLB,100.00000000000004
Opcode out of range,Opcode fora de alcance,Opcode fora de faixa,,NLLB,59.460355750136046
Operation not supported,Operação não apoiada,Sem suporte à operação,,NLLB,0.0
Unexpected arguments,Argumentos inesperados,Argumentos inesperados,,NLLB,100.00000000000004
"Manipulate a tape drive, accepting commands from a remote process","Manipula uma unidade de fita, aceitando comandos de um processo remoto","Manipula uma unidade de fita, aceitando comandos de um processo remoto",,NLLB,100.00000000000004
NUMBER,Número,NUMERO,,NLLB,0.0
set debug level,nível de depuração definido,define nível de depuração,,NLLB,59.460355750136046
FILE,Arquivo,ARQUIVO,,NLLB,0.0
set debug output file name,definir o nome do arquivo de saída debug,define nome do arquivo de saída do depuração,,NLLB,51.69731539571708
cannot open %s,Não pode abrir %s,não foi possível abrir %s,,NLLB,32.55563013321615
too many arguments,demasiados argumentos.,número excessivo de argumentos,,NLLB,19.716118825581447
Garbage command,Comando de Resíduos,Comando sem sentido,,NLLB,27.516060407455225
This does not look like a tar archive,Isto não parece um arquivo de alcatrão.,Este não parece ser um arquivo-tar,,NLLB,12.223075560872525
Total bytes read,Total de bytes lidos,Total de bytes lidos,,NLLB,100.00000000000004
Total bytes written,Total de bytes escritos,Total de bytes escritos,,NLLB,100.00000000000004
Total bytes deleted,Total de bytes apagados,Total de bytes apagados,,NLLB,100.00000000000004
(pipe),- Não .,(pipe),,NLLB,0.0
Refusing to read archive contents from terminal (missing -f option?),Recusar-se a ler o conteúdo do arquivo do terminal (falta a opção -f?),Recusando a ler conteúdo do arquivo-tar a partir do terminal (faltando a opção -f ?),,NLLB,34.20788649214953
Refusing to write archive contents to terminal (missing -f option?),Recusar-se a escrever o conteúdo do arquivo para o terminal (falta a opção -f?),Recusando a escrever conteúdo do arquivo-tar para o terminal (faltando a opção -f ?),,NLLB,41.867037412032275
Invalid value for record_size,Valor inválido para record_size,"Valor inválido para ""record_size""",,NLLB,36.409302398068725
No archive name given,Nenhum nome de arquivo indicado,Nome de arquivo-tar não informado,,NLLB,10.682175159905853
Cannot verify stdin/stdout archive,Não pode verificar arquivo stdin/stdout,Não foi possível verificar arquivos-tar de entrada/saída padrão (stdin/stdout),,NLLB,8.858009236942326
Archive is compressed. Use %s option,Arquivo comprimido. Use a opção %s,O arquivo-tar está compactado. Use a opção %s,,NLLB,52.98765308495279
Cannot update compressed archives,Não pode atualizar arquivos comprimidos,Não foi possível atualizar arquivos-tar compactados,,NLLB,10.40059768900531
"At beginning of tape, quitting now","No início da gravação, deixando agora.","No início da fita, encerrando agora",,NLLB,23.356898886410004
"Too many errors, quitting","Muitos erros, desistir.","Muitos erros, encerrando",,NLLB,39.76353643835254
Cannot backspace archive file; it may be unreadable without -i,Não pode backspace arquivo de arquivo; pode ser ilegível sem -i,Não foi possível recuar no arquivo-tar; pode estar ilegível sem -i,,NLLB,16.59038701421972
rmtlseek not stopped at a record boundary,rmtlseek não parou em um limite de registro,rmtlseek não está parado numa fronteira de registro,,NLLB,15.619699684601276
%s: contains invalid volume number,%s: contém número de volume inválido,%s: contém um número de volume inválido,,NLLB,61.019504321125766
Prepare volume #%jd for %s and hit return:,Prepare o volume #%jd para %s e clique no retorno:,Prepare o volume #%jd para %s e tecle Enter:,,NLLB,69.30977286178778
EOF where user reply was expected,EOF onde a resposta do utilizador era esperada,Fim de arquivo onde era esperado resposta do usuário,,NLLB,11.59119922599073
WARNING: Archive is incomplete,Aviso: Arquivo incompleto,AVISO: O arquivo-tar está incompleto,,NLLB,11.521590992286539
