original,translated,reference,context_languages,strategy,bleu
Usage: iconv [-c] [-s] [-f fromcode] [-t tocode] [file ...],Utilização: iconv [-c] [-s] [-f de código] [-t tocode] [arquivo ...],Uso: iconv [-c] [-s] [-f fromcode] [-t tocode] [arquivo ...],,NLLB,79.47545184555567
or:    iconv -l,ou: iconv -l,ou:  iconv -l,,NLLB,100.00000000000004
"Try '%s --help' for more information.
",Tente '%s --help' para mais informações.,"Tente ""%s --help"" para mais informações.
",,NLLB,33.010083098515025
"Usage: %s [OPTION...] [-f ENCODING] [-t ENCODING] [INPUTFILE...]
",Utilização: %s [OPTION...] [-f ENCODING] [-t ENCODING] [INPUTFILE...],"Uso: %s [OPÇÃO...] [-f CODIFICAÇÃO] [-t CODIFICAÇÃO] [ENTRADA...]
",,NLLB,46.54556155568373
"or:    %s -l
",ou: %s -l,"ou:    %s -l
",,NLLB,100.00000000000004
"Converts text from one encoding to another encoding.
",Converte texto de uma codificação para outra codificação.,"Converte texto de uma codificação para outra.
",,NLLB,75.06238537503395
"Options controlling the input and output format:
",Opções de controlo do formato de entrada e saída:,"Opções para controlar os formatos de entrada e saída:
",,NLLB,41.11336169005198
"  -f ENCODING, --from-code=ENCODING
                              the encoding of the input
","-f ENCODING, --from-code=ENCODING
a codificação da entrada","  -f CODIFICAÇÃO, --from-code=CODIFICAÇÃO
                              a codificação de entrada
",,NLLB,21.36435031981171
"  -t ENCODING, --to-code=ENCODING
                              the encoding of the output
","-t ENCODING, --to-code=ENCODING
a codificação da saída","  -t CODIFICAÇÃO, --to-code=CODIFICAÇÃO
                              a codificação da saída
",,NLLB,39.281465090051306
"Options controlling conversion problems:
",Opções para controlar os problemas de conversão:,"Opções para controlar problemas de conversão:
",,NLLB,50.000000000000014
"  -c                          discard unconvertible characters
",-c descartar caracteres não convertíveis,"  -c                          descarta caracteres não conversíveis
",,NLLB,23.643540225079395
"  --unicode-subst=FORMATSTRING
                              substitution for unconvertible Unicode characters
","--unicode-subst=FORMATSTRING
Substituição de caracteres Unicode não convertíveis","  --unicode-subst=TEXTOFORMATO
                              substituição de caracteres Unicode no conversíveis
",,NLLB,22.31618068926664
"  --byte-subst=FORMATSTRING   substitution for unconvertible bytes
",--byte-subst=FORMATSTRING substituição para bytes não convertíveis,"  --byte-subst=TEXTOFORMATO   substituição para bytes não conversíveis
",,NLLB,41.11336169005198
"  --widechar-subst=FORMATSTRING
                              substitution for unconvertible wide characters
","--widechar-subst=FORMATSTRING
Substituição de caracteres largos não convertíveis","  --widechar-subst=TEXTOFORMATO
                              substituição para caracteres amplos não conversíveis
",,NLLB,11.339582221952005
"Options controlling error output:
",Opções de controlo de saída de erro:,"Opções para controlar saída de erro:
",,NLLB,36.55552228545123
"  -s, --silent                suppress error messages about conversion problems
","-s, --silente suprimir mensagens de erro sobre problemas de conversão","  -s, --silent                suprime mensagens de erro sobre problemas de conversão
",,NLLB,63.15552371794039
"Informative output:
",Resultados informativos:,"Saída informativa:
",,NLLB,27.516060407455225
"  -l, --list                  list the supported encodings
","-l, --lista lista das codificações suportadas","  -l, --list                  lista das codificações com suporte
",,NLLB,26.647313141084275
"  --help                      display this help and exit
",--ajuda exibir esta ajuda e sair,"  --help                      exibe esta ajuda e sai
",,NLLB,30.213753973567677
"  --version                   output version information and exit
",--versão de saída de versão de informação e saída,"  --version                   exibe informação da versão e sai
",,NLLB,6.27465531099474
"License GPLv3+: GNU GPL version 3 or later <%s>
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
Não há garantia, na medida permitida pela lei.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
",,NLLB,73.03142131750732
"Written by %s.
",Escrito por %s.,"Escrito por %s.
",,NLLB,100.00000000000004
%s argument: A format directive with a variable width is not allowed here.,Argumento %s: Uma directiva de formato com largura variável não é permitida aqui.,argumento de %s: Uma diretiva de formato com uma variável de largura não permitida aqui.,,NLLB,26.66354429712649
%s argument: A format directive with a variable precision is not allowed here.,Argumento %s: Uma directiva de formato com uma precisão variável não é permitida aqui.,argumento de %s: Uma diretiva de formato com uma variável de precisão não permitida aqui.,,NLLB,35.28261142545885
%s argument: A format directive with a size is not allowed here.,Argumento %s: Uma directiva de formato com um tamanho não é permitida aqui.,argumento de %s: Uma diretiva de formato com um tamanho não permitida aqui.,,NLLB,53.7284965911771
%s argument: The string ends in the middle of a directive.,Argumento %s: A cadeia termina no meio de uma directiva.,argumento de %s: A string termina no meio de uma diretiva.,,NLLB,46.05329793777295
%s argument: The character '%c' is not a valid conversion specifier.,Argumento %s: O caracter '%c' não é um especificador de conversão válido.,"argumento de %s: O caractere ""%c"" não é uma especificação de conversão válida.",,NLLB,18.18483989940587
%s argument: The character that terminates the format directive is not a valid conversion specifier.,Argumento %s: O caracter que termina a directiva de formato não é um especificador de conversão válido.,argumento de %s: O caractere que termina a diretiva de formato não é uma especificação de conversão válida.,,NLLB,30.69033693737379
cannot convert byte substitution to Unicode: %s,Não pode converter substituição de byte para Unicode: %s,não foi possível converter substituição de bytes para Unicode: %s,,NLLB,42.84697776667896
cannot convert unicode substitution to target encoding: %s,Não pode converter substituição de unicode para codificação alvo: %s,não foi possível converter unicode para codificação desejada: %s,,NLLB,22.03359678996932
cannot convert byte substitution to wide string: %s,Não pode converter substituição de byte para cadeia larga: %s,não foi possível converter substituição de bytes para texto amplo: %s,,NLLB,20.27188766080586
cannot convert widechar substitution to target encoding: %s,Não pode converter a substituição widechar para codificação alvo: %s,não foi possível converter widechar para codificação desejada: %s,,NLLB,22.03359678996932
cannot convert byte substitution to target encoding: %s,Não pode converter substituição de byte para codificação alvo: %s,não foi possível converter substituição de bytes para codificação desejada: %s,,NLLB,22.162547573048695
%s:%u:%u: cannot convert,%s:%u:%u: não pode converter,%s:%u:%u: impossível converter,,NLLB,72.92571723872932
%s:%u:%u: incomplete character or shift sequence,%s:%u:%u: caracteres incompletos ou sequência de mudanças,%s:%u:%u: sequência de caracteres ou deslocamentos incompleta,,NLLB,62.23329772884783
%s:%u:%u,%s:%u:%u,%s:%u:%u,,NLLB,100.00000000000004
%s: I/O error,%s: erro de entrada e saída,%s: erro de E/S,,NLLB,51.69731539571708
conversion from %s unsupported,conversão de %s não suportada,não há suporte à conversão de %s,,NLLB,38.49815007763549
conversion to %s unsupported,Conversão para %s não suportada,não há suporte à conversão para %s,,NLLB,23.263472697663286
conversion from %s to %s unsupported,Conversão de %s para %s não suportada,não há suporte à conversão de %s para %s,,NLLB,48.88290318657944
try '%s -l' to get the list of supported encodings,Tente '%s -l' para obter a lista de codificações suportadas,"tente ""%s -l"" para obter a lista de codificações sem suporte",,NLLB,39.72090153861678
(stdin),- Não .,(stdin),,NLLB,0.0
%s,%s,%s,,NLLB,100.00000000000004
I/O error,Erro de entrada e saída,erro de E/S,,,10.682175159905853
