original,translated,reference,context_languages,strategy,bleu
(dir),(categorizado),(dir),"FR,ID",LLAMA,34.66806371753173
(parent dir),(região católica),(dir acima),"FR,ID",LLAMA,18.99589214128981
(huge),(> 1TB),gigante,"FR,ID",LLAMA,0.0
Search Wrapped,Procure continuou desde o começo,Pesquisa recomeçou,"FR,ID",LLAMA,0.0
This is the only occurrence,É a única ocorrência coincidente.,Esta é a única ocorrência,"FR,ID",LLAMA,30.213753973567677
Search,Pesquisa,Pesquisa,"FR,ID",LLAMA,100.00000000000004
 [Backwards],Voltar para a página anterior., [Retroceder],"FR,ID",LLAMA,0.0
Cancelled,Отменено,Cancelado,"FR,ID",LLAMA,0.0
No current search pattern,Não há motivo de busca definido.,Nenhum padrão de pesquisa atualmente,"FR,ID",LLAMA,6.567274736060395
Cannot open directory: %s,Не foi possível abrir o diretório : %s,Não foi possível abrir o diretório: %s,"FR,ID",LLAMA,86.33400213704509
Go To Directory,Praça de Arquivo,Ir para o diretório,"FR,ID",LLAMA,0.0
Can't go outside of %s,não é possível sair de %s,Não é possível sair de %s,"FR,ID",LLAMA,80.91067115702207
Can't move up a directory,Не foi possível mover o diretório.,Não é possível subir um diretório,"FR,ID",LLAMA,7.809849842300637
Error reading %s: %s,Erro de leitura do arquivo %s : %s,Erro ao ler %s: %s,"FR,ID",LLAMA,41.11336169005198
The working directory has disappeared,O catálogo de trabalho desapareceu,O diretório de trabalho desapareceu,"FR,ID",LLAMA,42.72870063962342
Unknown syntax name: %s,Nom de syntaxe inconnu : %s,Nome de sintaxe desconhecido: %s,"FR,ID",LLAMA,26.269098944241588
magic_load() failed: %s,Erro ao carregar o magic_load(): %s,magic_load() falhou: %s,"FR,ID",LLAMA,42.40125351805035
magic_file(%s) failed: %s,Erro de magic_file(%s): %s,magic_file(%s) falhou: %s,"FR,ID",LLAMA,63.40466277046863
Nothing was cut,Nenhum foi cortado,Nada foi cortado,"FR,ID",LLAMA,55.03212081491043
Copied nothing,Nenhum foi copiado,Nada foi copiado,"FR,ID",LLAMA,55.03212081491043
