original,translated,reference,context_languages,strategy,bleu
(dir),(caminho),(dir),"ZH_CN,ES",LLAMA,34.66806371753173
(parent dir),(Родинок кат.),(dir acima),"ZH_CN,ES",LLAMA,12.703318703865365
(huge),(巨大),gigante,"ZH_CN,ES",LLAMA,0.0
Search Wrapped,Busca em andamento desde o começo,Pesquisa recomeçou,"ZH_CN,ES",LLAMA,0.0
This is the only occurrence,Éste o único coincidente encontrado.,Esta é a única ocorrência,"ZH_CN,ES",LLAMA,0.0
Search,Procuração,Pesquisa,"ZH_CN,ES",LLAMA,0.0
 [Backwards],[Desfazer], [Retroceder],"ZH_CN,ES",LLAMA,34.66806371753173
Cancelled,Cancelado,Cancelado,"ZH_CN,ES",LLAMA,100.00000000000004
No current search pattern,Não há motivo para buscar.,Nenhum padrão de pesquisa atualmente,"ZH_CN,ES",LLAMA,0.0
Cannot open directory: %s,Não foi possível abrir o diretório: %s,Não foi possível abrir o diretório: %s,"ZH_CN,ES",LLAMA,100.00000000000004
Go To Directory,Praça de estacionamento,Ir para o diretório,"ZH_CN,ES",LLAMA,0.0
Can't go outside of %s,Não é possível sair do %s,Não é possível sair de %s,"ZH_CN,ES",LLAMA,48.892302243490086
Can't move up a directory,Não é possível mover o diretório.,Não é possível subir um diretório,"ZH_CN,ES",LLAMA,26.269098944241588
Error reading %s: %s,falha na leitura do arquivo %s: %s,Erro ao ler %s: %s,"ZH_CN,ES",LLAMA,39.281465090051306
The working directory has disappeared,O catálogo de trabalho desapareceu,O diretório de trabalho desapareceu,"ZH_CN,ES",LLAMA,42.72870063962342
Unknown syntax name: %s,Nome desconhecido da sintaxe: %s,Nome de sintaxe desconhecido: %s,"ZH_CN,ES",LLAMA,29.071536848410968
magic_load() failed: %s,Erro ao carregar o magic_load(): %s,magic_load() falhou: %s,"ZH_CN,ES",LLAMA,42.40125351805035
magic_file(%s) failed: %s,falha ao acessar o arquivo de magic %s: %s,magic_file(%s) falhou: %s,"ZH_CN,ES",LLAMA,16.59038701421971
Nothing was cut,Nenhum elemento foi cortado.,Nada foi cortado,"ZH_CN,ES",LLAMA,21.3643503198117
Copied nothing,Nenhum conteúdo foi copiado,Nada foi copiado,"ZH_CN,ES",LLAMA,31.947155212313625
Cutbuffer is empty,O buffer de recorte está vazio,buffer-de-transferência está vazio,"ZH_CN,ES",LLAMA,16.233395773754953
Error deleting lock file %s: %s,Erro ao remover o arquivo bloqueado %s: %s,Erro ao excluir o arquivo de trava %s: %s,"ZH_CN,ES",LLAMA,41.06517147271933
Couldn't determine my identity for lock file,Не foi possível determinar o arquivo de bloqueio para a identidade pessoal.,Falha ao determinar minha ID para arquivo de trava,"ZH_CN,ES",LLAMA,7.347053125977879
Couldn't determine hostname: %s,Não foi possível determinar o nome do nó: %s,Falha ao determinar nome de máquina: %s,"ZH_CN,ES",LLAMA,15.851165692617148
Error writing lock file %s: %s,Erro ao escrever no arquivo de bloqueio '%s': %s,Erro ao escrever o arquivo de trava %s: %s,"ZH_CN,ES",LLAMA,22.62944003945279
Someone else is also editing this file,Alguém mais está editando este mesmo arquivo.,Outra pessoa também está editando esse arquivo,"ZH_CN,ES",LLAMA,12.22307556087252
Error opening lock file %s: %s,Erro ao abrir o arquivo de bloqueio '%s': %s,Erro ao abrir o arquivo de trava %s: %s,"ZH_CN,ES",LLAMA,49.73567356124543
Bad lock file is ignored: %s,Arquivo de bloqueio com falha ignorado: %s,Arquivo de trava inválido é ignorado: %s,"ZH_CN,ES",LLAMA,35.49481056010054
"File %s is being edited by %s (with %s, PID %s); open anyway?","Arquivo '%s' está sendo editado pelo usuário '%s' (com o %s, PID %d); ainda assim, abrir?","Arquivo %s sendo editado (por %s com %s, PID %s). Abrir mesmo assim?","ZH_CN,ES",LLAMA,17.395797375642235
Directory '%s' does not exist,"O catálogo ""%s"" não existe","O diretório ""%s"" não existe","ZH_CN,ES",LLAMA,70.71067811865478
Path '%s': %s,Caminho “%s”: %s,"Caminho ""%s"": %s","ZH_CN,ES",LLAMA,24.0785655451027
Path '%s' is not a directory,O caminho “%s” não é um diretório,"O caminho ""%s"" não é um diretório","ZH_CN,ES",LLAMA,33.010083098515025
Path '%s' is not accessible,O caminho “%s” não está disponível.,"O caminho ""%s"" não é acessível","ZH_CN,ES",LLAMA,11.339582221952005
Directory '%s' is not writable,"O catálogo ""%s"" não está disponível para gravação.","O diretório ""%s"" não é gravável","ZH_CN,ES",LLAMA,33.18077402843942
Can't read file from outside of %s,não foi possível obter estado (stat) do arquivo %s,Não foi possível ler arquivo de fora de %s,"ZH_CN,ES",LLAMA,10.127993013562818
"""%s"" is a directory","O arquivo ""%s"" é um diretório","""%s"" é um diretório","ZH_CN,ES",LLAMA,72.59795291154772
"""%s"" is a device file","O arquivo ""%s"" é um arquivo de dispositivo","""%s"" é um arquivo dispositivo","ZH_CN,ES",LLAMA,59.00468726392806
"""%s"" is a FIFO","O arquivo ""%s"" é um FIFO (fila de entrada/saída)","""%s"" é um FIFO","ZH_CN,ES",LLAMA,37.23909894939822
%s is meant to be read-only,%s considerado como acessível apenas para leitura.,%s tem a intenção de ser somente leitura,"ZH_CN,ES",LLAMA,10.552670315936318
New Buffer,Novo buffer,Novo buffer,"ZH_CN,ES",LLAMA,100.00000000000004
DOS,DOS,DOS,"ZH_CN,ES",LLAMA,100.00000000000004
Mac,Mac,Mac,"ZH_CN,ES",LLAMA,100.00000000000004
No more open file buffers,Não há mais buffers de arquivos abertos disponíveis.,Não há mais nenhum buffer de arquivos abertos,"ZH_CN,ES",LLAMA,29.84745896009822
