file,num_segments,context_languages,strategy,comet,chrf,bleu,ter,bertscore
parted-3.4.64.2.pt_BR.nllb.csv,524,nan,nllb,nan,64.49797414390102,49.09663562723532,47.21020268731496
parted-3.4.64.2.pt_BR.llama.ctx-0.po.meta.csv,542,nan,LLAMA,81.19782901118162,58.70556830985737,39.77156666286695,50.04580716213748,88.07603016330746
parted-3.4.64.2.pt_BR.llama.ctx-1.de.po.meta.csv,542,DE,LLAMA,81.96633541715981,58.7213973364902,39.967861241382145,50.25347506436009,88.10059493098312
parted-3.4.64.2.pt_BR.llama.ctx-1.es.po.meta.csv,542,ES,LLAMA,81.54349496993632,58.48210130611935,40.496388264947555,49.383353641824606,88.01260334319294
parted-3.4.64.2.pt_BR.llama.ctx-1.fr.po.meta.csv,542,FR,LLAMA,81.67866696070921,57.87752005752472,39.72259175130091,51.773629012648314,88.04202987039221
parted-3.4.64.2.pt_BR.llama.ctx-1.id.po.meta.csv,542,ID,LLAMA,80.7452052116834,56.89618282191201,39.366026821558904,51.54234209119132,87.62803933277341
parted-3.4.64.2.pt_BR.llama.ctx-1.ru.po.meta.csv,542,RU,LLAMA,82.3874027361729,59.104053689769074,41.350021839450086,49.31945313694858,88.24209220075079
parted-3.4.64.2.pt_BR.llama.ctx-1.vi.po.meta.csv,542,VI,LLAMA,80.15131708990604,55.32545291527957,37.839132812876436,53.501466587189924,86.98858651177909
parted-3.4.64.2.pt_BR.llama.ctx-1.zh_CN.po.meta.csv,542,ZH_CN,LLAMA,81.97763428037017,58.568053961059114,39.715818535531966,50.64852988679473,87.91827039305134
parted-3.4.64.2.pt_BR.llama.ctx-2.de-es.po.meta.csv,542,"ES,DE",LLAMA,81.73131688714467,59.1979605286969,41.9524281091158,48.99147029860811,88.32884700315905
parted-3.4.64.2.pt_BR.llama.ctx-2.de-fr.po.meta.csv,542,"FR,DE",LLAMA,81.74232645338311,58.29136716355789,40.30042426286029,50.76078548308198,88.15893372486438
parted-3.4.64.2.pt_BR.llama.ctx-2.de-id.po.meta.csv,542,"DE,ID",LLAMA,82.27120718172995,59.573172671318815,42.008115973575585,49.13969579649621,88.50781196157871
parted-3.4.64.2.pt_BR.llama.ctx-2.de-ru.po.meta.csv,542,"RU,DE",LLAMA,82.33461048990158,58.69997941840899,41.22457447132085,49.39431382934586,88.11802545156866
parted-3.4.64.2.pt_BR.llama.ctx-2.de-vi.po.meta.csv,542,"DE,VI",LLAMA,82.37315284370057,59.00557668356977,40.71922833993974,49.868479061377165,88.31771318543001
parted-3.4.64.2.pt_BR.llama.ctx-2.de-zh_CN.po.meta.csv,542,"ZH_CN,DE",LLAMA,82.66397219742356,59.45154677851166,41.552729274056865,49.24233736870575,88.4176573850132
parted-3.4.64.2.pt_BR.llama.ctx-2.es-fr.po.meta.csv,542,"ES,FR",LLAMA,81.80300607672477,58.5391915112761,40.77010105712566,49.401816680287894,88.22339672004165
parted-3.4.64.2.pt_BR.llama.ctx-2.es-id.po.meta.csv,542,"ES,ID",LLAMA,81.6723599150172,58.79218698503831,42.24053545588559,48.737124051218935,88.13074760111496
parted-3.4.64.2.pt_BR.llama.ctx-2.es-ru.po.meta.csv,542,"ES,RU",LLAMA,82.34362340501313,59.91950427611415,42.91762714075135,47.733681183863276,88.41183932285027
parted-3.4.64.2.pt_BR.llama.ctx-2.es-vi.po.meta.csv,542,"ES,VI",LLAMA,81.48052343803138,57.70686147971434,40.485008720812836,49.592100256348154,88.02708807466655
parted-3.4.64.2.pt_BR.llama.ctx-2.es-zh_CN.po.meta.csv,542,"ES,ZH_CN",LLAMA,81.95337926989552,58.83475988053685,41.285973860961455,48.70795951009803,88.31568536283345
parted-3.4.64.2.pt_BR.llama.ctx-2.fr-id.po.meta.csv,542,"FR,ID",LLAMA,82.05903324803742,58.32590916661066,40.777212580428746,50.09714978327631,88.25579399992179
parted-3.4.64.2.pt_BR.llama.ctx-2.fr-ru.po.meta.csv,542,"RU,FR",LLAMA,82.62400745355775,59.89112504582228,41.93038348268118,49.17891459813047,88.49595676269038
parted-3.4.64.2.pt_BR.llama.ctx-2.fr-vi.po.meta.csv,542,"FR,VI",LLAMA,81.5551253647382,57.395056306667534,39.72096723018057,51.71460634945391,87.77138606208717
parted-3.4.64.2.pt_BR.llama.ctx-2.fr-zh_CN.po.meta.csv,542,"ZH_CN,FR",LLAMA,82.46509555411075,59.474904692683346,41.736209368941914,49.88591749046756,88.39661077599683
parted-3.4.64.2.pt_BR.llama.ctx-2.id-ru.po.meta.csv,542,"RU,ID",LLAMA,82.57818560208781,58.81088405836319,41.48286539892777,49.4172912562854,88.28690588694217
parted-3.4.64.2.pt_BR.llama.ctx-2.id-vi.po.meta.csv,542,"ID,VI",LLAMA,81.18514602254677,56.28690780612479,39.97395531648412,51.21385451945313,87.44873528770854
parted-3.4.64.2.pt_BR.llama.ctx-2.id-zh_CN.po.meta.csv,542,"ZH_CN,ID",LLAMA,82.1738083259206,58.666084195144194,40.914903950728636,49.71390766924533,88.1580759238493
parted-3.4.64.2.pt_BR.llama.ctx-2.ru-vi.po.meta.csv,542,"RU,VI",LLAMA,82.54621317025921,59.60018509601036,42.32903206331169,48.63569682711396,88.55322254099968
parted-3.4.64.2.pt_BR.llama.ctx-2.ru-zh_CN.po.meta.csv,542,"RU,ZH_CN",LLAMA,82.67815467176402,59.92299750753944,41.966009770089194,48.73701902276355,88.58143233065236
parted-3.4.64.2.pt_BR.llama.ctx-2.vi-zh_CN.po.meta.csv,542,"ZH_CN,VI",LLAMA,82.39032325929381,58.942479084168376,41.037082844431055,50.112730849917455,88.26438435989112
