file,num_segments,context_languages,strategy,comet,chrf,bleu,ter,bertscore
tar-1.35.90.pt_BR.nllb.csv,576,nan,nllb,nan,58.03978260516365,36.42883162375721,57.85401083311839
tar-1.35.90.pt_BR.llama.ctx-0.po.meta.csv,589,nan,LLAMA,80.81168586511563,52.680065465766766,29.614408232041367,60.31441230963393,86.52472167144607
tar-1.35.90.pt_BR.llama.ctx-1.de.po.meta.csv,589,DE,LLAMA,80.89753371649161,53.200151987282595,30.873424595519943,58.40636245179874,87.05196645749648
tar-1.35.90.pt_BR.llama.ctx-1.es.po.meta.csv,589,ES,LLAMA,81.92271049844389,54.41337943478713,32.16657409850654,57.764446896623355,87.67489644181748
tar-1.35.90.pt_BR.llama.ctx-1.fr.po.meta.csv,589,FR,LLAMA,81.02117536529418,52.67198030913851,29.761861849248774,64.9526681211991,86.8530652822582
tar-1.35.90.pt_BR.llama.ctx-1.id.po.meta.csv,589,ID,LLAMA,80.45415815554168,50.94478873353056,29.624933846116914,60.96633019565938,86.88118934428955
tar-1.35.90.pt_BR.llama.ctx-1.ru.po.meta.csv,589,RU,LLAMA,81.62936016234153,53.41757583127189,30.742990260917704,59.11141397777455,87.3200469288235
tar-1.35.90.pt_BR.llama.ctx-1.vi.po.meta.csv,589,VI,LLAMA,80.61308518735177,51.23189297202241,28.661473222789763,62.42638646839171,86.71052845508012
tar-1.35.90.pt_BR.llama.ctx-1.zh_CN.po.meta.csv,589,ZH_CN,LLAMA,81.53853456921408,53.10829914446379,29.873248783890677,59.38392569523167,87.0067168982203
tar-1.35.90.pt_BR.llama.ctx-2.de-es.po.meta.csv,589,"ES,DE",LLAMA,81.87654779904565,54.865633516661696,32.41196680805634,57.4543611027797,87.77196618818468
tar-1.35.90.pt_BR.llama.ctx-2.de-fr.po.meta.csv,589,"FR,DE",LLAMA,81.92747439208783,54.22838659457971,31.20146829979905,62.26197362893575,87.45199428754266
tar-1.35.90.pt_BR.llama.ctx-2.de-id.po.meta.csv,589,"DE,ID",LLAMA,81.3904007495158,53.15483937070205,31.068089520418095,58.46412664357549,87.40966574040658
tar-1.35.90.pt_BR.llama.ctx-2.de-ru.po.meta.csv,589,"RU,DE",LLAMA,81.84319618703555,54.54829929964431,31.677215902028504,58.14970431248952,87.69347056468193
tar-1.35.90.pt_BR.llama.ctx-2.de-vi.po.meta.csv,589,"DE,VI",LLAMA,81.58399759205169,52.940072184711035,30.29261395459877,59.72369199651902,87.12406484299483
tar-1.35.90.pt_BR.llama.ctx-2.de-zh_CN.po.meta.csv,589,"ZH_CN,DE",LLAMA,82.08667764942999,54.376614317351105,31.21691024551054,58.264981109801305,87.35473310805743
tar-1.35.90.pt_BR.llama.ctx-2.es-fr.po.meta.csv,589,"ES,FR",LLAMA,82.1347750305927,54.510243557741326,31.8960772043006,57.93272907586973,87.68346264123512
tar-1.35.90.pt_BR.llama.ctx-2.es-id.po.meta.csv,589,"ES,ID",LLAMA,81.8002045002777,53.57233363123985,31.584502577023382,57.7127263972455,87.65782495305979
tar-1.35.90.pt_BR.llama.ctx-2.es-ru.po.meta.csv,589,"ES,RU",LLAMA,82.22223808182521,54.75646650070709,32.535297369934035,57.26784839660169,87.90636698135091
tar-1.35.90.pt_BR.llama.ctx-2.es-vi.po.meta.csv,589,"ES,VI",LLAMA,81.6989306531252,53.36026395731043,30.833877357183894,58.85601075610499,87.5259813408293
tar-1.35.90.pt_BR.llama.ctx-2.es-zh_CN.po.meta.csv,589,"ES,ZH_CN",LLAMA,81.64827142587542,54.49551906069158,32.276343530547805,57.77034903477075,87.74829193165428
tar-1.35.90.pt_BR.llama.ctx-2.fr-id.po.meta.csv,589,"FR,ID",LLAMA,81.67999352380659,53.513904135734904,30.73823328362941,62.20699372307121,87.36312646412485
tar-1.35.90.pt_BR.llama.ctx-2.fr-ru.po.meta.csv,589,"RU,FR",LLAMA,81.84963200614489,54.103728928324266,31.27822080394909,58.302247627624546,87.5606168915339
tar-1.35.90.pt_BR.llama.ctx-2.fr-vi.po.meta.csv,589,"FR,VI",LLAMA,81.58391005721683,53.50461744438027,30.605774681012136,62.125574118762486,87.37141561832007
tar-1.35.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta.csv,589,"FR,ZH_CN",LLAMA,81.76865031743495,53.43079528569543,30.17908441869834,62.786319699798774,87.22413377567544
tar-1.35.90.pt_BR.llama.ctx-2.id-ru.po.meta.csv,589,"RU,ID",LLAMA,81.88674363397783,54.04198134778215,31.772027315734785,58.28771107685449,87.55409572849047
tar-1.35.90.pt_BR.llama.ctx-2.id-vi.po.meta.csv,589,"ID,VI",LLAMA,80.26627015784155,50.55511379028647,29.166953509278247,61.28987494203822,86.7344829546373
tar-1.35.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta.csv,589,"ZH_CN,ID",LLAMA,81.52056189162217,53.08999629088819,30.08609029890543,60.338494539771986,87.17648336357091
tar-1.35.90.pt_BR.llama.ctx-2.ru-vi.po.meta.csv,589,"RU,VI",LLAMA,81.64017633084327,53.99870514858277,30.946986507526837,58.72739176656291,87.4181558502955
tar-1.35.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta.csv,589,"RU,ZH_CN",LLAMA,81.8236201799179,53.88246173975707,31.030587975565552,58.66381194597547,87.43382582033024
tar-1.35.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta.csv,589,"ZH_CN,VI",LLAMA,81.41271501830154,52.84426573454021,29.579703639581886,60.3583928600569,87.00819917162327
