original,translated,reference,context_languages,strategy,bleu
Usage: iconv [-c] [-s] [-f fromcode] [-t tocode] [file ...],Modo de uso: iconv [-c] [-s] [-f codificação_entrada] [-t codificação_saída] [arquivo ...],Uso: iconv [-c] [-s] [-f fromcode] [-t tocode] [arquivo ...],"ES,DE",LLAMA,55.05244657427051
or:    iconv -l,"ou:
iconv -l",ou:  iconv -l,"ES,DE",LLAMA,100.00000000000004
"Try '%s --help' for more information.
",Tente `%s --help' para mais informações.,"Tente ""%s --help"" para mais informações.
","ES,DE",LLAMA,33.010083098515025
"Usage: %s [OPTION...] [-f ENCODING] [-t ENCODING] [INPUTFILE...]
",Modo de uso: %s [opção...] [-f codificação] [-t codificação] [arquivo_entrada...],"Uso: %s [OPÇÃO...] [-f CODIFICAÇÃO] [-t CODIFICAÇÃO] [ENTRADA...]
","ES,DE",LLAMA,39.506153747892526
"or:    %s -l
","o bien: %s -l
","ou:    %s -l
","ES,DE",LLAMA,50.81327481546149
"Converts text from one encoding to another encoding.
",Converta o texto de uma codificação para outra.,"Converte texto de uma codificação para outra.
","ES,DE",LLAMA,72.59795291154772
"Options controlling the input and output format:
","Opciones para controlar el formato de entrada y salida:
	--escaixa (compressão/descompressão)
	--formatais-de-saída (formatos padrões de saída)
	--fuso-horario (sistema horário localizado)
","Opções para controlar os formatos de entrada e saída:
","ES,DE",LLAMA,4.1858747270392405
"  -f ENCODING, --from-code=ENCODING
                              the encoding of the input
"," -f ENCODING, --from-code=ENCODING
                           Codificação de entrada","  -f CODIFICAÇÃO, --from-code=CODIFICAÇÃO
                              a codificação de entrada
","ES,DE",LLAMA,20.90067144241745
"  -t ENCODING, --to-code=ENCODING
                              the encoding of the output
","  -t ENCODING, --to-code=ENCODING
                              codificação de saída","  -t CODIFICAÇÃO, --to-code=CODIFICAÇÃO
                              a codificação da saída
","ES,DE",LLAMA,18.88588859215946
"Options controlling conversion problems:
","Opciones para controlar los problemas de conversión:
	--especial (conversor especial)
	--deprecated (opção obsoleta, não recomendada para uso)
","Opções para controlar problemas de conversão:
","ES,DE",LLAMA,4.92467473444436
"  -c                          discard unconvertible characters
", -c                          descarta caracteres não convertíveis,"  -c                          descarta caracteres não conversíveis
","ES,DE",LLAMA,66.87403049764218
"  --unicode-subst=FORMATSTRING
                              substitution for unconvertible Unicode characters
","--unicode-subst=CADENADEFORMATO
                              substituição para os caracteres Unicode não convertíveis","  --unicode-subst=TEXTOFORMATO
                              substituição de caracteres Unicode no conversíveis
","ES,DE",LLAMA,12.549310621989482
"  --byte-subst=FORMATSTRING   substitution for unconvertible bytes
","--byte-subst=CADENADEFORMATO sustituição para os bytes não convertíveis
","  --byte-subst=TEXTOFORMATO   substituição para bytes não conversíveis
","ES,DE",LLAMA,14.25876976452075
"  --widechar-subst=FORMATSTRING
                              substitution for unconvertible wide characters
","--widechar-subst=CADENADEFORMATO
                              substituição para os caracteres anchos não convertíveis","  --widechar-subst=TEXTOFORMATO
                              substituição para caracteres amplos não conversíveis
","ES,DE",LLAMA,13.134549472120794
"Options controlling error output:
",Opciones para controlar a saída de erros: 'ES' e 'DE'.,"Opções para controlar saída de erro:
","ES,DE",LLAMA,10.127993013562818
"  -s, --silent                suppress error messages about conversion problems
"," -s, --silent                 não exibir mensagens relacionadas a erros de conversão","  -s, --silent                suprime mensagens de erro sobre problemas de conversão
","ES,DE",LLAMA,18.36028134946796
"Informative output:
",Salida informativa:,"Saída informativa:
","ES,DE",LLAMA,55.03212081491043
