original,translated,reference,context_languages,strategy,bleu
Usage: iconv [-c] [-s] [-f fromcode] [-t tocode] [file ...],Utilização: iconv [-c] [-s] [-f in_encoding] [-t out_encoding] [arquivo ...],Uso: iconv [-c] [-s] [-f fromcode] [-t tocode] [arquivo ...],"RU,VI",LLAMA,59.378308100734984
or:    iconv -l,"ou:
iconv -l",ou:  iconv -l,"RU,VI",LLAMA,100.00000000000004
"Try '%s --help' for more information.
",Tente ‘%s --help’ para obter mais informações.,"Tente ""%s --help"" para mais informações.
","RU,VI",LLAMA,21.36435031981171
"Usage: %s [OPTION...] [-f ENCODING] [-t ENCODING] [INPUTFILE...]
","Utilização: %s [OPTION...] [-f ENCODING] [-t ENCODING] [INPUTFILE...]
","Uso: %s [OPÇÃO...] [-f CODIFICAÇÃO] [-t CODIFICAÇÃO] [ENTRADA...]
","RU,VI",LLAMA,46.545561555683754
"or:    %s -l
","ou:    %s -l
","ou:    %s -l
","RU,VI",LLAMA,100.00000000000004
"Converts text from one encoding to another encoding.
",Converte o texto de uma codificação para outra.,"Converte texto de uma codificação para outra.
","RU,VI",LLAMA,75.06238537503395
"Options controlling the input and output format:
","Opções de controle para formatos de entrada e saída: 
 ""%s"": %d, 
 ""VI"": [""%<PRIuMAX> - Opção do formato Vídeo (vídeo) que define o tamanho máximo da janela. Por padrão é 1920x1080 pixels."",
 ""RU"": [""%s: %d"", 
 ""Opções de controle para formatos Raster UV, incluindo resolução e profundidade do canal (chanel). O valor por definição padrão é 32x16. Por exemplo, se você deseja usar uma resolução maior que o tamanho máximo permitido para a janela de vídeo, pode especificar isso como ""%s: %d""."" ]","Opções para controlar os formatos de entrada e saída:
","RU,VI",LLAMA,3.729785173958898
"  -f ENCODING, --from-code=ENCODING
                              the encoding of the input
","  -f ENCODING, --from-code=ENCODING
                               Entrada em codificação","  -f CODIFICAÇÃO, --from-code=CODIFICAÇÃO
                              a codificação de entrada
","RU,VI",LLAMA,18.04438612975343
"  -t ENCODING, --to-code=ENCODING
                              the encoding of the output
","  -t ENCODING, --to-code=ENCODING
                              кодировка вихідних даних
","  -t CODIFICAÇÃO, --to-code=CODIFICAÇÃO
                              a codificação da saída
","RU,VI",LLAMA,17.0653267718276
"Options controlling conversion problems:
","Opções de controle para problemas de conversão de caracteres: 
	'RU': Opção que permite ajustar o comportamento do sistema ao lidar com erros durante a conversão. Por exemplo, pode ser usada para definir um limiar acima do qual os erros são considerados significativos e devem desencadear uma mensagem de aviso ou bloquear determinadas operações.
	'VI': Opção que permite ao utilizador visualizar as configurações atuais relacionadas à conversão, incluindo o limiar para a detecção de erros. Esta opção é útil para fins de depuração e auditoria do sistema.","Opções para controlar problemas de conversão:
","RU,VI",LLAMA,1.6740069390952712
"  -c                          discard unconvertible characters
", -c                           ignorar caracteres não convertíveis,"  -c                          descarta caracteres não conversíveis
","RU,VI",LLAMA,23.643540225079384
"  --unicode-subst=FORMATSTRING
                              substitution for unconvertible Unicode characters
","--unicode-subst=STRING_FORMAT
                              Substituição para caracteres Unicode não convertíveis.","  --unicode-subst=TEXTOFORMATO
                              substituição de caracteres Unicode no conversíveis
","RU,VI",LLAMA,9.578464408619821
"  --byte-subst=FORMATSTRING   substitution for unconvertible bytes
","--byte-subst=STRING_FORMAT
                          substituição para bytes que não podem ser convertidos.","  --byte-subst=TEXTOFORMATO   substituição para bytes não conversíveis
","RU,VI",LLAMA,13.912311644176565
"  --widechar-subst=FORMATSTRING
                              substitution for unconvertible wide characters
","--widechar-subst=STRING_FORMAT
                              substituição para caracteres não convertíveis em largura de palavra.","  --widechar-subst=TEXTOFORMATO
                              substituição para caracteres amplos não conversíveis
","RU,VI",LLAMA,12.874330508144842
"Options controlling error output:
","Opções de controle para a saída dos erros: 
	'--show_errors': Mostrar todos os erros detectados. 
	'--log_to_file': Registrar mensagens de erro em um arquivo específico (nome do arquivo como variável).","Opções para controlar saída de erro:
","RU,VI",LLAMA,2.3569062221449553
"  -s, --silent                suppress error messages about conversion problems
","  -s, --silent                não exibir mensagens relacionadas a erros de conversão
","  -s, --silent                suprime mensagens de erro sobre problemas de conversão
","RU,VI",LLAMA,18.36028134946796
"Informative output:
",Informações de saída:,"Saída informativa:
","RU,VI",LLAMA,15.97357760615681
"  -l, --list                  list the supported encodings
","  -l, --list                   lista de codificações suportadas","  -l, --list                  lista das codificações com suporte
","RU,VI",LLAMA,37.68499164492418
"  --help                      display this help and exit
","--help                       Mostrar esta ajuda e sair
","  --help                      exibe esta ajuda e sai
","RU,VI",LLAMA,32.46679154750991
"  --version                   output version information and exit
","--versao                   Mostrar informações sobre a versão e sair
","  --version                   exibe informação da versão e sai
","RU,VI",LLAMA,11.044795567078939
"License GPLv3+: GNU GPL version 3 or later <%s>
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s> 
Este software é livre. Você pode modificá-lo e reimprimi-lo.
Nenhum acordo de confidencialidade fora do que a lei permite atualmente.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","RU,VI",LLAMA,39.14567371759884
"Written by %s.
","Autorado por %s. 
","Escrito por %s.
","RU,VI",LLAMA,66.87403049764218
%s argument: A format directive with a variable width is not allowed here.,%s 参数: 在此处不允许使用可变长度的命令格式。,argumento de %s: Uma diretiva de formato com uma variável de largura não permitida aqui.,"RU,VI",LLAMA,1.7560903341711829
%s argument: A format directive with a variable precision is not allowed here.,%s 参数: 在此处不允许使用可变精度的命令格式。,argumento de %s: Uma diretiva de formato com uma variável de precisão não permitida aqui.,"RU,VI",LLAMA,1.7560903341711829
%s argument: A format directive with a size is not allowed here.,%s 参数: 在此处不允许使用大小命令格式。,argumento de %s: Uma diretiva de formato com um tamanho não permitida aqui.,"RU,VI",LLAMA,2.619778931805682
%s argument: The string ends in the middle of a directive.,%s 参数: 字符串在命令中部终止。,argumento de %s: A string termina no meio de uma diretiva.,"RU,VI",LLAMA,3.9082509128279828
%s argument: The character '%c' is not a valid conversion specifier.,%s argument: caractere ‘%c’ não é um especificador de escape válido.,"argumento de %s: O caractere ""%c"" não é uma especificação de conversão válida.","RU,VI",LLAMA,7.023357200693732
%s argument: The character that terminates the format directive is not a valid conversion specifier.,%s 参数: 用于终止命令格式的字符不是有效的转义符。,argumento de %s: O caractere que termina a diretiva de formato não é uma especificação de conversão válida.,"RU,VI",LLAMA,0.9637628094253924
cannot convert byte substitution to Unicode: %s,não é possível converter os bytes para Unicode: %s,não foi possível converter substituição de bytes para Unicode: %s,"RU,VI",LLAMA,48.83499409416458
cannot convert unicode substitution to target encoding: %s,não é possível converter a substituição Unicode para o código de caracteres alvo: %s,não foi possível converter unicode para codificação desejada: %s,"RU,VI",LLAMA,12.451643194233869
cannot convert byte substitution to wide string: %s,não foi possível converter os bytes para uma string aninhada: %s,não foi possível converter substituição de bytes para texto amplo: %s,"RU,VI",LLAMA,31.170906522700683
cannot convert widechar substitution to target encoding: %s,não é possível converter a substituição de caracteres ampla para o código alvo: %s,não foi possível converter widechar para codificação desejada: %s,"RU,VI",LLAMA,12.451643194233869
cannot convert byte substitution to target encoding: %s,não foi possível converter os bytes para a codificação alvo: %s,não foi possível converter substituição de bytes para codificação desejada: %s,"RU,VI",LLAMA,32.00286101270288
%s:%u:%u: cannot convert,%s:%d:%d: não é possível converter,%s:%u:%u: impossível converter,"RU,VI",LLAMA,24.71244254525359
%s:%u:%u: incomplete character or shift sequence,%s:%d:%d: não completo de caracteres ou sequência com deslocamento,%s:%u:%u: sequência de caracteres ou deslocamentos incompleta,"RU,VI",LLAMA,24.26438274389041
%s:%u:%u,%s:%u:%u,%s:%u:%u,"RU,VI",LLAMA,100.00000000000004
%s: I/O error,%s: erro de entrada/saída,%s: erro de E/S,"RU,VI",LLAMA,54.10822690539397
conversion from %s unsupported,não é suportado realizar conversão a partir de %s,não há suporte à conversão de %s,"RU,VI",LLAMA,17.747405280050266
conversion to %s unsupported,não é suportado o processamento para %s,não há suporte à conversão para %s,"RU,VI",LLAMA,22.089591134157878
conversion from %s to %s unsupported,não é suportado converter do %s para o %s,não há suporte à conversão de %s para %s,"RU,VI",LLAMA,18.36028134946796
try '%s -l' to get the list of supported encodings,Tente usar ‘%s -l’ para obter a lista de codificações suportadas.,"tente ""%s -l"" para obter a lista de codificações sem suporte","RU,VI",LLAMA,39.34995962231127
(stdin),(entrada padrão),(stdin),"RU,VI",LLAMA,18.99589214128981
%s,%s,%s,"RU,VI",LLAMA,100.00000000000004
I/O error,Erro de entrada/saída,erro de E/S,"RU,VI",LLAMA,12.703318703865365
