file,num_segments,context_languages,strategy,comet,chrf,bleu,ter,bertscore
gtkspell-3.0.7.pt_BR.nllb.csv,7,nan,nllb,nan,44.47277486943866,60.18660486876593,63.1578947368421
gtkspell-3.0.7.pt_BR.llama.ctx-0.po.meta.csv,7,nan,LLAMA,67.77770221233368,32.567718847592396,22.558676216889932,82.14285714285714,78.70995232037136
gtkspell-3.0.7.pt_BR.llama.ctx-1.de.po.meta.csv,7,DE,LLAMA,78.00067067146301,33.290399308918396,33.24147538097343,83.92857142857143,84.15829965046474
gtkspell-3.0.7.pt_BR.llama.ctx-1.es.po.meta.csv,7,ES,LLAMA,76.63169843809945,41.53421951327827,42.85772114469352,73.21428571428571,86.85829639434814
gtkspell-3.0.7.pt_BR.llama.ctx-1.fr.po.meta.csv,7,FR,LLAMA,80.51669512476239,46.03364538602519,42.269467641480205,73.21428571428571,86.58549019268581
gtkspell-3.0.7.pt_BR.llama.ctx-1.id.po.meta.csv,7,ID,LLAMA,70.54936460086277,17.80492821364877,31.069666085373722,91.07142857142857,79.84273603984288
gtkspell-3.0.7.pt_BR.llama.ctx-1.ru.po.meta.csv,7,RU,LLAMA,80.86616907800946,42.491549833257615,48.120024472647415,69.64285714285714,86.81124533925738
gtkspell-3.0.7.pt_BR.llama.ctx-1.vi.po.meta.csv,7,VI,LLAMA,74.44287964275905,24.47929630249928,24.552189378977626,89.28571428571429,80.25064894131252
gtkspell-3.0.7.pt_BR.llama.ctx-1.zh_CN.po.meta.csv,7,ZH_CN,LLAMA,74.17330060686383,24.655648898197057,29.587736703123472,89.28571428571429,82.17150058065143
gtkspell-3.0.7.pt_BR.llama.ctx-2.de-es.po.meta.csv,7,"ES,DE",LLAMA,77.78965660503933,43.695221568693476,41.815329017430294,73.21428571428571,86.37241891452244
gtkspell-3.0.7.pt_BR.llama.ctx-2.de-fr.po.meta.csv,7,"FR,DE",LLAMA,79.59792528833661,40.404801920714235,41.815329017430294,73.21428571428571,85.16025287764413
gtkspell-3.0.7.pt_BR.llama.ctx-2.de-id.po.meta.csv,7,"ID,DE",LLAMA,75.69103837013245,29.917441106218423,35.1831337472956,82.14285714285714,80.85755450384957
gtkspell-3.0.7.pt_BR.llama.ctx-2.de-ru.po.meta.csv,7,"DE,RU",LLAMA,81.3518260206495,37.88141344763478,34.052443542991746,80.35714285714286,84.33612755366734
gtkspell-3.0.7.pt_BR.llama.ctx-2.de-vi.po.meta.csv,7,"DE,VI",LLAMA,78.15907086644854,26.418784844085874,25.86102225902815,83.92857142857143,81.28988657678876
gtkspell-3.0.7.pt_BR.llama.ctx-2.de-zh_CN.po.meta.csv,7,"ZH_CN,DE",LLAMA,76.52617267199925,28.408098102328513,30.651861825695164,78.57142857142857,82.95915041651044
gtkspell-3.0.7.pt_BR.llama.ctx-2.es-fr.po.meta.csv,7,"ES,FR",LLAMA,77.94405605111804,47.34548881718853,44.54237599499857,69.64285714285714,87.76464888027736
gtkspell-3.0.7.pt_BR.llama.ctx-2.es-id.po.meta.csv,7,"ID,ES",LLAMA,66.16806983947754,19.034694641525057,21.692403590078566,89.28571428571429,76.68357576642718
gtkspell-3.0.7.pt_BR.llama.ctx-2.es-ru.po.meta.csv,7,"ES,RU",LLAMA,83.11505317687988,41.825907079856385,34.30717276987566,75.0,86.4436251776559
gtkspell-3.0.7.pt_BR.llama.ctx-2.es-vi.po.meta.csv,7,"ES,VI",LLAMA,79.41098809242249,38.4321318445664,39.039349608588054,76.78571428571429,84.89602548735482
gtkspell-3.0.7.pt_BR.llama.ctx-2.es-zh_CN.po.meta.csv,7,"ZH_CN,ES",LLAMA,74.52616904463086,26.988996143348363,29.085720874559875,83.92857142857143,81.54661570276532
gtkspell-3.0.7.pt_BR.llama.ctx-2.fr-id.po.meta.csv,7,"ID,FR",LLAMA,71.04955741337368,21.24930287468101,28.679878246140962,89.28571428571429,80.18380403518677
gtkspell-3.0.7.pt_BR.llama.ctx-2.fr-ru.po.meta.csv,7,"FR,RU",LLAMA,78.95322229181018,46.3942555664484,38.11839325427148,76.78571428571429,86.18560177939278
gtkspell-3.0.7.pt_BR.llama.ctx-2.fr-vi.po.meta.csv,7,"FR,VI",LLAMA,72.51577419894082,32.37504055073448,30.25666170928428,83.92857142857143,81.60184110913958
gtkspell-3.0.7.pt_BR.llama.ctx-2.fr-zh_CN.po.meta.csv,7,"ZH_CN,FR",LLAMA,77.57128647395542,20.981707032940133,24.05054306447077,85.71428571428571,80.75708321162632
gtkspell-3.0.7.pt_BR.llama.ctx-2.id-ru.po.meta.csv,7,"ID,RU",LLAMA,73.13716581889561,22.41269100329739,28.757594590003954,91.07142857142857,80.21898439952305
gtkspell-3.0.7.pt_BR.llama.ctx-2.id-vi.po.meta.csv,7,"ID,VI",LLAMA,69.38704337392535,16.749952159624502,28.34291745979137,92.85714285714286,79.7463629926954
gtkspell-3.0.7.pt_BR.llama.ctx-2.id-zh_CN.po.meta.csv,7,"ID,ZH_CN",LLAMA,70.45051455497742,16.130627220955827,28.16031557036309,94.64285714285714,79.91509096963065
gtkspell-3.0.7.pt_BR.llama.ctx-2.ru-vi.po.meta.csv,7,"RU,VI",LLAMA,79.9962022474834,39.9823852478604,43.97163221206366,75.0,86.5602467741285
gtkspell-3.0.7.pt_BR.llama.ctx-2.ru-zh_CN.po.meta.csv,7,"ZH_CN,RU",LLAMA,77.59396348680768,22.982176661135657,29.599994906996464,83.92857142857143,81.10911079815456
gtkspell-3.0.7.pt_BR.llama.ctx-2.vi-zh_CN.po.meta.csv,7,"ZH_CN,VI",LLAMA,76.7627877848489,18.250842891547396,22.97539196957029,87.5,79.73952123097011
