file,num_segments,context_languages,strategy,comet,chrf,bleu,ter,bertscore
gst-plugins-bad-1.27.90.pt_BR.nllb.csv,28,nan,nllb,nan,61.47644066808936,40.29429231913729,43.07116104868914
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-0.po.meta.csv,28,nan,LLAMA,85.86037307977676,57.35389691769357,35.08725840716348,57.146470248178325,88.61597967999322
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.de.po.meta.csv,28,DE,LLAMA,87.14568551097598,61.75915802396594,40.02179988902089,52.70168022109016,90.2107719864164
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.es.po.meta.csv,28,ES,LLAMA,89.29919110877174,65.23686086470539,37.33131344698211,44.93584874407856,91.11023715564183
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.fr.po.meta.csv,28,FR,LLAMA,85.75240203312465,60.60999138106404,38.8874675640643,52.39333820079162,89.55250680446625
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.id.po.meta.csv,28,ID,LLAMA,86.21566721371242,58.006682920202515,27.680315239779837,54.26585750343514,89.0718645283154
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.ru.po.meta.csv,28,RU,LLAMA,85.61043930905205,57.77180799422735,37.20364769014608,51.897636955866766,88.12645822763443
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.vi.po.meta.csv,28,VI,LLAMA,85.22298910788128,57.15350687555234,31.43133070879713,53.905942659824646,87.29383945465088
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-1.zh_CN.po.meta.csv,28,ZH_CN,LLAMA,85.87071576288768,58.62782601216492,35.097352108028055,55.526269796456134,88.5274948818343
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-es.po.meta.csv,28,"ES,DE",LLAMA,88.84535921471459,66.08941798986794,41.00055311487098,44.626908202218765,91.03575625589916
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-fr.po.meta.csv,28,"FR,DE",LLAMA,85.84345195974622,62.45392262167383,42.700740446116,48.744381050281675,90.14085148062024
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-id.po.meta.csv,28,"ID,DE",LLAMA,85.35904650177274,57.52300902319591,33.69043240572235,55.94921813865914,88.36073981864112
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-ru.po.meta.csv,28,"RU,DE",LLAMA,85.616683108466,59.60142457398587,38.91991052200552,51.68193650724707,89.73789364099503
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-vi.po.meta.csv,28,"VI,DE",LLAMA,86.98457181453705,64.88702467727276,45.176036501783514,46.68097516700002,90.25977977684566
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.de-zh_CN.po.meta.csv,28,"ZH_CN,DE",LLAMA,86.54427400657109,59.86311321252314,37.36098209278574,54.367271789632035,89.12474768502372
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.es-fr.po.meta.csv,28,"ES,FR",LLAMA,89.1856849193573,63.24656884680157,36.39071222158434,46.926792582848485,90.51649762051446
gst-plugins-bad-1.27.90.pt_BR.llama.ctx-2.es-id.po.meta.csv,28,"ES,ID",LLAMA,86.83127335139683,61.655982553237536,37.01382833090856,51.07706863529846,89.85371376786914
