original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,o argumento '%s' para a opção '%s' não é válido.,argumento inválido para %s: %s,,LLAMA,3.716499092256817
ambiguous argument %s for %s,argumento %s para a opção %s ambígua,argumento ambíguo %s para %s,,LLAMA,23.356898886410015
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,,LLAMA,39.76353643835252
regular empty file,o arquivo está vazio,arquivo comum vazio,,LLAMA,18.99589214128981
regular file,arquivo regular,arquivo comum,,LLAMA,49.99999999999999
directory,diretório,diretório,,LLAMA,100.00000000000004
symbolic link,símbolo tautológico,link simbólico,,LLAMA,0.0
message queue,antrão de mensagens,fila de mensagem,,LLAMA,27.516060407455225
semaphore,semafrão,semáforo,,LLAMA,0.0
shared memory object,objeto de memória associado,objeto em memória compartilhada,,LLAMA,18.99589214128981
typed memory object,objeto de memória,objeto de memória tipificada,,LLAMA,71.65313105737896
block special file,arquivo bloqueado especial,arquivo especial de bloco,,LLAMA,24.840753130578644
character special file,arquivo de caracteres especiais,arquivo especial de caractere,,LLAMA,18.99589214128981
contiguous data,dados que seguem a ordem,dados contíguos,,LLAMA,10.682175159905848
fifo,FIFO,fifo,,LLAMA,0.0
door,porta,porta,,LLAMA,100.00000000000004
multiplexed block special file,bloco especial de blocos múltiplos para arquivos especiais (berkas spezial blok ter-multipleks),arquivo multiplexado especial de bloco,,LLAMA,6.285596338261262
multiplexed character special file,caracteres especiais com múltiplas letras,arquivo multiplexado especial de caractere,,LLAMA,0.0
multiplexed file,arquivo multilíngue,arquivo multiplexado,,LLAMA,49.99999999999999
named file,capa de nome do arquivo,arquivo nomeado,,LLAMA,10.682175159905848
network special file,capa especial de rede,arquivo especial de rede,,LLAMA,59.460355750136046
migrated file with data,o arquivo foi termigravado com dados,arquivo migrado com dados,,LLAMA,17.965205598154213
migrated file without data,o arquivo termigravado sem data,arquivo migrado sem dados,,LLAMA,12.703318703865365
port,porta,porta,,LLAMA,100.00000000000004
socket,soquete,soquete,,LLAMA,100.00000000000004
whiteout,escuridão branca,whiteout,,LLAMA,0.0
weird file,arquivo desconhecido,arquivo estranho,,LLAMA,49.99999999999999
program error,Erro do programa,erro do programa,,LLAMA,55.03212081491043
stack overflow,stack de desborbo,estouro de pilha,,LLAMA,27.516060407455225
Try '%s --help' for more information.,Tente `%s --help' para mais informações.,"Tente ""%s --help"" para mais informações.",,LLAMA,33.010083098515025
Unknown system error,Erro no sistema não reconhecido,Erro desconhecido de sistema,,LLAMA,12.703318703865365
"%s: option '%s%s' is ambiguous
","%s: opção '%s%s' ambígua
","%s: a opção ""%s%s"" é ambígua
",,LLAMA,20.91180477776761
%s: option '%s%s' is ambiguous; possibilities:,%s: opção '%s%s' ambígua; possível que:,"%s: a opção ""%s%s"" é ambígua; possibilidades:",,LLAMA,18.51565595560746
"%s: unrecognized option '%s%s'
",%s: opção não reconhecida '%s%s',"%s: opção desconhecida ""%s%s""
",,LLAMA,33.932513407933634
