original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento %s para %s não é válido,argumento inválido para %s: %s,"DE,FR",LLAMA,23.356898886410015
ambiguous argument %s for %s,argumento %s para %s é ambíguo,argumento ambíguo %s para %s,"DE,FR",LLAMA,56.234132519034915
Valid arguments are:,os argumentos válidos são:,Argumentos válidos são:,"DE,FR",LLAMA,39.76353643835252
regular empty file,conjunto de dados vazio,arquivo comum vazio,"DE,FR",LLAMA,15.97357760615681
regular file,arquivo regular,arquivo comum,"DE,FR",LLAMA,49.99999999999999
directory,diretório,diretório,"DE,FR",LLAMA,100.00000000000004
symbolic link,simbolicamente ligada,link simbólico,"DE,FR",LLAMA,0.0
message queue,fila de mensagens,fila de mensagem,"DE,FR",LLAMA,55.03212081491043
semaphore,Semáforo,semáforo,"DE,FR",LLAMA,0.0
shared memory object,objeto de memória compartilhada,objeto em memória compartilhada,"DE,FR",LLAMA,35.35533905932737
typed memory object,objeto de memória tipeado,objeto de memória tipificada,"DE,FR",LLAMA,59.460355750136046
block special file,dispositivo especial de bloco,arquivo especial de bloco,"DE,FR",LLAMA,59.460355750136046
character special file,dispositivo de caracteres especiais,arquivo especial de caractere,"DE,FR",LLAMA,15.97357760615681
contiguous data,dados que seguem uma sequência,dados contíguos,"DE,FR",LLAMA,10.682175159905848
fifo,FIFO,fifo,"DE,FR",LLAMA,0.0
door,porta,porta,"DE,FR",LLAMA,100.00000000000004
multiplexed block special file,bloco especial de arquivo com múltiplos blocos multiplexados,arquivo multiplexado especial de bloco,"DE,FR",LLAMA,13.134549472120788
multiplexed character special file,arquivo especial com caracteres multiplos,arquivo multiplexado especial de caractere,"DE,FR",LLAMA,12.703318703865365
multiplexed file,arquivo multiplamente indexado,arquivo multiplexado,"DE,FR",LLAMA,27.516060407455225
named file,ficheiro com nome,arquivo nomeado,"DE,FR",LLAMA,0.0
network special file,arquivo especial de rede,arquivo especial de rede,"DE,FR",LLAMA,100.00000000000004
migrated file with data,arquivo termigravado com dados,arquivo migrado com dados,"DE,FR",LLAMA,35.35533905932737
migrated file without data,arquivo termigrasi sem data,arquivo migrado sem dados,"DE,FR",LLAMA,18.99589214128981
port,porta,porta,"DE,FR",LLAMA,100.00000000000004
socket,soquete,soquete,"DE,FR",LLAMA,100.00000000000004
whiteout,desenvolvimento do software,whiteout,"DE,FR",LLAMA,0.0
weird file,arquivo anônimo,arquivo estranho,"DE,FR",LLAMA,49.99999999999999
program error,Erro do programa,erro do programa,"DE,FR",LLAMA,55.03212081491043
stack overflow,desborde do stack,estouro de pilha,"DE,FR",LLAMA,0.0
Try '%s --help' for more information.,Coba '%s --help' para mais informações.,"Tente ""%s --help"" para mais informações.","DE,FR",LLAMA,31.76215203205584
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"DE,FR",LLAMA,21.02241038134286
"%s: option '%s%s' is ambiguous
",%s: opção »%s%s« é ambígua.,"%s: a opção ""%s%s"" é ambígua
","DE,FR",LLAMA,22.82484365812206
%s: option '%s%s' is ambiguous; possibilities:,%s: opção '%s%s' é ambígua; as possibilidades são :,"%s: a opção ""%s%s"" é ambígua; possibilidades:","DE,FR",LLAMA,22.2989945535409
"%s: unrecognized option '%s%s'
",%s: Opção desconhecida »%s%s«.,"%s: opção desconhecida ""%s%s""
","DE,FR",LLAMA,24.384183193426086
"%s: option '%s%s' doesn't allow an argument
","%s: opção '%s%s' não permite argumento.""
","%s: a opção ""%s%s"" não permite argumento
","DE,FR",LLAMA,25.336549464486474
"%s: option '%s%s' requires an argument
","%s: opção '%s%s' requer um argumento. 
","%s: a opção ""%s%s"" exige um argumento
","DE,FR",LLAMA,20.953980708003318
"%s: invalid option -- '%c'
",%s: opção -- '%c' não é válida,"%s: opção inválida -- ""%c""
","DE,FR",LLAMA,25.965358893403383
"%s: option requires an argument -- '%c'
","%s: opção -- '%c' requer um argumento
","%s: a opção exige um argumento -- ""%c""
","DE,FR",LLAMA,16.44945005613896
`,',“,"DE,FR",LLAMA,0.0
',',”,"DE,FR",LLAMA,0.0
Success,É um sucesso.,Sucesso,"DE,FR",LLAMA,0.0
No match,Não é adequado.,Nenhuma ocorrência do padrão,"DE,FR",LLAMA,0.0
Invalid regular expression,expressão regular inválida,Expressão regular inválida,"DE,FR",LLAMA,55.03212081491043
Invalid collation character,Caracter de colação não é válido.,caractere de combinação inválido,"DE,FR",LLAMA,6.567274736060395
Invalid character class name,Nome da classe de caracteres não é válido.,Nome inválido da classe de caracteres,"DE,FR",LLAMA,31.55984539112946
Trailing backslash,Retrobarra de escape final.,Barra invertida no final,"DE,FR",LLAMA,10.682175159905848
Invalid back reference,Referência de volta inválida.,Retrorreferência inválida,"DE,FR",LLAMA,10.682175159905848
"Unmatched [, [^, [:, [., or [=","DE ou FR, [, [^, [:, [. ou [= sem vis-à-vis.","[, [^, [:, [. ou [= sem correspondente","DE,FR",LLAMA,67.41942962447749
Unmatched ( or \(,( ou \( tanha sem pasangan,( ou \( sem correspondente,"DE,FR",LLAMA,43.47208719449914
Unmatched \{,{ sem parceiro},\{ sem correspondente,"DE,FR",LLAMA,31.947155212313625
Invalid content of \{\},Contenido de {} não é válido.,Conteúdo inválido de \{\},"DE,FR",LLAMA,7.267884212102741
Invalid range end,Fim do intervalo inválido.,Fim do intervalo inválido,"DE,FR",LLAMA,66.87403049764218
Memory exhausted,Ocupação de memória insuficiente.,Memória esgotada,"DE,FR",LLAMA,0.0
Invalid preceding regular expression,Expressão regular que impede a validade não cumprida.,A expressão regular precedente é inválida,"DE,FR",LLAMA,4.767707020457095
Premature end of regular expression,"O termo 'ekspresi reguler' não é reconhecido. Por favor, verifique se está utilizando a linguagem correta para expressar conceitos técnicos.",Fim prematuro da expressão regular,"DE,FR",LLAMA,0.0
Regular expression too big,Expressão regular é muito grande.,Expressão regular grande demais,"DE,FR",LLAMA,17.965205598154213
Unmatched ) or \),ou sem visa a vista.,) ou \) sem correspondente,"DE,FR",LLAMA,9.652434877402245
No previous regular expression,Não há expressões regulares anteriores.,Nenhuma expressão regular anterior,"DE,FR",LLAMA,0.0
"Packaged by %s (%s)
",Pacote preparado por %s (%s),"Empacotado por %s (%s)
","DE,FR",LLAMA,72.59795291154772
"Packaged by %s
",Pacote criado por %s,"Empacotado por %s
","DE,FR",LLAMA,39.76353643835252
(C),(C),(C),"DE,FR",LLAMA,100.00000000000004
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Lizenz GPLv3+: GNU GPL versi 3 ou posterior <%s>. 
Este é software livre: você pode modificá-lo e distribuí-lo. 
Não há garantia, salvo por leis aplicáveis.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>.
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","DE,FR",LLAMA,37.212992055984
"Written by %s.
",Escrito por %s.,"Escrito por %s.
","DE,FR",LLAMA,100.00000000000004
"Written by %s and %s.
",Escrita por %s e %s.,"Escrito por %s e %s.
","DE,FR",LLAMA,84.08964152537145
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s.","Escrito por %s, %s e %s.
","DE,FR",LLAMA,100.00000000000004
