original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumen %s para o comando '%c' não é válido.,argumento inválido para %s: %s,"ID,VI",LLAMA,7.347053125977879
ambiguous argument %s for %s,argum%s unt%p para %s ambiguo,argumento ambíguo %s para %s,"ID,VI",LLAMA,19.64073254502565
Valid arguments are:,Argumentos válidos são:,Argumentos válidos são:,"ID,VI",LLAMA,100.00000000000004
regular empty file,cadeia de caracteres regular sem dados,arquivo comum vazio,"ID,VI",LLAMA,0.0
regular file,arquivo regular,arquivo comum,"ID,VI",LLAMA,49.99999999999999
directory,diretório,diretório,"ID,VI",LLAMA,100.00000000000004
symbolic link,símbolo tautológico,link simbólico,"ID,VI",LLAMA,0.0
message queue,antrian de pedidos,fila de mensagem,"ID,VI",LLAMA,27.516060407455225
semaphore,semafor,semáforo,"ID,VI",LLAMA,0.0
shared memory object,objeto de memória em conjunto,objeto em memória compartilhada,"ID,VI",LLAMA,14.058533129758727
typed memory object,tipo de objeto memória,objeto de memória tipificada,"ID,VI",LLAMA,21.02241038134286
block special file,arquivo especial de bloco ID,arquivo especial de bloco,"ID,VI",LLAMA,66.87403049764218
character special file,cadeia de caracteres especiais,arquivo especial de caractere,"ID,VI",LLAMA,15.97357760615681
contiguous data,dados sequenciais,dados contíguos,"ID,VI",LLAMA,49.99999999999999
fifo,"FIFO (First In, First Out)",fifo,"ID,VI",LLAMA,0.0
door,porta,porta,"ID,VI",LLAMA,100.00000000000004
multiplexed block special file,bloco especial de armazenamento com múltiplas chaves (ID),arquivo multiplexado especial de bloco,"ID,VI",LLAMA,9.287528999566801
multiplexed character special file,berkas speciais caracteres ter múltiplos significados,arquivo multiplexado especial de caractere,"ID,VI",LLAMA,0.0
multiplexed file,arquivo ter múltiplos mapeamentos,arquivo multiplexado,"ID,VI",LLAMA,15.97357760615681
named file,capa de nome do arquivo,arquivo nomeado,"ID,VI",LLAMA,10.682175159905848
network special file,arquivo especial de rede,arquivo especial de rede,"ID,VI",LLAMA,100.00000000000004
migrated file with data,o arquivo termina com dados,arquivo migrado com dados,"ID,VI",LLAMA,23.643540225079384
migrated file without data,ficheiro termigravado sem data,arquivo migrado sem dados,"ID,VI",LLAMA,15.97357760615681
port,porta,porta,"ID,VI",LLAMA,100.00000000000004
socket,soquete,soquete,"ID,VI",LLAMA,100.00000000000004
whiteout,branqueamento,whiteout,"ID,VI",LLAMA,0.0
weird file,arquivo desconhecido,arquivo estranho,"ID,VI",LLAMA,49.99999999999999
program error,erro do programa,erro do programa,"ID,VI",LLAMA,100.00000000000004
stack overflow,stack de pilha,estouro de pilha,"ID,VI",LLAMA,55.03212081491043
Try '%s --help' for more information.,Coba '%s --help' para informações adicionais.,"Tente ""%s --help"" para mais informações.","ID,VI",LLAMA,10.729256185679601
Unknown system error,Erro no sistema não reconhecido,Erro desconhecido de sistema,"ID,VI",LLAMA,12.703318703865365
"%s: option '%s%s' is ambiguous
",%s: pilihan '%s%s' ambiguo/ambíguo,"%s: a opção ""%s%s"" é ambígua
","ID,VI",LLAMA,19.505518236282093
%s: option '%s%s' is ambiguous; possibilities:,%s: pilihan '%s%s' ambiguo; possibilidade:,"%s: a opção ""%s%s"" é ambígua; possibilidades:","ID,VI",LLAMA,16.49819263539829
