original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,o argumento %s para o comando %s não é válido,argumento inválido para %s: %s,VI,LLAMA,10.600313379512592
ambiguous argument %s for %s,argumento desconhecido para %s,argumento ambíguo %s para %s,VI,LLAMA,28.641904579795423
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,VI,LLAMA,39.76353643835252
regular empty file,conjunto de dados vazio,arquivo comum vazio,VI,LLAMA,15.97357760615681
regular file,arquivo regular,arquivo comum,VI,LLAMA,49.99999999999999
directory,diretório,diretório,VI,LLAMA,100.00000000000004
symbolic link,símbolo tautológico,link simbólico,VI,LLAMA,0.0
message queue,"anteriormente enviado, agora esperando resposta do antrenor pesa",fila de mensagem,VI,LLAMA,0.0
semaphore,semafor,semáforo,VI,LLAMA,0.0
shared memory object,objeto de memória compartilhada,objeto em memória compartilhada,VI,LLAMA,35.35533905932737
typed memory object,objeto de memória,objeto de memória tipificada,VI,LLAMA,71.65313105737896
block special file,arquivo especial bloco,arquivo especial de bloco,VI,LLAMA,45.13864405503391
character special file,ficheiro de caracteres especiais,arquivo especial de caractere,VI,LLAMA,15.97357760615681
contiguous data,dados sequenciais,dados contíguos,VI,LLAMA,49.99999999999999
fifo,"FIFO (primeiro a entrar, primeiro a sair)",fifo,VI,LLAMA,0.0
door,porta,porta,VI,LLAMA,100.00000000000004
multiplexed block special file,bloco especial de armazenamento multiplamente associado,arquivo multiplexado especial de bloco,VI,LLAMA,17.965205598154213
multiplexed character special file,capa especial de caracteres polimórficos,arquivo multiplexado especial de caractere,VI,LLAMA,21.3643503198117
multiplexed file,banco de dados multiplamente indexado,arquivo multiplexado,VI,LLAMA,0.0
named file,capa de nome do arquivo,arquivo nomeado,VI,LLAMA,10.682175159905848
network special file,arquivo especial de rede,arquivo especial de rede,VI,LLAMA,100.00000000000004
migrated file with data,migração de dados para o arquivo,arquivo migrado com dados,VI,LLAMA,9.652434877402245
migrated file without data,arquivo termigravado sem dados,arquivo migrado sem dados,VI,LLAMA,35.35533905932737
port,porta,porta,VI,LLAMA,100.00000000000004
socket,soquete,soquete,VI,LLAMA,100.00000000000004
whiteout,branqueamento,whiteout,VI,LLAMA,0.0
weird file,arquivo desconhecido,arquivo estranho,VI,LLAMA,49.99999999999999
program error,Erro do programa,erro do programa,VI,LLAMA,55.03212081491043
stack overflow,cadeia de pilha sobrecarregada,estouro de pilha,VI,LLAMA,31.947155212313625
Try '%s --help' for more information.,Tente executar o comando `%s --help' para obter mais informações.,"Tente ""%s --help"" para mais informações.",VI,LLAMA,15.727800941615351
Unknown system error,Falha no sistema não é reconhecida.,Erro desconhecido de sistema,VI,LLAMA,6.567274736060395
"%s: option '%s%s' is ambiguous
",%s: pilihan '%s%s' ambiguo/a (dependendo do context),"%s: a opção ""%s%s"" é ambígua
",VI,LLAMA,14.879641171245488
%s: option '%s%s' is ambiguous; possibilities:,%s: opção '%s%s' ambígua; possibilidade de:,"%s: a opção ""%s%s"" é ambígua; possibilidades:",VI,LLAMA,18.51565595560746
"%s: unrecognized option '%s%s'
",%s: opção não reconhecida “%s%s”,"%s: opção desconhecida ""%s%s""
",VI,LLAMA,33.932513407933634
"%s: option '%s%s' doesn't allow an argument
","%s: a opção '%s%s' não permite argumento
","%s: a opção ""%s%s"" não permite argumento
",VI,LLAMA,44.06401630925027
"%s: option '%s%s' requires an argument
","%s: opção '%s%s' requer um argumento
","%s: a opção ""%s%s"" exige um argumento
",VI,LLAMA,20.999869922442727
"%s: invalid option -- '%c'
",%s: opção -- '%c' não é válida,"%s: opção inválida -- ""%c""
",VI,LLAMA,25.965358893403383
"%s: option requires an argument -- '%c'
",%s: opção -- ‘%c’ requer um argumento,"%s: a opção exige um argumento -- ""%c""
",VI,LLAMA,16.44945005613896
`,‘’,“,VI,LLAMA,0.0
',',”,VI,LLAMA,0.0
Success,Thành công,Sucesso,VI,LLAMA,0.0
No match,Não é adequado.,Nenhuma ocorrência do padrão,VI,LLAMA,0.0
Invalid regular expression,A expressão regular não é válida,Expressão regular inválida,VI,LLAMA,8.116697886877475
Invalid collation character,Caracter de colação não é válido,caractere de combinação inválido,VI,LLAMA,8.116697886877475
Invalid character class name,Nome do curso de caracteres inválido,Nome inválido da classe de caracteres,VI,LLAMA,19.304869754804482
Trailing backslash,Akhiran ackslash,Barra invertida no final,VI,LLAMA,0.0
Invalid back reference,Referência de volta não é válida,Retrorreferência inválida,VI,LLAMA,0.0
"Unmatched [, [^, [:, [., or [=","Chưa khớp cặp ký tự [, [^, [:, [., ou [=","[, [^, [:, [. ou [= sem correspondente",VI,LLAMA,55.78537980042048
Unmatched ( or \(,Chão ou ( se não tiver passador),( ou \( sem correspondente,VI,LLAMA,6.567274736060395
Unmatched \{,"Chão sem par
",\{ sem correspondente,VI,LLAMA,19.716118825581447
Invalid content of \{\},Isi dari \\{\} không hợp lệ,Conteúdo inválido de \{\},VI,LLAMA,26.269098944241588
Invalid range end,Kết thúc rentang không hợp lệ,Fim do intervalo inválido,VI,LLAMA,0.0
Memory exhausted,Sem memória,Memória esgotada,VI,LLAMA,0.0
Invalid preceding regular expression,Expressão regular que impede a entrada inválida.,A expressão regular precedente é inválida,VI,LLAMA,6.567274736060395
Premature end of regular expression,A expressão regular termina prematuramente.,Fim prematuro da expressão regular,VI,LLAMA,16.233395773754953
Regular expression too big,Expressão regular muito grande,Expressão regular grande demais,VI,LLAMA,35.35533905932737
Unmatched ) or \),ou sem par \\ de \),) ou \) sem correspondente,VI,LLAMA,13.134549472120788
No previous regular expression,Não há expressão regular padrão anteriormente,Nenhuma expressão regular anterior,VI,LLAMA,16.233395773754953
"Packaged by %s (%s)
",Dipaketkan oleh %s (%s),"Empacotado por %s (%s)
",VI,LLAMA,68.037493331712
"Packaged by %s
",Dipaketkan oleh %s,"Empacotado por %s
",VI,LLAMA,31.947155212313625
(C),(C),(C),VI,LLAMA,100.00000000000004
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Lisensi GPLv3+: GNU GPL versi 3 ou posterior <%s>. Início é um software livre que você pode modificar e distribuir. Não há restrições de tempo, desde que esteja sob a lei aplicável.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>.
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
",VI,LLAMA,32.859550863259
"Written by %s.
",Ditulis oleh %s.,"Escrito por %s.
",VI,LLAMA,39.76353643835252
"Written by %s and %s.
","Ditulis oleh %s dan %s. 
","Escrito por %s e %s.
",VI,LLAMA,25.848657697858535
"Written by %s, %s, and %s.
","Tác giả: %s, %s, e %s.","Escrito por %s, %s e %s.
",VI,LLAMA,48.44273237963865
"Written by %s, %s, %s,
and %s.
","Tác giả: %s, %s, %s, e %s. 
","Escrito por %s, %s, %s
e %s.
",VI,LLAMA,60.26080978557135
"Written by %s, %s, %s,
%s, and %s.
","Tác giả: %s, %s, %s, %s, e %s. 
","Escrito por %s, %s, %s
%s e %s.
",VI,LLAMA,53.09354663044073
"Written by %s, %s, %s,
%s, %s, and %s.
","Tác giả: %s, %s, %s, 
%s, %s, e v.d., e s.
","Escrito por %s, %s, %s
%s, %s e %s.
",VI,LLAMA,41.16597006597376
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Tác giả: %s, %s, %s, 
%s, %s, %s, e v.c., e %s.","Escrito por %s, %s, %s
%s, %s, %s e %s.
",VI,LLAMA,51.31450749736949
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Tác giả: %s, %s, %s, 
%s, %s, %s, %s, 
v e %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
e %s.
",VI,LLAMA,66.20036925052327
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Ditulis oleh %s, %s, %s, 
%s, %s, %s, %s, 
%s, dan %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
%s e %s.
",VI,LLAMA,62.418866968013226
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Ditulis oleh %s, %s, %s, 
%s, %s, %s, %s, 
%s, %s, dan yang lainnya.","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, %s e outros.
",VI,LLAMA,70.20722430713018
"Report bugs to: %s
","Laporkan kutu ke: %s
","Relate erros para: %s
Relate erros de tradução para <http://translationproject.org/team/pt_BR.html>
",VI,LLAMA,0.7723098754885949
"Report %s bugs to: %s
",Laporkan kutu %s ke: %s,"Relate os erros do %s para: %s
",VI,LLAMA,20.130954856436926
"%s home page: <%s>
",Tráfego de pedestres %s: <%s>,"Página do %s: <%s>
",VI,LLAMA,63.894310424627285
"General help using GNU software: <%s>
",Ajudante geral utilizando software livre GNU: <https://www.gnu.org/gethelp/>,"Ajuda em geral no uso de software GNU: <%s>
",VI,LLAMA,8.039313477786735
memory exhausted,memória cheia de recordações,memória esgotada,VI,LLAMA,15.97357760615681
stdin,entrada padrão,entrada padrão (stdin),VI,LLAMA,22.31301601484299
stdout,stdout,saída padrão (stdout),VI,LLAMA,1.8315638888734187
stderr,fluxo de erros padrão (stderr),erro padrão (stderr),VI,LLAMA,41.11336169005198
unknown stream,fluxo desconhecido,fluxo desconhecido,VI,LLAMA,100.00000000000004
failed to reopen %s with mode %s,falha ao tentar reabrir o arquivo %s com modo %s,falha ao reabrir %s com modo %s,VI,LLAMA,48.326978309062184
"Files %s and %s differ
",Berkas %s dan %s berbeda.,"Os arquivos %s e %s são diferentes
",VI,LLAMA,13.784336590962209
"Binary files %s and %s differ
",Berkas biner %s dan %s berbeda.,"Os arquivos binários %s e %s são diferentes
",VI,LLAMA,12.067008283523638
No newline at end of file,Não há mais linhas a serem adicionadas ao final do ficheiro.,Nenhum caractere de nova linha no final do arquivo,VI,LLAMA,6.772997136689072
Torbjorn Granlund,Torbjörn Granlund,Torbjorn Granlund,VI,LLAMA,49.99999999999999
David MacKenzie,David MacKenzie,David MacKenzie,VI,LLAMA,100.00000000000004
invalid --ignore-initial value %s,o valor do túmio de escolha --ignore-inicial (ignorar o valor inicial) `%s` não é válido,valor inválido --ignore-initial %s,VI,LLAMA,4.237713199752784
options -l and -s are incompatible,pilha -l dan -s não são compatíveis entre si,as opções -l e -s são incompatíveis,VI,LLAMA,6.27465531099474
write failed,não foi possível escrever,erro de escrita,VI,LLAMA,0.0
standard output,thiết bị xuất chuẩn keluaran standard,saída padrão,VI,LLAMA,0.0
"-b, --print-bytes          print differing bytes","-b, --print-bytes          tampilkan byte yang berbeda.","-b, --print-bytes          imprime os bytes diferentes",VI,LLAMA,20.556680845025987
"-i, --ignore-initial=SKIP         skip first SKIP bytes of both inputs","-i, --ignore-initial=Só           bora o Só byte inicial do dado de entrada","-i, --ignore-initial=SALTO        ignora os primeiros SALTO bytes da entrada",VI,LLAMA,18.798317647335093
"-i, --ignore-initial=SKIP1:SKIP2  skip first SKIP1 bytes of FILE1 and
                                      first SKIP2 bytes of FILE2","-i, --ignore-initial=SỐ1:SỐ2      bỏ qua SỐ1 byte đầu của TẬP-TIN1 và SỐ2 byte đầu của TẬP-TIN2.","-i, --ignore-initial=SALTO1:SALTO2
                                  ignora os primeiros SALTO1 bytes do ARQUIVO1
                                    e os primeiros SALTO2 bytes do ARQUIVO2",VI,LLAMA,12.021577610863728
"-l, --verbose              output byte numbers and differing byte values","-l, --verbose              exibe bytes e valores de byte diferentes para cada linha
","-l, --verbose              emite os números de bytes e os valores de
                             todos os bytes diferentes",VI,LLAMA,13.873271045271656
"-n, --bytes=LIMIT          compare at most LIMIT bytes","-n, --bytes=%<PRIuMAX> SỐ	 byte limite de banda.","-n, --bytes=LIMITE         compara no máximo LIMITE bytes",VI,LLAMA,17.77835117834348
"-s, --quiet, --silent      suppress all normal output","-s, --quiet, --silent      cegah semua keluaran normal","-s, --quiet, --silent      suprime todas saídas normais",VI,LLAMA,44.63236137853326
    --help                 display this help and exit,    --help                 exiba ajuda deste assistente e saia,    --help                 mostra esta ajuda e sai,VI,LLAMA,8.643019616048525
"-v, --version              output version information and exit","-v, --version               mostra informações de versão e sai da utilidade
","-v, --version              mostra informação sobre a versão e sai",VI,LLAMA,33.932513407933634
"Usage: %s [OPTION]... FILE1 [FILE2 [SKIP1 [SKIP2]]]
",CÓPIA DE UTILIZAR: %s [TÚMID_DESEJADA]… BERKAS1 [BERKAS2 [SKIP1 [SKIP2]]],"Uso: %s [OPÇÃO]... ARQUIVO1 [ARQUIVO2 [SALTO1 [SALTO2]]]
",VI,LLAMA,17.509131039045975
Compare two files byte by byte.,Bandeira um byte para o outro.,Compara dois arquivos byte por byte.,VI,LLAMA,7.809849842300637
"The optional SKIP1 and SKIP2 specify the number of bytes to skip
at the beginning of each file (zero by default).",SKIP1 dan SKIP2 representam o número de bytes que devem ser pulados no início de cada arquivo (valor padrão é zero).,"Os argumentos opcionais SALTO1 e SALTO2 especificam o número de
bytes para ignorar no começo de cada arquivo (zero por padrão).",VI,LLAMA,23.114663823833634
"Mandatory arguments to long options are mandatory for short options too.
",Opcion wajib ke panjang juga wajib untuk pendek. Opcoes yang lama mungkin lebih mudah dipahami dan diandalkan.,"Argumentos obrigatórios para opções longas também o são para opções curtas.
",VI,LLAMA,2.0244462660665508
"SKIP values may be followed by the following multiplicative suffixes:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824, and so on for T, P, E, Z, Y.","Nilai SKIP dapat diikuti oleh suffiks perkalian berikut:
kB x 1000	K x 1024
MB x 1.000.000	M x 1.048.576
GB x 1.000.000.000	G x 1.073.741.824
...","Os valores do SALTO podem ser seguidos por sufixos multiplicativos a seguir:
kB 1000, K 1024, MB 1,000,000, M 1,048,576,
GB 1,000,000,000, G 1,073,741,824,
e assim por diante para T, P, E, Z, Y.",VI,LLAMA,2.1781787536507293
"If a FILE is '-' or missing, read standard input.","Se o arquivo TẬP-TIN for ‘-’ ou não existir, ler entrada padrão.","Se ARQUIVO for igual a ""-"" ou for omitido, ler da entrada padrão.",VI,LLAMA,12.066209970920308
"Exit status is 0 if inputs are the same, 1 if different, 2 if trouble.","O status de saída é 0 se as entradas forem idênticas, 1 caso contrário e 2 em caso de erro.","Status de saída é 0 se as entradas forem iguais, 1 se diferente e 2 se problema.",VI,LLAMA,37.60281742680291
invalid --bytes value %s,valor '%s' --bytes inválido,valor inválido de --bytes %s,VI,LLAMA,11.478744233307168
missing operand after %s,thiếu toán hạng sau “%s”,faltando operando após %s,VI,LLAMA,6.567274736060395
extra operand %s,operando extra de %s,operando extra %s,VI,LLAMA,30.213753973567677
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX>
","%s %s diferente: byte %<PRIuMAX>, linha %<PRIuMAX>","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX>
",VI,LLAMA,37.91621112953304
"%s %s differ: byte %<PRIdMAX>, line %<PRIdMAX> is %3o %s %3o %s
","%s %s diferente: byte %<PRIuMAX>, linha %<PRIuMAX> é de %3o bits e %3o bytes.","%s e %s são diferentes: byte %<PRIdMAX>, linha %<PRIdMAX> é %3o %s %3o %s
",VI,LLAMA,31.8713575627216
"cmp: EOF on %s which is empty
",cmp: EOF encontrado em %s vazio,"cmp: Fim de arquivo (EOF) em %s que está vazio
",VI,LLAMA,13.281561662198957
"cmp: EOF on %s after byte %<PRIdMAX>
",cmp: EOF na pilha de %s após byte %<PRIdMAX>,"cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>
",VI,LLAMA,47.492353188182214
"cmp: EOF on %s after byte %<PRIdMAX>, line %<PRIdMAX>
","cmp: EOF na pasta %s após byte %<PRIdMAX>, linha %<PRIdMAX> 
","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, linha %<PRIdMAX>
",VI,LLAMA,61.76017988904059
"cmp: EOF on %s after byte %<PRIdMAX>, in line %<PRIdMAX>
","cmp: EOF na linha %s após byte %<PRIdMAX>, no arquivo %s
","cmp: Fim de arquivo (EOF) em %s após byte %<PRIdMAX>, na linha %<PRIdMAX>
",VI,LLAMA,41.72924065503802
Paul Eggert,Paulo Eggert,Paul Eggert,VI,LLAMA,49.99999999999999
Mike Haertel,Mike Haertel,Mike Haertel,VI,LLAMA,100.00000000000004
David Hayes,David Hayes,David Hayes,VI,LLAMA,100.00000000000004
Richard Stallman,Richard Stallman,Richard Stallman,VI,LLAMA,100.00000000000004
Len Tower,Torre de Len,Len Tower,VI,LLAMA,27.516060407455225
invalid context length %s,o comprimento do contexto %s não é válido,o comprimento do contexto não é válido %s,VI,LLAMA,48.10977290978806
pagination not supported on this host,não há suporte para paginamento neste host,sem suporte a paginação neste computador,VI,LLAMA,7.809849842300637
too many file label options,há muitos opções de rótulo para o arquivo,número excessivo de opções de rótulo de arquivo,VI,LLAMA,22.089591134157878
invalid width %s,o valor '%s' não é válido para o tamanho do campo,largura inválida %s,VI,LLAMA,3.0890553181566975
conflicting width options,conflicto de opções amplas entre si,opções de largura conflitantes,VI,LLAMA,9.652434877402245
invalid horizon length %s,o horizonte de %s não é válido,comprimento do horizonte inválido %s,VI,LLAMA,12.22307556087252
invalid tabsize %s,cỡ ký tự tab %s không hợp lệ,tamanho de tabulação inválido %s,VI,LLAMA,9.535414040914192
conflicting tabsize options,conflicto de opção tabsize,opções de tamanho de tabulação conflitantes,VI,LLAMA,9.688464563433238
--from-file and --to-file both specified,"Selecione dois caminhos de entrada --from-file (de um arquivo) e saída --to-file (para outro arquivo).
",ambos --from-file e --to-file especificados,VI,LLAMA,2.5197593442434796
    --normal                  output a normal diff (the default),    --normal                  sair com o diff padrão (básico),    --normal                  cria um diff no formato normal (padrão),VI,LLAMA,6.379653897348568
