original,translated,reference,context_languages,strategy,bleu
invalid argument %s for %s,argumento %s para %s não é válido,argumento inválido para %s: %s,"FR,ZH_CN",LLAMA,23.356898886410015
ambiguous argument %s for %s,argumento %s ambiguo para %s,argumento ambíguo %s para %s,"FR,ZH_CN",LLAMA,32.17294420803808
Valid arguments are:,Os argumentos válidos são:,Argumentos válidos são:,"FR,ZH_CN",LLAMA,39.76353643835252
regular empty file,ficheiro regular vazio,arquivo comum vazio,"FR,ZH_CN",LLAMA,27.516060407455225
regular file,ficheiro regular,arquivo comum,"FR,ZH_CN",LLAMA,0.0
directory,diretório,diretório,"FR,ZH_CN",LLAMA,100.00000000000004
symbolic link,símbolo tautológico,link simbólico,"FR,ZH_CN",LLAMA,0.0
message queue,fila de mensagens do antrian pesan,fila de mensagem,"FR,ZH_CN",LLAMA,16.233395773754953
semaphore,sémaporo,semáforo,"FR,ZH_CN",LLAMA,0.0
shared memory object,objeto de memória compartilhada,objeto em memória compartilhada,"FR,ZH_CN",LLAMA,35.35533905932737
typed memory object,objeto de memória tipado,objeto de memória tipificada,"FR,ZH_CN",LLAMA,59.460355750136046
block special file,arquivo especial bloco,arquivo especial de bloco,"FR,ZH_CN",LLAMA,45.13864405503391
character special file,ficheiro de caracteres especiais,arquivo especial de caractere,"FR,ZH_CN",LLAMA,15.97357760615681
contiguous data,dados que seguem na sequência,dados contíguos,"FR,ZH_CN",LLAMA,10.682175159905848
fifo,FIFO,fifo,"FR,ZH_CN",LLAMA,0.0
door,porta,porta,"FR,ZH_CN",LLAMA,100.00000000000004
multiplexed block special file,arquivo especial com blocos multiplexados,arquivo multiplexado especial de bloco,"FR,ZH_CN",LLAMA,12.703318703865365
multiplexed character special file,fichário especial com caracteres multiplexados,arquivo multiplexado especial de caractere,"FR,ZH_CN",LLAMA,10.682175159905848
multiplexed file,arquivo multiplamente mapeado,arquivo multiplexado,"FR,ZH_CN",LLAMA,27.516060407455225
named file,cabecalho do arquivo,arquivo nomeado,"FR,ZH_CN",LLAMA,27.516060407455225
network special file,arquivo especial de rede,arquivo especial de rede,"FR,ZH_CN",LLAMA,100.00000000000004
migrated file with data,arquivo de termigração com dados,arquivo migrado com dados,"FR,ZH_CN",LLAMA,23.643540225079384
migrated file without data,fichário termigravado sem dados,arquivo migrado sem dados,"FR,ZH_CN",LLAMA,31.947155212313625
port,porta de rede,porta,"FR,ZH_CN",LLAMA,27.516060407455225
socket,soquete,soquete,"FR,ZH_CN",LLAMA,100.00000000000004
whiteout,escurecimento do documento,whiteout,"FR,ZH_CN",LLAMA,0.0
weird file,ficheiro anônimo,arquivo estranho,"FR,ZH_CN",LLAMA,0.0
program error,erro do programa,erro do programa,"FR,ZH_CN",LLAMA,100.00000000000004
stack overflow,desborde na pilha de overflow,estouro de pilha,"FR,ZH_CN",LLAMA,12.703318703865365
Try '%s --help' for more information.,Tente 'Coba %s --help' para mais informações.,"Tente ""%s --help"" para mais informações.","FR,ZH_CN",LLAMA,33.010083098515025
Unknown system error,Erro do sistema desconhecido,Erro desconhecido de sistema,"FR,ZH_CN",LLAMA,21.02241038134286
"%s: option '%s%s' is ambiguous
","%s: a opção '%s%s' não permite argumento
","%s: a opção ""%s%s"" é ambígua
","FR,ZH_CN",LLAMA,38.67706276352344
%s: option '%s%s' is ambiguous; possibilities:,%s: opção '%s%s' ambígua; as possibilidades são :,"%s: a opção ""%s%s"" é ambígua; possibilidades:","FR,ZH_CN",LLAMA,18.936588140958246
"%s: unrecognized option '%s%s'
",%s: a opção '%s%s' não é reconhecida,"%s: opção desconhecida ""%s%s""
","FR,ZH_CN",LLAMA,20.098339913206324
"%s: option '%s%s' doesn't allow an argument
","%s: a opção '%s%s' não permite argumento
","%s: a opção ""%s%s"" não permite argumento
","FR,ZH_CN",LLAMA,44.06401630925027
"%s: option '%s%s' requires an argument
","%s: a opção '%s%s' não permite argumento
","%s: a opção ""%s%s"" exige um argumento
","FR,ZH_CN",LLAMA,36.883688707312125
"%s: invalid option -- '%c'
",%s: a opção -- '%c' não é válida,"%s: opção inválida -- ""%c""
","FR,ZH_CN",LLAMA,14.991106946711685
"%s: option requires an argument -- '%c'
","%s: opção -- '%c' requer um argumento
","%s: a opção exige um argumento -- ""%c""
","FR,ZH_CN",LLAMA,16.44945005613896
`,',“,"FR,ZH_CN",LLAMA,0.0
',',”,"FR,ZH_CN",LLAMA,0.0
Success,Sucesso,Sucesso,"FR,ZH_CN",LLAMA,100.00000000000004
No match,não é apropriado,Nenhuma ocorrência do padrão,"FR,ZH_CN",LLAMA,0.0
Invalid regular expression,A expressão regular não é válida,Expressão regular inválida,"FR,ZH_CN",LLAMA,8.116697886877475
Invalid collation character,Caracter de colação não é válido,caractere de combinação inválido,"FR,ZH_CN",LLAMA,8.116697886877475
Invalid character class name,O nome do conjunto de caracteres não é válido.,Nome inválido da classe de caracteres,"FR,ZH_CN",LLAMA,8.392229812593097
Trailing backslash,Retroalinha de Akhiran backslash,Barra invertida no final,"FR,ZH_CN",LLAMA,0.0
Invalid back reference,A referência balik não é válida,Retrorreferência inválida,"FR,ZH_CN",LLAMA,0.0
"Unmatched [, [^, [:, [., or [=","[, [^, [:, [. ou [= sans vis-à-vis","[, [^, [:, [. ou [= sem correspondente","FR,ZH_CN",LLAMA,85.07331335123531
Unmatched ( or \(,( ou \(\tanhao sans vis-à-vis,( ou \( sem correspondente,"FR,ZH_CN",LLAMA,34.57207846419409
Unmatched \{,\{ sem parceiro,\{ sem correspondente,"FR,ZH_CN",LLAMA,59.460355750136046
Invalid content of \{\},O conteúdo de \{\} não é válido,Conteúdo inválido de \{\},"FR,ZH_CN",LLAMA,39.281465090051306
Invalid range end,Akhir rentang tidak valid,Fim do intervalo inválido,"FR,ZH_CN",LLAMA,0.0
Memory exhausted,Memória esgotada,Memória esgotada,"FR,ZH_CN",LLAMA,100.00000000000004
Invalid preceding regular expression,expressão regular inválida que impede a validade,A expressão regular precedente é inválida,"FR,ZH_CN",LLAMA,14.535768424205482
Premature end of regular expression,expressão regular conclui prematuramente,Fim prematuro da expressão regular,"FR,ZH_CN",LLAMA,24.880469496253564
Regular expression too big,Expressão regular excessivamente grande.,Expressão regular grande demais,"FR,ZH_CN",LLAMA,23.643540225079384
Unmatched ) or \),) ou } sem vis-à-vis (ou barra entrelaçada),) ou \) sem correspondente,"FR,ZH_CN",LLAMA,9.980099403873663
No previous regular expression,Não há expressão regular anterior,Nenhuma expressão regular anterior,"FR,ZH_CN",LLAMA,39.76353643835252
"Packaged by %s (%s)
",Empacotado por %s (%s),"Empacotado por %s (%s)
","FR,ZH_CN",LLAMA,100.00000000000004
"Packaged by %s
",Empaquetado por %s,"Empacotado por %s
","FR,ZH_CN",LLAMA,59.460355750136046
(C),(C),(C),"FR,ZH_CN",LLAMA,100.00000000000004
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é um software livre : você está livres para modificar e distribuir. Não há garantia, dentro das limitações legais.","Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>.
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","FR,ZH_CN",LLAMA,54.571550213940895
"Written by %s.
",Écrit por %s.,"Escrito por %s.
","FR,ZH_CN",LLAMA,66.87403049764218
"Written by %s and %s.
",Écrit por %s e %s.,"Escrito por %s e %s.
","FR,ZH_CN",LLAMA,84.08964152537145
"Written by %s, %s, and %s.
","Écrit por %s, %s e %s.","Escrito por %s, %s e %s.
","FR,ZH_CN",LLAMA,89.31539818068698
"Written by %s, %s, %s,
and %s.
","Écrit por %s, %s, %s e %s. 
","Escrito por %s, %s, %s
e %s.
","FR,ZH_CN",LLAMA,91.93227152249175
"Written by %s, %s, %s,
%s, and %s.
","Écrit por %s, %s, %s, %s, e %s. 
","Escrito por %s, %s, %s
%s e %s.
","FR,ZH_CN",LLAMA,62.685933350049744
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s
%s, %s e %s.
","FR,ZH_CN",LLAMA,85.78928092681438
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Écrit por %s, %s, %s, %d, %<PRIuMAX>, %s e %s.","Escrito por %s, %s, %s
%s, %s, %s e %s.
","FR,ZH_CN",LLAMA,64.04279457035709
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s e %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
e %s.
","FR,ZH_CN",LLAMA,79.65020533851947
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s e %s. 
","Escrito por %s, %s, %s
%s, %s, %s, %s
%s e %s.
","FR,ZH_CN",LLAMA,80.96427216101601
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Escrito por %s, %s, %s, 
%s, %s, %s, %s, 
%s, %s e outros.","Escrito por %s, %s, %s
%s, %s, %s, %s,
%s, %s e outros.
","FR,ZH_CN",LLAMA,91.27592114472296
"Report bugs to: %s
","Laporkan kutu ke: %s
","Relate erros para: %s
Relate erros de tradução para <http://translationproject.org/team/pt_BR.html>
","FR,ZH_CN",LLAMA,0.7723098754885949
"Report %s bugs to: %s
","Laporkan kutu %s ke: %s
","Relate os erros do %s para: %s
","FR,ZH_CN",LLAMA,20.130954856436926
"%s home page: <%s>
",%s portal da casa de %s: <%s>,"Página do %s: <%s>
","FR,ZH_CN",LLAMA,47.037095938668955
"General help using GNU software: <%s>
",Ajuda geral para utilizar o software GNU: <%s>,"Ajuda em geral no uso de software GNU: <%s>
","FR,ZH_CN",LLAMA,50.51968359286048
memory exhausted,memória esgotada,memória esgotada,"FR,ZH_CN",LLAMA,100.00000000000004
stdin,entrada padrão,entrada padrão (stdin),"FR,ZH_CN",LLAMA,22.31301601484299
stdout,saída padrão,saída padrão (stdout),"FR,ZH_CN",LLAMA,22.31301601484299
stderr,stderr,erro padrão (stderr),"FR,ZH_CN",LLAMA,1.8315638888734187
unknown stream,fluxo desconhecido,fluxo desconhecido,"FR,ZH_CN",LLAMA,100.00000000000004
failed to reopen %s with mode %s,impossível abrir %s novamente com o modo %s,falha ao reabrir %s com modo %s,"FR,ZH_CN",LLAMA,20.556680845025987
"Files %s and %s differ
",As pastas %s e %s contêm arquivos diferentes,"Os arquivos %s e %s são diferentes
","FR,ZH_CN",LLAMA,42.7287006396234
"Binary files %s and %s differ
",As blocos de dados binários %s e %s são diferentes,"Os arquivos binários %s e %s são diferentes
","FR,ZH_CN",LLAMA,61.32297420585347
No newline at end of file,Não há linhas novas no final do arquivo.,Nenhum caractere de nova linha no final do arquivo,"FR,ZH_CN",LLAMA,29.84745896009822
Torbjorn Granlund,Torbjörn Granlund,Torbjorn Granlund,"FR,ZH_CN",LLAMA,49.99999999999999
David MacKenzie,David MacKenzie,David MacKenzie,"FR,ZH_CN",LLAMA,100.00000000000004
invalid --ignore-initial value %s,valor '%s' --ignore-initial inválido,valor inválido --ignore-initial %s,"FR,ZH_CN",LLAMA,11.478744233307168
options -l and -s are incompatible,opções -l e -s não são compatíveis,as opções -l e -s são incompatíveis,"FR,ZH_CN",LLAMA,43.47208719449914
write failed,falha na escrita,erro de escrita,"FR,ZH_CN",LLAMA,27.516060407455225
standard output,saída padrão,saída padrão,"FR,ZH_CN",LLAMA,100.00000000000004
"-b, --print-bytes          print differing bytes","-b, --print-bytes           Mostrar os bytes que diferem","-b, --print-bytes          imprime os bytes diferentes","FR,ZH_CN",LLAMA,25.848657697858535
