original,translated,reference,context_languages,strategy,bleu
Not enough memory.,Não há memória suficiente.,Memória insuficiente.,"DE,ID",LLAMA,10.682175159905848
Setting a value for this tag is unsupported!,Não há suporte para a definição de um valor para esta marcação!,Não há suporte à definição de um valor para esta etiqueta!,"DE,ID",LLAMA,49.73567356124543
"Too few components specified (need %d, found %d)
","Chamado para indicar insuficiência de componentes (%d necessitados, %d identificados)","Muito poucos componentes especificados (precisa de %d, encontrou %d)
","DE,ID",LLAMA,9.103526405546068
"Numeric value expected
",É necessário um valor numérico,"Valor numérico esperado
","DE,ID",LLAMA,10.682175159905848
Internal error. Please contact <%s>.,"Erro de nível inferior. Por favor, entre em contato com <%s>.","Erro interno. Por favor, contate <%s>.","DE,ID",LLAMA,36.821398145189974
Not yet implemented!,Não foi possível realizar a operação!,Não implementado ainda!,"DE,ID",LLAMA,7.809849842300637
Warning; Too many components specified!,Aviso: Informação insuficiente sobre o número de componentes!,Aviso; Especificados componentes demais!,"DE,ID",LLAMA,5.522397783539471
Too much EXIF data (%i bytes). Only %i bytes are allowed.,Existe muito dado EXIF (%i byte). O máximo é %i byte.,Dados EXIF demais (%i bytes). Apenas %i bytes são permitidos.,"DE,ID",LLAMA,13.32358437599213
Could not write '%s' (%s).,Não foi possível escrever '%s' (%s).,"Não foi possível escrever ""%s"" (%s).","DE,ID",LLAMA,50.16513759455242
Wrote file '%s'.,Foi feito treino no arquivo '%s'.,"Escrever arquivo ""%s"".","DE,ID",LLAMA,6.27465531099474
EXIF entry '%s' ,Mục tin EXIF »%s« ,"Entrada EXIF ""%s""","DE,ID",LLAMA,9.652434877402245
"(0x%x, '%s') ","(0x%x, '%s') ","(0x%x, ""%s"") ","DE,ID",LLAMA,43.44371253135793
"exists in IFD '%s':
",existiu em IFD »%s«:,"existe em IFD ""%s"":
","DE,ID",LLAMA,13.540372457315735
Adding entry...,Adicionar item...,Adicionando entrada...,"DE,ID",LLAMA,39.76353643835252
IFD '%s' does not contain a tag '%s'!,"IFD ""%s"" não contém nenhuma marcação de '%s'!","IFD ""%s"" não contém uma etiqueta ""%s""!","DE,ID",LLAMA,46.0462862587273
Could not open '%s' (%s)!,Não foi possível abrir '%s' (%s)!,"Não foi possível abrir ""%s"" (%s)!","DE,ID",LLAMA,50.16513759455242
Could not determine size of '%s' (%s).,Não foi possível determinar o tamanho do arquivo '%s' (%s).,"Não foi possível determinar o tamanho de ""%s"" (%s).","DE,ID",LLAMA,54.237828377183035
Could not read '%s' (%s).,Não foi possível ler o arquivo '%s' (%s).,"Não foi possível ler ""%s"" (%s)!","DE,ID",LLAMA,36.6192636299943
IFD '%s' does not contain tag '%s'.,"IFD ""%s"" não contém a marcação '%s'.","IFD ""%s"" não contém uma etiqueta ""%s"".","DE,ID",LLAMA,46.378783190593225
'%s' does not contain tag '%s'.,'%s' não contém a etiqueta '%s'.,"""%s"" não contém uma etiqueta ""%s""!","DE,ID",LLAMA,7.858254245931845
'%s' does not contain a thumbnail!,Se '%s' não conter Vorschau!,"IFD ""%s"" não contém uma miniatura!","DE,ID",LLAMA,5.660233915657916
Could not open '%s' for writing (%s)!,Não foi possível abrir '%s' para escrever (%s)!,"Não foi possível abrir ""%s"" para escrita (%s)!","DE,ID",LLAMA,43.59765514726487
EXIF tags in '%s':,Thêm EXIF-Markierungen em »%s«:,"Etiquetas EXIF em ""%s"":","DE,ID",LLAMA,7.492442692259767
"Unknown format or nonexistent MakerNote.
",Não há informações sobre o formato ou não existe a anotação do fabricante.,"Formato desconhecido ou MakerNote inexistente.
","DE,ID",LLAMA,3.377156414337854
"MakerNote does not contain any value.
",MakerNote não contém valor.,"MakerNote não contém qualquer valor.
","DE,ID",LLAMA,40.93653765389909
Unknown Tag,Marca desconhecida,Etiqueta desconhecida,"DE,ID",LLAMA,49.99999999999999
Unknown value,Valor desconhecido,Valor desconhecido,"DE,ID",LLAMA,100.00000000000004
EXIF tags in '%s' ('%s' byte order):,Thẻ EXIF trong »%s« (thứ tự byte %d):,"Tags EXIF em ""%s"" (ordem de ""%s"" byte):","DE,ID",LLAMA,6.270144942040139
Tag,Thẻ,Etiqueta,"DE,ID",LLAMA,0.0
Value,Valor,Valor,"DE,ID",LLAMA,100.00000000000004
EXIF data contains a thumbnail (%i bytes).,Os dados EXIF contêm uma imagem de referência (%i byte).,Dados EXIF contêm uma miniatura (%i bytes).,"DE,ID",LLAMA,20.200106912694157
"ThumbnailSize	%i
",Kích cỡ ảnh mẫu %i,"TamanhoMiniatura	%i
","DE,ID",LLAMA,16.233395773754953
Display software version,Hiêntsi phiên bản phần mềm,Exiba a versão do software,"DE,ID",LLAMA,0.0
Show IDs instead of tag names,Hiêniân tiêng mã số thay cho tên teh,Mostra IDs em vez de nomes de etiquetas,"DE,ID",LLAMA,0.0
Select tag,Escolha a etiqueta,Seleciona uma etiqeuta,"DE,ID",LLAMA,0.0
tag,etiqueta,etiqueta,"DE,ID",LLAMA,100.00000000000004
Select IFD,Escolha IFD,Seleciona IFD,"DE,ID",LLAMA,49.99999999999999
IFD,IFD,IFD,"DE,ID",LLAMA,100.00000000000004
List all EXIF tags,Listagem de todas as marcas EXIF,Lista todas as etiquetas EXIF,"DE,ID",LLAMA,17.965205598154213
Show contents of tag MakerNote,Hipertexto do embalagem de nota da fábrica mostrar,Mostra conteúdos ,"DE,ID",LLAMA,0.0
Remove tag or ifd,Borrar a marcação ou IFD.,Remove etiqueta ou ifd,"DE,ID",LLAMA,8.116697886877475
Show description of tag,Esta é a descrição atual da marca,Mostra descrição de etiqueta,"DE,ID",LLAMA,6.567274736060395
Extract thumbnail,Tríng imagem pequena,Extrai miniatura,"DE,ID",LLAMA,0.0
Remove thumbnail,remover o miniaturização da imagem,Remove miniatura,"DE,ID",LLAMA,0.0
Insert FILE as thumbnail,Coloque a imagem de referência na área do texto.,Insere ARQUIVO como miniatura,"DE,ID",LLAMA,0.0
FILE,TARDE TINDA,ARQUIVO,"DE,ID",LLAMA,0.0
Do not fix existing tags in files,Não faça alterações em marcações já existentes no arquivo.,Não fixa etiquetas existentes em arquivos,"DE,ID",LLAMA,5.522397783539471
Write data to FILE,Ghi dữ liệu vào TẬP TIN,Escreve dados para ARQUIVO,"DE,ID",LLAMA,0.0
Value of tag,Valor da marcação do sinal,Valor de uma etiqueta,"DE,ID",LLAMA,10.682175159905848
STRING,CHUỖI,STRING,"DE,ID",LLAMA,0.0
Create EXIF data if not existing,"Caso não tenha EXIF dados, eles serão gerados automaticamente.","Cria dados EXIF, se não existentes","DE,ID",LLAMA,5.300156689756295
Output in a machine-readable (tab delimited) format,Xuất ra một định dạng cho máy đọc được (định giới bằng khoảng tab),"Saída em um formato legível por máquina (delimitado por ""tab"")","DE,ID",LLAMA,3.21858262703621
Width of output,Chiêu róng kết xuất,Largura da saída,"DE,ID",LLAMA,0.0
WIDTH,Rua,LARGURA,"DE,ID",LLAMA,0.0
Output in a XML format,Saída em um formato XML,Saída em um formato XML,"DE,ID",LLAMA,100.00000000000004
Show debugging messages,Atualização de mensagens do erro,Mostra mensagens de depuração,"DE,ID",LLAMA,12.703318703865365
