original,translated,reference,context_languages,strategy,bleu
Not enough memory.,Não há blocos de memória suficientes.,Memória insuficiente.,"DE,RU",LLAMA,6.567274736060395
Setting a value for this tag is unsupported!,Não há suporte para a criação de um valor para esta marca!,Não há suporte à definição de um valor para esta etiqueta!,"DE,RU",LLAMA,39.832871551569504
"Too few components specified (need %d, found %d)
","Chamado para indicar que há menos componentes do que o necessário (%d requeridos, %d encontrados)","Muito poucos componentes especificados (precisa de %d, encontrou %d)
","DE,RU",LLAMA,6.439931429457922
"Numeric value expected
",É necessário um valor numérico,"Valor numérico esperado
","DE,RU",LLAMA,10.682175159905848
Internal error. Please contact <%s>.,"Erro de nível inferior. Por favor, entre em contato com <%s>.","Erro interno. Por favor, contate <%s>.","DE,RU",LLAMA,36.821398145189974
Not yet implemented!,Não foi possível concluir a operação!,Não implementado ainda!,"DE,RU",LLAMA,7.809849842300637
Warning; Too many components specified!,Aviso: Informação insuficiente sobre o número de componentes!,Aviso; Especificados componentes demais!,"DE,RU",LLAMA,5.522397783539471
Too much EXIF data (%i bytes). Only %i bytes are allowed.,Existe muito dado EXIF (%i byte). O máximo é %i byte.,Dados EXIF demais (%i bytes). Apenas %i bytes são permitidos.,"DE,RU",LLAMA,13.32358437599213
Could not write '%s' (%s).,Não foi possível escrever '%s' (%s).,"Não foi possível escrever ""%s"" (%s).","DE,RU",LLAMA,50.16513759455242
Wrote file '%s'.,Foi feito treino na pasta '%s'.,"Escrever arquivo ""%s"".","DE,RU",LLAMA,5.669791110976001
EXIF entry '%s' ,Mục tin EXIF »%s« ,"Entrada EXIF ""%s""","DE,RU",LLAMA,9.652434877402245
"(0x%x, '%s') ","(0x%x, '%s') ","(0x%x, ""%s"") ","DE,RU",LLAMA,43.44371253135793
"exists in IFD '%s':
",existiu no IFD »%s«:,"existe em IFD ""%s"":
","DE,RU",LLAMA,7.492442692259767
Adding entry...,Adicionar registro...,Adicionando entrada...,"DE,RU",LLAMA,39.76353643835252
IFD '%s' does not contain a tag '%s'!,"IFD ""%s"" não contém nenhum símbolo de etiqueta '%s'!","IFD ""%s"" não contém uma etiqueta ""%s""!","DE,RU",LLAMA,43.74811431224644
Could not open '%s' (%s)!,Não foi possível abrir '%s' (%s)!,"Não foi possível abrir ""%s"" (%s)!","DE,RU",LLAMA,50.16513759455242
Could not determine size of '%s' (%s).,Não foi possível determinar o tamanho do arquivo '%s' (%d).,"Não foi possível determinar o tamanho de ""%s"" (%s).","DE,RU",LLAMA,38.13707100324892
Could not read '%s' (%s).,Não foi possível ler o arquivo %s (%s).,"Não foi possível ler ""%s"" (%s)!","DE,RU",LLAMA,42.50281413416977
IFD '%s' does not contain tag '%s'.,"IFD ""%s"" não contém a marcação '%s'.","IFD ""%s"" não contém uma etiqueta ""%s"".","DE,RU",LLAMA,46.378783190593225
'%s' does not contain tag '%s'.,'%s' não contém o símbolo '%s',"""%s"" não contém uma etiqueta ""%s""!","DE,RU",LLAMA,7.39343948260436
