original,translated,reference,context_languages,strategy,bleu
Not enough memory.,Não há memória suficiente.,Memória insuficiente.,RU,LLAMA,10.682175159905848
Setting a value for this tag is unsupported!,Não há suporte para definir um valor para este atributo!,Não há suporte à definição de um valor para esta etiqueta!,RU,LLAMA,22.265215139875263
"Too few components specified (need %d, found %d)
","Chamado para indicar insuficiente número de componentes (requer %d, encontrados %d)","Muito poucos componentes especificados (precisa de %d, encontrou %d)
",RU,LLAMA,16.94357181593088
"Numeric value expected
",É necessário um valor numérico,"Valor numérico esperado
",RU,LLAMA,10.682175159905848
Internal error. Please contact <%s>.,"Erro interno. Por favor, conecte-se para mais informações por meio do seguinte endereço <%s>.","Erro interno. Por favor, contate <%s>.",RU,LLAMA,41.54794556635242
Not yet implemented!,"Desculpem, mas a tarefa ainda não foi concluída!",Não implementado ainda!,RU,LLAMA,4.990049701936832
Warning; Too many components specified!,CANALHA BAO: indicação de que o número excessivo de componentes foi especificado!,Aviso; Especificados componentes demais!,RU,LLAMA,3.377156414337854
Too much EXIF data (%i bytes). Only %i bytes are allowed.,Existem muito dados EXIF (%i byte). O espaço para novos dados não deve exceder %i byte.,Dados EXIF demais (%i bytes). Apenas %i bytes são permitidos.,RU,LLAMA,10.062635309001745
Could not write '%s' (%s).,Não foi possível salvar '%s' (%s).,"Não foi possível escrever ""%s"" (%s).",RU,LLAMA,40.17682558797496
Wrote file '%s'.,Fez treinamento com o arquivo '%s'.,"Escrever arquivo ""%s"".",RU,LLAMA,6.27465531099474
EXIF entry '%s' ,Mục tin EXIF '%s' ,"Entrada EXIF ""%s""",RU,LLAMA,9.652434877402245
"(0x%x, '%s') ","(0x%x, '%s') ","(0x%x, ""%s"") ",RU,LLAMA,43.44371253135793
"exists in IFD '%s':
",existe no IFD '%s':,"existe em IFD ""%s"":
",RU,LLAMA,8.051153633013374
Adding entry...,Adicione uma entrada...,Adicionando entrada...,RU,LLAMA,50.81327481546149
IFD '%s' does not contain a tag '%s'!,IFD '%s' não contém o elemento '<%s>'.!,"IFD ""%s"" não contém uma etiqueta ""%s""!",RU,LLAMA,7.955891555490761
Could not open '%s' (%s)!,Não foi possível abrir '%s' (%s)!,"Não foi possível abrir ""%s"" (%s)!",RU,LLAMA,50.16513759455242
Could not determine size of '%s' (%s).,Não foi possível determinar o tamanho do arquivo '%s' (%d).,"Não foi possível determinar o tamanho de ""%s"" (%s).",RU,LLAMA,38.13707100324892
Could not read '%s' (%s).,Não foi possível ler o arquivo '%s' (%s).,"Não foi possível ler ""%s"" (%s)!",RU,LLAMA,36.6192636299943
IFD '%s' does not contain tag '%s'.,IFD '%s' não contém o elemento '%s'.,"IFD ""%s"" não contém uma etiqueta ""%s"".",RU,LLAMA,7.545339613823573
'%s' does not contain tag '%s'.,'%s' não contém o código '%s'.,"""%s"" não contém uma etiqueta ""%s""!",RU,LLAMA,7.431878014503621
'%s' does not contain a thumbnail!,'%s' não contém imagens de referência!,"IFD ""%s"" não contém uma miniatura!",RU,LLAMA,10.147104008451905
Could not open '%s' for writing (%s)!,Não foi possível abrir '%s' para gravar (%s)!,"Não foi possível abrir ""%s"" para escrita (%s)!",RU,LLAMA,43.59765514726487
EXIF tags in '%s':,TGS EXIF em '%s':,"Etiquetas EXIF em ""%s"":",RU,LLAMA,13.540372457315735
"Unknown format or nonexistent MakerNote.
",Não foi possível identificar o formato ou não há informação de MakerNote.,"Formato desconhecido ou MakerNote inexistente.
",RU,LLAMA,4.065425428798724
"MakerNote does not contain any value.
",MakerNote não contém valor.,"MakerNote não contém qualquer valor.
",RU,LLAMA,40.93653765389909
Unknown Tag,tag desconhecido,Etiqueta desconhecida,RU,LLAMA,0.0
Unknown value,Valor desconhecido,Valor desconhecido,RU,LLAMA,100.00000000000004
EXIF tags in '%s' ('%s' byte order):,Tags EXIF no '%s' (ordem de bytes '%s'):,"Tags EXIF em ""%s"" (ordem de ""%s"" byte):",RU,LLAMA,13.399118318121788
Tag,tag,Etiqueta,RU,LLAMA,0.0
Value,Valor,Valor,RU,LLAMA,100.00000000000004
EXIF data contains a thumbnail (%i bytes).,Dados EXIF contêm uma imagem de referência (%i bytes).,Dados EXIF contêm uma miniatura (%i bytes).,RU,LLAMA,57.83569866465144
"ThumbnailSize	%i
",Kích cỡ ảnh mẫu %i,"TamanhoMiniatura	%i
",RU,LLAMA,16.233395773754953
Display software version,Exibição da versão do software,Exiba a versão do software,RU,LLAMA,39.76353643835252
Show IDs instead of tag names,Olá! Mostre o CPF ou número de telefone em vez do nome da etiqueta.,Mostra IDs em vez de nomes de etiquetas,RU,LLAMA,5.412989186545263
Select tag,Escolha o tag,Seleciona uma etiqeuta,RU,LLAMA,0.0
tag,etiqueta,etiqueta,RU,LLAMA,100.00000000000004
Select IFD,Escolha IFD,Seleciona IFD,RU,LLAMA,49.99999999999999
IFD,IFD,IFD,RU,LLAMA,100.00000000000004
List all EXIF tags,Listagem de todos os tags EXIF disponíveis.,Lista todas as etiquetas EXIF,RU,LLAMA,5.522397783539471
Show contents of tag MakerNote,Contenido atual do tag MakerNote,Mostra conteúdos ,RU,LLAMA,0.0
