original,translated,reference,context_languages,strategy,bleu
Not enough memory.,Não há memória suficiente.,Memória insuficiente.,ES,LLAMA,10.682175159905848
Setting a value for this tag is unsupported!,Não há suporte para atribuir um valor a esta etiqueta!,Não há suporte à definição de um valor para esta etiqueta!,ES,LLAMA,25.06920238931036
"Too few components specified (need %d, found %d)
","Chamado para indicar que o número de componentes é insuficiente (%d necessários, %d encontrados).
","Muito poucos componentes especificados (precisa de %d, encontrou %d)
",ES,LLAMA,6.632379583706114
"Numeric value expected
",É necessário um valor numérico.,"Valor numérico esperado
",ES,LLAMA,8.116697886877475
Internal error. Please contact <%s>.,"Erro interno. Por favor, con<es> contacte.","Erro interno. Por favor, contate <%s>.",ES,LLAMA,46.17366309441024
Not yet implemented!,Não foi possível concluir a operação!,Não implementado ainda!,ES,LLAMA,7.809849842300637
Warning; Too many components specified!,Atenção: se houver insuficiente número de componentes!,Aviso; Especificados componentes demais!,ES,LLAMA,5.669791110976001
Too much EXIF data (%i bytes). Only %i bytes are allowed.,Existe muito dado EXIF (%i byte). Só é permitido %i byte.,Dados EXIF demais (%i bytes). Apenas %i bytes são permitidos.,ES,LLAMA,13.32358437599213
Could not write '%s' (%s).,Não foi possível escrever '%s' (%s).,"Não foi possível escrever ""%s"" (%s).",ES,LLAMA,50.16513759455242
Wrote file '%s'.,Fez treino no arquivo '%s'.,"Escrever arquivo ""%s"".",ES,LLAMA,7.267884212102741
EXIF entry '%s' ,Músculo EXIF '%s' ,"Entrada EXIF ""%s""",ES,LLAMA,10.400597689005304
"(0x%x, '%s') ","(0x%x, '%s') ","(0x%x, ""%s"") ",ES,LLAMA,43.44371253135793
"exists in IFD '%s':
",existe em IFD '%s':,"existe em IFD ""%s"":
",ES,LLAMA,24.0785655451027
Adding entry...,Adicione um item...,Adicionando entrada...,ES,LLAMA,30.213753973567677
IFD '%s' does not contain a tag '%s'!,IFD '%s' não contém uma etiqueta '%s'!,"IFD ""%s"" não contém uma etiqueta ""%s""!",ES,LLAMA,21.34144322916053
Could not open '%s' (%s)!,Não foi possível abrir '%s' (%s)!,"Não foi possível abrir ""%s"" (%s)!",ES,LLAMA,50.16513759455242
Could not determine size of '%s' (%s).,Não foi possível determinar o tamanho do arquivo '%s' (%d).,"Não foi possível determinar o tamanho de ""%s"" (%s).",ES,LLAMA,38.13707100324892
Could not read '%s' (%s).,Não foi possível ler '%s' (%s).,"Não foi possível ler ""%s"" (%s)!",ES,LLAMA,40.17682558797496
IFD '%s' does not contain tag '%s'.,IFD '%s' não contém a etiqueta '%s'.,"IFD ""%s"" não contém uma etiqueta ""%s"".",ES,LLAMA,7.84179508389287
'%s' does not contain tag '%s'.,'%s' não contém a etiqueta '%s'.,"""%s"" não contém uma etiqueta ""%s""!",ES,LLAMA,7.858254245931845
'%s' does not contain a thumbnail!,Se '%s' não possuir miniatura de imagem!,"IFD ""%s"" não contém uma miniatura!",ES,LLAMA,5.934202609760488
Could not open '%s' for writing (%s)!,Não foi possível abrir '%s' para escrita (%s)!,"Não foi possível abrir ""%s"" para escrita (%s)!",ES,LLAMA,58.63954417655858
EXIF tags in '%s':,Thêm ES em '%s':,"Etiquetas EXIF em ""%s"":",ES,LLAMA,7.492442692259767
"Unknown format or nonexistent MakerNote.
",Não foi possível identificar o formato ou a existência do makernote.,"Formato desconhecido ou MakerNote inexistente.
",ES,LLAMA,4.02724819242185
"MakerNote does not contain any value.
",MakerNote não contém nenhum valor.,"MakerNote não contém qualquer valor.
",ES,LLAMA,37.99178428257963
Unknown Tag,etiqueta desconhecida,Etiqueta desconhecida,ES,LLAMA,49.99999999999999
Unknown value,Valor desconhecido,Valor desconhecido,ES,LLAMA,100.00000000000004
EXIF tags in '%s' ('%s' byte order):,ETIQUETAS EXIF em '%s' ('%s' é o ordenamento de bytes):,"Tags EXIF em ""%s"" (ordem de ""%s"" byte):",ES,LLAMA,7.692375026049747
Tag,ETIQUETA,Etiqueta,ES,LLAMA,0.0
Value,Valor,Valor,ES,LLAMA,100.00000000000004
EXIF data contains a thumbnail (%i bytes).,Os dados EXIF contêm uma miniatura (%i bytes).,Dados EXIF contêm uma miniatura (%i bytes).,ES,LLAMA,80.70557274927978
"ThumbnailSize	%i
",TamanhoMiniatura %i,"TamanhoMiniatura	%i
",ES,LLAMA,100.00000000000004
Display software version,Hífen para apresentação da versão do software,Exiba a versão do software,ES,LLAMA,24.446151121745054
Show IDs instead of tag names,Olá! Mostrar IDs em vez de nomes nas etiquetas.,Mostra IDs em vez de nomes de etiquetas,ES,LLAMA,36.72056269893591
Select tag,Selecionar etiqueta,Seleciona uma etiqeuta,ES,LLAMA,0.0
tag,etiqueta,etiqueta,ES,LLAMA,100.00000000000004
Select IFD,Selecionar IFD,Seleciona IFD,ES,LLAMA,49.99999999999999
