original,translated,reference,context_languages,strategy,bleu
Not enough memory.,Não há memória suficiente.,Memória insuficiente.,"ES,ZH_CN",LLAMA,10.682175159905848
Setting a value for this tag is unsupported!,Não há suporte para atribuir um valor a esta etiqueta!,Não há suporte à definição de um valor para esta etiqueta!,"ES,ZH_CN",LLAMA,25.06920238931036
"Too few components specified (need %d, found %d)
","Chamado para indicar um número insuficiente de componentes (%d necessários, %d encontrados).","Muito poucos componentes especificados (precisa de %d, encontrou %d)
","ES,ZH_CN",LLAMA,7.439820585622744
"Numeric value expected
",É necessário um valor numérico.,"Valor numérico esperado
","ES,ZH_CN",LLAMA,8.116697886877475
Internal error. Please contact <%s>.,"Erro interno. Por favor, confronte com <%s>.","Erro interno. Por favor, contate <%s>.","ES,ZH_CN",LLAMA,67.03420896351791
Not yet implemented!,Não foi possível concluir a operação!,Não implementado ainda!,"ES,ZH_CN",LLAMA,7.809849842300637
Warning; Too many components specified!,Aviso: especificado um número insuficiente de componentes!,Aviso; Especificados componentes demais!,"ES,ZH_CN",LLAMA,6.27465531099474
Too much EXIF data (%i bytes). Only %i bytes are allowed.,Exceção de dados EXIF (%i byte). Somente %i byte permitidos.,Dados EXIF demais (%i bytes). Apenas %i bytes são permitidos.,"ES,ZH_CN",LLAMA,15.467294147156862
Could not write '%s' (%s).,Não foi possível escrever '%s' (%s).,"Não foi possível escrever ""%s"" (%s).","ES,ZH_CN",LLAMA,50.16513759455242
Wrote file '%s'.,Fez treino no arquivo '%s'.,"Escrever arquivo ""%s"".","ES,ZH_CN",LLAMA,7.267884212102741
EXIF entry '%s' ,Músculo EXIF '%s' ,"Entrada EXIF ""%s""","ES,ZH_CN",LLAMA,10.400597689005304
"(0x%x, '%s') ","(0x%x, '%s') ","(0x%x, ""%s"") ","ES,ZH_CN",LLAMA,43.44371253135793
"exists in IFD '%s':
",existe no IFD '%s':,"existe em IFD ""%s"":
","ES,ZH_CN",LLAMA,8.051153633013374
Adding entry...,Adicionando item...,Adicionando entrada...,"ES,ZH_CN",LLAMA,42.72870063962342
IFD '%s' does not contain a tag '%s'!,IFD '%s' não contém uma etiqueta '%s'!,"IFD ""%s"" não contém uma etiqueta ""%s""!","ES,ZH_CN",LLAMA,21.34144322916053
